uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997,58.18820806605997
52.79301674381393,54.653123035602036,55.24315675181439,45.09686267786731,50.52431567518144,55.20315446596948,55.19029658837648,44.7182696154066,53.435910623464196,55.46174067089548,50.52431567518144,53.574489970855474,53.2730441739528,53.48448482770444,53.753071604091666,53.48448482770444,57.569003943082464,53.48448482770444,58.69192525287159,57.569003943082464,53.2730441739528,53.577347276987254,55.20315446596948,58.22761300645751
69.46210443603114,57.22551610829345,69.09207800557182,63.03593113793843,62.58732766626188,51.807986284734625,65.74612472319451,52.38945638974212,69.01492963783127,68.2648760625759,62.62161582970212,68.08914922494463,68.9077791270805,69.23923137366955,59.37995571112222,69.06207586256161,61.918708479177084,69.23923137366955,57.622687334809626,61.918708479177084,68.97206943353096,69.0749339238517,51.807986284734625,50.15643974569612
68.2029888276138,48.79132497071178,68.81732719947424,58.815041289253365,62.3467725805069,64.24407806383404,56.207674943566595,59.26936594565248,68.4287224619253,65.28130982655657,64.8226990884933,67.54578963911193,68.56301968740178,68.53730319741692,51.53155984798697,68.5815927079464,48.19984570106009,68.53730319741692,74.05491899305655,48.19984570106009,68.39871989027631,68.5158727890962,64.24407806383404,45.959653684601534
69.07690769076908,51.92947866215193,69.81269555526981,63.867815352963866,68.995470975669,52.983869815552985,59.894560884659896,51.027959938851026,74.36315060077436,62.066206620662065,69.33407626476934,68.98404126126898,68.93260754646893,71.5014358578715,66.05517694626606,74.3002871715743,52.3980969525524,71.5014358578715,59.704541882759706,52.3980969525524,68.85402825996886,68.64972211506866,52.983869815552985,53.01530153015302
75.1257286547034,48.96702480283461,76.52874614241628,67.10481197851183,68.03920448051205,46.53960452623157,62.07995199451366,63.6815636072694,77.90461767059092,58.89958852440279,66.05754943422106,72.64544519373642,75.89581666476168,75.12001371585325,74.20419476511601,75.40147445422333,67.16767630586352,75.12001371585325,53.097496856783636,67.16767630586352,75.38718710709796,78.55754943422106,46.53960452623157,53.5146873928449
80.53892643339859,58.2146275949765,80.73609464073952,69.24318840993843,64.96978182909231,65.65272677915732,68.12590190167307,70.31618350930835,75.0267891586061,53.61546484548013,75.46684573730909,77.75571144861482,81.53476875598291,81.54334128673686,77.28565101227301,81.98911288594248,66.15136231801232,81.54334128673686,56.0114871912103,66.15136231801232,81.54619879698818,77.23135831749796,65.65272677915732,59.56194367847294
83.87341048721245,64.72067438205458,88.60837262466066,66.01371624517789,73.19902843263323,70.55579368481212,73.36619517073868,83.2347478211173,82.49178454064867,55.69509929989999,71.19874267752536,79.99714244892128,82.22888984140592,82.0374339191313,74.0748678382626,82.524646378054,57.55250750107158,82.0374339191313,52.36319474210602,57.55250750107158,82.24317759679954,82.47178168309759,70.55579368481212,64.99357051007287
91.07574047350298,75.77619340182028,83.94604866479018,70.51536670048151,78.57520467502036,68.30644815613883,68.95797911100316,86.86079241023589,90.4456414579434,59.847976110531654,79.34103930617668,81.46565888925403,90.52136764348684,90.56423152209634,76.78920973295804,90.06986812213349,50.49222020603238,90.56423152209634,64.47013102058895,50.49222020603238,90.48279015273829,80.33405249396334,68.30644815613883,63.70286759347898
90.78413442304395,84.30588100817283,84.43590329770818,79.37646453677773,75.0843001657427,73.78121963765217,78.25913013659485,84.35588958107104,87.22781048179688,54.67794479053552,84.07584157284106,82.45270617820198,88.81808309995999,88.27227524718523,78.43058810081729,86.38909527347545,46.15076870320626,88.27227524718523,60.17745899297022,46.15076870320626,87.44356175344345,84.62307824198435,73.78121963765217,66.77001771732297
