random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375,54.456312805664375
55.837267020292956,57.10496861161127,57.209596574042536,49.24327217869482,57.80816584748649,52.54026959949389,50.180057423718914,51.12414229402891,59.77419825782277,57.10496861161127,46.7078689960582,49.980534332570926,57.693805051340696,50.56693756387172,46.7078689960582,57.49671516862134,57.79599980534333,53.42595746751667,56.316609080733855,57.209596574042536
61.56167116821179,59.198968294522714,55.00158162396282,54.14020488113488,59.75861985059737,49.29556901963647,45.70649925785337,57.47621480886683,56.51264082536438,58.55415237121931,46.18341971433438,48.58018833491496,54.86288536876171,48.16896610458184,51.512275835219114,55.257074725649076,55.37873810740443,59.269533055940826,56.991994549480495,55.00158162396282
62.468366751021996,58.957076114463696,59.20527545259879,57.19778080591785,60.879404321588474,51.22396340276426,49.520634611641036,58.718610083706444,58.78674323535137,58.47041074557134,50.90276425929531,52.52092661086237,58.39984426708195,48.235838037765234,50.712964765427294,59.26610862371034,58.4728440724158,57.664979560054505,56.093050418532215,59.20527545259879
61.05365616255019,52.99428154276676,59.71286044530965,59.530356491057304,59.83452974814454,55.48120209271201,53.97736950967271,58.25526219734761,54.5686823214503,57.50821267794136,49.979316218518065,57.05316948533885,59.62282516121183,52.41026888915926,48.11534249908748,62.60372308066675,62.56722228981628,59.897797785618685,57.14320476943667,59.71286044530965
60.87020002920134,53.34598724874677,63.48372025113155,65.16766437922811,61.81194334939407,55.314644473645785,60.53195113641894,60.88966759137587,59.19598968219205,57.869762009052415,54.930160120698886,59.00374750571859,64.0750474521828,56.925585243587875,53.908113106536234,66.38195356986421,66.89541052221736,61.63916873509515,59.80921789068964,63.48372025113155
66.12318399727448,54.544569634730976,65.20331930012411,70.6762708977198,64.85289465359064,57.28712919475336,59.2047307327282,65.70462122502616,60.74513907478159,56.93913805270971,57.71299248047113,64.86992918501934,66.9286739834035,60.19516706008323,53.00416129267759,68.85114253035798,66.18158810503006,59.44321417273015,60.5455917066167,65.20331930012411
65.60887764041662,55.43658132969921,67.55329504526428,68.15925240922807,65.68675167915896,56.82371264479704,58.98715078360752,70.78750121678185,66.53606541419255,58.7705636133554,61.62026671858269,66.13696096563808,65.79382848242967,62.22622408254648,58.147571303416726,68.96719556117979,69.00856614426165,58.36415847366884,60.138226418767644,67.55329504526428
68.98590932320946,54.31846389720377,67.63768221751722,69.83767735027135,65.86843834416295,58.71602053977757,61.37353678421066,69.81577474386118,67.96865493660412,63.89477014431384,63.61490350685065,65.33790854445013,65.45958969117325,62.77286997152661,58.684383441629556,69.51157187705337,69.41422695967486,59.867124187778344,63.99698230756127,67.63768221751722
70.0486736432222,54.692139206619615,68.11633000730104,71.85933317108785,66.55147237770747,58.006814310051105,66.18155268921879,69.91238744220004,68.7758578729618,70.54271112192748,62.375273789243124,64.38792893648089,66.77050377220735,63.190557313214896,60.81284984181066,70.05354100754441,69.76393283037235,61.61109759065466,62.94475541494281,68.11633000730104
69.48088296137652,57.63342987174183,69.7047871693154,71.917058093407,68.34432573194772,59.62179658789457,65.79863223733847,70.18666796466208,70.21587286134975,68.38326559419797,65.94222297938622,68.60716980213682,67.83324003991336,66.91815327703279,60.48820852296235,70.46654822458565,70.24021027525615,62.14558640998808,63.24563751855728,69.7047871693154
64.94110202492212,59.13648753894081,70.88200934579439,72.96290887850468,69.5263823987539,60.24630062305296,66.82729750778816,70.47313084112149,69.61643302180686,69.74055685358256,67.05364096573209,69.04692367601245,68.44334112149532,67.40654205607477,60.4044976635514,71.61458333333333,71.51966510903426,61.558119158878505,67.5233644859813,70.88200934579439
64.67009029620074,64.55569888285832,71.2755859517609,73.93336091707839,70.37262394431329,61.36004088884562,66.42733711392898,70.73770292306568,72.53145763866917,71.07357558351791,69.5937887896415,70.04892058315282,67.47146299316086,70.01971426485262,60.46194660111471,70.95431645045878,72.09823058388298,60.34025360819724,65.28585684036314,71.2755859517609
66.48250012169595,65.16331597137712,73.26826656281945,74.47792435379448,72.1973421603466,64.93452757630337,65.3458599036168,72.1145889110646,76.11351798666212,70.7491602979117,69.82183712213406,71.92961105972837,67.9598890132892,68.10592415908096,64.41123497054959,72.981064109429,72.72063476610037,62.10387966703987,66.16609063914716,73.26826656281945
