uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141,40.35730297803141
55.50472658743427,51.64822638985987,51.47420894252105,52.72120733152983,52.08592966351561,57.57393841758108,22.688379586005652,33.69783276087419,52.169518830359586,52.70828900574485,52.49779628560139,28.939329462901608,31.1855983464543,49.781908264688894,31.1855983464543,31.1855983464543,22.86543663941153,53.088999665643335,28.939329462901608,31.035897747651905,53.56925742423782
43.274440518256775,59.87081576047722,59.85865724381625,55.32733006573198,59.341920285725145,62.11178236255177,33.3454918499943,47.16668566434895,59.15118355560622,60.392872069607506,60.17249895512747,45.19776587256355,45.03362589764049,58.61392910064972,44.367187203161215,45.03362589764049,37.17770432007295,39.81458262092025,26.04734222424864,48.430411489798246,58.92853071925225
31.13439822484308,48.8548110096205,62.24751888383969,48.91712388102801,62.38658297490767,64.22557259449519,43.03387692447984,58.31192911530921,63.111540039819445,63.227046825843125,62.757420551088956,38.12635834460538,41.14625286867182,61.50508381841117,39.39465325166801,41.14625286867182,52.20678754350502,53.03205313312157,43.332522759396326,54.60431326656231,61.5575178199614
42.51517937884234,55.715729560082984,59.93403904463003,55.847955438359186,59.909721641728666,63.776188703046515,52.92074806410675,53.99299354828904,61.687171810050685,64.40996101616348,65.0444932481211,48.8133867302972,55.61238059775216,59.94087831419604,49.52543068400295,55.61238059775216,46.88851230688562,45.47050375019948,55.42772031946988,45.528257582090234,63.3019993464698
45.923004437959754,63.04030640160496,61.249164082922974,60.3790503982005,56.31877317770077,60.53255517052708,57.67067906863639,56.25189981153869,63.31159948933066,61.60708857681318,64.96139582953371,56.908474679311816,58.81208584108457,62.68390175694571,56.7663687762174,58.81208584108457,58.54991184874461,39.81853000182382,57.992887105599124,57.26563924858654,63.83366770016414
53.99305423623196,65.53639686604707,58.83533068370937,60.18344719623683,59.4645530469409,64.6206807456437,62.316571802022935,59.04963105379547,59.297368361058126,58.156712845103385,63.93978311586659,60.0914956190013,61.21847238792927,63.06358337576278,58.81329270238846,61.21847238792927,61.29446542696689,45.88535690130784,61.738264774946614,59.366522026582366,63.869109589561596
62.27676875142488,65.64860551713656,59.89740861767611,58.048483927350105,60.64670567672316,64.89094916027054,63.4295919142792,61.48035565012539,61.07986929097956,54.383311801808645,62.02219013602858,59.50832130101072,63.171973554221445,64.29743901512273,61.49327456493655,63.171973554221445,64.0352610380728,57.53172733490387,62.140740177825066,61.18474048179953,64.33163614256402
62.909513713152315,65.5343531754174,61.977824894178084,63.23172909589707,62.17009020510833,66.41892559408461,64.97579584919713,63.19297205693485,61.157087598507474,56.05483741042185,62.36691516768119,60.948103564887646,63.9316356230384,65.81857146114037,62.36539528380032,63.9316356230384,64.99327451382715,61.14188875969876,59.8142701897575,64.30476711579236,65.17490063759129
63.11821746663829,62.736723713408516,62.97534729610603,63.98911754871265,63.911602881721734,67.21205581056023,65.30838678298933,62.16448308356385,62.65008967383044,58.9065872267988,63.502751010730464,62.128005593215185,62.69036690275709,65.78259415752196,63.882724868529046,62.69036690275709,65.14423807642034,65.93610359607258,60.798857038635745,60.4090038605344,65.89202662856795
