random : rwll,uncnormswitchK : rwll0010,vopt : rwll0100,mcvopt : rwll,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnorm : rwll0010
55.409504550050556,66.56986247215612,59.27229600796734,60.126048184161114,70.3946418118096,45.91559789260816,62.934383481453885
55.26471840408709,66.60457973482545,59.34877143899769,60.32493005717066,71.35917163362122,45.046983335360665,63.747567205936015
55.378416391074616,66.07214809746455,59.443494127038434,60.33299121906717,71.86224198882427,44.5744478655871,63.61500741247577
54.98046132558882,66.39424027247708,60.10005017714051,60.76071586053796,71.49406237170618,44.70555141636383,63.694558061033646
55.29486896824371,66.8965202648765,60.91551169668448,61.125344970463686,71.7249663582523,44.826773509309454,64.27132354618233
55.10142018672262,66.94188486451966,61.06498798771402,61.10680290727732,71.90569595231578,44.67734087522428,64.37825015965697
55.35425108909687,67.34305981099513,61.25324068090412,61.196219902532484,72.22175760847253,44.72861910880325,64.74519314838327
55.88686991560861,67.52984110088953,61.00813502622976,61.30464532806204,72.133353607542,44.63544438531134,64.80726830380901
55.90782260946255,67.58509530217671,61.75520227478351,61.6077062853059,72.22589695048241,44.70116856358674,65.27381794129052
56.11200656894349,67.97487987348701,62.03013806946049,61.469801106988626,72.32756523325831,44.556292196338426,65.82324676114591
56.13524219361804,67.86667376280155,61.82152713891444,61.73105141910026,72.64972211028915,44.72009549370091,65.804739711238
56.26416069826498,67.87783404041787,61.92235755668081,61.92083694478658,72.03062512354971,45.154570199048095,66.10708148959141
56.25166318190458,67.48526896027371,62.31286827599316,61.94031552936704,72.48355825888615,45.11233605778369,66.03915605398213
56.413278184970046,67.58234238618047,62.428910312946684,61.60320549861622,72.83309510051397,45.36814573766004,66.17347404276026
56.52699527839237,66.92365593850505,62.75404301909172,61.70023493989645,73.07771264341598,45.194376648951135,66.00366475825521
56.61258192545734,67.35907300679735,62.8929000471404,61.85733185322608,73.48884597253691,45.511777497300834,66.1090920150241
56.52405319302621,67.32689076269189,62.75119562655394,62.195390850130394,73.79201800472929,45.83526585108081,65.58572395282883
56.90997566909976,67.46502433090025,62.88321167883212,62.57983576642336,73.77128953771289,46.148874695863746,65.87895377128953
56.82677027653799,67.87840540150093,63.09050403363773,62.690561819965176,74.0851131775637,47.01069807404254,66.13949315308054
57.315348469411035,67.65917973205188,62.97236880122873,62.659103696832375,74.70840493316504,46.67497985066683,66.29358718958622
57.33251214671868,67.97600310226055,63.200955009618525,62.66946478402032,74.34324079776759,46.66164830402153,66.38305314141898
57.16490769183978,68.33693238845464,63.4227014203595,63.14592901243955,74.38562608351836,46.947899875300344,66.68238085099912
57.09462798920275,68.2979127856138,63.65813785499753,63.185188001368665,74.48580009884805,48.0173364255028,66.9627038740828
56.960475690800976,68.4337789132716,63.58334473896315,63.32405675441398,74.59510014142981,47.72343628815183,66.79897197256565
57.26658201090387,68.83958239869823,63.61120193440953,63.12227688517485,74.41469664595895,45.333921361386324,66.7873138016774
57.49437313705213,68.68802846888497,63.61244601253117,63.055082425938316,74.32477644625585,45.83460064480808,66.79998783380984
57.853715658766184,69.12577655101094,64.1482461543141,63.128559588171335,74.20139760172152,45.771836576408056,67.02405122005004
58.50353585278686,68.82594479507262,64.33959394722835,63.7206296099156,74.35328111930652,45.66192684966923,67.1804425518972
58.8682143427446,69.4484788113361,64.58417294633827,63.63518846618862,74.47703199020599,46.16414085727973,67.16954733136136
58.162241080390544,69.420871734039,64.71697539313197,64.07062688201478,74.82434528697874,45.97210816072026,67.17994342549503
58.440235120563926,69.57500361197503,64.90452979689294,64.48934277262808,74.78537264176052,46.49334255971165,66.84054841187161
58.86879686097973,69.55424087113896,65.13999361245875,65.08372241570727,75.23459005672746,47.069335239456755,66.99466184052439
58.765826394433674,69.43005969354778,65.17622904072088,65.28801186266682,75.17052583551956,47.4780426599749,67.01342154290711
58.95562112179097,69.61917508212677,65.27253923835016,65.53336780630246,74.93384231658352,47.52250882102445,67.06792188830758
58.919568374865975,69.51476392173562,65.49356288449694,65.6699847151776,74.8872649293172,47.80727435875988,67.08440111632434
59.00594667761707,69.68335082356163,65.49101914799775,65.4986235950784,75.0558926860428,47.888245045702725,67.3624735745464
59.54935703910997,69.754602626596,65.55843681797097,65.55159276355313,74.87167397966556,47.827773172827584,67.6093717918495
59.49885931558936,69.51330798479087,65.73916349809886,64.90190114068442,74.8699619771863,48.08060836501901,67.84410646387833
60.5905748332687,69.1777123780409,66.17388725389547,65.03547555494718,74.80361067384543,48.205689777108574,67.48948661206549
60.62373572221631,68.96682839282727,66.45652405359778,65.38046206025948,74.36158724847526,48.30491718505225,67.55159774293145
60.69339984942622,69.19245305976563,66.52851395849335,65.58476619238462,74.58877388837769,48.777538651071886,67.62739834368845
60.904514205755305,68.38078724828132,66.77009186591228,65.54267810427693,74.4494129098984,49.07905943907039,67.83324207580459
60.861629719761204,67.495342028214,66.78124643522567,65.51351762424427,74.30016350431575,49.145594889539524,67.94630974561771
