mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,sopt : rwll0010 : avg,sopt : rwll0010 : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std
27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142,27.78608609749611,5.678130612173142
29.854780613097866,5.3741084845392715,27.352918826086295,4.2004650259931475,27.659239782968832,3.6807976322721276,28.612778698116937,3.3266757441657013,29.122376400139824,5.453456362096572,29.70401386081432,4.754571370024074,30.761812848610123,5.4561664791429,30.761812848610123,5.4561664791429,28.89721415870024,3.927580992641955,28.89721415870024,3.927580992641955,27.461662385823065,3.217150251377109,29.15809231423925,3.4332633151157923,29.80037083757619,3.883930819548673,29.033694545344012,4.290029542267148,28.89197075854522,4.286549782638953,28.871149140538325,4.476815214989583,28.805644634253838,4.163613566412145,28.350532699059226,4.04012302441957,28.557153061689746,3.5401176078242083,30.761812848610123,5.4561664791429,30.23443318084411,5.219846091970316
29.32511607760291,4.554209320212269,30.010258904349012,4.730312303897074,27.793575646120996,3.2867675346035132,28.28744690067101,1.8879233803942943,30.405416701496286,5.3770935203078185,28.643316893755745,3.713449737500552,31.81909372079062,4.648704637162476,30.888041157204405,4.2635613612292635,30.058817718267687,4.321287130999517,29.74094366721634,3.9605222065383523,29.604690219084603,5.036345201638647,30.118699322912313,4.575903737787127,31.942580532399138,4.352059961439298,30.70604059486447,3.4842069016887844,29.638734583146523,4.855097366447656,30.667360725874477,3.7221981502085653,29.569429984877615,3.7227860932616714,28.825013488559428,4.846724560920615,28.505391624174536,3.5146290324706384,31.81909372079062,4.648704637162476,29.68303785155745,4.5844267126115215
30.74670192716882,4.51591392782194,31.36718037570673,4.58216465959691,29.907593166757863,2.4294418192309464,31.545382698036356,2.4026272261756083,31.898975621618337,4.277701794124164,28.542920542282207,3.9452268000776147,33.0875737126877,4.76993762406042,31.52136908018724,4.9557162136532344,31.50229497233874,3.701916418851712,30.9108456441121,3.546014237291016,30.7302875554745,5.593495378224037,31.328424220317338,3.9976061456655305,31.186698279530674,4.831369994811692,30.6363608730014,4.261912558699657,30.57784667760958,4.263917853381798,33.34412426287312,3.2416263648449215,29.8869992096784,3.4485382977289163,29.478843698705088,3.506412302457123,30.57404705453219,4.1888300206071865,33.0875737126877,4.76993762406042,30.540914341297345,3.9124044572565095
32.125221329726195,3.656554816711755,31.887059145382278,4.222121714639504,30.14735050269395,2.676008604405318,32.16853736197764,1.777967072496554,33.322795631920116,4.198790136291487,28.379220463405556,4.697151753305355,33.382982118837916,4.541037588850972,32.73232971859777,4.536936118772042,33.71089208228526,3.6724414514428303,32.002492571680435,3.5290728975460985,30.597989224187064,4.839358384850586,32.57950771709311,2.8442101844758327,33.02611880751723,3.634326285906526,31.299480967543378,3.869784567057181,30.757042654892807,3.2419535240738915,34.1571232075142,2.6483693828812216,31.988053894263288,2.9499551486905506,30.458997955787247,3.524671483170723,30.59168180194694,4.243656063090787,33.382982118837916,4.541037588850972,31.267335912030454,2.863739876677851
33.454137852420395,3.599910645737801,31.68029485523216,3.8157778561780455,31.392962991108742,2.3094033456906837,33.632266889581274,1.7991021929939457,34.91921878562201,3.711882023867033,30.351090508397295,4.830390169092089,34.709324416749,3.4487069192520843,33.92719811535831,4.2163334091852915,34.87841021354206,4.370172224427329,34.35960179344934,2.730459542246732,31.57405577931454,4.602982335156841,34.40003039744662,2.274614901463007,34.76092408237708,3.6579429625900826,32.312789725663045,2.6864355085087652,31.41127745269398,3.1771178401083664,35.19537958811459,3.100236835718841,32.30921802568584,2.767809306884645,31.37107682954632,4.330620519468288,31.852040428604,3.5472984137371335,34.709324416749,3.4487069192520843,30.87377460293335,2.345000715166492
34.448396142534705,3.9874627659486213,32.014150118930914,4.15503116753381,32.54755336692276,2.7826180035328827,34.163797885841525,2.2233869499286976,35.7828541899399,3.8930131544931257,30.38779837220436,4.654283147483687,35.814923739826284,2.720263043337329,35.54005273997066,4.025334782117551,36.074899877649344,4.513609120584892,35.37932501956851,2.3340393388290392,33.936727234039324,5.050824592885078,35.710659705598495,2.310483390699392,36.91243189020359,2.895112243621531,34.092819308604824,2.3049638680648523,33.7743276413682,3.63904795020147,35.72433866052633,2.4897576422786596,34.63693773795682,3.086215636346555,31.122890211187865,4.309142631093837,33.621351328758486,2.542267201887534,35.814923739826284,2.720263043337329,32.32428242482274,2.4453512508475748
34.83349545551267,3.3708359818102047,32.49574429279266,3.8071018762406688,33.350381493753225,2.659725623650097,35.23816761406815,2.5027293586849444,36.23552299601788,3.868782255007375,31.16720369638569,4.7906739693540645,36.85571632671672,2.6107600466363903,36.76467459038818,3.0938557073173327,36.74673982430009,4.429473371751782,36.46327932638234,2.360248939167122,33.72701158160318,3.7469916598947015,37.57759066176247,2.622781144214425,37.69386266224883,3.415138291771908,35.07698270358999,2.785409802142403,34.89847098519622,3.164967888281088,37.30925312338511,2.790389020769339,35.971061190990056,3.0006035705184284,32.39672310545034,4.314921987601185,35.38536948657933,2.6833298952120423,36.85571632671672,2.6107600466363903,32.949433079004166,2.2526196119037003
35.8173679770798,3.4777615687184227,33.86884722654974,3.215154625439416,34.49656880998883,2.129100624460631,36.679155235699575,2.9011550539735964,38.09380865891008,4.207922858108486,32.076800899784935,4.619509481742811,37.54337434549005,2.600691087161594,38.26472219900141,2.8832961375586743,37.617849787592995,4.4197474116502145,37.70402851345497,3.051206966550556,34.66900225706186,4.244301118456895,38.987437968796314,2.2855837484866512,38.00580604467007,3.0865779684294656,36.32372498803073,2.564250223019093,35.92246954486386,3.094526173884953,37.55066989900218,2.7662907047757455,36.710921291616955,2.393711170740384,32.31261446799456,2.9086301857594843,37.08816220447309,2.797788150498429,37.54337434549005,2.600691087161594,33.664343742162984,2.3203299781020466
37.421610201693184,3.661487186211311,35.52171203623486,2.52834804962384,35.30101986533522,3.14630984975986,37.65339777787911,3.33046552404496,38.848965695438714,3.0686478349351756,32.10014743209764,4.341351102999705,39.11274755673096,2.354688293738372,39.35266669706503,2.3835708043129764,39.05491465657441,3.8524088331547808,39.617284513550075,2.067902306684713,36.12390375875853,4.612391117921875,40.31849892845744,1.9250593334089139,38.84911768729196,3.0307720917500203,37.30708434027936,2.296749252588256,37.770963476357664,2.578581815938596,37.53355220160199,2.1232055951175295,38.88399981760978,2.231335798293805,33.290699618500454,3.3675242157600516,37.262322739501165,2.7592890467608386,39.11274755673096,2.354688293738372,34.576246713176175,2.801939045895483
