mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,sopt : rwll0010 : avg,sopt : rwll0010 : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std
26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892,26.65314031688134,4.323467805298892
27.445476237518427,4.260510126941864,27.4818760733772,4.142503889482004,26.98884447619193,3.6434665896862684,27.573369606517012,3.6236118965591113,27.622915938416646,4.211902613822696,27.60908552061644,3.8590288284755156,28.34194568141404,4.067355602633869,28.35805583841209,4.067453582098629,27.082693739836163,3.408992370717972,27.073422800431633,3.406371411510726,26.905178047631345,4.13100236522541,28.02263021110385,3.897801184931931,28.417709014088786,3.845835100533631,27.667218870161253,3.459988005201714,27.970272200860215,3.803642367835865,27.993449549371547,3.890098868899285,28.217775886438595,3.7148160611402625,27.225633387540466,3.7867756848685348,27.443120507013997,3.2696601603256275,28.34194568141404,4.067355602633869,27.791008708603734,4.007250415108962
28.14800179340846,3.6982671251412764,28.69271161839915,3.489663506532541,27.67996777944116,2.9061660674418426,28.146633939495263,2.719207872739116,28.71581315115545,3.798348507357051,27.954146497154102,3.4754413929521597,29.406427393554374,3.775224239018673,29.005646196986163,3.6908282591009423,28.55311452736847,3.2341487609923982,28.103622533113462,2.940932002984607,27.806570258296414,4.257964893499068,28.51998206591536,3.5610958958105745,29.711990759386897,3.1425207548311365,28.76984338072694,3.4504017252946544,28.47081531692415,3.462493711948414,29.043414163367352,3.451585228347509,29.08042221090787,3.6223138797290315,27.998753733101307,3.5696185347438436,28.066462501804807,3.2382076807436833,29.406427393554374,3.775224239018673,28.368910200390598,3.9728884075104283
28.864292662167912,3.2335552920421584,29.619429752568543,3.537504798268913,28.350355644720047,2.7491223206133584,29.538041826250833,2.677266966346895,30.345537722657905,3.429787173827083,27.77266095203356,3.1983994118638686,30.77839078363427,3.386740159017973,30.270685148033316,3.781356554275432,29.652562465803395,3.203100322907082,29.283011125296373,2.5919433534080185,28.902060915557172,3.8458866262107367,29.51797981640222,3.1959762803636687,30.506945710985473,3.243764672881942,29.895206395525566,3.5736847976520325,29.276931728372546,2.9658475992521978,30.346145662350303,2.6417997177841763,30.02355766307982,2.9883409189759482,28.6805428901453,3.25698032465251,29.457565809471703,3.295669154170978,30.77839078363427,3.386740159017973,28.70075688491702,3.2082342300755693
29.764725551139513,3.0091066265928426,30.40709471012455,3.3311896380273103,28.97819759710011,2.5480945117182205,30.650804386318214,2.1322843761072194,31.37213031286334,2.9351251872743696,28.356194572577152,3.7426903594260783,31.846630848614268,2.85270720678759,31.566520506721588,3.465006778569234,31.41696620589554,3.078487586972398,30.248649223731103,2.4537248620997354,29.25762400164145,3.9778585022073476,30.474196563594774,2.870233363941777,31.27007166143581,3.189003171685632,31.005615885584888,3.3649026087179377,30.434832169373284,2.931114588042789,31.443411783480627,2.428900542220365,31.34317696499001,2.9460937583202456,28.961555121550866,3.2158048020285266,30.076904955506073,3.3208289287879693,31.846630848614268,2.85270720678759,29.334376971069453,2.884944734428868
30.888669351774446,3.124169745798949,30.812447754388625,3.0653200334131663,29.596397902576182,2.021973122770052,31.51903640094232,2.3003045906932855,32.456417660916486,2.832133322866234,29.360057755148564,3.4264019900304437,32.80902804164451,2.393216116418043,32.617524127973255,2.970510085990893,32.36089368493047,3.1001754354006286,32.040732578463405,2.142476757138216,30.214833953947867,3.4701928293822655,31.91078349418649,2.663950503490309,32.44821035033057,2.994045188574234,31.939129113154497,2.584078718047475,30.952200015198724,2.743824680971171,32.036628923170454,2.156765270440323,32.06831826126605,2.5654849333490475,29.652329204346835,3.097571854892708,30.76875142488031,2.8048602141452323,32.80902804164451,2.393216116418043,29.806900220381486,2.3538166524040487
31.710173342756615,3.0544834595053043,31.3596121256336,3.069240499599129,30.340833960285437,2.343032670991119,32.110434762784124,2.1773949202178984,33.30711533638829,2.9417037277040015,29.294393908305402,3.686807596395315,33.75054145863257,2.3378724958543695,34.03331585466871,3.0608670964042397,33.341996671454304,3.3422695659923267,32.646953772731756,1.9493724508323613,31.48751035420894,3.6917475512546605,32.872200563876916,2.15608050438239,33.54984079216347,2.397890564993797,32.89439086853764,2.138601388734816,31.87204097606942,2.0955603550092614,32.983228081374584,1.8452222240525613,33.155734901853506,2.31596944004464,29.931301248584607,2.8596589580895304,31.75645380692915,2.441721434892849,33.75054145863257,2.3378724958543695,30.88928405869791,2.4522835041121063
32.451439340973344,2.8475587877173076,31.85868012280755,3.4028667705942257,30.810256254369698,2.0388872122175803,32.76674164817461,2.307949913117099,34.196051311669756,3.121238000634087,29.92073745326321,3.5790291014081386,34.657415569808805,2.2528689698908524,35.102592941605614,2.7329128720737095,34.27896160744141,3.3764923425414817,33.71979207830501,2.01200238130112,32.409034258443015,3.141384009535933,33.818281302246405,2.138951432337711,34.33344985864973,2.2751211611991695,34.1889837979147,2.4661719058051954,33.00194546615192,1.9361304207572827,33.93356537070249,2.3326670642122806,34.11648478584674,2.4995867464396446,31.434401313189653,2.70846825279943,33.08325987172083,1.8064645583523908,34.657415569808805,2.2528689698908524,31.83496975408092,2.2025511557758835
33.50703336955778,2.7433530414440805,32.930304665354484,3.0713255903705727,31.81051319659237,1.4845410567507076,33.747862630806985,2.475372413086832,35.413224710647704,3.2331192121572436,30.31135294519975,3.546638438777128,35.06645793277451,2.205150627844233,36.173786164286746,2.189691645009115,35.079073160722565,3.352871072137569,34.63928807556977,2.1436616283310657,32.81304384171689,3.592824187514022,34.83414015062279,1.9329360435234628,35.1812869052414,2.382885304169385,34.73717008519078,2.6034413262781357,34.23818462310106,1.9803210096003037,34.23377689285416,2.3816343889795473,34.7282026339988,2.2068222621409888,31.68337297757377,2.785216310569371,33.69451389574958,2.2896779761484747,35.06645793277451,2.205150627844233,32.772538320654775,2.1583906858148145
34.64563099417871,2.651215810696793,33.94479655890445,2.9998231895515994,32.701199215722035,1.9724196837524963,34.630735792561524,2.501343135726597,36.47918471569924,2.571835735674223,30.32716246409193,3.287641652402056,36.11911601538158,1.8254825876875167,37.27585001443923,2.077111757673164,36.050871673278316,3.042464978461547,35.92844223549618,2.1109707639553927,33.34085693006855,3.3222217721805243,35.900551730427246,1.9459472050743463,35.81946407672548,2.392544412345734,35.72940890368277,2.6185110963153297,35.59124830909063,1.9141325460408576,35.21324457009104,2.241098307613558,35.83040749015852,2.12644872438563,32.345690271001466,2.7494614845499052,34.490447312024074,2.0975992031034236,36.11911601538158,1.8254825876875167,33.81423555697414,1.9870377753789397
