random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862,43.10810482006862
44.57151199571755,41.87308384836245,49.936736580855516,52.80062290135773,50.226288383862965,47.467030025792006,50.27738576086428,50.532872645870846,47.35996885493211,50.6083021071585,52.187454377341965,50.27738576086428,49.92700374714098,50.54747189644265,38.233004039125994,49.91727091342644,50.16789138157574,48.72256557496715,50.749428196019274,49.936736580855516
49.14713969389493,43.85964912280702,50.17397863591017,58.49818721561184,50.49516996374431,46.67250650899092,56.67080322164635,52.89680511959511,47.409786602428404,58.116164196900016,58.184295690683015,57.444582329610434,50.298075285300634,56.47127527556756,46.51191084507385,50.30050855293574,49.765189673212156,53.536754507628295,51.44901087670633,50.17397863591017
58.5945104146389,47.20897410940238,56.87901498929336,59.59217442086821,57.71121277009928,51.71306209850107,53.569690480825386,60.441405489585364,52.289760560638506,59.44130815651158,58.22464473428071,57.03474790733891,57.56034650574265,57.46058010511972,45.542145220946075,57.92777885925638,57.16614755693985,58.429044189215496,55.86188436830835,56.87901498929336
63.19260250638764,49.5899744494464,57.187005718457236,61.44299793162185,60.36014113639129,58.78087358559436,54.442146246502006,61.2677941355396,57.67611631585351,62.805694123372675,60.26037230806668,60.38690838301496,56.97773451758121,52.38106825647889,50.29808979194549,57.99975666139433,58.67867137121304,54.25234213407957,56.44725635722107,57.187005718457236
63.81223536282669,53.95191512142892,59.39796563975276,62.79748868447949,62.5079086971334,61.71217209324962,50.20440940283253,62.50304180658977,63.61755974108142,65.20659950357717,60.65605684528155,64.09694845962915,59.34686328904463,49.817491604613814,45.94101328661118,60.62928894729158,61.28875261595367,53.83267630310994,57.78702486981068,59.39796563975276
67.02601416299613,53.26454627308787,59.69629863967099,61.1320662886623,63.37089041929282,58.676660258438176,54.89499428126445,64.67038181685446,59.55758888375149,66.38356897768476,62.1030345800988,64.77502250991652,60.90818387559925,53.58333536125374,51.38101379797046,62.35125203806001,63.28815126663909,51.25933857347967,59.66466308130339,59.69629863967099
65.1684026087803,54.44125377202375,61.83685388883481,61.011875790908206,62.992796651416334,59.556604691910835,53.78175800642461,64.2266134527402,61.53509198870827,69.6777961647036,66.06152049060644,66.97410688211818,60.85369414971284,59.98491190499367,50.313929718680036,62.3211330672637,63.8615788961355,54.6213374866154,64.16090723255135,61.83685388883481
68.76931688204229,58.23659682168845,61.860261371103164,65.39388187194277,64.07242461852961,59.273320191769486,55.420895086515294,66.8272857803412,67.2288335645275,71.15670098075005,67.66201844686184,69.66245649899005,62.719330266968434,61.1107055072887,54.0239955221338,64.079725487333,64.1697695359081,58.53593244262734,65.38658100313937,61.860261371103164
66.77050377220735,56.918958384035044,62.95205646142614,68.49841810659528,64.9647116086639,60.68143100511073,55.77026040399124,69.70309077634461,69.45972256023363,70.7714772450718,67.65149671452909,67.46410318812363,63.825748357264544,63.09564370893161,55.91871501581893,64.92090532976393,64.65806765636408,59.11170601119494,64.47067412995862,62.95205646142614
