random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178,49.72361007760178
45.93244212932203,52.27894862731549,54.646929066893456,56.565763946102535,56.38770032157759,48.321683897201474,53.84697158955006,58.117840912110985,57.926488957397616,57.78563265740027,46.36298402742711,58.4686528290855,55.58774284423419,57.894596964945386,46.36298402742711,56.525898955537244,55.56116618385734,49.746192893401016,50.447816727350045,54.646929066893456
47.57614415563706,60.601711582416414,59.974485727954075,61.946526338170415,61.09870833997768,52.51953436453516,55.230425769414765,59.804390580981234,59.17184925317599,58.305427098283104,48.859830967947694,63.541168341040766,60.40503906872907,56.39717216818158,49.0751076383352,62.15117206187211,61.79769308456918,49.1123159517355,53.45505767288577,59.974485727954075
42.7906976744186,63.388704318936874,62.540863787375415,58.48770764119601,62.205980066445186,54.054485049833886,57.716943521594686,62.38671096345515,63.34617940199335,64.01063122923588,53.74352159468439,66.72425249169436,61.88704318936877,62.734883720930235,56.47043189368771,64.33222591362126,65.00199335548173,50.49036544850498,53.6797342192691,62.540863787375415
41.101424622581334,64.29140973846481,64.33393578566873,61.86476716989156,64.6076972145439,51.92164575802679,62.1119498192643,59.47799277057197,63.688071443759306,69.21114182436743,64.33127790771847,66.86157771635126,63.74122900276419,60.44014458856049,59.69062300659154,66.8456304486498,67.55528386136508,47.530831384222836,58.66999787369764,64.33393578566873
49.47239720383808,65.79220157882146,67.01485793264759,64.58815086516226,67.06004305876725,50.53291869335247,63.280440156287376,61.52087818621588,68.05411583339978,71.82042899290327,65.25795391117136,71.71145310049704,66.56566462004625,65.53703851367514,62.334210456369775,70.1512372750711,70.79180288653218,51.35156686069691,65.61146107434283,67.01485793264759
50.01860613470841,66.97942693105098,68.98623146031578,68.06389878262719,69.33177396204348,57.3520812290681,67.56419116474403,66.27770985061932,66.92892456541385,73.09818723087555,69.76768911806921,75.75354845569082,68.87193663282122,70.43219392908405,64.44633459146245,72.90946786454734,72.96262824942852,52.833448514167245,68.5529743235341,68.98623146031578
55.2696632200101,68.80997315329205,72.73331384067409,67.55801281199331,73.78857552962441,63.887190664788285,68.04975944286436,68.10823742058956,71.44945642061614,76.90119879854336,72.58711889636108,77.49661093538184,72.43826586215145,73.658329124691,66.08808909917333,76.96765104595838,77.27864756386062,57.33765715956514,71.51590866803116,72.73331384067409
60.0026581605529,71.76767676767676,77.07070707070707,70.82668793195108,77.150451887294,61.30515683147262,63.61509835194046,75.01594896331738,72.98511430090377,81.943115364168,74.63051568314727,79.71026049973419,76.76501860712386,74.76874003189792,70.18341307814993,82.05475810738969,82.42955874534822,56.45667198298777,73.85964912280701,77.07070707070707
58.27374465030968,74.76541109545708,78.93617586857705,72.79034530423456,80.08984821499774,66.30957760706026,68.22084584917197,77.13921156862224,76.26465349956139,84.48390441000558,78.27427629655227,83.13352295382653,78.71288444668917,75.26515856349185,73.42566256412982,84.43871447938541,84.56896780882,59.91387330870039,70.16932932826498,78.93617586857705
