uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684,38.266829790952684
29.618681418888112,30.9196328155871,55.3565457916654,53.931730447733976,55.88695705036627,58.336879540411566,54.022158728228824,53.31469041612207,52.9317000516733,56.138484452414964,30.090580260798202,52.852670293929904,53.05708380193927,56.588346150338914,53.05708380193927,53.05708380193927,55.26763731420408,54.47506003221982,52.852670293929904,54.76458251010669,53.03960606705371
49.732892587104374,47.2502754663931,62.4993350811201,49.12344693947338,38.316805349747334,61.11174436718721,45.71450283065466,59.1063490254189,59.55545423458338,62.13837911774763,47.25863444659751,60.97420114746001,61.729548995022604,43.32155477031802,62.107222918803906,61.729548995022604,61.20141342756184,60.913408564155176,62.337474828070974,49.32178274250541,43.008472966298115
57.484383786494824,38.23274617383771,63.004392297521164,56.38934905846771,57.50794109153913,57.909175190358226,42.79526422177303,62.53552593583294,58.61817408088515,62.992993601531985,54.659027007310364,59.77400185418788,57.06643160022493,38.95010410809004,62.71562533246197,57.06643160022493,63.06518534279678,63.02718968949952,60.397890481328936,55.703147559919145,36.79119108773956
53.79161505551207,52.03012318284407,62.789814047859686,62.01773650574118,52.76876429597319,60.8368226273434,42.235529245476584,62.56791774638469,49.77088446953865,63.48513978707074,60.0411876011642,63.07630345079146,50.558920307311176,60.01231068521882,62.93191887106457,50.558920307311176,63.63864339288564,63.507937352290774,62.769296239161655,60.41354783309143,42.92629547164363
61.274241595233754,58.20110645024014,61.104778405982124,63.25536506778528,49.29175025837437,62.4027296492188,34.54389324579002,62.97723265852027,52.955346829594504,64.02592862788012,57.93665268405374,63.37771293087726,55.13861024986321,63.38531217703204,63.21432913854946,55.13861024986321,63.29108152471275,63.724238555535294,59.67156058119035,62.47340263845827,36.54933430603684
65.11539542977863,59.48203144591955,58.8664878297148,63.76119947412817,56.02434816970766,61.159957747870294,45.38076312209802,61.52700412642202,50.15616569522232,63.852391120973316,62.260336953135095,63.383514070111175,53.63588695275513,59.37564119126688,63.68900608704243,53.63588695275513,62.03235783602222,63.43898898860864,61.394016308106174,64.79926438738211,45.374683678975
66.42981989512882,57.638118398054566,59.06147883577779,63.96382703852876,60.818451250094995,63.19933125617448,43.95394786837905,62.07462573143856,57.372900676343185,64.22752488790941,58.55916103047344,62.846720875446465,52.216733794361275,63.401474276160805,64.12037388859336,52.216733794361275,62.93791321528992,63.71000835929782,61.20373888593358,64.34379512120982,55.41530511437039
65.24785506387312,61.20192417299318,63.82600369331783,64.08818366276816,59.883424906337154,64.2568907735449,50.21240377235179,63.36927858711594,61.37291110959123,64.16569774069261,58.294386308886004,58.67815698880605,54.63070621404525,62.00670268791465,62.72028816998381,54.63070621404525,63.93391544885971,63.80168555122388,62.26660283154367,64.82380746110996,58.830145376893206
65.56600905857677,63.322643402133934,64.85849773535581,64.57655713286925,62.3111529926741,64.63355321153905,46.69042769857434,63.78545156093261,59.66881478554276,65.68608079764113,62.89631273368392,61.16667173298477,56.0355047572727,61.5337264796182,63.20865124479436,56.0355047572727,64.02331519591452,63.84320758731799,64.0848709608779,66.00905857676992,61.609721251177916
