uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857,40.78688045937857
52.036595454766655,49.32600126526838,47.06798384349604,52.05606112219573,52.065793955910266,47.33563677064577,48.45491264781741,52.25071779648645,51.90763540804905,37.797459730400504,39.848654435738965,49.60825344298993,51.9392671176213,51.94899995133583,48.948853958830114,51.94899995133583,51.94899995133583,45.73701883303324,51.9392671176213,47.3161711032167,47.33563677064577,52.080393206482064
61.64926880307565,59.75375331532715,63.211426624814465,54.1134389371487,66.14838066038884,53.80441394749008,52.670511229530135,62.430347713945054,52.395551986763024,39.74256028420566,47.144560430201714,54.67065722558824,52.395551986763024,52.42475119838431,34.78112757622211,51.55120811738083,52.42475119838431,53.089033262768574,52.3882521838577,53.181497432902646,53.80441394749008,51.62663941406915
58.08594510414639,56.28041658555577,62.33696710142106,66.92378820323145,66.77048861203036,52.45766011290637,54.613587697099476,62.08390110959704,64.72162740899357,46.28187658166245,42.476153396924275,60.290539225228734,64.8092271753942,64.53669456881448,44.07484913373564,63.03046525209266,64.53669456881448,52.62555966517423,64.81166050223867,53.265524625267666,52.45766011290637,54.56492116021024
66.60177637182139,60.51101107190656,65.40698381798272,64.26329237133471,59.35028592286166,57.93162185180679,61.05365616255019,67.51916291519649,66.34627083586811,52.14746319503589,51.06947317191872,59.23591677819686,61.26049397736951,64.87407227156588,49.48533884900839,61.61090156953401,64.87407227156588,55.52743642778927,61.22642657257574,54.1063389706777,57.93162185180679,62.29711643752281
69.61600233610746,55.253808341850394,63.51292159439334,62.39597021462987,59.599941597313475,65.19199883194626,52.65488879155108,69.06604370467709,69.14391395337519,61.51992991677617,49.34540322188154,51.15588650411252,63.5056212585779,66.76887136808293,65.21389983939261,63.985009977125614,66.76887136808293,69.85691341801723,63.80250158173943,52.336107460943204,65.19199883194626,56.60923735825181
71.31628257854136,62.22470980458959,63.51203367970214,61.793979509892196,54.68814639963011,60.01022071885723,51.02815564694717,63.0740028715353,72.52086730100017,59.508918793955175,59.825274377631224,47.43143601099944,69.88781544301949,68.59075754994768,61.04202662253912,70.88555228384396,68.59075754994768,61.55792957438006,69.93891903730562,55.33059158494147,60.01022071885723,66.06721339400872
73.61286868490217,59.38382166845128,63.131509782926116,62.223790518835784,67.45351893312566,59.18913657159545,48.758882507544044,70.9602842402414,69.21055193224959,57.78983743794412,58.1743405042344,61.45721794996593,68.4926506375937,67.82098705344106,59.06259125863915,70.04039715759758,67.82098705344106,68.76034264577046,68.51698627470067,64.61841721016256,59.18913657159545,68.06677698822155
74.82660436591955,62.78260446326446,68.74498065269768,68.18768100070575,70.60426857462704,55.289479448054315,50.13506607286267,69.80604025212334,67.33104572777494,65.99498673675501,64.84388308875423,68.73281253802536,67.32131123603709,67.22396631865858,68.45537952349663,69.21953712491786,67.22396631865858,66.67640115840452,67.33591297364386,68.76688325910783,55.289479448054315,66.83458664914458
73.97907033341446,63.27330250669262,73.6894621562424,72.32903382818203,67.0844487709905,56.90678997322949,55.34436602579703,72.594305183743,66.21805792163543,64.00340715502556,67.73424190800681,69.61061085422244,63.704064249209054,63.99367242638112,69.03382818203943,67.20369919688488,63.99367242638112,71.63056704794354,63.913360915064494,67.94840593818448,56.90678997322949,73.17838890240934
72.5473971135827,68.92842366570129,72.18720338776802,75.74289955949281,74.22424493173355,70.41057217260094,68.16666261043102,71.32322519409088,69.76806444547202,59.30541020711139,64.76915962909781,66.51658594757721,67.90381854024191,65.4043661320548,71.12609214144905,65.9543916863394,65.4043661320548,68.30538586969749,65.29728151086665,73.16800116819587,53.59341916327971,74.93489741780039
