uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853,45.77156014194853
61.98820632845983,34.67582601294872,60.765524787987474,35.27386850664154,61.8787805100459,32.690203349645884,60.90610656858871,36.6751269035533,58.79965956412049,61.8787805100459,34.89011824067601,36.29061673607101,32.20082677285024,35.34453934770054,32.20082677285024,32.20082677285024,63.8256481959938,60.26095018085656,36.29061673607101,25.47873795556096,38.8256481959938
64.01838975644971,26.77381359474144,52.32265663589042,51.570348417493065,64.38922451460921,35.18142786580037,63.034309814202665,53.414643413503555,51.93054447357422,64.44773737604012,52.80823739503781,53.19882974277138,45.560241650518634,51.555910178958165,48.97146548121129,45.560241650518634,65.52376610053574,53.96861582886888,53.428321744747144,47.95394961814659,52.613701128462324
60.47008222259374,24.98594160828001,42.80058361323464,63.55456935726553,58.45935225010259,28.084107178138822,64.62224721491862,58.886423393163824,60.30746082648145,63.75822605893886,62.07425870480417,49.17017493198778,58.16298615438394,62.58644011125127,48.23168229554539,58.16298615438394,66.02656656078544,59.943462467893674,49.469580679970214,63.146496040852924,55.89084608720762
62.26698988548023,24.606931979664573,57.02658956023497,64.02468216394489,63.672839740715695,35.73518348240408,65.67218621051272,56.95591710805286,52.52938986116283,65.82720965400895,63.79594659290388,46.122514115492464,61.81027866223887,53.77793651638005,45.97205018504024,61.81027866223887,64.71240871474926,62.16212108546807,43.44532003981975,65.3157842742395,60.77222952588664
58.77484953492613,26.135327375524348,62.7120189677184,63.21736883701137,65.11186090339838,32.27323849474132,65.9667760958113,61.80770867529941,60.72177639978114,66.54887835126756,65.57009544653171,52.771445072648795,62.02124749224877,59.04994224572923,50.88075262933917,62.02124749224877,65.07538452185543,63.60948993859809,51.057815064745576,66.22287069122743,60.564472004377166
61.54296266461992,33.0987681528372,65.51207909355503,61.04596818931386,65.64202719030936,45.62090112545691,66.12002340585602,60.18192733545607,54.79326093729814,65.53791672682782,65.89204428874315,58.31021878395939,61.6972285338663,58.06248147669673,55.89212028178219,61.6972285338663,65.50827944160315,63.958021445235616,52.757407421480195,62.78392899210432,63.65632908025625
62.43559540998556,34.60445322592902,67.18367657116802,55.52245611368645,66.25807432175698,52.32692453833878,66.19955923702409,63.38095599969603,61.40132228892773,65.24659928566001,64.87499050079794,60.727258910251535,64.07021810167946,60.57679154950984,58.96952655976898,64.07021810167946,66.4138612356562,65.48977885857587,58.59487803024546,62.65901664260202,64.98290143627935
64.24473170249793,43.71338029774525,67.42888843292373,62.26356306378193,66.45616274916597,58.22599153424678,66.21906086375002,66.25629801883136,60.35382896746689,65.2113778507322,65.67874214410018,63.18157292782831,64.63458191794147,59.9822173585938,61.96642576507155,64.63458191794147,66.04427421744978,62.279521844531075,62.66633229221288,65.12550441146297,65.1475427277356
65.43073836520047,53.364288536948656,67.57987050490927,65.52117214335654,66.52050338936681,62.27999513633462,66.19372587166004,67.26601209836764,61.64619874152658,65.96954129555887,66.12989026354987,64.00887618931817,64.93373255919992,56.02182569839195,63.228409885399884,64.93373255919992,66.5516612457063,62.909991792564675,65.05684408912667,62.97990698239961,65.88746694227437
66.21094788998913,61.02806508241696,67.24676449801272,66.39029691382888,66.562806356251,64.05495983645801,66.03463868011278,68.60100161870093,63.857371928837956,66.26946430878431,66.08859537796287,64.04888020853124,65.36207984071375,51.04987574760425,62.376982528669245,65.36207984071375,66.65400077515255,63.40975932272945,65.707098725558,65.1318139329873,64.46989444246012
66.6286687033575,62.31741978629945,67.08236438526895,66.74418251181737,66.52531424315657,63.9840104570395,65.97510373443983,69.19429118599243,65.66276047603849,65.36181660662989,65.22730381651543,64.58741811438907,66.01082181995045,56.30158223519219,63.83657835939994,66.01082181995045,66.8840150167951,63.279528217287556,65.51684829693129,63.89889501922697,59.121791071998544
66.79408747197628,64.97397119732493,66.92404149409127,66.92328152904966,66.51594026674773,64.89949462324734,66.57141771478511,69.70019379108561,65.69365809172778,66.49694114070753,65.7134171828096,65.1411635064787,66.35938746817646,59.26207394459855,63.83326366987119,66.35938746817646,67.04031614545731,63.80210510316525,65.60626211194285,61.8702739673975,62.64695823992096
66.90251094357977,61.77194795719844,67.2794564688716,66.93366974708171,66.4579280155642,64.68187621595331,66.45868798638132,69.81167923151752,66.93366974708171,65.98446619649805,65.78611381322958,65.48440539883268,66.43664883268482,58.743464250972764,64.9911843385214,66.43664883268482,66.95266901750973,64.28517144941634,65.68123784046692,63.307848978599225,61.58651507782101
68.12962160765449,65.27666947858006,67.97230645296125,66.87414027647948,66.24259972792838,68.40701306399762,66.35735619342924,70.40575150285372,64.8860415099215,66.57774940531831,66.59370891376545,66.84450118936337,66.40675467195611,61.33847077510013,65.44006444601506,66.40675467195611,66.75178404505141,64.6869276426286,66.10808387101677,65.02815713276031,63.595601255481334
68.47517137602408,65.1700080558131,68.53748993023362,66.74089161131462,66.12530589290328,69.78462099679288,66.13442568132419,69.83401985073947,65.64575701843717,66.83436944262893,66.66793330394735,64.49514371266586,66.8070100773662,61.90436381875941,65.77951391527716,66.8070100773662,66.54405617789668,65.1616482497606,66.25906278974328,64.91921387423812,66.11694608685079
68.48861157765938,67.56218602989793,68.42553256169204,67.27339053510765,66.06956931471869,70.08914660931289,66.33100523631832,69.78211139906217,65.77469391477493,67.22627127016818,66.63196054141555,65.77165396219819,67.39422865003306,61.13876623524673,66.518722307932,67.39422865003306,66.7809182176758,65.42737933288241,66.3272052955974,65.93125147247703,67.4170282943586
69.03556771545827,67.83477732178143,68.3842529259766,67.13558291533668,66.15519075847394,70.03191974464204,66.10199118407053,69.81304149566803,65.37543699650402,66.40826873385014,66.41434868521051,67.41906064751483,67.30886152910777,60.90667274661803,66.10275117799057,67.30886152910777,67.59537923696611,64.91336069311446,66.33758929928561,66.52606779145766,67.30810153518772
69.3674522530191,67.42869302852279,68.1218127512749,66.8260132695947,66.09641356143457,69.9762120095152,65.89577364169054,70.47477181009127,65.75593369762652,66.67477333009067,66.68617332553067,67.35193305922678,67.82313287074685,61.05229557908177,67.55105297957881,67.82313287074685,67.38081304767478,62.896054841578064,66.97953320818672,64.06417437433025,67.24477310209076
70.02234416087796,67.84264846706897,69.06321725516423,67.23008405660521,66.54227910440954,69.84830290778093,66.685920138625,70.25414582984997,68.60569396099652,67.2916444998404,66.60307954217271,67.49456596087492,68.01288969280579,61.65468391372418,68.09345027284196,68.01288969280579,67.3516849321315,63.250695405006915,66.9291218896776,65.63939260362675,67.81376825913146
68.46409326858037,68.42609270617206,68.78481801530663,67.90016492244085,66.49718415832554,69.60715018582275,67.03527212202741,70.69396627070081,67.04059220076456,67.11431329183672,66.37178230237808,68.28473061401309,68.97634084984458,62.196280504951474,68.70045676676015,68.97634084984458,66.67654681289284,63.334017343456686,67.62656087310093,66.85286942246745,67.49431891591996
68.34073083237064,68.37493159846781,68.60521675685536,66.68237368517055,66.52733021219676,69.22919073387244,66.6595731744391,70.41785736000486,67.83379947710829,66.7659755578525,66.23396364078555,68.75570012768286,69.90484586854745,62.67556393263209,70.10321031191098,69.90484586854745,67.5723536207211,64.69644920046208,68.95938469021706,68.12944609959263,67.0099410226789
69.33155994679841,67.9475584267528,68.23332699980999,67.48394451833555,66.51187535626069,68.96902907087212,66.39635189055672,70.56659699790994,68.34809044271329,67.04237127113814,66.11970359110774,68.9272278168345,71.33041991259738,64.12616378491354,71.4049021470644,71.33041991259738,67.58350750522516,64.83678510355311,69.37260117803534,68.49173475204256,66.72620178605358
70.16355814978643,68.71114353899706,68.03547813397783,67.55285998753553,67.49661787283202,68.74610485354249,66.27905209235867,71.35528295863925,67.72310638880022,67.63190295955128,65.99784151884111,69.02959551279127,71.41988538769057,62.554152036116555,71.48220773101069,71.41988538769057,67.89335279006491,65.88991746089653,69.32600665785033,69.13523948500463,66.77915089607369
70.46658508964605,68.89711414955956,68.39473144186117,67.9630319290432,67.52145196962903,68.05575612017664,66.7089752456811,71.6294376505818,67.76998320324078,68.00331374978148,65.78401343740737,70.09568832511229,71.64691844071352,62.236933109376544,72.1994634157464,71.64691844071352,67.9227501083049,65.23906880591002,70.50306673861658,70.21577375297363,67.434808053324
