uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384,62.398388502364384
55.883193325332876,57.54471684096234,55.937482141836675,56.56894679695983,56.660380593176754,57.54328818789645,50.75575747185553,57.45899765700897,55.746042631007484,57.34184810560603,56.77895879764558,55.2688725070004,56.75181438939368,57.40328018743928,54.4273958511915,57.40328018743928,54.625978627350136,57.40328018743928,54.68883936224927,54.625978627350136,56.75181438939368,56.97754157380422,57.54328818789645,56.55751757243271
50.78219872848061,54.14101007214801,67.91056504036003,66.15758268447746,67.66626187584828,59.67283377384099,56.918351310807914,66.80762911636546,50.98935638259876,50.85363240231445,69.82498749910708,62.5673262375884,51.002214443888846,66.02471605114651,64.51032216586898,51.016501178655616,60.54718194156725,66.02471605114651,62.03585970426459,60.54718194156725,51.113650975069646,67.3619544253161,59.67283377384099,63.501678691335094
64.40266308540733,65.98136983169987,73.1219818841615,67.22147612652513,61.95245306740578,71.76043660885219,71.35183015687059,74.29779695402463,64.0054861845301,63.73689173357717,64.61410978083836,62.58965054147498,63.52401634425808,63.22827670943224,69.02734520101723,63.51687287481784,50.07143469440238,63.22827670943224,57.40206303397434,50.07143469440238,63.845472469068774,70.71606137668942,71.76043660885219,60.5109009343658
65.02936007886503,68.23110882516823,71.02281656737102,56.76853399625677,70.71421427857071,72.06720672067206,68.94260854656895,73.94167988227395,60.94609460946094,71.38999614247139,68.06537796636806,69.8012658408698,60.53176746246053,60.46604660466046,68.84974211706886,60.8960896089609,48.624862486248624,60.46604660466046,52.75241809895275,48.624862486248624,61.13897103996114,71.7028845741717,72.06720672067206,69.29264355006929
66.01325865813236,75.82437992913476,82.2036804206195,65.93182077951766,68.41210424048462,68.1592181963653,68.06920790947537,70.61235569779403,67.78346096696765,81.19927991770489,67.4662818607841,76.11584181049263,67.53628986169848,68.21208138072923,75.33718139215911,67.30340610355469,45.299462795748084,68.21208138072923,47.69830837810036,45.299462795748084,66.80906389301634,75.25145730940679,68.1592181963653,67.85061149845697
73.96522410024146,75.85832464173966,84.80518923861639,60.50777957165921,77.47996170936263,65.19552513894644,67.73156548699119,81.16900744381421,70.14187538397795,85.40098012601621,76.19265334114387,79.154462716635,74.64959780543212,70.55192810504208,81.5976339815119,74.37670557643125,58.26034775899758,70.55192810504208,55.70287608406795,58.26034775899758,74.99964281121858,76.39839407923876,65.19552513894644,74.45957337371948
83.18759822831834,75.99228461208745,78.204029147021,69.8656950992999,69.73996285183598,69.54279182740392,66.82383197599657,75.55079297042434,78.72267466780968,91.91313044720674,79.71424489212745,79.49135590798686,78.13544792113159,78.6183740534362,81.09587083869124,77.98828404057723,54.046292327475356,78.6183740534362,61.210172881840265,54.046292327475356,77.97971138734106,77.77396770967282,69.54279182740392,68.96413773396199
92.4145222820729,84.7576047664633,78.19800254325679,80.2526111246053,76.0319478775236,70.6096672334224,67.67920673248653,85.15623883753162,82.2986469302319,91.15718184286102,88.8182428667362,80.12259069282315,82.55011501807427,82.34865478860964,89.09685807769793,82.32436525739759,58.193430396205116,82.34865478860964,65.30026146965952,58.193430396205116,82.10575947648917,77.83223077912244,70.6096672334224,61.74827472888597
90.9070126307367,83.7129222152369,83.53146253643482,89.40389781105333,79.88655198033949,66.86574841401384,66.99862833628622,90.06258215694119,91.05418071669429,88.73949819969138,90.72983940104018,80.7881351088758,91.36709150140024,90.55266617134366,81.31108189975424,91.11561982054066,54.4093273132537,90.55266617134366,57.5384351603132,54.4093273132537,91.3570897868206,76.98033948676915,66.86574841401384,55.668114533920104
88.3464071899067,83.97559546772972,89.7509537485533,81.96093560232615,89.77953048423278,64.20192321431124,68.2626773543658,88.94794747595982,88.97366653807136,84.19420749567777,91.82419592209982,78.64603426350608,89.27800877305785,89.01938931515853,82.60105448154657,89.69237144041035,58.2022375584037,89.01938931515853,63.73183591238373,58.2022375584037,89.768099789961,78.11593581665166,64.20192321431124,63.576092702930545
88.57628668590861,81.65776012345326,89.3250078587146,90.38236218672306,85.5371074214843,66.66761923813334,71.40285199897123,87.45892035549967,86.44300288629154,89.82225016431858,91.45972051553167,79.86168662303889,88.64201411710914,90.14088531992113,86.96453576429572,90.8010173463264,61.965250192895724,90.14088531992113,73.8876346697911,61.965250192895724,89.2635669991141,76.0494956134084,66.66761923813334,57.05569685365644
86.38279631349575,82.86489962134743,91.08523254983211,88.510395084661,90.02071872544117,69.96642137600915,72.83132099735657,84.29663499321283,88.4175180395799,90.11931128098878,92.89419161248838,85.66121311709652,90.12788454668858,90.81946131313853,87.25584053725798,91.06522826319926,70.55797670929485,90.81946131313853,79.67421590340787,70.55797670929485,86.79717082231907,81.9789954990355,69.96642137600915,53.341430306494246
89.13608824874257,82.35310928212162,92.94695930498399,92.065329218107,85.90820759030636,75.20433241883859,71.93930041152264,81.43147005029721,89.76337448559671,92.74834247828075,89.55618427069044,82.37311385459533,89.35613854595336,89.14751943301326,87.75148605395519,90.44210105166896,66.49377000457247,89.14751943301326,77.81064243255601,66.49377000457247,89.7076474622771,83.71199131229996,75.20433241883859,71.98931184270691
91.69226812225827,81.8270151322464,92.63392538187846,93.09403712330138,81.79843676321393,79.50216481145421,73.71075832702228,86.50958089821813,92.28955603503708,89.79752225540489,91.51794007116014,84.09327979652201,92.45245273852221,92.33528142548904,86.83251646828515,93.34695568923881,70.50855207693297,92.33528142548904,80.15518054384636,70.50855207693297,92.66679050626581,87.77988940171184,79.50216481145421,75.87842761813583
92.95390243205395,86.64085050441543,91.72072818724816,91.75930953673802,83.0299219799377,83.04564030750764,73.13023348861135,89.63876425366523,93.83127089823097,89.01288902860736,92.09796804892687,83.6172158555057,90.6747449344117,90.89194364265097,88.48989740218913,90.96767740276071,73.53891000542997,90.89194364265097,81.1451516104141,73.53891000542997,90.78620216627132,88.33557200422966,83.04564030750764,81.39950272927324
91.73632843200298,86.71496549063318,92.07642074277304,93.42392935225276,87.33799174061531,85.0216487332276,82.78818536459896,90.86037638787671,93.82403795315871,93.48537460167759,93.13099269801803,85.40460982266615,91.84350037867421,91.31621440105171,88.62262614138123,93.86833569111616,68.93871193609694,91.31621440105171,84.03709578314114,68.93871193609694,90.91038996298995,89.17134650833798,79.68591474828882,86.33486231977251
93.25235781651901,87.26636181766219,92.32780794512718,94.52414975707345,87.28208059445556,82.95655901686196,87.59359817090598,93.42812232066305,93.3738210917405,92.80937410688769,92.81509002572163,90.01428979708488,93.4452700771649,93.25664475564447,90.29151186053159,93.20091454701343,64.82280651614747,93.25664475564447,84.51557587882252,64.82280651614747,92.74364104029723,91.60903115175765,75.79308373821091,82.35924549871392
92.25624830306235,87.33477186012946,92.95217136569542,93.08506837765616,84.7997256319753,83.08063847725747,85.4999356949942,93.27941239514712,93.48804641392418,94.70841252375713,92.42915731862416,90.8658311779248,92.20337529830378,93.0907843781706,89.38681604481344,93.14079938267194,65.38961688506552,93.0907843781706,86.91464582231812,65.38961688506552,92.53061632775547,90.6514811586333,78.97797910801812,79.27235313451179
94.33536254251337,87.526079625025,92.1260967732716,93.4450827402898,82.78458944239618,86.09848809625882,90.18119980565321,93.53225299379805,95.50430135185344,92.91205807539512,92.11037754722913,91.28440366972477,94.37251707679556,95.18277172825745,87.96050187201692,95.22850038583555,61.91660236074195,95.18277172825745,86.35285375403699,61.91660236074195,94.49827088513533,92.75486581497042,85.47114807510933,81.05118751607648
93.97230518598968,91.73585606699343,91.57008731440331,91.84589222173,78.80875144690398,85.36662046100862,87.5244723266216,92.8647984337711,94.74112922817497,94.38243994455321,91.31714706260628,92.08454206382098,94.34242679737628,94.85831058776455,85.57240236077568,95.23414836303357,57.974763136459124,94.85831058776455,83.86755648284436,57.974763136459124,94.32099118281721,92.74904611515213,85.97682095545679,77.33969732912243
93.92791814336344,94.62101291871498,91.4999428375443,91.69715330970618,85.01200411569681,91.78575511603978,83.21996112953012,92.06442208757288,94.17943294843947,93.41059791928662,91.99725620212644,90.49531267863267,94.49096833199954,94.26231850920315,88.58608665828284,94.83680118897908,63.074482679775926,94.26231850920315,77.44798216531382,63.074482679775926,94.28089630730535,94.40665370984337,83.86446781753745,80.35755116039785
93.21329046087888,95.07538406573777,90.87102536620222,93.42336548767418,83.51839942836727,94.53804930332261,86.21793497677741,90.55519828510182,94.3265451947124,92.25008931761343,93.44194355126831,88.97749196141478,94.14362272240086,93.94498035012505,89.91925687745623,94.28938906752411,64.65451947123972,93.82207931404074,81.9264022865309,64.65451947123972,93.71775634155055,95.56841729188996,84.10289389067525,88.172918899607
95.3582759310601,94.26501271900992,89.60042301426245,93.1345928487724,84.21699488381398,94.50938920170348,87.45248235058736,87.93694800926058,94.62371738074143,93.60333838282791,92.99596993168892,89.28173321519421,93.70766284620002,94.86809386343499,91.87269557264126,92.83876868551177,69.9617000600223,93.27464486809386,83.5924772058193,69.9617000600223,92.91165289964844,94.5865607225541,90.69368622631264,89.17455054734616
95.6154516742172,93.98482271733383,90.7178483129207,93.53893644691524,81.15701770682978,93.8619181684364,90.3605676475212,89.73747016706444,94.71796264273362,94.17489603132637,92.22128535292184,88.94287796721592,93.18165578151573,94.49216126220114,91.35237877467023,92.41278778957597,77.88146856644705,93.65469538250468,86.8434967773284,77.88146856644705,93.40316979406343,93.09019193117345,90.45203149786346,91.25234018835836
95.63968444520665,93.54313153832962,95.04516092151147,94.49494083347625,77.9326016120734,94.6349968558852,89.45721145601098,92.10970102326645,95.21665809180816,93.83181844166238,92.30978105527926,87.52786829017322,94.46064139941691,95.18950437317784,92.01109015034585,92.9914823072086,73.73949579831933,93.80752300920368,89.5115188932716,73.73949579831933,92.18115817755674,93.22443263019494,91.50374435488482,92.64848796661522
96.09409612553772,92.19676723213902,93.8688885395378,93.30008146232011,82.10973117434365,95.38380186077089,87.25043232196195,92.72127024052821,95.67678038044333,93.81886781666691,93.31580226093668,88.22940932672107,94.24332937931429,95.23088136513698,91.40929813779995,92.33110860213517,70.04759114490288,93.74740964113704,90.36600877506396,70.04759114490288,91.60223521173057,92.92421145903303,91.67512255077104,93.53303511454746
96.20980420180078,93.63870230098614,94.12891239102473,92.26239817064456,85.48806631413463,94.59196798627984,88.26925825353723,92.75689581249107,95.31084750607403,94.323281406317,91.98799485493782,86.47277404601972,95.16078319279691,95.06502786908675,90.75746748606545,91.9165356581392,73.20423038445048,93.5000714591968,88.8380734600543,73.20423038445048,92.65828212090896,95.02215235100758,91.09618407889096,93.61869372588252
96.08540925266904,94.348925952922,95.19215652646172,93.4470980005431,88.09615686947076,94.77625805713959,90.10847661107061,92.60243822264145,95.35365661936,93.59573525418399,93.34419528648401,88.09186925638497,95.21216538752876,95.9124755248753,91.89498206348526,92.72106218468178,75.52058768883363,93.99448327116295,90.14849433320471,75.52058768883363,93.74294330346297,95.81386042390201,91.7391987880347,93.50426617502036
