uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,voptfull : rwll0100,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769,49.3744787322769
51.64789319983313,50.8552357113058,51.64789319983313,53.23320817688778,52.10680016687526,51.64789319983313,53.23320817688778,51.89820609094702,57.279933249895706,57.279933249895706,53.23320817688778,53.23320817688778,50.14601585314977,53.23320817688778,53.23320817688778,49.436795994993744,53.23320817688778,48.14351272423863,50.563204005006256,50.31289111389236
51.58597662771285,49.54090150250418,51.502504173622704,52.003338898163605,51.37729549248748,51.25208681135226,51.919866444073456,51.75292153589316,58.47245409015025,57.8881469115192,51.919866444073456,51.919866444073456,51.21035058430718,51.919866444073456,51.919866444073456,51.21035058430718,51.919866444073456,48.62270450751252,51.335559265442406,51.12687813021703
61.29436325678497,49.81210855949896,61.29436325678497,61.085594989561585,61.33611691022965,61.29436325678497,61.085594989561585,61.29436325678497,58.74739039665971,61.46137787056367,61.085594989561585,61.085594989561585,61.37787056367432,61.085594989561585,61.085594989561585,50.855949895615865,61.085594989561585,50.396659707724424,61.33611691022965,61.419624217119
73.3500417710944,58.813700918964074,73.3500417710944,73.30827067669173,72.47284878863826,72.43107769423558,73.3500417710944,73.3500417710944,61.278195488721806,56.51629072681704,73.30827067669173,73.3500417710944,72.38930659983292,73.3500417710944,73.3500417710944,46.324143692564746,73.30827067669173,57.35171261487051,73.47535505430243,73.47535505430243
84.20392812369411,59.71583786042624,84.20392812369411,84.28750522356874,84.07856247388216,84.4128708733807,84.03677392394484,84.28750522356874,72.87923109068116,60.676974508984536,84.07856247388216,84.03677392394484,68.74216464688675,84.03677392394484,84.03677392394484,59.54868366067697,84.07856247388216,69.87045549519432,84.4128708733807,84.49644797325533
96.44648829431438,61.37123745819398,96.3628762541806,96.23745819397993,95.86120401337793,95.65217391304348,96.32107023411372,96.27926421404682,82.90133779264214,60.869565217391305,96.32107023411372,96.32107023411372,69.89966555183946,96.32107023411372,96.32107023411372,65.3428093645485,96.32107023411372,72.1571906354515,96.3628762541806,96.48829431438126
89.50230029276453,61.020493517356755,90.84065244667504,88.20577164366374,91.38435800920116,93.05729820158929,89.66959431200334,88.62400669176077,82.55959849435382,60.93684650773735,89.66959431200334,89.66959431200334,71.81095775826014,90.25512337933918,89.66959431200334,63.86449184441656,90.25512337933918,82.97783354245085,91.7189460476788,91.34253450439147
88.74476987447699,61.38075313807531,89.6234309623431,89.4142259414226,89.9581589958159,90.4602510460251,86.35983263598327,89.07949790794979,79.16317991631799,61.17154811715481,86.31799163179916,86.35983263598327,69.4142259414226,86.52719665271967,86.35983263598327,65.60669456066945,86.44351464435147,93.72384937238493,88.91213389121339,89.16317991631799
85.43323566345751,61.364587693595645,84.01004604437003,86.01925491837589,85.85182084554206,89.36793637505232,85.01465048137295,81.83340309753035,78.0242779405609,61.364587693595645,85.01465048137295,85.01465048137295,69.19213059857681,85.22394307241524,85.01465048137295,61.69945583926329,85.22394307241524,91.12599413980745,82.3357053160318,82.2519882796149
85.63651591289782,61.4321608040201,84.88274706867672,84.21273031825795,86.22278056951424,85.84589614740368,79.02010050251256,82.99832495812396,81.99329983249581,61.30653266331658,79.10385259631491,79.02010050251256,68.25795644891122,79.10385259631491,79.02010050251256,60.13400335008375,79.10385259631491,87.1859296482412,84.08710217755444,84.2964824120603
86.55215751989945,61.41600335148722,85.67239212400503,85.83996648512777,85.25345622119816,86.04943443653121,81.35735232509425,84.83452031839128,82.23711772098869,60.03351487222455,81.35735232509425,81.35735232509425,68.41223292836196,81.39924591537495,81.35735232509425,60.326770004189356,81.44113950565564,84.62505236698784,87.30624214495182,85.00209467951403
87.88767812238055,61.39983235540654,88.60016764459345,88.47443419949707,84.28331936295055,89.22883487007545,84.19949706621962,88.47443419949707,84.66051969823974,60.85498742665549,84.45096395641241,84.45096395641241,68.14752724224644,84.74434199497067,84.45096395641241,64.50125733445097,84.74434199497067,85.4149203688181,88.60016764459345,88.30678960603521
91.48846960167715,61.341719077568136,92.45283018867924,91.9496855345912,86.16352201257861,85.9538784067086,83.64779874213836,92.49475890985325,91.11111111111111,61.257861635220124,83.81551362683439,83.81551362683439,66.87631027253668,83.64779874213836,83.81551362683439,71.32075471698113,83.60587002096436,85.40880503144655,91.82389937106919,91.53039832285116
96.51845637583892,61.1996644295302,96.85402684563758,96.81208053691275,85.78020134228188,80.83053691275168,90.93959731543625,96.51845637583892,95.72147651006712,61.283557046979865,90.81375838926175,90.81375838926175,68.54026845637584,90.72986577181209,90.81375838926175,78.02013422818791,90.68791946308725,87.58389261744966,96.60234899328859,90.72986577181209
95.88753671842215,61.26731011330256,95.04825849769199,96.34913973982376,83.50818296265211,79.35375577003776,87.57868233319346,95.42593369702057,94.88040285354595,61.01552664708351,87.3268988669744,87.36886277801091,75.91271506504407,87.24297104490138,87.36886277801091,79.39571968107428,87.20100713386488,91.7331095258078,94.79647503147294,89.7608057070919
96.26364399664148,61.25104953820319,94.20654911838791,95.21410579345088,86.77581863979849,82.99748110831234,87.53148614609572,94.08060453400503,94.92023509655752,61.25104953820319,87.27959697732997,87.3215785054576,73.84550797649034,86.73383711167087,87.3215785054576,79.17716204869858,86.85978169605373,95.63392107472713,95.92779177162049,89.00083963056255
95.67408651826963,61.36077278454431,93.91012179756405,93.44813103737926,88.70222595548088,88.4922301553969,91.09617807643848,91.34817303653927,92.77614447711046,61.27677446451071,91.30617387652246,91.22217555648886,82.65434691306174,89.41621167576649,91.22217555648886,81.01637967240656,89.41621167576649,94.45611087778245,94.49811003779925,90.84418311633767
95.50420168067227,61.34453781512605,92.98319327731092,92.94117647058823,87.6470588235294,92.94117647058823,91.5546218487395,92.94117647058823,93.73949579831933,61.38655462184874,90.92436974789916,91.30252100840336,82.10084033613445,91.1344537815126,90.71428571428571,86.76470588235294,90.54621848739495,94.28571428571429,94.83193277310924,95.33613445378151
95.67044976881043,61.32828919714166,92.55989911727616,94.74569146700294,88.94493484657418,92.6860025220681,92.6860025220681,91.38293400588482,93.77889869693148,61.370323665405635,92.81210592686003,92.77007145859605,87.51576292559899,92.89617486338798,91.76124422026061,86.17065994115174,92.77007145859605,94.24127784783522,94.74569146700294,94.57755359394703
94.78553406223718,61.35407905803196,94.11269974768713,94.11269974768713,88.22539949537426,93.35576114381834,91.00084104289319,91.54751892346509,92.76703111858704,61.269974768713205,91.71572750210261,91.63162321278385,85.11354079058032,91.75777964676199,91.37931034482759,84.90328006728343,91.63162321278385,93.81833473507149,94.19680403700589,92.22035323801514
94.23643247791334,61.379890618426586,94.61506100126209,94.82541018090029,93.60538493899874,92.89019772822886,91.29154396297855,89.94530921329407,91.6701724863273,61.29575094657131,92.76398822044594,92.7219183845183,84.98106857383256,92.63777871266302,92.34328986116954,84.30795119899032,92.42742953302482,94.65713083718974,93.5633151030711,93.39503575936054
94.61279461279462,61.36363636363637,96.92760942760943,96.84343434343434,93.56060606060606,92.29797979797979,93.0976430976431,91.87710437710437,92.63468013468014,61.321548821548824,93.13973063973064,93.22390572390573,85.1010101010101,93.18181818181819,92.71885521885523,85.3114478114478,92.97138047138047,93.6026936026936,94.82323232323232,93.6026936026936
96.54736842105264,61.34736842105263,95.78947368421052,96.50526315789473,94.18947368421053,92.67368421052632,93.38947368421053,93.22105263157894,93.6421052631579,61.305263157894736,92.67368421052632,93.43157894736842,84.29473684210527,92.96842105263158,91.45263157894736,84.0,92.50526315789473,93.26315789473684,96.50526315789473,92.71578947368421
95.74557708508846,61.33108677337827,93.63942712721146,95.53496208930076,93.63942712721146,93.42881213142375,90.64869418702612,92.54422914911542,95.40859309182814,61.288963774220726,91.06992417860151,90.9435551811289,84.45661331086774,90.98567818028644,90.98567818028644,84.8357203032856,90.73294018534119,95.3664700926706,95.45071609098568,94.9452401010952
95.87020648967551,61.314791403286975,94.05815423514538,94.94310998735777,93.38390223345975,92.79393173198483,90.51833122629583,92.62536873156343,94.98525073746313,61.27265065318163,90.77117572692794,92.1196797302992,83.43868520859671,91.82469447956174,89.54909397387273,84.74504846186262,91.65613147914033,95.87020648967551,95.11167298777919,93.76316898440793
95.36256323777403,61.12984822934233,94.68802698145025,94.8566610455312,94.2664418212479,93.80269814502529,91.31534569983137,92.66441821247892,94.98313659359191,61.25632377740303,90.93591905564924,90.85160202360876,86.72006745362563,90.97807757166947,92.11635750421586,84.14839797639124,90.7672849915683,95.32040472175379,95.69983136593592,93.29679595278246
94.51708140025306,61.32433572332349,94.8544917756221,94.81231547870097,92.74567692956559,94.13749472796289,93.20961619569802,92.11303247574862,94.98102066638549,61.23998312948123,91.18515394348377,91.35385913116828,86.41923239139604,90.21509911429777,92.87220582032897,83.67777309152257,91.01644875579925,95.74019401096584,95.44495993251792,92.78785322648672
95.0632911392405,61.30801687763713,94.76793248945148,95.52742616033755,95.40084388185655,93.67088607594937,92.65822784810126,92.19409282700423,94.81012658227849,61.22362869198312,91.9831223628692,92.1097046413502,86.41350210970464,89.78902953586498,94.72573839662448,82.27848101265823,91.77215189873418,94.81012658227849,95.90717299578058,94.81012658227849
95.69438581680033,61.2916842549599,95.01899535669058,95.01899535669058,94.55466441536514,94.3858168003377,92.23300970873787,94.55466441536514,93.87927395525539,61.24947235120304,93.07724778387505,92.6129168425496,86.66103841283243,90.92444069227523,94.51245251160827,81.97551709582102,92.99282397636134,94.80793583790629,95.06120726044745,95.98986914309836
95.48141891891892,61.27533783783784,96.79054054054055,95.10135135135135,94.67905405405405,94.21452702702703,94.13006756756756,95.1858108108108,92.69425675675676,61.233108108108105,94.63682432432432,93.91891891891892,90.41385135135135,91.13175675675676,94.67905405405405,82.01013513513513,94.84797297297297,96.11486486486487,95.22804054054055,96.28378378378379
96.40895648500211,61.301225179552176,95.56400506970849,95.73299535276722,93.40937896070976,94.97253907900296,93.5361216730038,94.93029150823827,93.87410223912126,61.21673003802282,94.16983523447402,93.74735952682721,90.11406844106465,90.28305872412336,95.099281791297,81.2843261512463,94.38107308829743,96.32446134347275,95.01478664976764,96.32446134347275
96.57650042265426,61.24260355029586,94.20963651732883,96.57650042265426,93.49112426035504,95.18174133558749,95.39306846999155,94.80135249366019,92.77261200338124,61.200338123415044,95.2240067624683,95.09721048182587,90.57480980557904,91.42011834319527,93.3643279797126,82.24852071005917,95.9847844463229,96.40743871513102,95.51986475063399,96.53423499577346
95.9830866807611,61.3107822410148,93.91120507399577,96.32135306553911,93.3615221987315,94.20718816067654,94.6723044397463,94.7568710359408,93.446088794926,61.18393234672305,94.54545454545455,94.54545454545455,93.1923890063425,91.24735729386892,92.89640591966173,82.32558139534883,95.17970401691332,96.32135306553911,95.72938689217759,96.61733615221988
96.57360406091371,61.29441624365482,93.9932318104907,95.89678510998309,94.88155668358714,94.67005076142132,94.07783417935703,93.90862944162437,94.9238578680203,61.16751269035533,93.78172588832487,93.2741116751269,95.09306260575296,91.49746192893402,92.25888324873097,81.55668358714044,95.5160744500846,95.98138747884941,96.02368866328257,96.48900169204738
96.40287769784173,61.32035548032162,94.96402877697842,96.52983495556497,94.54083791790097,94.07532797291579,94.58315700380872,93.56749894202285,94.41388066017774,61.15107913669065,93.35590351248413,94.2869234024545,95.13330512060939,91.2399492170969,93.01735082522218,80.57553956834532,95.42953872196361,95.8950486669488,96.52983495556497,95.64113415150233
96.2320067739204,61.30397967823878,94.3268416596105,95.68162574089754,94.07281964436918,94.07281964436918,93.69178662150719,94.83488569009315,94.19983065198984,61.17696867061812,92.59102455546147,93.43776460626587,94.91955969517358,91.40558848433531,93.94580863674852,85.39373412362404,94.9618966977138,95.13124470787469,96.57070279424217,96.69771380186283
96.56925031766201,61.28759000423549,94.70563320626853,96.14570097416349,94.15501905972046,93.47734011012282,94.07030919102075,96.3151207115629,94.28208386277001,61.16052520118594,93.18085556967387,93.60440491317239,95.2562473528166,91.52901313002965,94.66327827191868,86.14993646759848,95.21389241846676,95.72215163066497,96.52689538331215,96.27276577721304
96.44067796610169,61.271186440677965,95.38135593220339,96.90677966101696,93.09322033898304,93.94067796610169,94.70338983050847,96.44067796610169,93.98305084745763,61.144067796610166,92.45762711864407,92.83898305084746,95.72033898305085,91.35593220338983,93.85593220338983,85.97457627118644,96.01694915254237,95.42372881355932,96.52542372881356,95.67796610169492
94.44679949130987,61.29715981348029,96.015260703688,96.6511233573548,94.06528189910979,94.23484527342094,94.06528189910979,96.6935142009326,94.87070792708775,61.16998728274692,92.87833827893175,93.17507418397626,95.25222551928783,91.30987706655363,94.27723611699872,85.45994065281899,96.43916913946587,96.14243323442136,96.60873251377703,95.16744383213226
95.08057675996608,61.28074639525021,95.84393553859202,96.81933842239185,94.74130619168787,94.82612383375742,95.7167090754877,96.60729431721798,93.5114503816794,61.19592875318066,93.5114503816794,93.42663273960984,96.01357082273113,91.30619168787108,95.75911789652248,84.47837150127226,96.225614927905,96.52247667514843,96.52247667514843,95.29262086513995
95.33305048790835,61.26431904963937,95.12091641917692,96.60585490029699,94.35723377174374,94.65422146796776,96.13915994908783,96.18158676283412,94.73907509546034,61.1794654221468,92.99957573186254,94.73907509546034,95.41790411540093,91.26007636826475,95.41790411540093,84.55663979635129,96.05430632159525,95.92702588035638,96.64828171404328,94.8239287229529
95.24617996604414,61.24787775891341,94.99151103565364,96.60441426146011,93.84550084889644,94.9490662139219,96.05263157894737,96.13752122241087,93.08149405772495,61.16298811544991,94.14261460101868,95.75551782682513,94.56706281833617,91.04414261460101,95.84040747028862,84.55008488964346,95.0339558573854,95.75551782682513,96.22241086587437,95.92529711375212
95.49893842887474,61.231422505307854,94.0552016985138,96.26326963906581,94.64968152866243,94.81953290870489,95.83864118895966,96.34819532908705,94.64968152866243,61.18895966029724,94.01273885350318,95.45647558386412,94.3099787685775,91.12526539278132,96.13588110403397,83.7791932059448,96.2208067940552,95.37154989384288,95.11677282377919,96.09341825902335
