random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,unc : laplace,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,voptfull : laplace,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
5.580500320718409,4.579858883899936,5.811417575368826,3.9640795381654907,7.594611930724824,3.9640795381654907,7.338037203335471,7.530468248877486,7.658755612572162,3.9640795381654907,7.13277742142399,7.620269403463759,7.620269403463759,5.811417575368826,5.811417575368826,7.6715843489416295,5.760102629890956,5.811417575368826,5.811417575368826,7.338037203335471,7.6715843489416295,5.811417575368826
7.967667436489608,10.495252758532205,9.173723376956634,7.775211701308699,9.520143700282269,8.10880164228894,9.712599435463177,11.3420579933282,3.8747754683089557,7.800872465999487,11.329227610982807,11.290736463946626,10.751860405440082,9.173723376956634,11.431870669745958,11.40620990505517,5.773672055427252,9.173723376956634,9.173723376956634,11.40620990505517,11.508852963818322,9.173723376956634
9.803669960220711,14.820993199024766,13.473630180931606,13.319645836006673,14.346208135506224,12.164763249069678,14.7440010265623,15.03913768766842,7.647889131271654,11.997946875401,15.128961888874631,15.282946233799564,15.180290003849608,13.473630180931606,15.231618118824587,12.690876427563198,7.429744642627999,13.473630180931606,13.473630180931606,12.549724111382009,15.321442320030798,13.473630180931606
15.079568788501026,18.8911704312115,18.69866529774127,18.775667351129364,18.775667351129364,16.863449691991786,15.567248459958932,19.019507186858316,11.38347022587269,16.60677618069815,19.070841889117045,18.287987679671456,19.096509240246405,18.69866529774127,19.173511293634498,16.927618069815196,11.357802874743326,18.69866529774127,18.69866529774127,6.506673511293634,19.147843942505133,18.69866529774127
15.248363496341932,18.91926581953536,18.75240662302657,21.589012963676037,18.84225388268515,18.059299191374663,15.197022205108459,19.00911307919394,12.283403927608779,20.228468745988962,19.727891156462587,22.705686048004107,22.641509433962263,18.75240662302657,22.885380567321267,17.468874342189707,15.132845591066616,18.75240662302657,18.75240662302657,8.291618534206135,19.329996149403158,18.75240662302657
15.198973042362002,22.77278562259307,20.757381258023106,24.030808729139924,20.834403080872914,19.76893453145058,18.677792041078305,20.937098844672658,12.849807445442876,24.197689345314505,22.63157894736842,24.672657252888317,24.518613607188705,20.757381258023106,26.534017971758665,19.820282413350448,17.9204107830552,20.757381258023106,20.757381258023106,9.871630295250322,23.119383825417202,20.757381258023106
15.290794710489152,24.740017974065992,24.534600077031712,24.508922839902425,23.096674797791756,19.925536012325075,18.949801001412247,22.724354859417126,15.419180896135575,24.380536654256,23.68725125176531,28.05238156374374,24.290666324303505,24.534600077031712,28.514571832070867,23.648735396071384,17.34497368083194,24.534600077031712,24.534600077031712,12.325073822056746,25.972525356271664,24.534600077031712
18.79815100154083,26.309707241910633,28.389830508474578,28.389830508474578,26.887519260400616,21.199280945043657,19.144838212634824,26.759116589625066,15.832049306625578,25.500770416024654,27.555213148433488,31.908063687724706,21.507447354904983,28.389830508474578,30.046224961479197,27.683615819209038,21.21212121212121,28.389830508474578,28.389830508474578,14.329738058551618,26.040061633281972,28.389830508474578
18.351097983819187,27.378964941569283,32.27173494285347,31.000385257480417,30.7563888532169,25.09310389110055,19.33992551688712,30.705021189161425,17.978682419416977,27.892641582124053,29.47219725182997,27.648645177860537,26.569924232695517,32.27173494285347,33.234878643893666,28.213689482470784,21.29189675099525,32.27173494285347,32.27173494285347,15.063567484268653,27.94400924617953,32.27173494285347
18.610326226560492,31.19702029283329,32.327254045723095,34.11250963267403,30.86308759311585,23.285384022604674,19.984587721551502,32.789622399178015,21.15335217056255,24.659645517595685,29.809915232468533,30.40071923966093,28.01181608014385,32.327254045723095,37.63164654508091,31.980477780631904,21.37169278191626,32.327254045723095,32.327254045723095,15.476496275366042,28.97508348317493,32.327254045723095
18.921001926782274,31.7276814386641,33.88567758509955,38.625561978163134,32.447013487475914,23.660886319845858,20.089916506101478,33.75722543352601,22.60757867694284,28.709055876685934,33.641618497109825,36.87861271676301,32.12588310854207,33.88567758509955,30.905587668593448,35.41425818882466,22.6461143224149,33.88567758509955,33.88567758509955,15.658317276814387,30.61014771997431,33.88567758509955
18.987667009249744,35.65005138746146,34.12127440904419,35.62435765673176,32.68242548818088,27.505138746145942,20.52929085303186,35.67574511819116,22.713257965056528,32.06577595066803,33.710174717368965,37.89825282631038,32.27132579650565,34.12127440904419,33.77440904419322,36.97327852004111,22.63617677286742,34.12127440904419,34.12127440904419,15.724563206577596,34.45529290853032,34.12127440904419
20.827444430168317,36.86239239367853,29.37170756777592,35.86020814595914,29.20467685982269,29.911345239624822,24.463574457150198,35.71887446999872,24.61775664910703,32.570988050880125,37.106514197610174,37.95451625337274,36.02723885391237,29.37170756777592,34.61390209430811,38.2885776692792,26.416548888603366,29.37170756777592,29.37170756777592,13.799306180136194,34.69099319028652,29.37170756777592
20.81727062451812,38.55050115651503,30.287843741968647,39.51426368542791,30.09509123618607,33.44898483680288,25.854536108969416,39.4757131842714,28.450269853508097,27.075301978925726,37.94654330506297,38.64045232588024,36.09611924955024,30.287843741968647,36.790028270367515,40.837830891801595,30.15934207144693,30.287843741968647,30.287843741968647,16.640966332562325,35.736314572089434,30.287843741968647
