mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,soptfull : rwll : avg,soptfull : rwll : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std,voptfull : rwll : avg,voptfull : rwll : std
49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629,49.435996009635275,8.461487088156629
45.76329748406248,7.182804229142257,45.45355005109737,9.340924281988721,45.76816390091975,6.204077245460345,50.27373594822133,4.652784217512321,53.80091488636916,8.240929771843836,48.608448099664216,3.9153356238758454,52.74903888267069,8.501225689523347,52.74903888267069,8.501225689523347,53.79191201518322,8.250114317945213,53.79191201518322,8.250114317945213,44.5678621830746,9.360896785251956,45.25694681006375,7.501956545128197,46.976981848265126,9.199141888490592,46.3981215630931,9.438008260635646,50.88593118886565,7.322862219218401,45.81098836926371,6.723446549284489,50.2985546741934,7.871505011631242,47.413256119519204,10.147753698044445,47.16555550148425,7.548535998259017,52.74903888267069,8.501225689523347,48.85420215095625,6.632664681729015,45.76816390091975,6.204077245460345
51.01345597002214,5.262341342421417,52.22619655935957,6.048020332163228,52.371219310411945,3.4023505246185812,53.9182908728131,6.852785232710405,55.24296177336546,4.193507702504643,51.529795362191884,8.174999108238216,54.8081368469718,3.7244920964188446,54.71104946833102,3.831883759013971,54.81689661045819,3.7646087640233183,55.18310338954181,3.6375504093203235,49.00722680487627,6.403570687434494,50.670121906708516,9.708696117287175,53.998345378008125,7.7362197829094566,49.49096041073558,8.038426970241742,52.118159476360816,7.698293757233622,49.63744312236903,3.6312991248309796,48.057035793366914,9.113677033338666,45.15366085115702,9.979563657747159,47.61929094581113,8.829763157122569,54.8081368469718,3.7244920964188446,52.74496921916442,5.883074680306971,52.371219310411945,3.4023505246185812
55.642398286937905,7.166152332703676,51.36241970021415,8.233816390678195,54.02593926416197,6.989971936149392,52.15617091687756,6.007301435545882,58.660696904808255,6.023097873981963,51.43517617286354,6.5603848093817465,59.628917656219585,3.66761568360773,59.4588281097917,3.322472493024954,59.608477710726106,3.794898006680023,60.26425929530855,4.25033021873346,52.46885341639089,7.09600591325055,55.01970994744014,7.808686765519006,54.29506521315943,5.5983452349339045,53.4828207124781,9.078408466488014,57.38977029394588,10.07756596958191,53.350447732139386,7.278027422056965,53.84806307183182,8.079956829489376,50.97308740510025,8.161100542865652,51.148530270585944,7.4036749021549575,59.628917656219585,3.66761568360773,56.55197586139771,5.488654362065542,54.02593926416197,6.989971936149392
55.30818834408079,6.398832312457421,54.16255018858741,7.892510182392609,55.565153911668084,7.310721339290543,54.59252950480593,6.552919958896786,61.94622216814698,5.775223552520085,54.18907409660542,8.579312578138847,61.947195522569665,4.831000645840687,63.435697773451764,4.329482968102229,61.580484243825275,5.031902085655049,61.4989658109259,4.9176202430701546,54.11607251490449,8.898513653502253,56.763596544591806,6.4312912990513205,58.93977369509672,5.647130668728365,59.20939287017886,4.534279205336474,59.03126901082857,8.240289028823168,59.01910208054509,6.757260049004891,58.27643265604087,7.834023740025213,53.36488623920185,9.707131095737404,54.68743156101715,7.412149834057684,61.947195522569665,4.831000645840687,56.85338849008396,3.3987486344451385,55.86275702640224,7.703987255176482
58.878911763274445,7.154597935989421,58.061274151944325,7.602662473172289,54.206453496860846,7.614898306749398,56.603883778653824,5.733572682803138,63.6246167323697,5.461065147332547,54.762739085997964,7.412976081210548,66.16756704141724,3.576254201045471,67.20494476079234,4.2195387800821536,66.81875699615514,4.567735879817215,67.07937898476663,4.12709723947325,54.325935659707014,10.49120200455475,59.92772667542706,5.559300503990517,62.79018834866404,5.2195086703568,61.18289774662968,5.275349736012283,65.29639363410716,4.761148881338287,61.742833503674504,6.376160758883265,61.50021901007447,5.4414523721017165,56.46055385214386,9.284045527664691,57.193507568014795,6.608043236015391,66.16756704141724,3.576254201045471,58.27809412566311,3.539976555683756,54.050712999464636,7.481878462465576
61.80371352785146,6.3886497258380635,57.04937580609836,8.25810629226595,56.42055824592997,7.064447225328779,59.353904557953896,8.612335702259381,69.91288053926459,5.388470922479982,53.698926824519994,7.228431389275964,68.70561896186699,5.424370571804069,69.30450441681064,5.178788017191299,68.88423819141946,5.87131101252148,69.51865281191445,5.163323446566668,53.75854768452049,8.667938718042146,64.98235709244884,4.963436487287438,64.66892171416058,4.647627541674746,62.4332611393668,6.102268984006146,66.83352395785168,3.642358516848288,62.97130898206507,5.427780935346744,66.03703793833499,6.4361113280987725,58.335726279414985,7.318529708819958,58.95773002701192,6.94238495267468,68.70561896186699,5.424370571804069,59.223712067748764,5.586080567327071,56.89971527997469,7.504350048520494
62.14421298549595,6.1270690509924,57.056604691910835,8.369262164340693,57.18801713228853,5.999898106930101,60.47503163632823,8.455080487069756,70.31709335150394,3.8301571648450725,56.86630000973425,6.088377630003704,71.2326000194685,3.09743209966224,71.23284337583958,4.145808309629421,70.69356565754892,4.1956475079966555,71.26034264577046,4.190882884033796,56.48423050715468,7.534333547641953,68.04974204224666,4.065773907504206,67.93925824978098,4.768177854228643,65.49961062980628,7.255170593531141,68.18066776988223,3.483832861426994,64.28720918913658,5.637767928932307,67.8866932736299,7.154796255097662,60.457509977611224,7.526570663179231,61.31461111651904,6.467108378114975,71.2326000194685,3.09743209966224,63.10887764041663,5.825361303487504,57.47152730458483,6.2764672672478765
64.5954101871456,3.475947045010744,60.63371541213404,7.339804349626137,59.015356160716465,5.297447438624935,64.59102966586356,6.362369005704269,71.40103672337008,3.341905243328378,57.80584556228858,7.841389595406609,72.09364581051811,2.8120181818220855,72.56382176145628,2.7815988210970626,71.34141296147575,4.044500980425616,72.01017254386605,2.7786130151470756,57.407461487917054,7.515001224488391,70.4908617458811,2.1268197043845047,70.54805188484097,3.9918961794667482,64.18485799810178,7.547340845832444,68.72526830692851,3.411532184010009,66.22082694507313,6.281094593407931,68.75009126086005,6.014782700498283,63.79255798106641,3.3072846141957006,62.364264680830345,6.2375077957110525,72.09364581051811,2.8120181818220855,62.88043610522986,5.557458206091082,59.2755104524105,5.590067950301754
66.07252372840108,3.1242226944320923,58.232173278169874,8.74523773008058,62.19518130932099,6.040603267332885,64.3304940374787,7.615452475538238,70.96519834509613,2.5044857933643394,59.36188853735702,8.977506991056691,71.46751034314919,3.266621428140795,71.48965685081528,2.0158994381637325,70.2613774641032,3.985658030277043,71.31881236310537,3.3225000099537367,59.44098320759309,3.9415443321309023,70.67388659041129,2.8062158780648767,71.24336821611098,2.6736345051417354,67.91409101971283,5.324472486953528,68.10562180579215,5.189713991182137,67.9243124847895,4.38988886821497,69.41469944025312,6.6939337424404775,66.87490873691897,4.768368980621998,62.2484789486493,6.085164436462032,71.46751034314919,3.266621428140795,62.720126551472376,3.4175286313745206,61.275006084205394,6.179371231642997
