uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523,38.95595525522523
42.52528715926624,42.329561689239384,41.31950397165552,44.66969541116635,39.84941996685525,42.518143893936795,45.448311332076116,38.657923309903424,40.823761357791874,42.01240070861192,45.322589862277844,41.76095776901537,41.705240299445684,42.323847076975824,40.982341848105605,43.726784387679295,41.705240299445684,41.11092062403566,41.71952683010458,41.84524829990285,41.90096576947254
45.62183013072362,48.55918279877134,47.5719694263876,43.524537466961924,37.34838202728766,49.49496392599471,49.929280662904496,43.85741838702764,49.84784627473391,52.63947424816058,41.247231945138935,48.409172083720264,47.48053432388028,42.261590113579544,47.74483891706551,46.419029930709335,47.48053432388028,43.437388384884635,49.92642331595114,48.1348667761983,47.37909850703622
47.56407692087893,53.19598822756236,53.160270880361175,42.3407720661771,38.46186816012801,47.95553904620396,52.90596336828871,51.295825356459126,55.110438037546075,53.39314798411292,40.39203360288025,55.04471811869589,51.132954253221705,43.297996971168956,51.74443523730606,45.35245878218133,51.132954253221705,41.00208589307655,52.97882675657914,52.78738177558076,49.374232077035174
45.977454888345974,54.568313974254565,60.43032874716043,48.57914362864858,47.27901361564728,45.72457245724573,57.3971682882574,53.05387681625305,58.38440986955838,57.755775577557756,40.402611689740404,57.208578000657205,53.86252911005386,43.522923720943524,54.54545454545455,43.13288471704313,53.86252911005386,45.06022030774506,58.03437486605804,58.37155144085837,46.12175503264612
51.39015887530003,57.19367927763173,61.22699737112813,50.86438450108584,48.79700537204252,45.086581323579836,59.713967310549776,52.51028688993028,62.14995999542805,57.49085609783975,40.09029603383244,57.35084009601097,53.55612069950852,42.97634015316036,54.12618584981141,48.54269059321065,53.55612069950852,54.139044462224255,61.3741570465196,58.028060349754256,49.724254200480054
52.0652655341401,58.09889842979812,62.69520366904316,51.32088411367176,49.51779514509008,47.17892300438628,62.726636281807664,52.93537740566644,61.77794287837008,60.27346373105114,40.60950693660614,56.42439742252575,49.59923418725265,44.70717663699619,52.888228486519694,52.83965081224729,49.59923418725265,50.963695332257004,60.38776414110386,57.62312297295367,55.69287479818834
58.56265180740106,57.69967138162595,63.4690670095728,56.80811544506358,51.438776968138306,51.12016002286041,61.62451778825547,53.18759822831833,62.54750678668381,59.885697956850976,43.33190455779397,63.10758679811401,52.093156165166455,50.87583940562938,55.43077582511788,51.634519217031006,52.093156165166455,51.261608801257324,62.713244749249895,58.01828832690384,58.39262751821689
62.03689151152324,57.65906070954007,64.9702096043664,62.19120147451743,52.30250467930675,55.33726728485905,62.22549257740502,54.462844161225334,60.93100344339825,60.60238037405878,48.02897598194002,63.82431524953921,54.73145780051151,51.49094857763363,58.32916601180185,51.849576361999745,54.73145780051151,51.07374015916787,64.58586349283459,56.706053808455614,59.71224049493492
62.92650168600331,59.71595130593816,67.89592501571698,62.18637480710979,51.7017202949077,56.81974052694748,61.073326856032466,58.26570269189004,61.77487569297594,62.169229010687545,52.687603589186715,67.54157855632394,58.11139052408984,60.46750871577985,62.15636966337086,52.39040978453449,58.11139052408984,55.570955020860715,67.5244327599017,59.06012459278733,61.16191347088072
