vopt : rwll0100,sopt : rwll0100
32.92552261829677,32.92552261829677
44.60317942794614,43.879753183987354
49.440328279949846,41.37163266081538
53.475082450567655,44.418438530632095
51.58937025525674,39.82962619592227
51.31466958477719,37.702139947717185
54.98856304762484,41.4405240479972
55.63796641082149,45.18124477543886
56.76766295055058,49.30503309547151
58.19755600814664,52.44247195792929
58.872836982376676,53.167106173102205
58.37171127627559,54.22613347924551
59.438385834251626,54.80639890565034
59.60831104085603,52.44102626459144
60.23118487950571,52.45282445300685
60.88294751561764,53.870590202307305
61.487600793427625,53.80412065571777
61.9562243502052,52.143942848457215
61.99849520060192,51.56217937512825
62.35616896441655,52.386417182203715
62.896250864512794,52.52209732704044
63.29345777345412,54.034930382440564
63.51890556716702,54.91848755462664
63.79451867390214,55.39392281149771
64.20770218813891,55.58511244708261
64.19222934970966,56.35849572857447
64.5385381277029,56.991282273449315
64.7974462263434,57.66664133161055
65.04343728385867,57.368377049304925
65.1108172199927,58.01866715310714
65.21316135505104,58.81566046196995
65.27978353069942,57.92453977471383
65.1495458518603,57.43168775890244
65.08847405065215,57.722477273418264
65.61647271649323,58.27854335945516
65.68081968957601,58.78141104574269
66.20883088453265,59.81103822561398
65.84296138643965,60.48114928549711
65.93163523590177,60.97720414414825
66.3570440414114,61.25891241885708
67.67940892540877,61.42736608466292
67.99689865912615,61.82614247924838
68.81684466572916,62.21352286116073
68.8454931054928,61.96618878939447
69.22229063571336,61.322812858695734
69.33912065190951,61.21837752371686
70.18494728280287,61.59132199679212
70.2698593690612,60.70011402508552
69.98152779572631,60.979558947616475
70.5894426369082,60.652385441055735
70.8476818171452,60.903707420161616
70.70378422757058,61.68184513402156
70.95594663423164,61.96206621308298
71.11232743416652,61.70862981207809
71.32344556532844,62.0139422090115
71.37492207811954,62.67731979139742
72.27784493047795,62.800951794497536
71.90740459175916,63.32902539151589
72.11853518728286,63.44126076676879
72.23159847344493,63.59379038756861
72.39483947482458,63.43462295779894
72.47977739934315,63.47463812188298
