uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094,41.90751032187094
46.70409737699297,48.70849762843591,48.62277844448254,47.44985427738728,45.87976455797474,41.588090748042745,49.48711354934568,48.978513057889025,45.49831418938225,46.39836562089262,48.732784730556034,49.14566546659809,48.13846505514601,43.77107263272187,48.74278530201726,41.11234927710155,48.13846505514601,45.3154465969484,45.148294188239326,49.632836162066404,44.79113092176696,48.18561060632036
54.761054361025785,56.28116294021002,55.46396171155082,50.17072648046289,54.18529894992499,43.99171369383527,54.816772626616185,52.68090577898421,48.117722694478175,52.60804343167369,56.22830202157297,52.70805057504107,48.29059218515608,45.9575683977427,49.59639974283878,42.0844346024716,48.29059218515608,47.81484391742267,47.69483534538181,52.86949067790557,52.89949282091578,48.04628902064433
62.139611966740006,58.41072091893591,57.13061119524531,51.358687887533215,59.30222590507758,44.52095893933766,62.109609395091006,58.6478841043518,52.12589650541475,57.60065148441295,58.71360402320199,53.97319770266023,55.451895876789436,51.008657884961565,58.089264794125214,42.88653313141126,55.451895876789436,51.91302111609566,50.2043032259908,60.41232105609052,60.60805211875304,56.05480469754551
64.5050219307645,58.81445287385881,59.23878102095924,54.742617118854746,63.9006757818639,49.36493649364937,64.62646264626463,60.38318117526038,59.23449487805924,60.718929035760716,61.03038875316103,61.80618061806181,54.36115040075436,57.23858100095724,64.02926006886403,42.72570114154273,54.36115040075436,52.03234609175203,56.51136542225651,63.52635263526353,62.01905904876202,55.18694726615519
67.32055092010515,57.18224939993142,59.666819065036,59.68253514687393,64.28020345182307,53.51611612755744,67.37770030860669,59.93684992570579,63.97445422333981,66.13470110869814,63.708709566807634,62.17996342439136,60.05400617213396,61.929934849697105,65.46891073265516,49.46708195222311,60.05400617213396,55.033432392273404,61.30986398445537,64.71168133500971,65.85609783975312,57.119385072579725
70.68623108685402,59.951993827777855,59.223328713691764,62.603763341000985,64.36256090068723,54.69274621022703,69.2160420625509,59.40192310439914,67.01861667928733,68.17019331056851,57.155920046863166,62.18656684430855,60.822105699304196,66.21565629866697,64.81261876526982,49.25204669171751,60.822105699304196,57.42881227586404,57.42738352073838,63.75391121715649,67.45152948236202,57.52453886928319
72.90041434490641,61.64737819688527,64.81640234319188,65.20788684097728,64.73639091298757,57.61394484926418,72.77611087298186,65.49649949992856,70.01285897985427,69.80568652664667,59.42134590655808,67.52964709244178,66.31518788398343,69.79425632233176,70.70724389198458,47.22531790255751,66.31518788398343,61.80168595513645,58.94556365195028,69.70138591227318,69.06558079725676,61.8916988141163
78.44232665133093,63.728585920644676,65.74318821529097,66.00894426266984,71.69412336224264,57.57333295232108,73.34009630084728,67.21913443541128,70.72682850162168,71.5269542356656,61.86686479303891,68.28072982897312,71.75841918015688,74.60315192387375,72.484247524611,49.90498506908229,71.75841918015688,66.31184900484362,58.47918958693509,71.67840660675249,69.61951163754304,62.01117318435754
78.57346973766931,67.22581013888095,67.91592844487626,68.3331428244842,73.41972909641653,62.647882494141854,77.79333600045722,72.24667085786135,71.61656283934389,75.65868434588786,62.71789449619935,73.77121792307253,73.30256615419786,77.87049208435732,78.57632737040636,52.79047836772018,73.30256615419786,67.31153912099217,60.580385208892956,77.38326570269189,72.99108418586043,61.129050694404754
