uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485,34.27941791101485
31.59034606441023,29.6252108758758,31.274222228977006,32.037174947186045,31.17087405200845,30.89426569600438,31.109321093666885,34.133775096129,30.101676368223476,30.642734471176496,32.31606304238795,31.04928796145721,33.80473273857471,31.048528048391265,33.80473273857471,28.571971366475676,33.80473273857471,32.291745824277704,31.04928796145721,37.30945179871423,33.89212274115841
33.947854369153376,30.968212594894865,33.38551442705919,36.52321932017661,33.140820560364155,30.462866565850767,35.313428525833444,33.51774030533539,32.02829937762647,33.00327525020328,33.788271412613135,29.617076896187488,36.41455092596111,29.443055481674556,33.51774030533539,28.748489661304173,36.41455092596111,33.02835257194532,29.097292409170702,34.92738975477419,30.171057731034324
35.0104869596936,34.49905769347681,33.62818408413885,37.040245607635725,32.85154112712019,29.434160131314975,31.388686242324763,35.4102073074351,28.784424585081158,34.392668247309864,30.28755547449693,28.928810262022008,40.15821630494255,28.32543011733236,33.40476624718828,32.75123107787707,40.15821630494255,33.78776825338927,32.4442215332239,38.38531217703204,33.161590370235274
37.31638181942534,31.70353595610642,35.00087391994893,34.78353382830133,33.103327735179455,31.82664467934737,31.847922730277908,36.68259987385156,30.464849419793147,36.689439247364945,31.397284008784794,31.892758623310105,38.95783146263802,28.590861077125336,33.767506896368296,32.92702388461217,38.95783146263802,38.70857429459461,32.711963584135695,37.420492282906885,37.222910381409065
38.58651873242648,36.680598829698305,33.98814499582035,36.60232540466601,34.02994148491527,34.69260582111103,34.76631962915115,37.67307546166122,32.84216125845429,37.11756212478152,33.63705448742306,32.63469868531043,37.78098639714264,32.12478151835246,31.98115358309902,33.86047572003952,37.78098639714264,40.674063378676195,34.59761380044076,39.158750664944144,39.67550725739038
40.22904650084733,35.98705058933498,37.77215420741855,41.01254664143659,32.355288055992524,34.65639225163198,33.92304827911148,38.84063257567122,35.056881654241614,38.7084026780354,32.921444801617156,34.45880734711868,36.897461033977,31.669820425719475,34.92313187272492,35.51740647014568,36.897461033977,41.45863256047238,35.951333318134495,40.92287349246518,37.623205587093146
40.967261452412075,34.67337447183634,40.919384746329456,40.9589020275405,32.61467611028361,35.68790467215855,30.999787214639632,40.47025564641153,35.966805483782714,38.709456789372894,34.307079672918505,37.12192601149041,35.21293734991033,34.035778338450314,36.38629662279235,33.773596376569294,35.21293734991033,37.883393622518774,35.26537374228653,43.01988023224002,36.67203696385689
38.56991952092532,36.89954174804502,43.74596274707988,39.32759315129914,33.32320062012205,36.840265375759,32.997940526039805,41.22899678539673,37.51738393610311,38.415648962283505,37.53638277337427,36.21938337373753,36.54464346781977,32.40137703572541,36.92841998069718,34.41601373995911,36.54464346781977,36.104630396619726,35.12049062597369,43.25275293152059,38.89821942897095
40.53166750262186,38.64164880762391,43.55554542276534,40.74749593421792,33.81666742662593,36.20141960390923,33.791588770841884,41.410180414329794,38.72904412323499,40.29076041524174,37.919687504749746,40.63730184062134,36.949219521833626,32.20631374158345,39.049746933564364,36.87398355448148,36.949219521833626,38.24419011141003,35.5782530056389,42.15342057665709,38.30346693417233
