uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,voptfull : rwll0100,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316,81.6017316017316
92.63892229973538,90.11306230454655,93.88982439259081,93.88982439259081,95.28506134231417,95.28506134231417,93.98604763050277,94.03415924945874,90.66634592254029,93.98604763050277,93.98604763050277,93.98604763050277,96.24729372143372,93.98604763050277,93.98604763050277,93.60115467885494,93.98604763050277,51.3110416165504,94.17849410632668,94.08227086841472
89.41289701636188,85.27430221366699,89.43695861405197,89.50914340712224,89.46102021174205,80.82290664100097,89.50914340712224,82.67564966313763,86.8864292589028,82.26660250240616,89.50914340712224,89.50914340712224,89.34071222329163,89.50914340712224,89.50914340712224,81.95380173243504,89.50914340712224,81.49663137632339,89.41289701636188,89.26852743022137
85.1985559566787,89.12154031287605,83.971119133574,84.33212996389892,87.7496991576414,83.89891696750902,84.33212996389892,84.45246690734055,88.27918170878459,88.35138387484957,84.33212996389892,84.33212996389892,91.64861612515043,84.33212996389892,84.33212996389892,89.55475330926595,84.33212996389892,71.48014440433214,84.18772563176896,85.36702767749699
91.93548387096774,91.11699566682715,90.58738565238325,92.63360616273471,89.40779971112181,92.07992296581608,91.55031295137218,92.68175252768415,94.53538757823785,94.22243620606645,91.55031295137218,91.55031295137218,88.80597014925372,91.55031295137218,91.55031295137218,92.46509388541165,91.55031295137218,77.32306210881079,92.17621569571497,89.72075108329321
96.5085480375632,95.4972309174091,92.15025282928003,94.12472911148568,91.69275222730556,92.36696364074163,92.46327955694679,93.23380688658801,94.58222971346015,87.84011557909945,92.46327955694679,92.46327955694679,96.5326270166145,92.46327955694679,92.46327955694679,88.9477486154587,92.46327955694679,75.29496749337828,91.93354201781844,94.75078256681917
90.89595375722543,93.54527938342967,89.71579961464354,88.4393063583815,94.89402697495183,88.39113680154142,95.35163776493256,95.47206165703275,99.01252408477842,95.64065510597302,95.11078998073218,95.11078998073218,92.1242774566474,95.11078998073218,95.11078998073218,92.67822736030828,95.11078998073218,81.28612716763006,89.28227360308286,94.67726396917148
96.0250542038063,95.90460130089136,92.94145988918334,89.3760539629005,91.71284027945073,91.8332931823657,94.29053240183089,91.78511202119971,98.21729703685858,96.50686581546616,94.67598169115875,94.67598169115875,86.09973500361359,94.67598169115875,94.67598169115875,90.33967718622019,94.67598169115875,86.9910864851843,90.33967718622019,89.76150325222838
97.2289156626506,95.71084337349397,96.48192771084338,92.8433734939759,98.26506024096386,87.42168674698796,95.01204819277109,95.59036144578313,96.72289156626506,95.37349397590361,95.18072289156626,95.18072289156626,75.66265060240964,95.18072289156626,95.18072289156626,91.25301204819277,95.18072289156626,80.96385542168674,94.3132530120482,94.91566265060241
97.34875873704507,96.7944082911545,94.36008676789588,94.74572186068933,96.67389732465655,87.41865509761388,93.588816582309,95.61340081947458,96.57748855145819,97.42106531694384,93.73342974210654,93.73342974210654,83.05615811038804,93.73342974210654,93.73342974210654,91.05808628585201,93.73342974210654,84.09255242227043,92.04627621113521,92.79344420342251
93.61137897782064,96.52844744455159,93.73191899710704,95.3953712632594,99.51783992285439,88.62102217936355,94.8891031822565,96.91417550626808,97.92671166827387,97.44455159112826,95.08196721311475,95.08196721311475,79.74927675988428,95.08196721311475,96.52844744455159,92.47830279652845,95.08196721311475,80.95467695274831,94.98553519768564,93.56316297010608
96.35881360019292,98.16734989148782,94.28502531950808,92.52471666264769,99.25247166626477,85.98987219676874,98.45671569809501,98.8907644080058,95.85242343863034,97.78152881601157,98.93899204244032,98.93899204244032,85.50759585242344,98.93899204244032,98.77019532191946,92.62117193151676,98.93899204244032,85.86930311068242,98.72196768748493,93.73040752351098
96.86444766039556,98.04630969609262,95.20019295706705,93.15002411963339,98.5045827303425,88.80849011095032,96.86444766039556,99.22817173178967,98.14278822961892,97.15388326097444,97.2744814278823,97.2744814278823,89.29088277858176,97.2744814278823,96.7438494934877,91.58224794983116,97.2744814278823,88.13314037626628,97.8774722624216,96.30969609261939
97.6357056694813,99.13148371531966,96.7913148371532,94.62002412545235,97.05669481302775,91.72496984318455,96.86369119420989,96.83956574185765,97.75633293124245,98.60072376357057,96.55006031363088,96.55006031363088,92.9071170084439,96.55006031363088,97.03256936067551,91.09770808202654,96.55006031363088,85.35585042219542,99.95174909529554,96.52593486127864
98.84169884169884,99.58976833976834,98.91409266409266,96.18725868725869,98.74517374517374,94.4015444015444,99.30019305019304,99.2519305019305,98.3108108108108,98.74517374517374,98.26254826254826,98.26254826254826,91.21621621621621,98.26254826254826,97.39382239382239,93.79826254826254,98.26254826254826,86.82432432432432,98.19015444015444,97.70752895752896
98.79314506396331,99.87931450639633,97.9966208061791,95.67945932898866,99.13106444605359,97.03113685734975,98.81728216268405,98.2862659908279,96.81390296886315,99.01037895244991,98.5034998793145,98.5034998793145,94.25537050446536,97.51387883176442,98.67245957035965,94.66570118271784,97.51387883176442,91.76924933622979,99.8551774076756,98.86555636012551
98.72042491549976,100.0,96.16127474649927,95.34041525832932,97.92370835345244,97.8029937228392,98.76871076774505,98.93771125060357,96.47513278609368,100.0,98.26170931916948,98.26170931916948,92.73297923708354,96.40270400772573,98.52728150651859,94.73684210526316,96.40270400772573,92.12940608401739,98.69628198937711,96.69241912119749
98.81671093938662,100.0,95.46003380825887,95.8222651533446,97.12629799565322,99.51702487321903,97.4160830717218,99.95170248732191,96.7157691378894,100.0,97.4643805843999,97.4643805843999,95.1219512195122,97.6575706351123,99.27553730982855,94.63897609273123,97.6575706351123,95.1219512195122,100.0,97.53682685341705
98.28502415458937,100.0,94.10628019323671,95.79710144927536,96.59420289855072,99.00966183574879,99.20289855072464,98.71980676328502,96.73913043478261,100.0,95.77294685990339,95.77294685990339,96.47342995169082,97.3913043478261,99.27536231884058,93.98550724637681,97.3913043478261,94.95169082125604,99.54106280193237,97.70531400966183
98.28460980913265,99.83087702343562,95.60280260932592,95.26455665619714,95.82024643633729,99.27518724329548,98.81613916404929,99.87919787388257,98.3329306595796,99.83087702343562,98.74365788837883,98.74365788837883,97.80140130466296,98.7919787388258,99.66175404687122,93.74244986711766,98.7919787388258,94.4431021985987,100.0,98.3329306595796
99.10584823586274,100.0,96.44755920734654,94.75592073465442,97.84920251329144,99.58917351377477,97.1725471242146,99.63750604156597,97.02754954084098,100.0,97.77670372160463,97.77670372160463,97.39004349927501,99.61333977767038,99.78250362493958,92.36346060898985,99.61333977767038,94.73175447075882,99.87916868052199,98.96085065248913
