uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305,51.727931197051305
38.952225841476654,35.71918395336876,25.51431510372021,51.78867363849363,51.4943711069204,47.79844562546431,47.85844905423167,38.57220412595005,39.165095148294185,39.095091148065606,36.72781301788674,38.44219669695411,38.852220126864395,39.165095148294185,48.18132464712269,39.165095148294185,25.46002628721641,39.165095148294185,35.196296931253215,38.852220126864395,47.818446768386764,47.79844562546431,34.42196696954112
53.362383027359094,51.640831487963425,44.28744910350739,52.76376884063147,55.095363954568185,49.987856275448245,54.14672476605472,54.081005786127584,52.11943710265019,52.51803700264305,53.09236374026716,46.501892992356595,51.822273019501395,50.479319951425104,39.998571326523326,50.59647117651261,27.39767126223302,50.479319951425104,33.83813129509251,51.82370169297807,51.78227016215444,49.987856275448245,32.80091435102507
62.408206417692945,61.848158413578304,52.56593422293339,61.71957596365403,40.754921850444326,35.53304568963054,54.94042346486842,64.98699888561876,58.85361602423065,49.19850272880532,46.996885447324054,43.80804068920193,59.07649227076607,57.66351401548704,48.42129325370746,59.01791582135612,29.776838014686973,57.66351401548704,52.14304083207132,58.592165042717944,59.109352230191156,35.53304568963054,31.318398719890276
58.64586458645864,62.25336819396225,59.87455888445987,60.861800465760865,41.18840455474119,47.8990756218479,46.50607917934651,63.330618776163334,65.68371122826568,47.23186604374723,41.22983726944123,36.01931621733602,66.63523495206664,62.72055777006272,48.66486648664866,65.34796336776535,41.84132698984184,62.72055777006272,45.32881859614533,64.67789636106468,60.96466789536097,47.8990756218479,38.73101595873873
57.0593782146531,68.68642130529203,57.079380500628645,64.8516973368385,50.88295805234884,52.87890044576523,37.52714595953823,65.27317407703738,68.21351011544176,62.772888330094865,53.989027317407704,31.593610698365527,69.03360384043891,65.06886501314436,48.564121613898735,66.9405074865699,40.88038632986627,65.06886501314436,48.042633443822155,66.76191564750258,60.50834381072123,52.87890044576523,60.56120699508515
68.93600605792173,69.75611150005001,67.18292351873812,59.416210655655725,47.49039162177994,54.1255304253404,51.250875112514464,63.49959280478919,69.83897929733823,62.535183094969355,52.743924218828134,44.892914803331855,68.18019459644812,65.33125687588404,53.16112071552057,68.2187709848409,43.63561029275193,65.33125687588404,55.76002628909431,68.27163492449029,61.577917160777815,54.1255304253404,55.578574388135614
70.04857836833834,74.96070867266752,66.62380340048578,51.83883411915988,43.95056436633805,53.76482354622089,63.33761965995142,64.52207458208315,69.47278182597513,63.70481497356765,53.673381911701675,47.70681525932276,69.90855836548079,60.04857836833833,60.751535933704815,68.2383197599657,43.81197313901986,60.04857836833833,50.57436776682383,68.08115445063581,63.83197599657094,64.08344049149879,59.069867123874836
65.90035577019246,74.90319907414022,72.82430096157968,67.28200145737188,59.329323179356756,65.72175627598622,66.09610081584249,69.15086656474588,66.86050665104517,61.4167940676392,51.26805640886425,50.043578276586324,71.02401805998086,61.22104902198917,62.52696852362514,65.59745102801868,56.596036520024576,61.22104902198917,60.546657331866435,65.67746360142309,60.200888711083174,61.8811527525754,63.21707696923802
65.7312682174087,76.17591587129222,69.0432645596388,72.72389552494714,57.81133908670058,64.59107275532949,71.47796765159741,72.30953877807625,65.65125450077156,68.40458364291021,60.27033205692405,51.68886094759102,73.92267245813568,66.96576555981025,63.277990512659315,66.85146025032863,53.171972338115104,66.96576555981025,62.962222095216326,68.0873864090987,61.94347602446133,57.46413670915014,64.07384122992514
