voptfull : laplace,uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,unc : laplace,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.607440667094291,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.620269403463759,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,6.375881975625401,7.6715843489416295,7.6715843489416295,7.6715843489416295
7.5955863484731845,11.508852963818322,11.380549140364383,11.508852963818322,11.508852963818322,11.457531434436746,7.621247113163972,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.496022581472928,11.40620990505517,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,10.046189376443419,11.508852963818322,11.508852963818322,11.496022581472928
7.968689849865264,13.460798152187861,12.703708456306941,13.409470037212884,13.499294238419093,12.498395996407032,7.827537533684075,13.293981778519184,13.473630180931606,13.473630180931606,13.473630180931606,15.270114205055819,15.218786090080842,13.473630180931606,13.473630180931606,13.383805979725395,13.473630180931606,13.473630180931606,14.910817400230977,13.473630180931606,13.473630180931606,13.39663800846914
11.90965092402464,17.351129363449694,16.208932238193018,17.299794661190965,17.40246406570842,12.294661190965092,8.149383983572895,17.299794661190965,17.376796714579054,17.376796714579054,17.376796714579054,15.272073921971252,13.077515400410677,17.376796714579054,17.376796714579054,17.376796714579054,17.376796714579054,17.376796714579054,17.64630390143737,17.376796714579054,17.40246406570842,17.17145790554415
15.530740598126043,21.10127069695803,19.98459761262996,21.049929405724555,21.10127069695803,15.723270440251572,7.893723527146708,21.255294570658453,21.114106019766396,21.114106019766396,21.114106019766396,16.056988833269155,15.37671672442562,21.114106019766396,21.114106019766396,21.255294570658453,21.114106019766396,21.114106019766396,20.12578616352201,21.114106019766396,21.114106019766396,20.536516493389808
19.26829268292683,24.569961489088573,19.781771501925547,24.531450577663673,24.58279845956354,19.178433889602054,9.550706033376123,22.721437740693197,24.58279845956354,24.59563543003851,24.569961489088573,18.138639281129652,15.121951219512194,24.59563543003851,24.59563543003851,25.186136071887034,24.59563543003851,24.59563543003851,20.962772785622594,24.59563543003851,24.608472400513477,24.505776636713737
23.00680446783926,27.230709975606626,23.777121581717807,27.423289254076263,26.69148799589164,22.557452818076776,11.400693285402491,25.754268840672744,26.819874181538065,24.983951726794196,26.126588779047374,18.949801001412247,18.615996918731543,24.983951726794196,24.983951726794196,28.20644498651945,24.983951726794196,24.983951726794196,21.722942611375014,24.983951726794196,27.5259982025934,28.553087687764798
26.784797123780173,30.996404725218284,24.024139702105803,31.060606060606062,30.251669234720083,25.98870056497175,11.517719568567026,29.635336414997433,30.354391371340522,28.633795582948125,29.82794042116076,21.99537750385208,22.48330765279918,28.633795582948125,28.633795582948125,30.534155110426298,28.633795582948125,28.633795582948125,23.63893168977915,28.633795582948125,31.08628659476117,29.77657935285054
26.50571465262617,33.97970977269809,25.29857454732246,32.3873121869783,30.319763708745345,29.086939771413896,15.384615384615385,31.732374470270965,30.884808013355592,30.538076280981123,29.960190060357004,24.95184281494799,22.473353024271223,30.538076280981123,30.538076280981123,34.249390008989344,30.538076280981123,30.538076280981123,23.462180557339156,30.538076280981123,31.000385257480417,30.627969693078207
