random : rwll,uncnormswitchK : rwll0010,vopt : rwll0100,mcvopt : rwll,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnorm : rwll0010
45.673372906991766,53.10521475423542,51.284877136711536,49.73511997507011,58.70075777728796,37.43435003686279,53.10521475423542
45.70336251976165,53.725829989055086,51.199379788398396,50.336708014106776,59.696126717742914,37.054602942964856,53.725829989055086
45.694589068687435,54.51899032432145,51.49011530246946,50.68596228537551,60.797920451176964,37.06856582577698,54.51899032432145
45.81198789960932,55.34028548409164,51.68280558806987,51.70636790660201,60.9595184166122,37.878327227399176,55.34028548409164
46.063162695245694,56.07418386348953,51.799490746019075,52.9532930490632,60.885493862349406,38.214570744498914,56.07418386348953
45.849928551883494,56.720683469642154,52.40567328448512,53.83919613268067,61.61487945030555,37.801374236113226,56.720683469642154
46.009136307320446,57.21061392640788,53.74611402902032,54.25993630428008,62.34199584989701,37.40261319671944,57.21061392640788
45.529104148614344,57.76592025052827,53.77084568492422,54.250467460208874,62.84717471610343,37.830832611240325,57.76592025052827
45.208686464833804,58.401806006339264,54.34057205402817,53.9399974156475,64.42258724089966,38.2544979135154,58.401806006339264
45.16266342353299,58.9084828215263,54.40863484341745,53.79142596533901,65.52143508665247,38.783824870781395,58.9084828215263
45.18505005358812,58.6413700316968,54.90236319826086,54.56943272600126,66.99351621705851,39.36788817184685,58.6413700316968
45.20439653992916,58.86757171741741,56.21398926709132,54.72795269006826,67.19469739582541,39.50500919746423,58.86757171741741
45.63801242047173,59.58329849418883,56.82099774242344,55.30074416412658,68.0176653465798,39.61704812362702,59.58329849418883
45.598072303809786,59.716774605491196,57.371765635926906,56.08258080209188,68.97670953814345,40.2520599592569,59.716774605491196
45.7322032609935,59.93842879404052,57.34483676029037,56.5147656873551,68.64505339971875,40.603549846071985,59.93842879404052
45.71050671207261,59.863630144275355,57.78159539048604,57.46005442631923,69.82987974519969,41.208933213737325,59.863630144275355
46.387387592833306,60.24416014838126,58.16439001771149,57.705259477168894,70.05845552743001,41.66837700394518,60.24416014838126
47.01942957917782,59.82273169545123,58.1503891997081,58.50386159085381,69.57856969107273,41.910423254682556,59.82273169545123
47.316249971493946,60.46552287705909,58.93759834588867,59.33896359586776,69.80714703803088,42.01716444572827,60.46552287705909
48.213606993538576,60.07753705815279,59.02394526795895,59.53933865450399,71.32269099201824,41.80311668567085,60.07753705815279
48.96502443956244,60.11524222913135,59.87198686421029,60.00881800697839,71.34527818531498,41.769986849006834,60.11524222913135
49.120473135281415,60.3817617903731,60.29738194423329,59.80630644327546,70.95280810046523,42.10174232979597,60.3817617903731
49.24855754977308,69.36456171558454,61.25795343109307,59.989205379066036,71.88229302074544,42.2274928352604,61.08235079477297
49.204840892159396,69.01844221793137,61.2325726361881,59.79049153908139,71.98318458942119,42.411779909689386,61.248536633573046
49.347371621878445,69.17328670797066,60.7639971112547,60.428750617659354,71.90467140522254,42.69489528298301,61.72032384355164
49.51423097974822,69.68770905552515,60.56680654381804,60.34330718238764,72.61752721522836,42.44359301830566,62.11381742990938
49.368647514500964,69.70800422675475,60.93292687562242,60.552062823563396,72.82789658134602,41.91633154177721,62.12873357001133
48.93950221222119,69.63859451734047,60.46965988049444,60.49018564412887,72.69997415274209,42.42523300542793,62.32077967493272
49.119286002083,69.50380489733239,60.865433591047655,60.58339225032499,71.90837837632372,42.54947126751355,62.34862134239515
49.73696214079367,69.65865896305306,61.17986924129542,60.887942831078,72.34301353200547,42.0267599209366,62.580203740307134
49.66283763750675,69.26766966451015,61.15448650210204,60.84583279483651,72.13830118824075,42.07725465451311,62.84371935319563
50.206784351290125,69.0340433943043,61.78366707719442,61.11769982818653,72.43838282473506,42.606699204792534,62.94302787027323
50.032310300523804,69.09766833666573,61.537058014094896,61.4047758425386,72.76735823380494,42.54316276028798,63.21339242950653
50.631766208490454,69.18638243522686,61.995195231723635,61.33758058630337,73.1244678262985,42.64459919717796,63.76809390585087
50.99707302238948,68.7505226745733,62.279241266583035,61.3616147793363,73.74539096058083,42.38339605428213,64.15174668339225
50.72680827770766,68.76473003177885,62.13070384843463,61.257925707421656,73.9428588805936,42.23850867456323,64.00930557878571
50.68081774155535,69.23509689583602,63.149171690754414,61.56097709320095,73.59369891966274,42.72159838215505,64.51308797031923
50.878873582094094,68.98245293920871,63.314630660219564,62.15293616762461,73.74327159930664,43.21914058936228,64.52650305629048
50.97353475606511,69.00046376899742,63.519626551915515,61.814325140081046,73.44124198858064,43.18981836981396,64.76952201382184
50.852277047061506,69.40165741655896,63.61438455105299,61.871056032844216,73.41975214779899,43.60906257127652,64.84908385919562
50.740901246113026,69.06765808300831,64.00413597001422,61.8593618137445,73.60049874932524,43.83900128488774,64.38656113860822
51.16857247126087,69.26814062404964,64.78240374673074,62.115291040690956,73.53871419013441,43.86822577702086,64.39085213794782
51.67228021622937,69.20100055501912,64.61486995065651,62.40467736662434,73.37124696830308,44.08600515483513,64.52059273000981
52.1790368444262,69.5314994753889,64.76590179888387,62.62792147560178,73.64475464927087,44.632240013381384,64.90503778720557
52.4797567002471,69.55027561300133,64.68656149021099,63.09598935563581,73.00209085725147,44.70328834822277,65.14350883862383
52.322769988747304,69.4405583771783,64.98357714181442,63.202913536692925,72.61184270551382,45.29363462181807,65.14324381861866
52.406043049504646,69.75966180820085,64.98787284353307,63.544779240132904,73.0670681173635,45.217946670924476,65.33610091010698
52.78736637216587,69.44997795045695,65.04006934201122,63.22136220556257,73.16950776295981,45.137695594653366,65.30314320037712
53.020430197458964,68.99506542681397,65.13940739501676,63.23400825723649,73.17082443107945,44.12299176557356,65.37891287322937
53.03984184914842,69.18415450121654,65.27676399026764,63.12880170316302,73.41088807785889,43.94920924574209,65.6470498783455
53.60290148191516,69.34055155528858,64.99365110744455,63.36727012827044,73.75588318037698,43.91608816977015,65.67492149423278
53.91125169178363,69.84671299746043,65.3423865934701,63.76389543636613,73.86061223558752,44.58096990526012,66.10578019738743
54.0895853767954,69.71950394245611,65.39306705596995,63.73244523521674,73.6916140118768,44.44064265456177,66.50699149159425
54.18124030536209,69.49420602816387,65.23540861948356,63.79984184433833,73.46862739134401,44.87286717965875,66.46035463365673
55.25529407291944,69.30084020834126,64.98346196251379,63.83986617496103,73.65623693114854,45.019959700414404,66.13922366270008
55.58039448271667,69.15461471782471,64.83568289307603,64.22586188542665,73.73359490244384,45.10394330641605,66.15113219885336
55.20975112726499,69.23650133446884,64.72211872590542,64.11837613011642,73.60641153346057,45.200094287256775,66.35541733516838
55.182036620232374,69.18684226534461,64.65645720542612,64.11278058276051,73.56438956140884,45.07117221242168,66.50039540118011
55.06915771304301,69.36834181171157,65.16945350579039,64.39917573434921,73.88583464501069,45.40532731102341,66.85296287002608
55.06881605961524,69.4190555851266,65.24218690593871,64.42475857349251,73.76397232149647,45.31898714926621,67.13025625427724
55.336136690264546,69.46216608749211,65.44419013147389,64.40547795207932,73.99037328243695,45.51247443140774,66.95739455094328
55.363932232259636,69.53721446604008,65.63326945889223,64.38467621741643,74.29053745779724,46.14624205371536,66.5381573744563
55.45636353958344,69.32558723109797,65.98279939470903,64.51975940444235,74.37398769647243,46.32224900575635,66.62078824701346
55.28949249463903,69.441698477636,66.19469834076011,64.63811537116177,74.36010524234635,46.46936261463355,66.46008547138534
55.66860575643511,69.52587354093001,65.99292802555036,64.98155963651573,74.74088437701988,46.592905212729555,66.76704307820995
55.66066431439348,69.48838058157926,65.77974814454313,65.14630733665896,74.38252828811291,46.92024577199172,66.77515512836112
56.31658593340076,69.60905834847874,66.07073602883584,65.21220048211828,74.57548496992464,46.72212801228869,67.04333741435556
56.08431810923028,69.37384982737905,65.88949217502396,65.70622500038023,74.56996851758909,46.70803485878542,67.07882769843805
56.25432506216683,69.66715082014585,66.17516216606718,65.71052691614513,74.4853651303032,46.71371320370187,67.20405168021536
56.21673003802282,69.50950570342205,66.2828897338403,65.99543726235741,74.59239543726235,46.76882129277566,67.35665399239544
56.191301834994945,69.48113673868242,66.7655267340436,66.1343432269447,74.41349363873489,46.68552612567396,67.49709123263295
56.37956470820849,69.22462699052457,66.87554183333587,66.05499703417543,74.18439824179835,46.1862537833275,67.59418394196109
56.772397849380596,69.27382373742367,66.99848665749029,66.10797204498962,74.04351430070648,47.00867700403811,67.90040837433554
56.67624870718501,69.45762608748555,67.37619395266776,66.40886414795888,73.79007726470768,47.190789073431894,68.08724219748129
56.818129966918896,69.47108255066732,67.73337389254344,66.7295334423362,73.76250047530324,47.173656793033956,68.11361648731891
