random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,unc : laplace,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,voptfull : laplace,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.568954457985888,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.645926876202694,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295
10.867333846548627,11.457531434436746,11.457531434436746,11.457531434436746,11.457531434436746,11.457531434436746,11.47036181678214,11.444701052091352,11.085450346420323,11.30356684629202,11.457531434436746,9.892224788298691,11.457531434436746,11.457531434436746,11.457531434436746,11.457531434436746,8.018988965871182,11.457531434436746,11.457531434436746,11.175263022838081,11.483192199127535,11.457531434436746
14.6285127678686,15.231618118824587,15.244450147568331,15.231618118824587,15.244450147568331,15.218786090080842,15.180290003849608,15.218786090080842,14.83382522776851,15.077633773899654,15.244450147568331,11.741306300526114,15.257282176312074,15.244450147568331,15.231618118824587,15.103297831387142,7.8532015911715645,15.257282176312074,15.257282176312074,13.704606698319004,14.525856537918646,15.244450147568331
15.297741273100616,18.8911704312115,18.788501026694046,18.570328542094455,18.788501026694046,18.37782340862423,18.724332648870636,18.852669404517453,14.989733059548255,18.30082135523614,18.80133470225873,13.077515400410677,18.634496919917865,18.788501026694046,18.59599589322382,18.108316221765914,11.704312114989733,18.80133470225873,18.80133470225873,17.235626283367555,18.441991786447637,18.788501026694046
19.625208573995636,22.75702733923758,19.97176228982159,22.641509433962263,19.97176228982159,22.32062636375305,20.780387626748812,22.628674111153895,18.81658323706841,21.614683609292772,19.98459761262996,15.569246566551149,22.654344756770634,19.97176228982159,19.946091644204852,21.909896033885254,15.517905275317673,20.035938903863432,20.035938903863432,15.4665639840842,22.448979591836736,19.97176228982159
23.465982028241335,25.738125802310655,21.976893453145056,25.63543003851091,21.976893453145056,25.853658536585368,21.335044929396663,25.57124518613607,22.45186136071887,25.314505776636715,22.002567394094992,19.37098844672657,25.725288831835687,21.976893453145056,22.002567394094992,25.58408215661104,19.20410783055199,22.053915275994864,22.053915275994864,19.33247753530167,26.251604621309372,21.976893453145056
25.292078572345616,29.34908203877263,22.12093978687893,29.323404801643342,22.12093978687893,29.554499935806906,22.57029143664142,26.306329438952368,26.075234304788804,29.182179997432275,22.506098343818206,23.096674797791756,26.280652201823084,22.12093978687893,22.711516240852486,29.10514828604442,22.968288612145333,22.12093978687893,22.12093978687893,19.38631403261009,26.973937604313775,22.12093978687893
25.34668721109399,29.661016949152543,25.78325629173087,30.34155110426297,25.78325629173087,29.442732408834104,24.46070878274268,29.943502824858758,27.11864406779661,32.845403184386235,26.52799178222907,25.24396507447355,30.02054442732409,25.78325629173087,26.45095017976374,32.75552131484335,26.707755521314844,25.80893682588598,25.80893682588598,22.740112994350284,28.312788906009246,25.78325629173087
25.6581481957108,33.28624630794915,29.56209066392706,30.7563888532169,29.56209066392706,31.07743675356363,27.59727751380506,33.632978040323614,27.520226017721843,36.53525105945807,30.07576730448183,29.69050982406575,33.68434570437909,29.56209066392706,30.088609220495698,33.466033132143316,26.415821240529088,29.574932579940928,29.574932579940928,22.062411711827405,32.01489662257609,29.56209066392706
29.65579244798356,36.96378114564603,33.162085795016694,34.47212946313897,33.162085795016694,27.960441818648857,28.037503210891344,37.10506036475726,27.20267146159774,39.994862573850504,33.77857693295659,33.35473927562291,37.20780888774724,33.162085795016694,33.76573336758284,36.141792961726175,25.738505008990497,33.226303621885435,33.226303621885435,22.476239404058568,32.81530952992551,33.162085795016694
29.68529222864483,38.24020552344252,32.92228644829801,38.21451509312781,32.92228644829801,31.67630057803468,31.586384071933203,37.26396917148362,30.366088631984585,42.85163776493256,35.01605651894669,36.87861271676301,38.83108542068079,32.92228644829801,33.75722543352601,39.87154784842646,25.934489402697494,32.92228644829801,32.92228644829801,22.581888246628132,32.703917790622995,32.92228644829801
27.505138746145942,41.84224049331963,36.819116135662895,38.28365878725591,36.819116135662895,32.977903391572454,33.82579650565262,40.76310380267215,33.414696813977386,42.1377183967112,38.69475847893114,38.01387461459404,42.56166495375128,36.819116135662895,37.589928057553955,39.63257965056526,25.873586844809868,36.806269270298046,36.806269270298046,22.816032887975332,32.54110996916752,36.819116135662895
27.521521264293973,43.055377103944494,35.42335860208146,42.07888988821791,35.42335860208146,33.354747526660674,31.504561223178722,40.871129384556085,36.88808942567133,45.50944365925736,42.027495824232304,37.59475780547347,42.11743543620712,35.42335860208146,37.530515225491456,38.853912373120906,29.718617499678786,35.39766157008865,35.39766157008865,24.10381600925093,32.67377617885134,35.42335860208146
30.673348753533794,46.954510408635315,39.34721151374968,45.232588023644304,39.34721151374968,37.30403495245438,36.19892058596762,44.53867900282704,38.679002827036754,44.9627345155487,42.31560010280133,39.4757131842714,45.74659470573118,39.34721151374968,40.99203289642765,42.57260344384477,32.755075815985606,39.59136468774094,39.59136468774094,23.605756874839372,36.417373425854535,39.34721151374968
30.780105384911966,46.90913764297648,41.85837295977381,47.29469219894615,41.85837295977381,35.67664824572677,37.21886646960545,46.51073126847449,39.77637835753759,45.07132759285439,42.47526024932528,42.47526024932528,45.14843850404832,41.85837295977381,40.688857473332476,44.24881120678576,32.30947179025832,41.98689114509703,41.98689114509703,23.8915306515872,39.699267446343654,41.85837295977381
27.583547557840618,48.688946015424165,43.20051413881748,45.69408740359897,43.20051413881748,35.526992287917736,40.42416452442159,47.87917737789203,38.290488431876604,41.90231362467866,42.59640102827763,42.49357326478149,47.04370179948586,43.20051413881748,42.660668380462724,44.33161953727507,32.31362467866324,43.44473007712082,43.44473007712082,25.69408740359897,41.16966580976864,43.20051413881748
27.857051034837383,51.471911556755366,47.1911556755367,48.99087286283584,47.1911556755367,37.434117495822086,36.58567939323821,51.25337446972618,40.467926468697776,41.07211723871963,42.8332690577195,41.830569481938554,47.38398251703304,47.1911556755367,46.8440673608433,43.36032909114282,35.77580665895359,47.35827227150019,47.35827227150019,26.764365599691477,41.20066846638385,47.1911556755367
28.50347132939059,50.565698122910774,46.85008999742865,48.66289534584726,46.85008999742865,39.508871175109284,36.55181280534842,50.69426587811777,40.91025970686552,41.3088197480072,43.725893545898685,41.79737721779378,47.14579583440473,46.85008999742865,46.29724865003857,42.72306505528414,35.99897145795834,46.875803548470046,46.875803548470046,30.959115453844177,44.54872717922345,46.85008999742865
31.978912176931978,54.49402083065449,50.89366079465089,51.02224508165102,50.89366079465089,39.56538510993956,37.71377137713771,50.73935965025074,40.63263469204063,40.13115597274013,43.71865758004372,41.84132698984184,47.807637906647805,50.89366079465089,46.57322875144657,43.37148000514337,39.03818953323904,50.906519223350905,50.906519223350905,30.41018387553041,44.47730487334448,50.89366079465089
32.56172839506173,57.71604938271605,51.11882716049383,54.17952674897119,51.11882716049383,44.714506172839506,39.14609053497942,50.93878600823045,40.86934156378601,40.34207818930041,44.765946502057616,41.718106995884774,48.906893004115226,51.11882716049383,50.41152263374486,43.69855967078189,40.84362139917695,51.17026748971193,51.17026748971193,30.41409465020576,44.11008230452675,51.11882716049383
34.147909967845656,58.12218649517685,54.842443729903536,55.42122186495177,54.842443729903536,45.260450160771704,40.051446945337624,51.652733118971064,40.09003215434084,40.78456591639871,45.11897106109325,41.87781350482315,48.68167202572347,54.842443729903536,51.549839228295816,43.62700964630225,42.135048231511256,54.855305466237944,54.855305466237944,34.12218649517685,47.38263665594855,54.842443729903536
34.396706971957805,57.550810393619756,55.698482119886805,55.762799073835865,55.698482119886805,47.761770002572675,40.41677386158992,53.53743246719835,41.4587085155647,39.117571391818885,45.690764085412916,42.294828916902496,50.37303833290456,55.698482119886805,52.238229997427325,47.01569333676357,42.02469771031644,55.968613326472855,55.968613326472855,34.203756110110625,47.7874967841523,55.698482119886805
33.46198379004245,56.02727389682234,53.840216132767274,56.16878939920237,53.840216132767274,48.47549208799691,43.470989322012095,53.788755950083626,41.232471375273384,39.05827865688923,45.992538273510874,41.965778978515374,50.99704103949569,53.840216132767274,55.93721857712595,47.574938891033064,42.2102148462627,53.90454136112183,53.90454136112183,34.27248166730992,47.664994210729446,53.840216132767274
33.40195573854864,56.39475038600103,54.9408131755018,55.31394750386001,54.9408131755018,48.005661348430266,44.184251158003086,54.65774575398868,40.826042202779206,40.72310859495625,45.072053525476065,45.23932063818837,52.84354091610911,54.9408131755018,55.23674729799279,47.59392691713845,40.452907874421,54.95367987647967,54.95367987647967,37.15903242408646,48.327328872877,54.9408131755018
