uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002,43.46679635554002
62.532295814462444,62.48670172345664,62.073315298337334,31.154442384267,62.687315723882186,33.047357062524696,61.98364691935925,33.372594911699444,63.38034590717043,62.687315723882186,63.23900422505243,63.26636067965592,62.80738016353081,30.92191252013739,62.80738016353081,62.80738016353081,61.47527280464452,61.69184473692209,63.26636067965592,25.10410650779659,63.37350679351956
46.71758045518447,65.74185949314183,47.51092366731259,26.975948934230026,66.11877350963182,28.806565598996922,65.89612067327786,53.15171549071013,66.1172536950492,66.03290398571374,57.825145332269464,65.80341198373799,63.574603898324405,54.42835974011171,53.27786010106767,63.574603898324405,48.21611763364869,65.0997378319845,65.72286181085907,31.45712223108781,47.3521030434287
45.51879265012083,66.69908962414699,64.42694955697068,24.93046795446601,63.50137544264936,40.13252883870085,66.26137969816253,60.56507135583689,66.5311488365731,66.4270407465386,64.21037433317629,66.5060717053969,63.6396796206514,45.831116920224325,61.80220982719577,63.6396796206514,61.36905937960697,66.2104655227442,65.97869203763089,39.13780263537851,64.68607991245801
59.76913665620512,65.61899189166597,65.73525947428814,31.630101905116533,64.95862241912563,58.22270181544611,66.35383341059175,63.97224776393881,64.58474234951707,63.399268958075275,62.00633772313117,64.12803112627572,64.29369343354129,61.487313154955054,57.83058369366152,64.29369343354129,63.313398129079815,66.33863503377839,66.17677232071615,52.589423449575584,66.38499008305912
55.25411879141589,63.861784910936834,65.74563803270715,39.44996656331692,65.8102316250228,65.74867773116907,66.56635661742355,61.513617849109366,65.77603501732628,65.62481001884613,63.058544592376435,63.9985713417229,65.25624658033924,65.47434494498145,62.64362575232537,65.25624658033924,66.95239832208645,66.20539242507144,65.77147546963342,50.277372484649526,67.21305246519545
60.30199633713552,54.61847694751161,66.3609213396053,50.43278035731927,64.66475670828552,67.6816803580792,66.30924607305971,61.23063127417529,65.49992020730902,65.70510141271059,61.09232394312681,64.69363406311982,65.51967839745879,66.23705268597396,57.429459461513325,65.51967839745879,67.72271659915951,66.15725999498446,62.615224445440795,45.459795882697144,67.43394305081655
63.677331104187246,45.32563264685766,66.7588722547306,59.5387187476252,64.84991260734098,67.9922486511133,66.04225245079414,55.91382323884794,66.0407325784634,66.2033589178509,52.1240215821871,65.37274868911011,65.18124477543887,66.46477695873547,61.632342883197815,65.18124477543887,66.19347974770119,66.09544798236948,65.2367201155103,57.72931073789802,66.57800744737442
65.83377029994908,55.666507078859176,66.72822196384196,51.24212510164224,66.26237755435484,67.9684472106331,65.7744948285951,61.80683795758004,65.82237117084254,66.52607740768605,43.76733617551619,65.11410528235643,65.52143416242998,63.11241821124866,64.24549164443836,65.52143416242998,63.2195700248501,65.92724315862269,66.006277120428,62.32587830289766,65.7957732029273
66.80548378271575,62.034532024196736,66.6854120436514,51.07000638356081,66.77964556038545,67.90436817946926,65.39426087485181,64.17226494817156,67.45599902726693,66.50454448733927,50.468127792807856,65.46949569869592,66.21804419855914,64.57275739429127,65.7461166671733,66.21804419855914,64.54083959023619,65.15107760586072,65.47101559412712,65.83427060218257,65.33270510988844
