uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252,23.88084653672252
28.366794838670454,24.279222456950926,25.048254479687525,26.114412511208716,27.09925984467377,26.95183670988039,28.575011018739456,23.773120355031384,27.41006428864538,27.09925984467377,25.528519537364925,26.289192516376126,28.46026414578172,23.05424259464717,28.46710336337523,22.786753195434443,28.46026414578172,22.19782056932687,26.286152864112346,25.291426660790005,25.545997537881668
32.68106966176013,25.258942344957557,24.56969595647185,26.597159423373583,25.788605776903026,28.246943226463415,29.680910078803585,28.541791736642526,32.09441231676457,25.788605776903026,27.045511539367595,28.076721406153823,32.068575076181865,23.66387269839581,29.04105841496128,26.099412582736164,32.068575076181865,25.80456407255705,29.51904736574134,28.145114101813927,27.55617700029637
33.595507325673296,26.87625387561554,26.44613654325491,26.85497598638215,26.703750987902,28.891573955863578,32.56504954708493,31.42972217156058,32.051340507021706,27.336768192595294,28.351267554258616,31.83096236853304,32.39254665937139,26.635357772508968,32.55061097939085,26.670314304820963,32.39254665937139,25.677852757006505,33.05216122560642,28.403702352726608,27.453036658763452
33.21883715451665,29.306715504859756,29.69807965590352,27.97379760013983,28.30512725034387,29.33787265086518,32.618492146119415,32.75755940755827,33.107887317521715,28.366681611964346,29.600048635544983,33.40881975211071,33.754588079731896,26.41442043908778,33.823741745256136,26.74802988046295,33.754588079731896,29.04529945057033,34.89144394373476,31.16778503089117,27.60295156963622
32.93943308762064,29.72566304430428,33.135496618284066,28.513564860551714,29.10935481419561,30.015958659472606,33.772323124857515,33.513184892469035,33.485827190516,28.88745345390987,29.569116194239683,34.56037692833802,33.89771259214226,27.35238239987841,34.616612204574814,27.8881373964587,33.89771259214226,29.83053423512425,36.486815107530965,33.47898776502774,28.31142184056539
33.55903608964275,33.46556323096915,33.0073182408864,29.646854980279507,30.43491477251138,31.040588499038673,34.107714170637365,34.25742273290321,32.89560677564234,30.12029880917098,28.597375160537734,34.78406249762518,35.03864304767116,27.531936560046812,35.76894725242992,27.60945063797126,35.03864304767116,30.237329867998085,38.35198990797103,34.21562592617924,30.54358646999369
34.01146001155121,33.676323068972856,32.6450740189075,32.37377268443931,31.62294434142931,31.23385111104356,35.722862267076025,34.457549320606745,34.08745478311092,31.954281545429673,29.311943338298324,35.738821169103566,35.28209259202967,28.67966683892148,36.9904550566921,28.096786941058454,35.28209259202967,30.82423929233669,39.21406207252941,34.88995957078153,32.42316928595313
35.55442406924696,34.118871925038185,35.2223243937471,33.63250169089652,31.9028475457302,31.03270079871112,36.18214565268605,35.13492974229977,35.00193788140166,32.52448950124253,29.82133493430202,37.35703374953453,33.751814388959396,29.325845258270196,37.57514040140743,32.206828942068746,33.751814388959396,31.142134101392994,40.044989246658105,35.733773093086704,32.93790420026294
35.30922742541,34.1100117033727,36.43016734303041,36.60115817792166,32.9062362257383,32.008724332375785,37.899168604562796,35.953672883133464,36.81014697612208,33.470126001246335,30.25625826455702,37.084492271214266,35.143556305382035,30.424209262383535,39.16526074202423,32.6052923563297,35.143556305382035,32.39630355812928,41.480856626084844,36.45220616174973,35.025002659857435
38.47247026636775,34.71292320553255,35.7897936694912,36.76786867804081,34.193107117072614,32.643538397233726,38.4679104761181,37.67070714747122,37.02549682714595,34.80335904548391,30.508036630315004,37.90705627541133,36.05654139909564,33.665691378196605,39.70209370368963,33.21807196868944,36.05654139909564,32.596420564654025,41.00239388988106,36.83018581145267,35.88250940456739
40.799793287937746,36.16625121595331,35.99373784046693,38.33064810311284,35.19804839494164,33.25632295719844,37.68467290856031,38.579158560311285,38.09505714980545,35.7239482003891,31.470391536964982,38.61031736381323,36.68455131322957,34.176647616731515,40.546723005836576,34.286083414396884,36.68455131322957,32.41123540856031,41.92910992217899,39.18105544747082,37.36168531128405
41.786552974168394,38.24810195845968,37.455446372251735,38.28914069446661,35.11623841985667,33.00958330483421,38.35145877506973,40.09180517240069,38.96247995561737,34.789448484986664,32.047452938449496,41.2241702955549,37.87039359187737,35.159557085641765,41.70903536171086,33.02478283668863,37.87039359187737,32.75347119308725,42.266098204175314,39.73537615041457,37.96083080641116
42.30517851985834,39.081333313067134,37.65180647808971,39.70907874937301,36.185040507060236,34.21592619051238,39.13909197306622,41.21992369777021,39.651320089373925,35.80276937575048,34.035050386831024,41.86058883433904,38.83357906096578,37.12285874967701,42.2428599656488,32.45808697238224,38.83357906096578,33.60870027815355,42.876685260901944,39.11933243148759,38.93465671596419
42.68625409443613,39.75117988159385,37.84056968711288,40.09317454647707,38.41132078339578,36.00367834261785,40.01717573205858,41.16019790091275,40.17221331347231,36.59418913064956,33.72067395748626,41.448233407558845,41.11915854112676,37.70073186858285,43.90831503028553,33.12636322873363,41.11915854112676,34.56350080938737,42.74021325267326,40.055175139267824,38.88023346835789
43.56361149110807,41.36494908040736,38.103815169478644,40.250037999696005,40.87551299589603,37.67365861073112,40.49323605411157,42.264021887824896,40.09119927040584,36.73810609515124,33.92156862745098,42.89709682322541,42.510259917920656,39.49232406140751,44.34184526523788,34.2438060495516,42.510259917920656,35.863353093175256,43.36829305365557,40.423316613467094,38.74297005623955
