uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105,55.968112919125105
63.565060860620605,58.35333447625579,61.612092119549686,62.78073032744728,43.9982284701983,59.710554888850794,63.897937024972855,59.68626778673067,63.876507228984515,57.857591862392134,51.82153265900909,61.73352763015029,63.37219269672553,58.49762843591062,63.6750671466941,52.36442082404709,63.37219269672553,50.121435510600605,55.328875935767755,62.11212069261101,61.737813589347965,54.758843362477855
66.18758482748768,56.335452532323735,62.683048789199226,64.48174869633546,51.377955568254876,58.31987999142796,66.03328809200657,67.22908779198514,62.173012358025574,67.07050503607401,51.640831487963425,66.03900278591328,67.91056504036003,63.553110936495465,68.52632330880778,54.70247874848204,67.91056504036003,51.549396385456106,54.821058647046215,66.07043360240017,61.84584613186656,52.35231087934852
68.29299654256079,61.96531131239821,63.96834014344087,60.329456810583764,59.10220876075092,59.85084435808783,66.11566705717632,69.56024802125897,61.546704003200276,64.58696459696546,57.74209217932966,68.54587536074521,69.37023173414865,66.6800011429551,70.36746006800583,56.87916107094894,69.37023173414865,50.02143040832071,57.06346258250707,69.13735463039689,56.27910963796897,60.35517330056862
68.6997271155687,69.35550697926935,66.41664166416642,64.71504293286472,61.579015044361576,59.17306016315917,65.96802537396597,69.22263654936923,65.42511393996543,66.74810338176675,61.37042275656137,69.48837740916949,70.70992813567071,69.24549597816925,70.87708770877087,57.957224293857955,70.70992813567071,46.62323375194662,60.71464289286072,70.18273255897019,61.764747903361766,61.23898104096124
74.58423819865128,67.15767516287576,64.65024574237056,68.08778146073837,66.1704194765116,64.2259115327466,68.89358783861013,69.66081837924334,72.11681335009716,65.6960795519488,61.87135672648303,69.41507600868671,71.09812550005715,68.47353983312378,74.35421190993256,65.30174877128815,71.09812550005715,46.19956566464739,61.28700422905475,71.3481540747514,61.892787747171106,63.22008229511944
75.35683159263334,69.10745667300081,69.46607420954123,68.70740523781629,68.37164778328642,64.08966867168635,72.47789001443043,74.95249389207184,71.97068194482148,72.21214156105785,59.81054707033761,74.43671329170894,73.5280250317898,71.27487819862554,75.47541826806304,63.330999699961424,73.5280250317898,44.80290323041534,60.85496706719435,77.44424283122116,62.80807532397022,64.75546856024346
77.9468495499357,69.34562080297185,69.67566795256465,73.04472067438205,67.03529075582226,68.93413344763538,73.09187026718102,77.18816973853407,77.84969281325904,73.6648092584655,60.31290184312044,78.23260465780825,77.38819831404486,71.97313901985999,78.88412630375768,61.388769824260606,77.38819831404486,52.068866980997285,59.00271467352479,81.32018859837119,64.97499642806115,64.6006572367481
76.05480861278201,68.51648116132534,72.50139307605481,73.99591364357256,71.1797568189287,69.17801368786523,73.1629256025947,78.03083341667977,78.99955707325437,75.88621069025133,57.3104344968495,78.40374916058238,79.87826658474903,71.95987940962151,82.72728571632685,67.79208161282487,79.87826658474903,53.72987183700296,56.92323079341039,81.85714898055409,65.37884524711026,70.52822586406435
78.89352460421786,72.04235011716294,75.83871520832143,76.63456592558724,69.68480310910442,67.4958564325313,76.71315082585586,78.72635308910098,77.7218951820312,72.95250614391038,58.935817568726065,81.6382808481454,79.53934960278904,76.581699719952,82.9813682345545,63.25370063439447,79.53934960278904,55.68954677944791,61.8920386351946,86.13333714351032,69.18471738012231,69.96913756643995
