uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867,24.855350943611867
35.99491399508543,43.47248414195097,35.817761014915135,43.4410537745014,35.96205497456997,35.913480770329734,34.080518886793534,43.451054345962625,36.07348991370935,35.934910566318074,35.96205497456997,38.625064289387964,35.88776501514372,35.932053260186294,43.02531573232756,35.932053260186294,35.93062460712041,35.932053260186294,35.39916566660952,35.88776501514372,35.940625178581634,35.913480770329734,34.84913423624207
40.271447960568615,44.757482677334096,40.132866633330956,50.70790770769341,45.93470962211587,32.12372312308022,32.40374312450889,52.96806914779627,40.312879491392245,47.900564326023286,45.76469747839131,29.339238517036932,47.349096364026,47.58768483463105,41.87870562183013,47.49196371169369,33.84813200942924,47.58768483463105,56.14686763340239,47.40910065004643,43.80027144796057,32.12372312308022,36.08257732695193
46.105380461182385,44.15235591622139,46.425407892105035,49.61282395633911,53.88461868160128,40.09343658027831,37.16604280366889,50.23573449152784,41.26353687458925,46.60256593422293,53.684601537274624,21.303254564676973,46.23253421721862,46.21967597222619,49.762836814584105,46.02823099122782,51.84872989113352,46.21967597222619,48.8941909306512,46.203960339457666,56.52484498671315,40.09343658027831,37.634654398948484
59.837412312659836,45.5959881702456,57.63004871915763,49.25206806394925,54.625462546254624,36.11075393253611,35.537839498235535,57.852928149957854,54.364007829354364,60.73607360736074,48.903461774748905,31.906047747631906,59.07019273355907,59.37308016515937,46.144614461446146,59.658823025159656,50.37360878945037,59.37308016515937,42.31708885174232,59.31164545025931,60.05029074336005,36.11075393253611,33.53049590673353
65.93039204480512,42.599154189050175,62.2999771402446,59.443936449879985,46.703909018173505,43.73214081609327,38.615841810492626,68.18779289061607,57.279403360384045,65.1703051777346,46.98965596068122,37.225682935192594,57.145102297405415,53.80043433535261,46.58818150645788,66.7333409532518,67.43484969710823,53.80043433535261,47.04680534918276,56.79363355812093,61.27271688192936,43.73214081609327,45.78951880214882
63.042391164578305,43.782772070694804,73.47087482676343,59.087596976754156,48.549099169893275,54.76561272163564,36.35610292751925,72.56790158734694,61.91510337043334,61.01498764126816,63.9453644039948,45.3758340358046,54.189824405995054,52.80821819948279,47.72756497263934,63.27813576031204,69.32319869697533,52.80821819948279,38.61782229143747,53.193982083410724,57.38737837721993,54.76561272163564,51.602348873426585
69.15987998285469,50.998714102014574,63.44334904986427,67.97256750964424,61.1473067581083,48.83269038434062,37.761108729818545,71.84597799685669,70.65152164594942,58.81125875125018,59.92998999857122,45.21074439205601,51.450207172453204,63.16616659522789,56.902414630661525,65.23503357622518,61.73310472924704,63.16616659522789,53.46478068295471,53.07615373624804,57.46106586655237,48.83269038434062,50.00714387769681
68.37503036191401,49.50920858992127,56.15025218248582,64.3944048350455,59.9522782151481,45.938647501750275,36.72577119261598,70.35391275771907,62.259783680292614,55.394419123005044,60.44235522725,45.78433753875609,56.8660789552644,64.92877452171055,62.22406378145137,69.81239909128577,70.77112117618483,64.92877452171055,57.71049736387147,56.65461715412422,62.05260826701339,45.938647501750275,52.048178999557074
68.37457849917129,55.94101846030748,63.418014516774306,66.33422872492427,57.551294507629876,47.35240326913185,41.72572440989884,69.94484768817512,62.346402240384066,63.38086529119278,65.71412242098646,47.872492427273244,57.514145282048354,65.54980853860661,66.42138652340401,68.48888380865291,72.87106361090473,65.54980853860661,51.69743384580214,59.80739555352346,59.80168028804938,47.35240326913185,61.57627021775161
