random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,voptfull : rwll0100,uncnormprop++decaytaukde : rwll0010,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559,48.70725604670559
47.76804338756779,40.59240717563621,40.550688360450565,40.467250730079265,40.550688360450565,40.42553191489362,60.45056320400501,40.42553191489362,41.21818940342094,60.45056320400501,40.550688360450565,40.50896954526491,40.550688360450565,40.59240717563621,40.05006257822278,40.50896954526491,40.50896954526491,60.45056320400501,40.42553191489362,40.550688360450565
50.751252086811355,52.71285475792988,52.587646076794655,52.71285475792988,52.587646076794655,52.71285475792988,50.876460767946575,52.462437395659435,50.751252086811355,51.919866444073456,52.42070116861436,52.33722871452421,52.587646076794655,52.79632721202003,51.83639398998331,52.587646076794655,52.587646076794655,50.876460767946575,50.0,52.587646076794655
49.85386221294363,61.50313152400835,61.46137787056367,61.544885177453025,61.46137787056367,61.544885177453025,60.75156576200418,61.419624217119,61.085594989561585,50.438413361169104,61.46137787056367,61.50313152400835,61.46137787056367,61.50313152400835,61.16910229645094,61.50313152400835,61.50313152400835,60.75156576200418,61.085594989561585,61.46137787056367
60.8187134502924,73.05764411027569,73.01587301587301,73.09941520467837,73.01587301587301,73.14118629908104,58.813700918964074,73.09941520467837,72.38930659983292,61.319966583124476,73.09941520467837,73.05764411027569,73.01587301587301,73.1829573934837,71.05263157894737,73.01587301587301,73.01587301587301,58.813700918964074,72.18045112781955,73.01587301587301
61.13664855829503,84.24571667363142,84.32929377350607,83.7024655244463,84.28750522356874,84.53823652319265,61.345591307981614,84.32929377350607,83.32636857501045,72.21061429168408,84.28750522356874,84.24571667363142,84.32929377350607,84.49644797325533,67.48850814876724,84.454659423318,84.454659423318,61.345591307981614,83.74425407438362,84.32929377350607
71.40468227424749,94.18896321070234,94.64882943143813,93.93812709030101,94.64882943143813,95.52675585284281,61.24581939799331,95.35953177257525,76.5886287625418,70.9866220735786,83.73745819397993,96.19565217391305,94.64882943143813,95.44314381270902,70.77759197324414,96.07023411371237,96.07023411371237,61.24581939799331,95.1923076923077,94.64882943143813
71.76913425345045,90.38059389376829,89.12588874947721,90.12965286491008,89.0422417398578,91.13341698034296,61.438728565453786,89.96235884567126,74.65495608531995,82.05771643663739,77.83354245085738,90.63153492262651,89.12588874947721,90.84065244667504,70.51442910915935,89.62777080719364,89.62777080719364,61.438728565453786,88.95859473023839,89.12588874947721
66.40167364016736,86.35983263598327,84.47698744769875,84.72803347280335,84.47698744769875,90.3347280334728,56.82008368200837,86.65271966527196,76.44351464435147,91.1297071129707,77.69874476987448,89.24686192468619,84.47698744769875,86.82008368200837,72.55230125523012,84.72803347280335,84.72803347280335,56.82008368200837,90.0418410041841,84.47698744769875
72.41523650062788,84.76349937212223,82.75429049811636,85.43323566345751,82.67057346169946,85.34951862704061,64.0435328589368,83.25659271661783,77.1871075763918,89.53537044788615,82.58685642528255,84.8890749267476,82.75429049811636,84.30305567182921,70.6990372540812,84.17748011720386,84.17748011720386,63.41565508580996,85.68438677270825,82.75429049811636
70.89614740368509,83.16582914572864,77.72194304857621,82.66331658291458,77.63819095477388,85.09212730318258,70.93802345058627,82.70519262981574,74.79061976549414,85.05025125628141,82.1608040201005,85.88777219430486,77.72194304857621,80.69514237855947,73.07370184254606,76.92629815745394,76.92629815745394,72.06867671691792,83.79396984924622,77.72194304857621
70.04608294930875,85.96564725596984,84.7926267281106,85.67239212400503,84.7926267281106,86.46837033933808,71.13531629660662,85.16966904063678,74.7381650607457,83.11688311688312,77.6707163803938,85.96564725596984,84.7926267281106,85.1277754503561,80.31001256807708,84.62505236698784,84.62505236698784,71.5123586091328,85.88186007540847,84.7926267281106
71.4585079631182,87.42665549036043,87.63621123218776,87.97150041911148,87.67812238055323,88.64207879295893,71.66806370494551,87.88767812238055,75.48197820620285,85.28918692372172,79.8826487845767,90.19279128248114,87.67812238055323,88.47443419949707,84.78625314333613,87.4685666387259,87.4685666387259,71.91953059513831,87.97150041911148,87.63621123218776
74.17190775681341,91.44654088050315,91.48846960167715,91.65618448637316,91.44654088050315,92.0335429769392,71.86582809224319,91.69811320754717,74.67505241090147,83.48008385744235,78.74213836477988,93.29140461215933,91.48846960167715,91.78197064989517,91.82389937106919,91.69811320754717,91.69811320754717,72.49475890985325,91.44654088050315,91.48846960167715
70.13422818791946,96.85402684563758,96.47651006711409,90.85570469798658,96.51845637583892,96.81208053691275,70.84731543624162,94.96644295302013,74.41275167785236,86.15771812080537,82.38255033557047,96.97986577181209,96.43456375838926,96.51845637583892,90.85570469798658,97.02181208053692,97.02181208053692,72.3993288590604,95.30201342281879,96.47651006711409
