random : rwll,uncnormswitchK : rwll0010,vopt : rwll0100,mcvopt : rwll,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnorm : rwll0010
39.03050754708377,46.89072309118823,45.99388937024032,45.4611093377111,51.109641722528764,37.5157705929743,46.89072309118823
39.732315900678714,47.59107111641446,46.28685216571789,45.98055832123612,52.595897334559524,37.77750754334096,47.59107111641446
41.04368710667923,48.95038458030584,48.092299273401636,46.40881038518834,53.51518560179977,37.69039005259478,48.95038458030584
41.27353292138845,48.40276352691703,48.448366281323395,47.760524735694034,55.40886669554841,37.375257465550916,48.40276352691703
41.31108915406248,48.70183172455727,48.73907425704948,47.71224443262142,57.08444174203846,37.54731321729878,48.70183172455727
41.55994193161003,48.51294757883696,48.70752228868503,47.8364964391308,57.85557388138543,38.23697071498605,48.51294757883696
41.915967408488385,49.271859418703635,49.39955004256354,48.658488386233735,58.752888240301594,38.44323847744133,49.271859418703635
41.36979637751108,50.17823618384549,49.28059467799676,48.40271496651896,59.852394597429445,38.56894205993904,50.17823618384549
41.95308818387729,50.203700044084336,50.0243223933235,48.95413708708937,59.67955246796285,38.66652478603895,50.203700044084336
42.662562231596546,51.01432751871698,51.28415612054878,50.096910272488884,60.90069547372021,38.83023600501653,51.01432751871698
42.835426104405464,51.32255024170746,51.302787996716425,50.77604815907087,61.245477486242436,38.656471375148215,51.32255024170746
42.86463519378549,52.130158175170834,51.91125164369922,51.5433670560872,63.03595995834695,38.57695552700987,52.130158175170834
42.74334534288016,52.95830102917256,53.04267189614022,51.939769842355695,61.946458703881056,38.367461729070705,52.95830102917256
43.011226731326154,53.064357978428255,53.99700519150812,52.79756158740052,62.527648771292405,38.98951817027842,53.064357978428255
43.8826391000304,54.10915171784737,53.44177561568866,52.89677713590757,62.21419884463363,39.29005776831864,54.10915171784737
44.13609103140036,54.53142696432779,53.82604002766819,53.88988970727962,63.46126072712623,40.175890665024816,54.53142696432779
44.81825506620654,54.30380516578239,54.794843339059575,54.03700269082838,64.28647440672555,40.33582146277688,54.30380516578239
44.78058940231231,54.876593415781755,55.18292451180857,54.3467850437453,64.9931208525582,40.29508121954742,54.876593415781755
45.01505062482897,55.433427589771654,55.18410410775639,54.712821916142175,66.48575511569217,40.767429839764056,55.433427589771654
45.66303067158223,56.153699973395156,56.23731519136483,55.34263235908936,67.11641518756414,40.62559385808217,56.153699973395156
45.67934080301625,56.889946333824895,56.59881113459112,55.45251379661584,67.15721300758624,40.66238958906609,56.889946333824895
46.37142444490053,57.48937690512569,57.51370170197563,55.38224137799974,66.81565604737254,41.16667806891519,57.48937690512569
46.39458161031379,58.03028460228655,58.68477864266602,55.341613962539526,66.75155071758697,41.68465701775724,58.03028460228655
47.466001778777816,58.68142393444368,59.24242309066446,55.75252183563789,66.91473268922319,41.70017711761978,58.68142393444368
47.72481946028126,59.60927404028887,59.82820220448499,56.469783352337515,66.7685290763968,42.04637020144432,59.60927404028887
47.693254984834546,60.15857209100791,59.78304662141103,56.92631642961938,66.6360063550464,41.939505431436196,60.15857209100791
48.48952473621796,60.13090278833582,60.32322802323107,58.24717973667406,66.18116581019856,42.88928756043421,60.13090278833582
48.49293408439569,67.10605334975332,60.30240142306552,58.70373326643709,66.91980812941382,43.798034162694705,59.68665191908595
48.50242500722181,66.93932160613018,60.70500053213325,59.62781080382528,66.98037188512004,44.519787754853816,59.895397807611026
48.62442510167623,66.8159185069748,60.93352084837888,59.93538332889886,67.87107073624995,44.90250484625033,60.268349234102395
48.645320197044335,67.3356443471386,60.87924952867482,59.8697013926899,68.9761600681141,45.37189077418962,60.20038922337773
48.50277095702546,67.26925796127502,60.79076803782794,59.810100119352605,68.72429547752446,45.37527652554678,61.02643242133751
48.44992473886667,67.31918322665004,60.800352739049124,59.66003253713643,68.92399385747518,45.92905687917167,61.148530507366466
48.26479956819547,67.66559475752807,61.388464433142516,59.82697409933024,69.25901429972404,45.89975749006013,61.392265529378676
48.10932035882621,67.374942983123,61.572905580051696,60.09274745324616,68.92960316253611,45.65379352288277,61.721149460240234
48.658572742684676,67.84831874957237,62.15419001208767,60.75536532891386,68.86398710648552,45.79782421943302,61.944366309611596
49.147774787513875,67.96210980857242,62.62068755796804,60.848576076875126,68.9983122747799,45.547294317991756,62.10448691632836
49.51230452268183,67.66613196286977,62.603678052563154,61.61688346244783,69.92709275717098,45.48834168332864,62.04489991409261
49.4313343875441,67.91372704050602,62.61403722174918,61.675130762680936,70.2081559420995,45.47120180026761,62.360874589466
50.068042726270576,68.18565400843882,63.42570418519786,61.80028129395218,70.37670581974379,45.44417835557076,62.5422891245676
50.20907141879666,68.28652667751304,63.6367783234753,62.043273982392385,70.66842033238554,46.064135508689766,62.85371082761871
50.185124645526216,68.33494256194263,63.70416549459071,62.43908372803783,70.21431884013897,46.15571757657774,63.020686823838886
50.4303135358696,68.48827661709699,63.52826688562479,62.624304351792716,70.3273728066174,46.504272724508105,63.24924733144786
50.25127156335769,68.15579597205222,63.372893082239166,62.84830192122009,70.5597919882005,46.09559723563267,63.29990648592347
50.72911122937733,67.64996578727286,64.1275754580704,63.26313388580552,70.41131300843914,46.5581996502699,63.033528472591804
50.72949691702971,68.29748572558142,64.67471052011344,63.47193394612595,70.75777965315633,46.69996730758996,63.31607478198724
51.084940088802384,68.33830058998845,64.96639498813941,63.524876832309474,71.06091478620522,46.68207529955599,63.86320783407335
51.295931633809026,68.43765918784736,65.09766055638767,63.41283538741095,71.50166885886549,47.63584663225041,63.85913158514982
51.405805696212155,69.45394826878336,64.82520566275869,63.284065507960406,71.00573270684123,47.58754922981007,64.26790140352477
51.603117278084014,69.9273902299943,64.87892035734652,63.219159855540774,70.88994487739973,47.51568142938605,64.3261737312298
51.367811197956264,69.61695203917157,64.50457711140172,63.90772786715733,70.26018065144004,47.82853319546243,64.51750250904777
51.603901979121524,69.28141845912882,64.39177938459433,63.770595257103324,70.33978847806087,47.8068474715449,64.91640245432357
51.67196362585727,69.28498654217546,64.50783899271605,63.71633643040708,70.85886771794833,48.44664770912851,64.91157372910996
51.87004356718699,69.18286813512671,64.55014788512861,64.02399616791234,71.12932535488629,48.133758107070356,65.30896206689427
52.011861313868614,68.93628345498783,64.61602798053528,64.18339416058394,71.05383211678833,48.11283454987834,65.6485705596107
51.498262608444406,69.10104243493336,64.80204381116036,64.50702940259582,71.11672077798644,48.77622244694683,65.85740463355104
51.608905244909444,69.47946288720935,64.82306604419166,64.62613482565123,71.14615489894919,49.47535698535562,66.1217475934853
52.04422241991529,68.97435312545146,64.6068569082324,64.58480652691287,71.60671244021685,49.68102982884342,66.29181018423473
52.05754432920709,69.22731834909821,64.75866054320387,64.589099425165,71.65439946470391,50.275251680403905,66.27482587669941
52.47766414477436,69.55936585180397,64.89221761776223,64.38733224347033,72.10432270083261,50.21632513401513,66.46238071702848
52.610368477880684,69.47777422935961,64.66992107304165,64.44256885198534,72.33450431132808,50.31251425703727,66.36251653816323
52.751439021237445,68.83654087428619,64.44914190992526,64.33432436337092,72.50309855299476,50.52124124611255,66.66261130078395
52.519922136382995,69.4567796094653,64.51578563172943,64.25269176957237,72.30138694567796,50.2927489506661,66.94218018127623
52.2633087726502,69.83826447977735,64.52235934636646,64.2045152116553,72.8638669008676,50.576757837747415,67.228596847412
52.70929967302867,69.14531214356323,64.67112767089955,64.62930575621625,73.2529845639115,50.88890578663219,67.40932248498213
52.56370286444274,68.3633819738573,64.94916697716506,64.51117414017291,73.36456060041517,51.18508999384073,67.45545932217567
52.421905891656785,68.35173525564984,65.053837028926,64.38087416735104,73.63354320649694,51.64324603826383,67.60501262280621
52.651950086307195,68.44882781905146,64.82316530678975,64.47185320933487,73.51775951090056,52.124221524329506,67.51883930132996
52.58087083479081,68.60827642845193,64.8335437166365,64.60693808647514,73.48790169269843,52.00903380834335,67.71249980989461
52.75464811223908,68.80194669404206,65.09562374054218,64.6568571537204,73.58047222539066,51.28550245237824,67.44686513820767
53.396094415379,68.14165348582553,65.11208784523664,64.81932108529018,74.04489597274608,50.93077016668695,67.68007056819565
53.58584975247713,68.61592511197463,65.56276282670358,65.11942693322585,74.00819753161525,51.6520535653179,67.76499395451054
54.15583032957674,68.79058873629299,65.34729509817342,65.03779410199084,74.06351234201762,52.37715015741205,67.98299645632765
54.37449144873423,68.67248157808686,64.81395578740846,64.55692352149413,73.93784077687621,52.1988425943529,67.87552946365427
55.0722433460076,68.73688212927756,64.99923954372623,65.00304182509505,73.69733840304183,52.63802281368821,67.9787072243346
55.53882539030715,68.85603692803747,65.37920440459624,65.00277568650712,73.71310808447213,53.03310291333014,67.89481288831094
55.8495186238574,68.91815845107911,65.83826369982813,65.00098860819176,73.58819145538335,53.66773639142801,67.83449177934266
55.76400982531921,69.14454322151836,66.1992288797463,64.9185912986608,73.52182939534742,53.27117728921572,67.89964790071257
55.645799111760056,68.30093691062847,66.53358277057858,65.06433655776601,73.75433473261545,53.98339112976821,68.0226014479528
55.621126278565725,68.78132248374463,66.62230503060952,64.29826229134187,73.87657325373588,54.246169055857635,68.31970797368722
