random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,voptfull : rwll0100,uncnormprop++decaytaukde : rwll0010,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289,51.79316096747289
53.23320817688778,51.35586149353358,51.35586149353358,51.27242386316229,51.35586149353358,53.191489361702125,52.64914476428869,51.689612015018774,50.187734668335416,61.493533583646226,51.64789319983313,51.10554860241969,51.35586149353358,51.27242386316229,52.77430120984564,51.230705047976635,51.230705047976635,52.64914476428869,51.230705047976635,51.35586149353358
61.39398998330551,51.12687813021703,50.876460767946575,51.08514190317195,50.876460767946575,51.54424040066778,61.39398998330551,50.959933222036724,50.3338898163606,61.47746243739566,51.1686143572621,51.46076794657763,50.876460767946575,51.1686143572621,61.35225375626043,51.04340567612688,51.04340567612688,61.43572621035059,50.12520868113523,50.876460767946575
60.79331941544885,61.586638830897705,57.620041753653446,61.62839248434238,57.620041753653446,61.62839248434238,61.33611691022965,61.62839248434238,61.67014613778706,61.586638830897705,61.67014613778706,61.67014613778706,57.620041753653446,61.62839248434238,61.586638830897705,57.954070981210855,57.954070981210855,61.37787056367432,61.96242171189979,57.620041753653446
60.69340016708438,72.0969089390142,72.26399331662489,72.30576441102757,72.26399331662489,72.47284878863826,60.77694235588972,72.22222222222223,73.1829573934837,60.0250626566416,72.38930659983292,73.5171261487051,72.26399331662489,72.51461988304094,57.35171261487051,72.76524644945698,72.76524644945698,60.10860484544695,72.97410192147034,72.26399331662489
60.55160885917259,83.28458002507313,79.85791893021312,82.28165482657752,79.85791893021312,83.40994567488508,61.67989970748015,81.36230672795654,84.454659423318,71.83451734224822,83.28458002507313,85.08148767237776,79.85791893021312,83.61888842457167,54.7430004178855,80.19222732971166,80.19222732971166,61.72168825741747,78.6042624320936,79.85791893021312
60.32608695652174,92.22408026755853,81.8561872909699,91.05351170568562,81.8561872909699,95.15050167224081,60.40969899665552,91.59698996655518,96.57190635451505,71.90635451505017,93.06020066889631,96.7809364548495,81.8561872909699,92.64214046822742,64.5066889632107,83.19397993311037,83.19397993311037,61.62207357859532,91.42976588628763,81.8561872909699
71.76913425345045,87.53659556670848,78.87913007109996,93.35006273525721,78.87913007109996,90.58971141781682,61.39690506064408,91.92806357172731,94.646591384358,84.69259723964868,93.39188624006692,88.41488916771226,78.87913007109996,86.53283145127561,64.36637390213299,80.17565872020076,80.17565872020076,61.6478460895023,85.19447929736512,78.87913007109996
69.8744769874477,85.14644351464435,84.85355648535565,86.52719665271967,84.85355648535565,87.57322175732217,61.58995815899581,82.88702928870293,90.2510460251046,92.30125523012552,89.2050209205021,89.6652719665272,84.85355648535565,86.27615062761507,75.60669456066945,85.64853556485356,85.64853556485356,61.54811715481171,82.59414225941423,84.85355648535565
70.36416910841356,84.21933863541231,78.65215571368773,87.06571787358727,78.65215571368773,84.05190456257849,61.61573880284638,83.25659271661783,87.44244453746337,89.2005023022185,86.9401423189619,83.7588949351193,78.65215571368773,88.78191712013395,79.28003348681456,78.23357053160318,78.23357053160318,61.532021766429466,88.8237756383424,78.65215571368773
