vopt : rwll0100,mcvopt : rwll,uncnorm : rwll,uncnorm : rwll0010,random : rwll
36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906
40.0846543155463,40.0846543155463,33.334346550754596,40.33086614891256,36.276729942094626
35.94188140706572,36.03079191142386,27.92093804381692,36.56881445061667,33.46910549953265
38.78123290169615,39.32229922791659,28.377104991184876,39.51987962794091,30.756428962246947
32.15645446877066,37.20771177360154,28.075628272450242,37.137038247296545,32.76135905951015
29.51364085416825,37.901816247435214,29.905007979329735,38.95052815563493,36.943536742913594
31.314167597595542,39.909110943923885,30.79968690392054,41.67749583931788,39.570936780429975
30.564337173602457,39.74830531659422,30.29151594370307,42.94008572210232,39.97400978812658
32.53588880360522,43.03540623313853,31.478033544347085,44.521875261234015,42.44340246376922
33.5446020093323,44.68940464791087,31.135531135531135,44.57921055431429,40.87060933533962
36.23969297412319,44.096211574267585,30.93437701865714,42.62871907892237,38.6746209674355
38.21969236381323,44.80711940661479,31.78577942607004,43.9453125,36.039336089494164
39.404786332580954,46.16553810142648,31.940296238875842,44.243557298435206,34.48165796493468
41.522396680397016,46.74195558663039,32.863157574744264,47.26482345609582,32.893556869480626
43.352003708742146,45.26945379652077,35.55376536126037,47.946892028484356,31.487068801726693
46.553427572579416,48.45873233014136,36.16963064295486,49.75528195774434,33.50965192278462
46.091701563319376,47.43310102675959,38.7197045121182,48.7547404981038,35.927465629013746
47.72606362765812,48.06578607365973,40.031768228731245,49.802398577269756,34.384167566006475
48.57991898280095,49.25556898242094,41.34993197899329,49.493452503097046,36.511700373165525
49.58123061956588,49.35094546117833,44.95348695810786,50.775977381893355,36.91402687420198
49.51168535056052,48.59813794413832,42.762682880486416,52.059281778453354,35.50446513395402
50.940155349841156,48.74443279067293,43.06169911988691,51.50865672549288,36.430449784911914
51.46496621647299,49.158261953440295,41.46139405501129,52.50013300601187,36.94298982314
53.744717721095675,50.47046484054358,40.64010579758611,53.86708418204481,37.747393062353694
53.82721116355428,53.08464631263728,40.51196692280214,53.71320427753837,43.49134687735139
54.548149274150646,53.12381241924451,41.72075701147678,54.1050391426617,42.4564870411188
54.854867027947314,52.563293785010146,43.34531690595809,54.11305094665157,43.12109995515661
56.042502736227654,53.70454821841177,44.314726985285176,54.7990392800681,43.40113097409704
55.61957025697934,53.60006688607326,45.40576284326617,55.847590961259286,41.21626243662924
57.13634221607406,54.457078576531934,44.78816715564812,55.40565191614855,41.25761974978338
58.964770265648156,55.3619883707673,45.338045832858285,56.327290692813435,42.90730817466652
59.064789760116746,55.811620200054726,44.77896689063878,56.43033048554316,43.942871910249
60.08072178348016,56.53641221316023,43.9166026922463,57.76320089994908,44.93968669002683
61.02369985254101,57.03090558063879,43.77175780240495,59.1067329472036,45.69632568674845
61.19214660879744,58.49149824035999,44.77618747197118,59.47659260723162,46.85355082433244
60.348130130738824,58.364244451200975,44.74156278504105,61.3431134083308,47.16403162055336
60.458045439688654,59.87123647945028,46.56998000896936,61.68487142650826,47.98759491938978
60.930540141990605,60.25859316803235,47.52276562428739,61.1281716049195,49.946031408200184
61.68504906618424,60.46048480886612,47.51172495572261,61.45169014191567,49.81794963399895
61.36626227614096,61.250722125938765,48.39460001824318,62.21000942564383,48.34291100367904
