random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854,33.965059993768854
26.88227605702301,42.347031824675526,32.004772181525276,42.53016809021551,34.612754187057355,46.62223775798657,43.003586735159125,43.247515122040184,43.06893826560078,28.24629927961336,43.989179002401286,44.84786771634396,32.238061947171644,31.815556703851183,43.67154016839417,32.272257515426,32.03288853764552,40.633453904373994,43.09705462172103,32.004772181525276
33.44351989057335,46.61651278544018,39.85789733652494,49.466925035145714,40.86781412667654,50.93886545841407,47.58691439644363,47.39009840799422,50.23671112124321,31.515635092518714,48.88407614271059,40.038755271856836,40.87693301417227,41.6710361335917,50.52395607735856,32.97845662829135,40.5737300049394,47.64086781412668,48.12568866598275,39.85789733652494
40.49348754502485,51.97121449306199,40.21839901515267,50.624648540207,49.1990516284937,56.058786874781525,41.36434791859811,45.815158745839476,53.122482787969055,37.86798790218399,53.05789017736371,36.527501253856556,41.04974390929678,44.61981549310759,55.349787984254604,44.651731841877286,39.56943325683542,50.53953827682113,51.05247959633418,40.21839901515267
39.043870114671755,51.73299491614296,49.172828341933084,48.350596156330504,46.05412141983236,51.416868678425146,44.475769987765304,48.47066333315602,52.812079669891254,45.181734590745705,50.86592751894098,40.41856329743983,45.77751096182928,43.32145326879089,57.90581565888763,49.466157014430856,43.252300654290124,56.62079289931835,53.2148366554452,49.172828341933084
43.94492066387014,55.2746367560338,52.20758100796401,51.104930390905224,48.00595780898535,49.749224876892214,48.847194358319655,53.19092346039273,55.64775974223357,48.920147121405556,50.47191318621193,43.363578333029366,50.4278375585142,46.08334853182564,54.242659128214484,51.09201167244209,49.02577664295702,58.64338257644842,54.99726427138428,52.20758100796401
46.17793010160269,52.324247098965735,54.41557553328115,50.93205462379646,50.908496781694794,52.60086176106269,50.827944160314914,51.79533554726387,56.454468770660604,51.44880728925231,54.27574834145192,46.19920815253323,52.211017470799675,48.40604600618583,51.26718392595238,54.25447029052139,51.9382024606546,54.19443578968166,52.95194960141651,54.41557553328115
48.26050611748613,53.31864123413633,56.70567672315526,54.08921650581351,52.206854624211566,52.00927122121742,53.933429591914276,50.11171061630823,55.9867771107227,52.93411353446311,55.03381715935861,49.736302150619345,50.93852116422221,51.2014590774375,51.142943992704616,55.72383919750741,53.18033285204043,50.845049015882665,49.10099551637663,56.70567672315526
51.89415528653611,54.58206992985736,58.447894580854026,56.019120139221364,55.57151433630471,51.324198831209294,52.72857153713456,53.81908822165987,58.71463420194697,54.118505346191554,56.23266382448381,51.943551512664435,53.613143955801775,54.02351260363708,52.936035686873524,54.601068478368255,55.06311317815319,48.103564887642584,50.1850458624961,58.447894580854026
54.205550658114724,56.57886737392467,57.96121226859592,56.61534486427334,55.46934370915281,53.88789251299511,49.49539471684348,55.47998297717117,59.475028118065474,55.00653555035414,57.82138188892604,52.00246223059853,54.12195640939903,52.42347326503936,53.66674772775633,56.27184849682342,56.71945770131015,47.093959935556434,52.0655378909931,57.96121226859592
