random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,unc : laplace,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,voptfull : laplace,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.491982039769082,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.658755612572162,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,6.478511866581142,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.491982039769082,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295
7.326148319219913,11.508852963818322,11.508852963818322,11.47036181678214,11.508852963818322,11.457531434436746,11.419040287400565,11.508852963818322,9.943546317680267,11.47036181678214,11.508852963818322,8.917115730048755,11.508852963818322,11.508852963818322,11.47036181678214,7.698229407236336,11.290736463946626,11.508852963818322,11.508852963818322,11.431870669745958,11.483192199127535,11.508852963818322
10.162966765045553,15.347106377518285,15.347106377518285,15.308610291287053,15.347106377518285,14.83382522776851,15.205954061337097,15.347106377518285,9.264724752983447,15.295778262543308,15.347106377518285,12.331579622738355,15.347106377518285,15.347106377518285,15.308610291287053,11.484665725651226,11.08687283459515,15.347106377518285,15.347106377518285,15.180290003849608,13.678942640831515,15.347106377518285
13.975872689938399,19.13501026694045,17.235626283367555,18.45482546201232,16.786447638603697,18.68583162217659,18.98100616016427,18.955338809034906,13.308521560574949,18.056981519507186,18.467659137577,16.247433264887064,19.18634496919918,17.235626283367555,18.467659137577,13.629363449691992,14.835728952772074,17.2741273100616,17.2741273100616,18.59599589322382,17.32546201232033,17.235626283367555
17.80259273520729,22.30779104094468,20.42099858811449,21.434989089975613,20.24130406879733,22.423308946219997,22.78269798485432,22.03824926196894,15.620587857784622,21.653189577717878,22.0125786163522,19.394172763445,23.000898472596585,20.42099858811449,22.243614426902838,17.314850468489283,18.534206135284304,20.459504556539596,20.459504556539596,18.405852907200615,20.664869721473494,20.42099858811449
17.65083440308087,26.097560975609756,23.92811296534018,25.263157894736842,23.876765083440308,26.174582798459564,26.50834403080873,25.8793324775353,19.57637997432606,20.680359435173298,25.815147625160463,23.286264441591783,26.033376123234916,23.92811296534018,26.020539152759948,21.245186136071887,18.2798459563543,23.979460847240052,23.979460847240052,22.01540436456996,24.54428754813864,23.92811296534018
21.466170240082167,29.695724740017972,27.500320965464116,28.745666966234435,27.448966491205546,27.115162408524842,29.387597894466555,29.528822698677622,23.468994736166387,24.62447040698421,29.426113750160482,26.254974964693798,29.798433688535113,27.500320965464116,29.61869302863012,25.09949929387598,21.99255360123251,27.5259982025934,27.5259982025934,24.817049685453846,28.296315316471947,27.500320965464116
19.542886492039035,29.840780688238315,30.09758602978942,30.457113507960965,30.02054442732409,25.500770416024654,33.166409861325114,28.672316384180792,23.857216230097585,28.22290703646636,30.046224961479197,29.917822290703647,30.508474576271187,30.09758602978942,30.32871083718541,28.120184899845917,25.7447354904982,29.95634309193631,29.95634309193631,28.094504365690806,27.81201848998459,30.09758602978942
20.58559137023244,33.68434570437909,33.71002953640683,29.16399126749711,33.67150378836522,28.9585206112752,36.48388339540259,32.323102606908954,27.73853858995762,28.021060742262744,33.7228714524207,33.40182355207397,32.310260690895085,33.71002953640683,33.96686785668422,32.207525362784125,25.247206883266983,33.607294208295876,33.607294208295876,27.276229613458327,31.47553614999358,33.71002953640683
