random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,voptfull : rwll0100,uncnormprop++decaytaukde : rwll0010,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785,78.4992784992785
64.08467644936252,88.4532114505653,88.57349049795526,88.42915564108732,88.6937695453452,91.70074573009381,88.40509983160933,89.3432764012509,91.58046668270387,62.23237911955737,89.63194611498677,89.7762809718547,88.57349049795526,87.82776040413759,88.98243925908106,90.06495068559057,90.06495068559057,87.70748135674765,89.05460668751503,88.57349049795526
55.91915303176131,81.665062560154,81.01539942252165,81.15976900866218,81.08758421559192,81.111645813282,81.71318575553417,80.5822906641001,86.1405197305101,78.99422521655438,79.90856592877768,80.43792107795957,81.01539942252165,82.09817131857555,84.57651588065447,80.60635226179018,80.60635226179018,81.665062560154,81.71318575553417,81.01539942252165
51.07099879663057,87.89410348977135,88.35138387484957,88.68832731648617,88.32731648616125,86.13718411552347,92.37063778580024,88.59205776173285,87.50902527075812,70.661853188929,88.42358604091456,88.92900120336944,88.35138387484957,89.36221419975932,91.67268351383875,89.09747292418773,89.09747292418773,91.33574007220217,83.85078219013236,88.35138387484957
70.31776600866634,93.62060664419836,92.5132402503611,93.81319210399614,92.44102070293692,91.47809340394801,96.26865671641791,92.07992296581608,91.67067886374579,78.09340394800192,93.47616754935002,78.88781896966779,92.5132402503611,94.174289841117,93.9817043813192,94.24650938854117,94.24650938854117,98.24265767934521,85.26721232546943,92.5132402503611
79.48470984830243,88.03274741150975,89.06814351071515,88.49024801348423,89.11630146881772,92.6318324103058,93.47459667710089,88.80327474115097,92.05393691307489,72.95930652540332,88.22537924392006,86.53985071032989,89.06814351071515,88.85143269925355,92.72814832651096,87.74379966289429,87.74379966289429,95.18420418974236,89.40524921743318,89.06814351071515
84.89884393063583,92.1242774566474,92.38921001926782,92.14836223506744,92.4373795761079,88.2466281310212,97.42292870905588,92.26878612716763,93.78612716763006,79.64836223506744,92.55780346820809,92.38921001926782,92.38921001926782,92.05202312138728,95.03853564547207,91.85934489402698,91.85934489402698,97.32658959537572,90.29383429672447,92.38921001926782
88.07516261141893,95.32642736689954,96.48277523488316,95.25415562515056,96.41050349313419,89.7133220910624,95.68778607564442,94.79643459407372,92.19465189111058,84.19657913755721,85.42519874728981,94.8687063358227,96.48277523488316,96.3864129125512,95.30233678631654,96.65140929896411,96.65140929896411,96.12141652613828,92.98964105034932,96.48277523488316
83.97590361445783,91.83132530120481,98.21686746987952,90.89156626506023,98.16867469879519,89.03614457831326,92.60240963855422,97.08433734939759,90.96385542168674,79.6144578313253,90.3132530120482,91.87951807228916,98.21686746987952,97.51807228915662,96.60240963855422,99.18072289156626,99.18072289156626,96.12048192771084,96.62650602409639,98.21686746987952
81.77874186550976,95.39648107977825,98.31284646902868,91.92576524463726,98.2646420824295,93.54061219570981,96.60159074475777,93.27548806941432,97.0354302241504,83.12846469028682,91.44372137864546,93.8057363220053,98.28874427572909,94.74572186068933,97.66208724993974,98.31284646902868,98.31284646902868,94.93853940708604,95.87852494577007,98.28874427572909
83.7029893924783,93.900675024108,96.55255544840887,94.21407907425265,96.3837994214079,91.36933461909354,96.43201542912247,93.5390549662488,94.74445515911283,79.45998071359692,90.1880424300868,95.66055930568949,96.3837994214079,98.69816779170685,98.45708775313405,97.05882352941177,97.05882352941177,96.84185149469624,93.7801350048216,96.3837994214079
90.04099348926935,94.0680009645527,99.61417892452376,92.81408246925488,95.65951290089221,91.36725343621896,96.5758379551483,93.58572462020737,90.93320472630818,84.25367735712564,92.50060284543044,98.14323607427056,95.58717144924042,98.69785387026766,98.11912225705329,95.70774053532674,95.70774053532674,96.23824451410658,96.55172413793103,95.58717144924042
91.22045344910758,96.30969609261939,99.58996623251326,94.33188615533044,94.64544138929088,93.70477568740955,99.61408586589484,92.66763145200193,94.06657018813314,86.80656054027979,94.25952725518572,97.49155812831646,94.57308248914616,96.59913169319826,99.44524843222383,94.52484322238303,94.52484322238303,95.39315002411963,96.50265315967198,94.57308248914616
