random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,unc : laplace,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,voptfull : laplace,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
4.400256574727389,7.645926876202694,7.633098139833226,7.658755612572162,7.633098139833226,4.605516356638871,7.6715843489416295,7.645926876202694,6.7479153303399615,7.658755612572162,7.658755612572162,7.6715843489416295,7.645926876202694,7.633098139833226,7.658755612572162,7.607440667094291,5.849903784477229,7.633098139833226,7.633098139833226,7.6715843489416295,7.6715843489416295,7.633098139833226
9.982037464716448,11.431870669745958,11.265075699255839,11.457531434436746,11.265075699255839,9.148062612265846,7.569925583782397,11.329227610982807,4.003079291762894,11.47036181678214,11.431870669745958,10.803181934821657,11.431870669745958,11.265075699255839,11.23941493456505,11.483192199127535,5.876315114190403,11.265075699255839,11.265075699255839,7.954837054144214,11.496022581472928,11.265075699255839
12.13909919158219,13.627614525856538,13.435134094700372,13.024509174900551,13.435134094700372,11.946618760426023,7.7633773899653535,11.600153984344924,7.609393045040421,15.01347363018093,13.640446554600283,12.049274990375979,15.167457975105863,13.435134094700372,11.920954702938534,11.58732195560118,7.339920441421789,13.435134094700372,13.435134094700372,11.70281021429488,12.536892082638266,13.435134094700372
17.440965092402465,16.06776180698152,15.644250513347023,15.413244353182751,15.644250513347023,15.836755646817249,8.162217659137577,13.629363449691992,7.73870636550308,18.878336755646817,16.042094455852155,12.294661190965092,17.081622176591377,15.644250513347023,14.771560574948666,11.90965092402464,10.844455852156058,15.644250513347023,15.644250513347023,12.320328542094456,14.412217659137577,15.644250513347023
19.060454370427415,20.510845847773073,20.15145680913875,19.650879219612374,20.15145680913875,19.67654986522911,11.859838274932615,17.6357335386985,7.7396996534462845,22.731356693620846,20.562187139006546,16.09549480169426,20.92157617764087,20.15145680913875,18.893595173918623,16.121165447311,14.580926710306764,20.15145680913875,20.15145680913875,14.529585419073289,18.18765241945835,20.15145680913875
17.098844672657254,24.698331193838253,24.210526315789473,24.043645699614892,24.210526315789473,22.246469833119384,14.775353016688062,22.130937098844672,9.281129653401797,26.521181001283697,24.64698331193838,18.125802310654684,24.58279845956354,24.210526315789473,22.64441591784339,18.048780487804876,17.48395378690629,24.210526315789473,24.210526315789473,13.234916559691912,21.964056482670088,24.210526315789473
18.96263961997689,24.958274489664912,24.43189112851457,25.561689562203107,24.43189112851457,24.457568365643855,19.964051868019002,23.019643086403903,11.516240852484273,28.68147387341122,24.77853382975992,21.787135704198228,25.112337912440623,24.43189112851457,23.173706509179613,20.336371806393633,21.093850301707537,24.43189112851457,24.43189112851457,13.852869431249198,25.72859160354346,24.43189112851457
19.594247560349256,28.826399589111453,28.40267077555213,29.42989214175655,28.40267077555213,28.261427837699024,20.814072932717,27.01592193117617,11.569080636877247,29.82794042116076,28.736517719568567,25.487930148947097,29.031843862352336,28.40267077555213,27.11864406779661,23.459167950693374,24.935798664612225,28.40267077555213,28.40267077555213,18.168977914740626,28.454031843862353,28.40267077555213
19.635289585206113,28.881469115191987,29.56209066392706,27.40464877359702,29.56209066392706,28.44484397072043,21.81841530756389,27.481700269680235,15.307563888532169,33.876974444587134,27.21202003338898,24.502375754462566,26.50571465262617,29.56209066392706,27.378964941569283,20.226017721844098,24.926158982920253,29.56209066392706,29.56209066392706,18.569410556054965,28.932836779247463,29.56209066392706
23.285384022604674,32.314410480349345,33.38042640637041,31.132802465964552,33.38042640637041,32.21166195735936,23.87618802979707,31.31261238119702,15.399434883123556,34.18957102491652,30.888774723863346,25.301823786283073,31.852042126894425,33.38042640637041,31.19702029283329,25.01926534806062,24.955047521191883,33.38042640637041,33.38042640637041,18.880041099409198,32.72540457230927,33.38042640637041
22.915863840719332,36.22350674373796,29.38985228002569,34.97752087347463,29.38985228002569,32.2286448298009,20.976236351958896,32.909441233140655,16.351958895311498,34.104046242774565,32.88375080282595,29.28709055876686,33.114964675658314,29.38985228002569,27.976878612716764,28.670520231213874,23.159922928709054,29.38985228002569,29.38985228002569,19.113680154142582,35.67116249197174,29.38985228002569
26.785714285714285,32.41264131551901,33.067831449126416,38.8617677286742,33.067831449126416,32.38694758478931,19.84840698869476,36.60071942446043,17.38180883864337,30.434224049331963,36.71634121274409,34.8535457348407,34.46813977389517,33.067831449126416,31.500513874614594,32.142857142857146,23.201438848920862,33.067831449126416,33.067831449126416,21.120246659815006,33.890030832476874,33.067831449126416
26.956186560452267,32.570988050880125,36.83669536168573,38.95670050109212,36.83669536168573,32.4553514069125,20.146473082358987,39.11088269304895,18.39907490684826,34.177052550430425,37.2349993575742,35.74457150199152,30.682256199408968,36.83669536168573,35.616086342027494,33.12347423872543,28.330977772067325,36.83669536168573,36.83669536168573,21.17435436207118,35.02505460619299,36.83669536168573
27.049601644821383,35.402210228732976,38.71755332819327,39.97686969930609,38.74325366229761,32.832176818298635,20.483166281161655,39.6556155230018,19.326651246466206,34.15574402467232,38.52480082241069,39.34721151374968,35.81341557440247,38.71755332819327,39.694166024158314,33.975841685941916,30.15934207144693,38.71755332819327,38.71755332819327,22.88614751991776,35.196607555898225,38.71755332819327
28.736666238272715,35.80516643104999,40.65030201773551,42.025446600693996,40.65030201773551,36.07505462022876,20.64002056290965,40.20048836910423,23.06901426551857,35.38105641948336,42.411001156663666,39.41652743863256,37.43734738465493,40.65030201773551,40.75311656599409,37.52731011438119,30.163218095360495,40.65030201773551,40.65030201773551,23.184680632309473,34.69991003727027,40.65030201773551
29.383033419023135,37.81491002570694,41.491002570694086,39.91002570694087,41.491002570694086,39.6401028277635,24.665809768637533,42.50642673521851,23.53470437017995,35.89974293059126,44.40874035989717,42.634961439588686,39.48586118251928,41.491002570694086,43.94601542416452,41.15681233933162,30.205655526992288,41.491002570694086,41.491002570694086,23.354755784061698,34.987146529562985,41.491002570694086
