uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906,47.2648827806906
47.109834847705585,54.815989485113434,46.384079090233726,53.95451168638208,45.14972284130522,48.70706897537002,47.22269843991085,48.732784730556034,48.661352077261554,49.68569632550432,45.532601862963595,49.488542202411566,46.782673295616895,46.67552431567518,46.906966112349274,46.14263672209841,46.782673295616895,50.95719755414595,49.61569232527573,46.53980227441568,48.669923995656895
47.50196442603043,55.12965211800843,46.29330666476177,55.55253946710479,47.086220444317455,50.223587399099934,50.41645831845132,47.79627116222587,48.66204728909208,49.0320737195514,53.36524037431245,51.132223730266446,48.696335452532324,52.86663333095221,48.450603614543894,48.32773769554968,48.696335452532324,49.70783627401957,51.0365026073291,49.61640117151225,57.15265376098293
55.9105066148527,57.3377718090122,49.01848729891134,58.13926908020687,46.502557362059605,55.96479698259851,58.77789524816413,47.799811412406775,55.74049204217504,53.86747435494471,56.147669800268595,56.420550332885675,55.53904620396034,56.36340257736377,55.92907963539732,54.188930479755406,55.53904620396034,48.768465868503014,50.76006514844129,50.134297225476466,60.168014401234394
59.33021873615933,56.2027631334562,59.565956595659564,58.8001657308588,45.59027331304559,59.43451488005943,56.842827139856844,51.716600231451714,58.92017773205892,53.425342534253424,55.15408683725516,56.82568256825682,58.38155244095838,55.82701127255583,55.747003271755744,59.15448687725915,58.38155244095838,55.61270412755561,54.79119340505479,50.28359978855028,59.48880602345949
60.67979197622586,57.237970053720424,60.06972225397188,59.298205509201054,53.9704537661447,59.539661675620074,62.04709109612527,57.602297405417765,58.92673448394102,52.893187792890615,56.222139673105495,62.63572979769116,58.61812778603269,59.006743627843186,56.28214653103212,58.66527603154646,58.61812778603269,57.237970053720424,61.969939421648185,56.44645102297405,61.26985941250429
65.07693846351674,58.314640453772626,61.749367775856896,60.39776542698347,55.19709676958466,58.0717520824106,64.11538626394822,59.93627752139561,62.28372219285337,54.66131359746253,55.3456873026532,65.47270363332429,59.17903730479633,59.26904887771285,57.043048391936104,58.380363189552945,59.17903730479633,55.577145633009955,66.47568973153692,57.510251318026604,61.36360389192896
67.58822688955566,59.9385626518074,63.10187169595657,63.496213744820686,58.64123446206601,55.28646949564224,69.03557651093013,60.72296042291756,62.33890555793685,57.15245035005001,54.47921131590227,64.41920274324903,60.91584512073153,62.42034576368052,56.44806400914416,58.66695242177454,60.91584512073153,59.19988569795685,67.37248178311188,58.20260037148164,60.275753679097015
68.11356070239609,59.706525311120316,64.0043435396991,60.65524582434382,61.37107259712241,56.52316792638843,66.92051608109846,60.74240237751647,62.50982297218134,56.676049093428965,53.92561688265299,64.42440955007216,61.08245581448514,59.33932475103231,58.44632728000114,58.49919273028619,61.08245581448514,62.45552872594265,67.91638686079241,59.01070168169284,60.580948434754035
66.53569183288563,58.118534605932446,65.5126593130251,61.89489626793164,60.31605418071669,55.97816768588901,67.86591987197805,61.55912442132937,63.07081213922387,57.31839743956107,53.37343544607647,66.45424929987998,63.639481053894954,58.54717951648854,61.320512087786476,57.4612790764131,63.639481053894954,62.429273589758246,70.51494541921473,63.180830999599934,59.987426415957025
