vopt : rwll0100,mcvopt : rwll,uncnorm : rwll,uncnorm : rwll0010,random : rwll
61.818720829469264,61.13991212733934,48.8058135822552,66.97705885035803,54.122261580795715
62.68424133239075,62.3900633204868,50.52564365692915,67.28922943604479,55.208167050542365
62.93176842617368,61.47531014351739,52.11095232303576,67.75115543663343,54.88628071028947
63.0637547415071,61.59968377283335,52.10374683582793,67.3738702100326,53.99350822114617
64.50399087799316,63.11668567084759,52.85974914481186,67.24743443557583,55.51805397187381
65.21220229724285,62.72567636394043,53.09884529718964,67.68200442420695,56.638971029806385
64.94207437589321,62.61288655091678,53.897436677106455,68.03828260406847,57.04533706327728
64.59972481318464,63.531665488380575,53.15058496202878,67.69139547082031,58.038571765224596
66.06738327277151,63.913003816155566,53.52652304136956,67.58472321469296,57.36396393656972
66.05724276863431,64.96636132122087,53.9921699798548,68.01778858945607,57.110494507582956
65.7255367025482,65.57653712826126,53.137353281031444,68.45770236574835,57.91978349449614
65.61048478444312,67.3475593532153,52.89677139794592,67.93900093505546,58.82259033167861
64.92223016222955,69.10188380897355,53.05681835459397,68.30518009457056,59.57184777485518
65.43587170539983,68.77931595472134,53.46469921925483,68.74586630784319,59.45294622969264
65.8887030561046,68.58750190056257,54.06264254219249,68.66504485327657,58.8611829101414
65.97054865857274,68.22615346019052,54.45913379301956,68.78492310265396,59.819521206638335
66.31239641776521,67.81994556706047,55.68048776779334,69.69240827745594,59.231552859249796
68.22491010134031,67.49583767305018,57.149699324144535,69.65872720223207,58.657259934467106
67.8460649556015,67.40664152779468,56.295614888699674,70.60272472935166,58.57787981997324
67.95529706922112,67.52651385562778,55.00057019044361,70.781921161668,58.81552438514464
68.90461781744644,68.17704928003405,54.13201149512673,70.87445071236334,58.79012270591634
70.12840884036706,68.48015326952172,54.308804634578394,71.72420609276759,59.4824112580113
69.92138795122099,68.43581789982666,54.34342973572971,71.69129945564578,59.75275978469118
69.7082816978507,68.44013958686546,53.366886893584024,72.3646896929241,59.70607689442033
69.74530525355432,68.48931802630578,52.25651942522619,72.47700144453736,60.19463240325401
70.85281572885067,68.7240076332976,52.79292019250507,73.05081008750922,60.015661945274424
71.22741925673621,68.19612553980902,52.96590839973238,73.67176570768201,59.84201082659206
70.99911044880518,68.64826233396946,53.0545059189368,73.68677153740296,59.55507234256084
70.81033407843316,69.10496783905843,52.865593114669345,73.77324635433298,59.544120554110975
71.40847747576507,68.72609770005703,53.07812203003231,73.24767154533359,59.11043527846417
71.5382743833825,68.44454244092333,53.422189106170734,73.45959672759345,58.83260849730848
71.53881830554351,68.25270104848582,53.68414649909141,73.4624362278841,58.52132326665298
71.31582548927176,68.61969860555648,53.934702939432185,73.73671324949439,58.685238971426834
71.09815162597609,69.38055519650854,54.894655606329025,73.2955193467203,59.538020544247686
71.13594890510949,69.70726885644768,55.34899635036496,73.51353406326034,60.31630170316302
71.41325587937864,69.63860734950843,56.65189060135798,73.82127297196602,60.24756879234179
71.01385361699539,69.63229367843185,56.2873523015861,73.69257440046229,60.37500570264147
71.15886159203752,69.40395538219394,56.24596059824965,73.51521096132059,59.48204414638412
71.55251072112898,70.10249703458135,55.956689680343075,73.73095288786155,59.070379269442505
71.57282439265484,69.90761510093905,57.40333802227883,74.09725126411436,58.93472227502566
71.13615280502457,70.30202107760391,57.27070882187448,74.05219216205118,58.106361299937646
70.98917977690418,69.9314896626189,56.967752237421394,73.9447811242995,58.466463391451796
70.75856195632338,69.32827422592615,57.02673520287122,73.70734229576009,59.217409818115456
71.32331135798526,69.51813916706587,56.74582354327775,73.76797378166086,59.31519036430413
71.32081210554331,70.29959698882215,56.41167972017337,73.9160520112539,59.64793551821154
71.23770996661825,70.16021717144834,57.05236903938133,73.86110456318579,60.64984145571786
71.09149253277367,70.27253094868753,56.46272470115886,73.93010311159777,59.49828147337044
71.22814755108094,70.6076482620697,56.72245583885268,73.73523842837264,59.21509881603261
71.42715921706994,71.32830441196599,56.79132511064134,73.80423706903107,58.925828479308926
71.30755484582335,71.8284475875442,57.426713813163,73.77666248431619,58.327059807611874
71.53014356977735,72.07689499939166,57.37772235065093,73.76505657622582,58.29936731962526
71.75197524010859,72.26907370934504,57.28614556321909,73.71542854535637,58.43364790156878
72.2133503672948,71.80499155906374,57.48885948502684,74.05971011847728,58.499490502045596
72.25420339008829,71.8815826495616,57.29081908122372,74.12643249861217,59.04289701219002
72.45019011406845,71.77642585551331,57.38403041825095,74.45399239543727,58.331558935361215
72.9153833869459,71.7032068684933,57.43769914600111,74.22641997277546,59.31908227438992
73.42697227334256,71.7775175287837,57.77730459778856,74.27489391473634,59.65489969429193
73.44502155942722,71.87768542248112,57.38610006311931,74.12184308387263,59.916956280371416
73.52999330778123,71.45312404940074,57.7987163107623,74.25473018190668,60.97675974934599
73.27578995399064,70.97836419635728,57.653142705045816,74.51233887220046,60.83273128255827
