vopt : rwll0100,sopt : rwll0100
36.25158628236206,36.25158628236206
47.94522629867169,46.86844584941792
52.39484782856491,50.65769976062921
50.167940787573905,55.74570269161208
53.78173611058339,57.55625299218043
57.02398322086449,58.88427867955499
56.110980234210544,59.467592768502406
55.00721939357094,57.91245535375028
56.621754097986916,56.78818138294234
57.094111925099554,58.348785603550475
59.37744610029866,57.33621102388534
60.488957791862354,57.350326022525195
60.855720636850705,58.257400159592656
61.19513010700389,59.220725924124515
61.729858720351416,58.41864070586626
62.315514280068705,59.3766624614309
62.855579452960534,60.0443833076204
63.400972792217665,60.5327557379541
63.7259745096102,59.44717622112951
64.25846266093116,60.606636367781846
64.0955486141195,60.661817794903364
64.19787803246793,61.77798382683772
64.78738362150864,62.24206726201786
65.0858072263517,61.40042865611747
65.41691684464138,60.90763302501273
65.48733773143222,61.48572644635637
65.71508919138716,62.06838893069141
65.77411263965949,62.64345975526336
65.9061025013491,63.1942174828417
66.14374315943087,63.62717378085857
66.02795533834473,63.99857107025318
65.8034750619461,64.40113707188787
65.70364458632615,64.50271728803253
66.01729956523062,64.81408287981515
66.1850216246209,64.6769988522609
66.28509752056065,64.70333378939208
65.88502671764428,65.03067018341302
65.62252964426878,65.79583460018243
66.13990680987237,66.11102243100053
66.30763617567916,65.60528436127031
66.73305107291897,65.82393943309744
66.80653105901669,66.26075587582474
67.61506594200145,66.92257990954354
67.60873861684175,66.12037642336988
67.67918633554537,66.27594961726453
68.42997445876915,66.36387132084651
68.9778108870324,66.71252974131706
68.87723299125808,66.80729760547321
69.04575481379563,67.05790237858136
69.31158208410618,66.0162070118892
69.62226428576858,66.21435684584218
69.8447691301902,65.81271950496404
70.0452316697708,66.19483826827322
69.69379067080216,65.95131666970748
69.79466790327118,65.60972457675437
70.41629289504493,66.3544723358319
69.78356558031336,65.93153465459439
69.98783639957428,66.21027824235973
70.22708094177392,66.49966929959936
70.41843421672824,66.49941461782907
70.67365075986224,67.14764666975832
70.97448607225398,67.1800875805863
71.02216140190824,67.32884783517694
71.22264965712287,67.61065580002129
70.62638273285032,67.69099769639558
70.76300824134051,67.6861904327464
71.04484874288191,67.8509248770252
71.1077320763324,67.85068045312856
71.24968638095021,68.08080347299835
71.35058694726598,68.05014901769965
71.23480350042196,68.08868141142123
71.37600170308532,68.19792284415249
71.56053982132674,68.32313248431858
71.67893312247195,68.54262339953165
71.90681477764345,68.17894968940793
71.94385730144006,67.86849348397986
72.02880148417363,68.12828369613977
72.02706812652067,68.06569343065694
71.87022407408816,68.24033029448216
71.95897139555042,68.38455572621238
72.01654538956942,68.55387516442741
72.15091699869217,68.25937528513641
72.20241037144052,68.49256738775044
72.63713368918899,68.67329713946805
72.21263297164539,68.67990236706638
72.33864590303547,68.86595899993917
72.44184897080852,68.91818935298188
72.54277241274428,69.1285833776899
72.62164566683649,69.13975469359511
72.62904157921952,69.18818627003681
72.72236458895725,68.80470241127848
72.75865739966237,68.88963241220932
73.10444469792023,68.81411353180488
72.95443484608833,68.82224114855822
73.16791251910603,68.97028965118666
73.1988867089474,69.06054660765616
73.2275800184029,68.76297518650048
73.64334600760456,68.6319391634981
73.61424801709519,68.77010471562521
73.66271730368523,68.65427611066328
73.70510353848377,68.6281816315201
74.01974204538541,68.5047453914948
74.05224533252215,68.50830830069584
74.13266004532527,68.61529803641231
74.2389328709513,68.6660126394561
