random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832,44.32699833582832
51.41569652573027,50.74242378187787,51.69837988996626,41.397154928721235,49.511383324721116,49.505304112587005,48.97793245995319,50.594242986109,53.22198243107693,52.167239125809296,53.943128970485425,41.38043709535244,51.81692452658135,39.17216328763792,55.225082829265325,51.85415970090276,51.73637496580443,52.013739019423085,53.60117328794188,51.69837988996626
55.64269159162582,55.57429993540788,46.26391580227212,38.952847752574186,54.056765074660895,53.49519358638246,52.02249325582279,48.53375888141647,57.032562027432654,50.246589916030246,49.226794331091604,49.78456628291349,46.87564117177704,37.42695391162278,58.24993350811201,48.52236027204681,49.84687868080094,43.36714920779665,46.48580873133478,46.26391580227212
58.24049728711036,57.44258856786784,45.95878231530313,43.919175646306066,51.39444047600954,56.24420566287217,47.920117938507836,51.77287718285028,52.90362782497682,54.9014392753469,53.40972992689636,46.48084259160752,51.18774412207244,36.99180813714911,60.94654771494141,52.867911910877396,54.11416933902761,47.452771402951505,49.696034773621896,45.95878231530313
59.139923856132164,60.34287538090932,44.63003351242087,42.28568388896066,55.397323565843166,51.16913513636744,52.29229518287447,56.53644190800423,52.04684139733877,58.52134991982856,46.54578890974444,50.621993571086605,50.480648666722395,36.833266207169075,60.6787595084845,52.13423206401556,52.673014522049044,51.321118904501,47.38093971563837,44.63003351242087
55.906894036111616,61.757553650677856,50.36020426773664,47.29010882120494,55.03070095446532,53.39306340810992,55.592285245303664,58.14259225484832,53.76238677123229,56.853760106997385,46.233813605690315,48.77044197215636,53.14988753115691,41.85360812207429,61.33199586601009,50.75004559547693,50.604140069305124,50.414158915435586,44.403155207003465,50.36020426773664
51.48984353033262,62.22841987673929,53.706560479060116,51.51644109399579,57.26303470602093,54.43153407147905,57.60956296403249,59.61957884657765,55.59194777758357,58.53439824912038,45.205979132311484,50.881139287641254,55.500756130738424,47.33074450380345,57.14144584356073,53.557614122546376,53.011984102256235,48.055718096222385,46.84134933240115,53.706560479060116
53.82551865643286,62.554905387947414,53.102819363173495,53.55650125389467,58.233148415533094,55.74739721863364,59.089596473896194,60.50307774146972,52.42115662284368,59.61623223649214,48.489246903260124,51.89984041340527,54.904628011247055,51.2736530131469,58.67391139144312,55.66608404893989,55.305114370392886,52.89687666236036,47.14264001823847,53.102819363173495
52.15937502374818,57.2251479986929,54.82069169915418,56.675709975757854,60.05973143651825,57.66591432414563,58.05804436541048,61.474743329609616,54.1876600627712,56.37325308346443,49.489698986997396,53.60858430415916,57.580800826816834,53.83808677017076,60.35610879328819,57.43109226455099,57.8840176610507,54.09646702991891,49.85447111840655,54.82069169915418
54.64860017630787,55.61449372283187,57.372252789008115,58.481016506064385,61.18263063501231,58.499255251238715,55.94735082226343,62.15536371097669,52.25096513359881,58.1018025959814,48.31367601908989,55.37055050612518,58.566130650211264,55.497461774629905,57.87609812444904,59.33823752925799,59.35875611757911,56.08186156792413,52.11417454479132,57.372252789008115
54.42254933998039,56.75636651036957,59.01266842469241,57.71846762978106,61.80701741053448,59.5780738218821,57.739746327524756,62.62852713413939,54.36327296769438,59.43140279814875,50.00265983721796,56.806523440765424,58.29527232933344,57.78686344395723,56.77384544065903,58.59241414425437,59.3288090768845,55.21822064489653,53.66411575611573,59.01266842469241
54.92377608560181,57.91573571656559,60.15761555180642,59.29354186615598,61.663094858115606,58.76005046129527,53.92974936543401,63.10473758606539,52.578541790160045,61.22307844299546,51.656711200279666,54.93289559679601,59.58688614290274,57.07598072743301,58.70913319046099,59.84603225267126,60.479838280668154,53.637925007219614,52.62793914246196,60.15761555180642
52.817570391761976,59.18379754531291,60.166432344112174,61.144507352661776,62.452407189269294,59.319071322719154,52.644298362275336,63.269369608997984,55.27377740623931,61.962229737432075,54.570809742751834,56.368127066154955,57.969373408823195,58.212562222137784,59.60177831819736,59.58277919215716,61.35729756431204,55.4888475130144,52.14804119010525,60.166432344112174
51.155155642023345,60.16460967898833,60.97701848249027,62.63907465953307,62.40348370622568,60.21704766536965,52.09523954280156,61.673151750972764,57.013770671206224,62.60791585603113,55.62530398832685,57.95385457198444,58.871139348249024,57.03960967898833,60.86986259727627,59.620470573929964,60.96637889105058,56.51826969844358,53.127279912451364,60.97701848249027
