uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555,47.056302412960555
51.23864220812618,46.006914680838904,49.90142293845363,49.70284016229499,41.90382307560432,52.011543516772385,50.71289787987885,51.22435567746729,53.50877192982456,41.90382307560432,44.583976227212986,53.193039602262985,50.45288302188696,44.913995085433456,50.784330533173325,54.75741470941197,50.45288302188696,46.39979427395851,51.79438825075719,53.45448311332076,49.40425167152409,50.25001428653066
51.99657118365597,51.05936138295593,54.11957996999786,55.17679834273877,50.78077005500393,55.42681620115722,52.57518394171012,54.706764768912066,57.66126151867991,51.25937566969069,49.25637545538967,57.12550896492607,56.159725694692476,49.57354096721194,57.20837202657333,55.225373240945785,56.159725694692476,52.84377455532538,57.68126294735338,58.27273376669762,54.566754768197725,52.1680120008572
58.1821298968483,52.33591450695774,57.47635511615281,56.897734091493554,52.72737663228277,54.83612881104094,54.876132239906276,57.46349687116039,59.950852930251166,55.86335971654713,55.01900162871103,59.87513215418464,57.02060176586564,50.64862702517359,61.405263308283565,55.861931022659085,57.02060176586564,56.92630796925451,59.40080578335286,61.128096694002345,57.586364545532476,54.687544646684
63.24918206106325,55.36839398225537,62.83342619976283,59.73454488305973,58.38869601245839,58.5972883002586,58.182961153258184,57.351449430657354,60.29317217436029,61.51615161516152,54.51116540225451,60.22745131656023,59.56738530995957,50.15215807295015,61.603303187461606,55.47983369765548,59.56738530995957,60.61749032046062,60.09029474376009,61.12468389696112,61.03896103896104,53.41105539125341
70.20088010058292,59.739684535375474,63.55440621785347,63.12292833466682,62.17710595496628,58.51668762144245,64.02303120356612,62.577151674477086,63.185792662018514,60.086867070522345,57.70230883529546,64.91741913361527,64.03160361184135,57.589438793004916,66.00468624985713,57.59658246656761,64.03160361184135,63.49011315578923,62.85861241284718,65.77465996113841,64.56166419019317,55.29489084466796
70.53049677815719,63.035247388950005,67.99302767498678,65.09265476989899,64.92406166507122,61.796516695003646,71.96782443457016,66.37567687274078,67.09862696632425,63.49387778428655,60.03629038019174,70.0947264648312,68.07018045177237,57.25450415053364,71.65064079667385,62.316583560743524,68.07018045177237,67.09148319069595,65.37269077452815,71.60920689802974,64.52829649526367,56.142932662770924
75.20645806543791,65.91798828404058,70.02857551078725,67.53107586798114,68.7912558936991,63.27046720960137,79.73424774967853,70.51864552078868,68.82697528218317,66.37662523217602,61.804543506215175,73.05472210315759,71.34019145592228,63.91913130447207,76.12373196170881,62.65609372767538,71.34019145592228,66.30947278182597,65.10930132876125,76.06515216459495,69.3899128446921,54.322046006572364
76.45630027575761,67.99497063824315,73.1057737644487,72.23992341653688,67.80636957236138,66.79049564931633,83.8631784994785,75.42756718912972,71.60268042120904,69.81954307105403,66.13039191873008,78.17657060395204,75.32755147237422,65.87177985111946,82.01145894354828,66.5776050522225,75.32755147237422,66.04323536555745,65.26597036677192,82.42009458629214,71.61839717669919,56.65033076626327
75.66154197862491,70.93215979882265,74.90569811967767,77.53472023775504,71.37366405669543,73.10538949534205,80.18088815225467,77.48328284848832,71.93804652226096,69.27187517860204,66.72715322626736,79.676515974167,77.45899297022346,74.15414070983597,82.88706635423216,64.34245870720694,77.45899297022346,70.96645139166715,65.2883351431674,83.56718294564783,74.17985940446934,61.790592673029664
81.16650235043652,71.38611456413334,76.67709717518967,78.69604355094518,70.76171288953662,76.00554388672182,83.43549516338749,79.15755783216883,74.35666623801563,69.98442567905468,68.42127823738694,81.26794976209868,77.27435095089088,83.20545244116765,82.88967951190935,65.99225570463086,77.27435095089088,70.53881435123665,68.60274050895167,86.13742552188263,74.91391258376555,63.484647148756196
82.17071985825737,70.56697053696453,76.39099248421113,79.04438030463236,69.11525162175292,76.19095247620953,81.51201668905209,79.39016374703512,77.07827279741663,74.20912753979367,69.55391078215644,80.79187266024634,78.92006972823135,81.14622924584917,84.13968507987312,65.46737919012374,78.92006972823135,71.35427085417084,70.91132512216728,84.48118195067585,79.23584716943388,64.79867402051839
83.96370650853754,72.64985354004429,76.6564263770808,79.15124669572052,67.89454883189255,76.7935986282775,82.8906194184468,80.78016717868114,78.5596913624348,78.68543259269843,71.8053868686147,81.67035793384296,80.85589769236265,81.04593841537472,87.13867257269415,66.35993427162964,80.85589769236265,71.41958991212402,70.41080231478173,87.46874330213618,80.29149103379295,69.12338358219618
86.54835390946502,72.45084590763604,76.91758116140832,82.07304526748972,72.81521490626429,77.95639003200732,84.9022633744856,81.00565843621399,79.83110425240055,79.58962048468221,73.87974394147234,82.75891632373114,80.82418838591678,82.48456790123457,88.18587105624142,65.92221079103795,80.82418838591678,71.85785322359396,68.89431870141746,88.4916552354824,77.89494741655236,69.16009373571102
88.13140334081135,74.63098180986812,77.59455867853622,83.08303445122387,73.38067816469714,76.81436920394952,89.2316705485618,83.06302959290113,81.22401154566109,76.82865838846577,74.63955532057786,83.37453381535516,82.49860680450966,86.04946915679523,87.5569781232585,66.24608833573868,82.49860680450966,72.45331008959319,69.33112327279483,92.34528385465042,77.13730477401654,70.3556578026092
85.36623703237976,73.97759423851848,78.02434911834472,83.82155411391501,77.88717098682518,76.42536652282016,91.5578291560687,84.14020748192392,83.77439913120517,77.60709896830613,74.90211768740534,83.64293675516561,83.9101483238547,87.43676945500272,88.66565688319854,67.58595067303021,83.9101483238547,73.84898974021891,71.77559943985597,89.02146266182733,79.01603269412135,70.1766168443314
