uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906,36.426156008966906
33.218839764730916,30.11839445567427,31.04548839612748,27.065063756706234,40.0846543155463,30.19210602307096,37.711445810599265,33.79637369484931,36.762314391233645,40.0846543155463,33.334346550754596,33.25987507029196,40.33086614891256,31.59414562973996,40.33086614891256,30.508229858504187,40.33086614891256,30.81219508488229,33.25987507029196,27.620560207912217,30.117634542608325
39.39875221326362,26.52952664655415,36.93813500718123,25.70045519138556,35.94188140706572,31.877075528333574,35.100651250446454,35.91604416648302,35.10141116928712,36.03079191142386,27.92093804381692,33.272286519799685,36.56881445061667,31.481157812345643,36.529298670901944,27.205094495907836,36.56881445061667,39.013473361045044,32.63547453132006,34.485876908346185,27.27956654229328
38.57681318013253,29.941029849838895,37.81156909234604,30.027661256003405,38.78123290169615,33.77332968569518,36.33275579062557,31.17666727460636,34.62140555656879,39.32229922791659,28.377104991184876,35.74533406286096,39.51987962794091,27.410480880296674,39.57611404948629,30.12265183293817,39.51987962794091,38.275883032403186,35.17235090279044,36.42242689525199,28.667396194297524
39.28688132167093,31.46719760469941,34.9157617162268,30.654832017387207,32.15645446877066,32.47562523272868,32.19293112750872,33.07369044995478,33.645918033908096,37.20771177360154,28.075628272450242,34.61330942085705,37.137038247296545,28.71776945231817,37.274585647954645,30.266507587904947,37.137038247296545,39.317278537285986,35.965225585336384,37.25254766663374,27.243504494988258
38.14955543734326,32.53362717531727,35.75347670795653,29.623071661980394,29.51364085416825,34.05957899536439,29.186868303062543,34.28907971730375,35.32867239151911,37.901816247435214,29.905007979329735,34.6249715023938,38.95052815563493,27.397978569800138,39.46804468424652,32.285887985409225,38.95052815563493,35.311193859715786,38.04088456569648,39.91564708564481,27.96109126833346
40.572540257924295,34.46412694070173,37.73035740069459,29.110335970331867,31.314167597595542,38.022175105821916,30.764729574660496,36.9483771439862,36.339663649697165,39.909110943923885,30.79968690392054,36.956736505330994,41.67749583931788,26.3433873652053,41.95031499593431,33.612232025473254,41.67749583931788,36.202874100418725,39.22972284917432,37.788112988167704,29.86267849136326
43.04267866370794,38.723895795969234,40.86922819710004,29.65619965346384,30.564337173602457,38.53542876250114,33.88910842934006,36.83238593184789,34.7364501322309,39.74830531659422,30.29151594370307,36.39693589081071,42.94008572210232,27.992674104021642,41.185366446788464,32.38137216159528,42.94008572210232,38.762653129464695,40.302307201264554,39.93145271605314,30.51038088579506
41.877997066579525,38.41184919482928,40.36796948026781,30.1701535866005,32.53588880360522,38.1253467287802,34.751913182913206,38.99929324325351,35.97011862873992,43.03540623313853,31.478033544347085,37.72941096004924,44.521875261234015,29.624506980172814,42.77626209275992,34.16674899496151,44.521875261234015,39.404348453874626,41.72372650793771,39.73872798984702,33.941802761670985
40.22844375541471,38.40910127217181,41.423859681121094,32.3499460428921,33.5446020093323,39.84466432599213,35.6648883619838,39.76942835863998,38.23735047801438,44.68940464791087,31.135531135531135,39.53232106759078,44.57921055431429,31.4562339458605,40.99600261425987,38.047360661468545,44.57921055431429,37.29576094721323,43.051692429285794,37.624823309470614,35.5417749608621
38.23232131321959,37.905536345328116,42.45848690960216,31.89649276133298,36.23969297412319,41.38085648060189,37.809780750085494,40.943116616635635,36.175095945586506,44.096211574267585,30.93437701865714,39.13667971273321,42.62871907892237,30.910058137325684,41.54804878975567,36.99889805068967,42.62871907892237,39.12832009727553,44.361439373788805,38.857012577421436,42.72447467416499
39.63323808365759,39.59979936770428,44.243981031128406,33.49723370622568,38.21969236381323,40.36964980544747,40.628039883268485,40.899349464980546,38.27669017509728,44.80711940661479,31.78577942607004,42.604723978599225,43.9453125,31.889895428015564,43.48249027237354,37.57067728599222,43.9453125,35.458718385214006,44.680964250972764,40.569522130350194,40.98294625486381
38.74664660328462,38.03074865294149,45.47091949567953,35.5965436264563,39.404786332580954,45.208727571190806,43.233548406709076,45.71335202875751,36.27672267694155,46.16553810142648,31.940296238875842,41.26748896133999,44.243557298435206,33.336373239704216,46.07358093370724,39.60846005943017,44.243557298435206,36.76310769628295,48.21899485495847,41.21277064666408,38.89788194523609
41.43119879618793,39.56240215227007,46.356644525847,37.32273411256859,41.522396680397016,41.4372786551352,45.62250155796386,48.31435910686872,38.82369929017647,46.74195558663039,32.863157574744264,42.19726102354425,47.26482345609582,34.97134866471098,45.78741773190862,42.54761289538083,47.26482345609582,33.61478013710082,49.74160599474092,42.766487817482634,39.98875226094754
40.14941366914676,36.28031402710118,47.45517969919669,39.49734384143608,43.352003708742146,43.7532774488718,47.779694636763665,48.21516784338164,39.893297664556435,45.26945379652077,35.55376536126037,44.39318746627553,47.946892028484356,36.67930780279828,46.81450969364878,45.43209125937636,47.946892028484356,36.61470881054255,49.47750815087284,44.059552670978334,35.344008633465315
