random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,unc : laplace,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,voptfull : laplace,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.184092366901861,7.6715843489416295,4.490057729313663,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.517639512508018,7.543296985246953,7.620269403463759,7.517639512508018,7.6715843489416295,3.8999358563181525,7.6715843489416295,4.490057729313663,7.633098139833226,7.6715843489416295,7.4406670942912125,4.490057729313663,4.490057729313663,7.517639512508018,7.6715843489416295,4.490057729313663
7.6725686425455475,11.496022581472928,9.520143700282269,11.508852963818322,11.483192199127535,11.508852963818322,9.917885552989478,11.457531434436746,7.698229407236336,11.47036181678214,11.496022581472928,7.749550936617911,11.496022581472928,9.520143700282269,11.496022581472928,7.685399024890942,7.454452142673851,9.520143700282269,9.520143700282269,11.290736463946626,11.508852963818322,9.520143700282269
10.021814448864365,15.244450147568331,15.077633773899654,13.460798152187861,14.910817400230977,11.882458616707302,14.705504940331066,15.244450147568331,7.7633773899653535,15.33427434877454,15.218786090080842,11.792634415501091,15.33427434877454,15.077633773899654,15.33427434877454,11.510329783138713,7.673553188759143,15.077633773899654,15.077633773899654,15.000641601437188,13.37097395098165,15.077633773899654
13.886036960985626,18.942505133470227,15.143737166324435,16.491273100616016,15.041067761806982,15.592915811088295,16.45277207392197,18.711498973305954,11.421971252566735,18.98100616016427,17.132956878850102,15.77258726899384,19.083675564681723,15.143737166324435,17.363963039014372,12.974845995893224,11.498973305954825,15.143737166324435,15.143737166324435,18.69866529774127,15.310574948665298,15.143737166324435
17.468874342189707,21.01142343729945,17.083814657938646,16.827108201771274,17.07097933513028,19.52252599152869,20.395327942497754,20.677705044281865,11.70581440123219,22.834039276087793,20.652034398665126,19.75356180207932,22.936721858554744,17.083814657938646,21.01142343729945,13.233217815428057,15.299704787575408,17.083814657938646,17.083814657938646,18.765241945834937,19.75356180207932,17.083814657938646
17.35558408215661,24.865211810012838,20.680359435173298,20.78305519897304,20.61617458279846,23.337612323491655,24.326059050064185,24.505776636713737,15.622593068035943,19.127086007702182,24.4801026957638,23.016688061617458,24.878048780487806,20.680359435173298,24.72400513478819,17.201540436456995,14.698331193838253,20.680359435173298,20.680359435173298,22.297817715019256,23.594351732991015,20.680359435173298
21.132366157401464,28.68147387341122,24.57311593272564,24.67582488124278,24.52176145846707,23.764282963153164,24.8940813968417,28.540249069200154,17.113878546668378,22.916934137886763,28.25779946077802,25.561689562203107,28.668635254846578,24.57311593272564,28.63011939915265,21.337784054435744,17.28078058800873,24.57311593272564,24.57311593272564,25.908332263448454,27.718577481063036,24.57311593272564
20.993836671802775,28.64663585002568,27.97894196199281,25.21828454031844,25.500770416024654,22.996918335901388,28.78787878787879,28.531073446327685,19.28608115048793,23.613251155624038,29.031843862352336,29.391371340523882,28.659476117103235,27.97894196199281,27.92758089368259,23.613251155624038,21.08371854134566,27.97894196199281,27.97894196199281,28.338469440164356,26.47663071391885,27.97894196199281
21.047900346731733,28.894311031205856,29.985873892384745,24.707846410684475,25.87646076794658,25.46551945550276,32.66983433928342,31.48837806600745,19.416977012970335,23.629125465519454,29.318094259663543,24.900475150892515,30.833440349300115,29.985873892384745,31.79658405034031,27.07075895723642,21.137793758828817,29.985873892384745,29.985873892384745,25.722357775780146,30.255554128676,29.985873892384745
24.890829694323145,32.96943231441048,33.95838684818906,28.525558695093757,29.75854097097354,25.93115848959671,33.49601849473414,35.34549190855382,22.784484973028512,25.558695093758026,33.12355509889545,25.237605959414335,33.688671975340355,33.95838684818906,35.705111739018754,27.93475468790136,21.179039301310045,33.95838684818906,33.95838684818906,23.747752376059594,30.875931158489596,33.95838684818906
21.245985870263326,33.32048811817598,34.168272318561336,30.096339113680155,30.14771997430957,28.580603725112397,26.294155427103405,37.225433526011564,26.384071933204883,29.38985228002569,35.003211303789335,25.536287732819524,36.5189466923571,34.168272318561336,36.28773281952473,31.50931278098908,22.517662170841362,34.168272318561336,34.168272318561336,24.07193320488118,31.779062299293514,34.168272318561336
24.537512846865365,37.38437821171634,38.039568345323744,33.093525179856115,34.21120246659815,27.261048304213773,26.69578622816033,37.268756423432684,28.442959917780062,31.102261048304214,32.42548818088387,28.725590955806783,39.05447070914697,38.039568345323744,40.184994861253855,34.60945529290853,22.52055498458376,38.039568345323744,38.039568345323744,25.308324768756425,35.4830421377184,38.039568345323744
24.489271489143004,38.72542721315688,33.40614159064628,36.38699730181164,36.27136065784402,29.230373891815496,28.613645123988178,41.10240267249133,28.485159964024156,33.98432481048439,35.96299627393036,33.45753565463189,39.30361043299499,33.40614159064628,40.99961454452011,34.65244764229732,26.300912244635743,33.40614159064628,33.40614159064628,25.928305280740073,35.79596556597713,33.40614159064628
