mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,voptfull : rwll0100 : avg,voptfull : rwll0100 : std
49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449,49.82485404503754,1.148993256502449
46.77513558614936,7.419261706452476,49.762202753441805,5.23891984586494,57.809762202753426,3.962630865843439,45.46516478931998,5.959684246366914,54.90196078431372,7.608304144105212,45.465164789319985,5.965580515073946,45.40258656654151,5.912368645449929,45.40258656654151,5.912368645449929,45.465164789319985,5.965580515073946,45.865665415102214,6.231433722871012,45.118898623279094,5.480532965780947,45.25657071339173,5.559376116958478,45.55694618272841,5.847692260704903,45.235711305798915,5.838340630809439,45.48602419691281,5.223590508906782,45.302461410095965,5.693951955345131,45.14392991239049,5.34988949427663,45.11055486024197,5.637477867444778,45.465164789319985,5.965580515073946,53.183145598665,6.246904674698161
53.76460767946577,3.7475227626248153,54.332220367278794,4.604691937524026,54.207011686143574,4.148622956223968,51.87813021702838,0.8395104867503633,53.814691151919874,3.642795661116668,51.82804674457428,0.8101129607929252,51.76544240400667,0.7456781721055631,51.76544240400667,0.7456781721055631,51.82804674457428,0.8101129607929252,51.54424040066779,1.272510116872088,51.79465776293823,0.7491623690309657,51.73622704507511,0.6310870841881734,51.439899833055094,1.0257691431306883,51.798831385642735,0.7242047218664727,51.740400667779625,0.7466119919161881,51.79883138564274,0.7179237657330417,51.21035058430717,1.0395588520104,50.955759599332225,0.9186616672144332,51.82804674457428,0.8101129607929252,54.69949916527546,3.669808322369013
60.10855949895616,2.076647242706994,57.91649269311064,5.813045841445851,56.40918580375783,4.651889191189041,60.968684759916485,1.2247137329468265,58.20459290187891,4.496851030141606,60.947807933194156,1.2121582515126206,61.04801670146138,1.154916922858573,61.04801670146138,1.154916922858573,60.947807933194156,1.2121582515126206,61.073068893528195,1.024973528907057,61.419624217118994,0.5204991078830032,61.49060542797495,0.5399152640732662,60.60960334029228,2.082431809973872,61.373695198329855,0.5125505438726461,61.006263048016706,1.2774775748315041,61.478079331941544,0.6652341132911717,61.21085594989562,0.6310191394509423,61.290187891440496,0.7204048123749126,60.947807933194156,1.2121582515126206,57.34446764091858,4.538958220458423
65.02506265664161,4.486380831101145,60.23809523809523,5.383788514069961,57.330827067669176,3.77880676581975,72.44778613199665,1.2978918286341472,58.25814536340852,1.9975188911727997,72.48955722639934,1.316048031245794,72.6608187134503,1.3692065215980562,72.6608187134503,1.3692065215980562,72.48955722639934,1.316048031245794,72.55639097744361,0.5901414540501043,72.48538011695908,1.0956534970646723,72.85714285714286,1.1899704329539726,71.0609857978279,3.604378335503779,72.58980785296575,1.1503064709356805,71.29490392648287,3.734896483344588,72.36006683375105,1.1585060729365746,71.5079365079365,3.521055496793193,72.7234753550543,0.36029839018960497,72.48955722639934,1.316048031245794,60.380116959064324,2.045184617420154
66.64020058503971,5.881062548244539,60.66861679899707,5.268102681080962,59.42331801086501,3.4319570136394706,82.9377350605934,1.6348939043693216,60.29251984956121,1.4606637542802146,82.97952361053072,1.6975669395005493,83.27622231508566,1.6100038801654406,83.27622231508566,1.6100038801654406,82.97952361053072,1.6975669395005493,82.50731299623902,1.9151925403969816,83.11324697033014,1.0889826713694495,83.89051399916423,1.3103559314897744,80.86502298370246,6.006468470527607,83.12160468031759,1.2705987107036936,82.08524864187213,4.118750796485619,83.28875888006687,1.2097694989440215,75.32804011700794,8.590778661968068,82.39030505641455,2.0168073769336154,82.97952361053072,1.6975669395005493,68.8257417467614,5.0927196779213135
73.62458193979934,6.989322682815829,66.19565217391305,5.552091302665497,59.84531772575251,3.4584597047984276,93.52424749163879,4.190934138701464,60.70652173913044,1.0039452632760686,93.56187290969899,4.20959843781059,94.41053511705684,3.997060001781931,94.41889632107024,4.001264205123566,93.56605351170569,4.212024468940804,94.623745819398,1.431842455320714,94.61120401337793,1.6604359668890234,94.82441471571906,3.630717458095963,89.55267558528428,8.30239455818788,94.60702341137122,1.389193351241861,93.5953177257525,3.475576610888737,94.38127090301002,1.6756028076707687,78.54933110367892,9.584679963597429,92.07775919732441,4.567745343059681,93.56187290969899,4.20959843781059,72.94314381270904,3.4180761540052726
71.74404015056463,6.567707306330639,67.85445420326224,4.5895537099287855,60.16311166875785,3.2187935565953243,87.60351317440401,3.517911207916636,61.04140526976162,0.47914844154703634,87.92555416143875,3.8402108902378194,88.6909242994563,3.6796223505673136,88.6909242994563,3.6796223505673136,87.91300710999583,3.8343281922832024,89.15934755332498,2.5500542349991395,90.05018820577165,1.6789363475515011,89.37682977833545,2.0137051215602098,87.63697197825176,8.024342691921714,89.92471769134252,2.031817545272861,89.18862400669175,2.5376392156612084,88.74947720618988,2.2714437487535486,79.43956503554998,7.3566391773296935,87.49895441237975,4.087782803693217,87.92555416143875,3.8402108902378194,82.89000418235048,1.2305566856237555
75.63598326359832,4.38517079131445,70.5481171548117,5.25211944553733,59.878661087866114,3.386560838642211,84.51882845188285,1.6298668958791067,60.74058577405858,1.412473227476017,84.8828451882845,1.6322336080830742,85.94979079497907,1.745105974872389,85.96652719665272,1.7406260053284281,84.9163179916318,1.6151115391424464,86.2970711297071,2.6722778595940913,86.24686192468619,1.210651940849069,87.68619246861925,2.2570924069022937,85.02092050209205,5.911172920980059,85.26778242677825,1.7172610421682413,85.71548117154812,1.5972306700265857,85.53138075313807,1.3775543014211493,79.47280334728035,6.274482344522501,85.75313807531381,3.978516298372508,84.8828451882845,1.6322336080830742,91.05439330543933,1.7627729770102176
76.96944328170783,4.433558137405001,73.67517789870237,6.9600646858048165,60.61950606948513,3.3698992932075273,81.62829635830892,2.5776453761010627,61.640853913771444,0.6318279535910654,81.84596065299289,2.3019178615680778,82.61615738802845,2.8939981745225354,82.54499790707409,2.876018339375661,81.74968606111344,2.2513501969321554,84.75094181665969,2.9019185697501717,84.00586019254918,2.332120586262459,84.66722478024278,2.2550089367273083,84.39095856006698,4.05874188318184,82.51988279614902,2.3293202912109248,83.72540812055254,2.57290661252424,81.61155295102554,1.9427088018404153,79.66094600251151,7.257655086082233,83.60401841774801,2.2444949643431205,81.84596065299289,2.3019178615680778,88.39263290079532,1.173241325035219
78.65159128978223,4.226278702333189,75.18425460636516,7.097247506665996,61.14321608040201,4.5012153557513885,81.6499162479062,2.1067272767178458,62.33668341708542,3.2681135885853227,81.77554438860972,2.0151735377955187,81.60385259631491,2.4225247890230213,81.53685092127304,2.3484548570485657,81.73366834170855,1.9926839131187237,85.85008375209381,1.8407797609762755,84.27554438860972,0.8609067524795291,84.02010050251256,1.594394397164918,83.19932998324958,4.762497843711815,83.16164154103852,1.2671846785307694,83.35427135678393,1.2578507785490436,83.42546063651591,1.4831216539759091,79.30904522613065,6.622255601565069,84.69430485762145,1.5215764069534476,81.77554438860972,2.0151735377955187,86.22278056951424,0.9854671530769185
81.82656053623796,3.5670516334076914,75.5844155844156,7.053537094179876,61.28613322161709,4.560072560171646,83.39338081273566,2.5179546403261654,62.22454964390448,3.1459296990048475,83.9757017176372,2.874477340903112,83.5735232509426,2.9754743700198945,83.51906158357772,2.944210469488157,83.90448261416003,2.830270933570706,86.22957687473817,1.581453901523129,85.96983661499792,0.7707623681505819,84.95601173020528,1.781581264177424,83.99245915374948,4.956826162505871,84.67532467532467,1.224382731790449,85.2073732718894,1.4268996209350697,84.9518223711772,1.5069817975781916,78.23627984918306,6.7845696160628295,85.64306661080855,2.826252883815361,83.9757017176372,2.874477340903112,85.5425219941349,2.1321697397844894
