uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,voptfull : rwll0100,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026,80.25493025493026
77.24320423382247,75.63146499879721,82.27086841472216,61.36636997834977,82.53548231898003,80.08178975222516,83.49771469809959,93.67332210728891,75.60740918931923,75.63146499879721,83.49771469809959,83.49771469809959,85.25378878999278,83.49771469809959,83.49771469809959,77.67620880442627,83.49771469809959,60.62063988453212,75.99230214096704,83.71421698340149
86.6939364773821,76.0587102983638,89.94225216554379,79.78825794032724,91.74687199230029,88.57074109720885,79.86044273339749,79.74013474494707,85.2502406159769,75.9143407122233,79.86044273339749,79.86044273339749,79.35514918190567,79.86044273339749,79.86044273339749,80.12512030798845,79.86044273339749,78.00769971126083,84.720885466795,90.20692974013474
90.9265944645006,76.2214199759326,89.67509025270758,89.7713598074609,91.16726835138387,89.81949458483754,89.74729241877256,89.81949458483754,88.61612515042118,86.49819494584838,89.74729241877256,89.74729241877256,89.4344163658243,89.74729241877256,89.74729241877256,80.28880866425993,89.74729241877256,68.35138387484957,84.90974729241877,85.7280385078219
96.26865671641791,86.78382282137699,94.67982667308618,93.57246027924892,95.59460760712567,96.1482908040443,93.78911892152142,94.87241213288397,94.39094848338951,86.01348098218584,93.78911892152142,93.78911892152142,96.1482908040443,93.78911892152142,93.78911892152142,82.7395281656235,93.78911892152142,79.63408762638421,90.17814155031296,82.08955223880596
98.579340235974,91.06669877197207,98.67565615217914,92.92078015892126,98.74789308933302,96.89381170238381,98.04960269684565,96.24367926799904,94.84709848302433,94.53407175535757,98.04960269684565,98.04960269684565,92.39104261979293,98.04960269684565,98.04960269684565,81.48326510955935,98.04960269684565,73.15193835781363,93.45051769804961,93.93209727907536
94.24373795761079,88.51156069364161,95.08670520231213,91.61849710982659,94.82177263969172,92.41329479768787,94.41233140655106,93.95472061657033,95.32755298651253,99.92774566473989,94.41233140655106,94.41233140655106,94.82177263969172,94.41233140655106,94.41233140655106,80.27456647398844,94.41233140655106,79.11849710982659,94.67726396917148,95.95375722543352
94.8687063358227,95.90460130089136,96.69959046013008,95.03734039990364,91.90556492411467,89.3760539629005,96.21777884847025,96.0491447843893,97.20549265237293,96.24186942905324,96.21777884847025,96.21777884847025,98.77138039026741,96.21777884847025,96.21777884847025,91.35148157070586,96.21777884847025,84.79884365213202,92.55601059985545,96.45868465430017
97.78313253012048,97.97590361445783,94.43373493975903,94.60240963855422,89.80722891566265,89.97590361445783,96.3855421686747,97.34939759036145,98.57831325301204,94.19277108433735,96.3855421686747,96.3855421686747,97.44578313253012,96.60240963855422,96.3855421686747,90.07228915662651,96.60240963855422,79.39759036144578,97.855421686747,95.10843373493977
98.09592672933238,94.50469992769342,95.5651964328754,97.30055435044589,94.19137141479875,93.46830561581103,97.0113280308508,97.83080260303687,98.16823330923114,93.90214509520366,97.0113280308508,97.0113280308508,97.39696312364426,96.91491925765244,97.0113280308508,88.06941431670282,96.91491925765244,84.45408532176428,95.25186791998073,95.46878765967703
