voptfull : laplace,uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,unc : laplace,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8224730631092867,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.504810776138551,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,6.837716484926235,7.607440667094291,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.171263630532392,7.6715843489416295,7.6715843489416295,7.6715843489416295
11.277906081601232,11.508852963818322,11.47036181678214,11.508852963818322,11.508852963818322,8.904285347703361,7.5955863484731845,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.419040287400565,11.47036181678214,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.098280728765717,11.508852963818322,11.508852963818322,11.496022581472928
11.163865007057616,15.347106377518285,15.193122032593353,15.308610291287053,15.308610291287053,12.3444116514821,7.51956884383421,15.15462594636212,15.308610291287053,15.347106377518285,15.347106377518285,14.513024509174901,15.205954061337097,15.347106377518285,15.347106377518285,15.347106377518285,15.347106377518285,15.347106377518285,14.910817400230977,15.347106377518285,15.347106377518285,14.076735531887591
14.861396303901437,17.453798767967147,18.069815195071868,18.467659137577,18.429158110882955,16.29876796714579,8.059548254620124,18.81416837782341,18.80133470225873,17.235626283367555,18.441991786447637,14.681724845995893,16.260266940451746,17.33829568788501,17.33829568788501,18.45482546201232,17.33829568788501,17.33829568788501,11.460472279260781,17.33829568788501,18.506160164271048,18.45482546201232
18.624053394942884,20.883070209215763,21.74303683737646,22.051084584777307,21.909896033885254,19.419843409061738,8.022076755230394,22.140931844435887,21.999743293543833,20.43383391092286,22.29495571813631,17.956616608907716,20.035938903863432,20.446669233731228,20.446669233731228,21.01142343729945,20.446669233731228,20.446669233731228,14.080349120780388,20.446669233731228,22.29495571813631,21.884225388268515
19.730423620025675,24.55712451861361,20.86007702182285,25.661103979460847,25.57124518613607,23.286264441591783,9.306803594351733,25.866495507060336,25.41720154043646,23.92811296534018,25.917843388960204,21.64313222079589,18.10012836970475,23.940949935815148,23.940949935815148,24.826700898587934,23.940949935815148,23.940949935815148,17.894736842105264,23.940949935815148,25.930680359435172,25.558408215661103
23.353447169084607,26.550263191680575,21.633072281422518,26.37052253177558,25.702914366414173,26.229297727564514,8.46064963409937,25.921170882013094,26.1651046347413,25.934009500577737,26.93542174861985,23.80279881884709,21.581717807163947,25.985363974836307,25.985363974836307,25.856977789189884,25.985363974836307,25.985363974836307,15.90704840159199,25.985363974836307,26.71716523302093,26.37052253177558
26.92604006163328,26.515151515151516,21.520287621982536,30.457113507960965,29.72521828454032,29.763739085772983,10.901386748844375,29.815100154083204,30.110426296866976,29.917822290703647,30.996404725218284,27.73497688751926,23.25372367745249,29.982023626091422,29.982023626091422,24.70467385721623,29.982023626091422,29.982023626091422,19.735490498202363,29.982023626091422,30.7909604519774,30.675398048279405
26.801078720945164,30.17850263259278,22.51187877231283,33.94118402465648,33.337613972004625,33.45319121612945,12.366765121356107,31.013227173494286,33.79992294850392,33.56876846025427,34.506228329266726,27.841273918068577,22.8586105046873,33.58161037626814,33.58161037626814,25.1573134711699,33.58161037626814,33.58161037626814,18.890458456401696,33.58161037626814,31.79658405034031,34.41633491716964
