uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459,50.16072117376459
53.225898622778445,50.0,54.40882336133493,48.951368649637125,50.0814332247557,49.91999542831019,53.645922624149954,52.84873421338362,56.426081490370876,54.80456026058632,59.063375050002854,51.22292702440139,52.84873421338362,50.40430881764672,52.931596091205215,53.06303217326705,52.84873421338362,59.90628035887765,60.60346305503172,51.39150808617635,58.693353905937485,53.41019486827819
63.594542467319094,54.77819844274591,63.803128794913924,59.752839488534896,60.24001714408172,48.0234302450175,58.909922137295524,61.062933066647616,57.09693549539253,67.73626687620545,56.20972926637617,59.719979998571326,60.9957854132438,58.01985856132581,63.01450103578827,52.80091435102507,60.9957854132438,65.00035716836916,60.82005857561254,60.31430816486892,64.5346096149725,63.88742053003786
66.69571677572364,50.6100522901963,67.05860502328771,67.23433437151756,64.15407034888705,56.88487584650113,62.379632539932,65.21416121381833,61.478126696573995,70.2131611280967,55.15472754807555,62.8453867474355,65.88707603508873,57.21633282852816,66.17138611881019,52.08589307654942,65.88707603508873,62.65822784810127,66.75286453124554,64.91127810955224,68.45729633968625,66.14566962882533
69.39408226536939,56.814252853856814,69.2969296929693,71.7986084322718,69.73983112596974,62.67626762676267,70.58134384867058,67.24958210106725,68.74830340176875,72.66155186947266,59.784549883559784,63.914962924863914,67.75534696326775,58.727301301558725,70.9028045661709,49.71782892574972,67.75534696326775,65.11079679396511,66.4923635220665,68.24396725386825,71.44428728587144,67.13242752846713
75.76865927534575,61.32558006629329,67.74345639501658,74.26420162304264,68.00062864327352,64.53880443479255,75.09858269516516,69.222196822494,70.56949365641788,76.83592410561207,61.47845468053492,67.6891644759401,69.43936449879986,59.57538004343353,77.61601325865813,57.04794833695279,69.43936449879986,70.65950394330781,65.32889473082638,70.14801691621899,68.66499028460396,69.46936792776317
81.49476361246445,65.31696932462745,72.5836178937292,75.80546070209027,67.52153848351931,65.03550456487262,78.07432384163678,73.05510708519667,73.29513794630738,79.49736394679316,61.02641768227343,71.16200654369848,73.27084910917118,63.49530653941221,77.74428140760955,55.795745167235786,73.27084910917118,67.39295052221,70.96626709148319,74.95535140232316,72.07355231386893,70.43191267448672
81.93884840691527,66.60522931847407,76.77239605657951,76.24232033147592,73.75482211744534,61.65595085012144,81.40591513073296,76.99385626518074,74.65923703386198,78.46835262180312,64.60780111444492,75.21217316759537,76.77239605657951,71.44877839691385,80.09287041005858,56.99099871410201,76.77239605657951,65.06215173596227,74.96642377482497,79.30990141448778,72.4060580082869,71.32304614944992
82.2957893383246,68.62935604166368,77.1921301918873,73.84017488462473,75.91335781337067,64.26438440326336,80.70982582977325,81.38135992798868,75.45900070011001,81.66711911871866,64.79732529397477,77.67649202017459,81.00130020431781,72.31850719398763,83.7745931503522,59.16358284873337,81.00130020431781,69.14800897283858,75.39327608624212,84.80761262484104,74.20737544471274,75.74190229893269
84.39303880665257,70.12059210150312,77.02606161056181,73.44830542378693,74.53134823112534,65.38406583985827,83.86723438303709,81.91690004000685,76.42881636852032,79.38360861862033,63.43516031319655,80.97531005315197,81.86117620163456,81.06675430073727,85.6118191690004,62.06349659941704,81.86117620163456,71.95090586957764,74.72852488998114,85.78470594959136,73.60404640795565,75.89586786306224
83.4783602669067,71.61758612313716,80.24204495120523,72.34772171974795,79.60621258233672,64.55627473673682,83.47978910369069,81.61515710060439,76.83426922142684,78.42742223555803,63.13172446311458,80.60354065755068,81.35939531627302,82.19669367168189,84.74145198393987,60.33120436652521,81.35939531627302,77.29292582908255,77.11003472073385,85.02007515681484,77.97162330147027,81.24794604712304
84.67836424427743,69.41959820535536,80.32177864144258,74.99499899979996,79.24584916983396,63.994227416911954,85.16703340668134,82.32217872145858,78.76575315063013,78.92578515703141,64.06709913411254,81.16909096104935,81.30911896665047,78.15563112622524,84.97270882747978,62.80970479810248,81.30911896665047,75.58225930900466,77.1997256594176,86.0129168690881,79.91598319663933,82.03354956705627
86.55140387225835,67.7230835178967,81.49031935414732,75.2332642709152,80.14574551689648,66.16846467100093,85.72408373222834,82.22190469386297,84.14517396584982,79.22554833178538,65.42401943273559,81.91898263913696,82.11473887261556,80.50296492105451,85.50403657926698,63.62792026862899,82.11473887261556,73.5700507251554,76.63785096806458,85.39258412516968,84.00228620418662,83.37643780810174
89.55618427069044,69.1358024691358,82.73891175125743,77.64203246456333,78.67798353909465,65.63786008230453,89.29326703246457,84.3435642432556,85.0522976680384,79.05092592592592,66.43232738911752,83.68912894375858,80.0768747142204,81.46004801097394,83.01183127572017,65.04772519433013,80.0768747142204,73.6539780521262,77.28623685413808,88.63025834476451,84.66649519890261,85.7210219478738
87.81132560764757,68.66667619278968,83.76605747110013,78.61194861609248,78.82628638383608,66.60046011174143,86.5724533100896,86.83537430518841,85.5179114927911,78.52907134589829,67.84933483846076,83.57029564322764,80.9082205678522,79.72078933455268,85.19640484117572,67.26204935484331,80.9082205678522,74.01940471257305,76.35711529942986,86.33525284712002,83.01444636554592,85.34072560478974
88.81712440341802,71.46837758280701,83.39858820839645,79.86910919950844,77.24843531193736,70.66531393786974,89.05289931696721,85.92781000828785,83.00563001914779,78.57163270555286,70.15089594467149,84.31596696293333,83.46717727415621,82.65125317938899,86.36792318024635,67.42019376411078,83.46717727415621,72.95590294647195,75.31936783744392,89.93169672201424,83.48003772398617,85.37195278785974
89.9315528500593,75.35473914348181,83.41549849244795,81.99511295923179,78.34412197596491,72.96266129377975,91.35622526114231,85.98762521255769,84.4314885468913,80.44183421214329,69.40026578642774,85.02879352967234,84.34432203026536,84.21714465354881,90.58458724510939,67.19252368500021,84.34432203026536,73.84290021577286,77.33098984009946,91.963532958946,84.67726954459067,85.20741344079107
93.372392112032,75.59445555873107,82.79079737067734,81.79765647327808,77.01486138896827,74.07545012860817,90.08145184338382,86.89196913403829,85.45012860817377,79.68848242354959,71.1217490711632,85.67733638182338,86.3375250071449,86.41754787082023,89.24835667333524,66.73049442697913,86.3375250071449,76.54615604458417,77.83080880251501,92.3849671334667,85.63160903115175,85.76450414404115
95.31430857828778,77.03168093285129,84.98120864830878,81.2157933094214,78.04912902442162,73.45632261106904,89.58687606281885,87.0389688335072,86.39163177524686,81.29153031623773,69.28792923591364,86.21014875891339,85.85004072650366,88.78377799054002,91.81040026293603,67.86178710756084,85.85004072650366,76.99452692950743,75.91991883279269,95.0770945569385,85.8986267308764,85.46421069177896
95.77295721512475,78.32461630798251,86.31427019920547,82.10580468147133,79.80222355597473,74.9492697704993,92.91348709594443,87.4146160221784,87.2031209808797,83.57340878561834,72.12695418560119,86.22852896624653,86.1885163908657,88.30489582440195,95.00557318014233,71.02660836262825,86.1885163908657,78.35462573951814,74.77064220183486,94.98556689245191,85.60833404784361,86.63722884335077
95.12697029023822,79.22174428740873,87.39585863926719,82.74147219800791,78.57295968675422,79.75334752847364,91.58294868313874,87.79027394715406,87.85315174986067,85.1165382911528,72.34377009588864,85.81248124383725,87.6816668333881,88.09037255098103,94.28955228146391,70.82898666704774,87.6816668333881,82.35991825885648,76.05927661946068,94.379581862612,85.85249439101419,86.69705760464153
94.22516291299874,78.46404481536527,87.60860866582829,82.89270607065279,81.10209214587859,79.70732822682062,90.8039899394078,88.05447582028124,94.49096833199954,84.1645707099577,74.44123699554133,86.11523951068938,88.12735795129758,87.05556190693952,95.20978621241568,71.98325140048017,94.56813764719332,84.08025608780153,75.81456499371212,93.92648908197096,94.34377500857437,79.06853778438321
94.62951053947839,79.77563415505537,86.57234726688102,84.28724544480171,83.48553054662379,82.32940335834226,91.03394069310468,87.92997499106824,94.52518756698821,84.56877456234369,73.35334047874241,86.0778849589139,87.94569489103252,86.01786352268667,94.29367631296891,72.05144694533762,94.0907466952483,83.83422650946767,75.21400500178635,93.7491961414791,94.73669167559842,85.57770632368702
95.67553662789035,81.28161888701517,87.84548546603024,84.24414782633549,83.16088832995112,83.38668648355103,92.10421013519307,88.17989538971618,94.13210621087832,84.58999056792523,72.15965930202647,86.02195101037528,88.14702603824277,85.90190642238545,94.29216566153143,72.39689027353018,93.86629319461514,83.71537999828507,75.77671706633893,94.15497184668591,94.71517992397176,86.21630891473976
94.94233490060452,82.49753476340874,87.90962228288053,84.83272119245994,81.75153273405456,83.1878010089606,94.8108556157375,88.03681419976276,94.91375244737256,85.93314564189045,74.82171694796564,86.15037228645335,87.99394051991483,87.97964929329885,94.67794720820888,72.35219298872423,94.04913323710574,83.58938447686965,76.74531605047662,94.5150272247867,94.05199148242893,87.98393666128364
95.49248270736867,82.3315040301835,87.26633510547076,84.52809695306694,80.87806551191905,81.21677242325502,95.19950837477849,88.63974161093009,94.6064139941691,85.88149545532498,76.45629680443606,86.86188761218773,88.13811238781227,87.36923340764878,94.93940433316183,74.73560852912594,93.67604184530956,86.3073800948951,75.85605670839765,94.76933630595096,94.25627393814669,89.06133882124279
95.71108030469766,82.88576696059796,87.26615312057852,86.11424733103715,81.19363736405082,83.34881593803146,95.42810592959941,88.90397450372298,95.46240585385374,84.75940032299096,74.08926555287191,87.34046962312958,88.36517986022781,91.1206071086593,95.49527661459747,76.25301910791613,93.26863986508697,86.3486301467751,76.39593545897586,95.61532634948765,94.17330036729503,89.26984036243587
95.73531513505789,83.43575818207803,87.57467486065457,86.61283407174503,80.19151064742033,83.30427325996855,95.27511790767471,89.29541231956553,94.50621695012148,85.3179934257539,74.2346720022867,88.65799628412177,88.79948549378305,89.80848935257967,95.72102329569816,77.05873945976847,93.64156066885808,86.72002286694297,76.37130198656567,95.58239245390882,94.8906674288981,88.22209518365014
95.40653718075147,83.47982678043134,87.81174520144636,86.84989066586631,80.0440194943475,83.84713230144779,94.5918906944504,89.25381240263545,94.82485100544527,85.70366876759708,73.8469893810116,87.06284211579414,89.68257371121497,88.25908616673098,96.42413068644686,76.47529620260401,94.4561162800669,86.30536380397032,76.77542911860967,94.43039060155212,94.5018508196487,89.40530806500021
95.14635261833982,81.97747541733364,88.43757146123943,87.17985364738166,78.8403270066316,84.42287903041391,95.47364509490052,88.7948776583581,95.71518408415275,86.20941001600731,73.41213126000457,87.65721472673222,90.16121655613995,86.50954722158701,96.44694717585182,76.3863480448205,93.79144751886577,85.29899382574891,77.24102446832838,94.14160759204208,94.40887262748686,91.18454150468786
95.74084925750711,82.15730272842912,88.05436848800149,89.4621750253691,80.23782640387611,85.26162333671589,95.62079265939657,89.03911844155101,94.58030214243858,86.18062801034773,73.81051066931553,87.86856660997327,90.06245801592179,85.20159503766061,96.34684922892221,76.1316048994526,94.5988823302414,85.31879314533995,76.21164263152629,94.03718896050995,94.3359012105707,92.00766075435563
95.42063287882686,83.88217134036532,88.87745476374239,89.41057084869794,81.80973615756224,85.1756567475631,95.8722808221136,89.8765114484178,95.0247262956293,86.8821999256782,74.93353914758598,88.17568533287597,90.10376468570449,88.01417831518165,96.17242660720922,76.141268616185,94.87036560615157,85.25140782665866,75.44807477917846,94.96183860732356,95.09476031215162,91.10853843295315
94.82598442078182,79.58121918101908,89.14171371399986,87.53662545558494,81.47073536768384,85.40698920889015,95.99228185521332,89.643393125134,95.44772386193097,86.93346673336669,77.00564567998285,88.6586150217966,90.43092975058958,86.65761452154649,95.68784392196098,76.1051954548703,94.56585435574931,85.81576502536983,76.3624669477596,94.16851282784249,95.35910812549132,90.7911098406346
96.28523240523698,80.11548796523927,89.57320907895489,85.7026470756389,80.94448573552113,85.46538219655822,95.47624492596192,90.44222743125036,94.76016236921845,87.32919787319193,76.37070493396604,88.87570750671775,90.55943056429021,88.64701846663999,95.21039391687154,76.19061231490481,94.23846549654108,86.58738779943971,77.38694185581156,94.34137556457607,95.51197758847407,91.71431021668286
96.37951488643998,80.27100038591827,89.84749081657448,85.64812829638524,83.41694895873533,85.87396195131713,95.30466103511856,90.50641053128082,95.51763074768091,86.39995426153824,76.4818546946243,89.30148792933407,90.68364707059446,87.83356917227678,94.93446536026185,77.09932392836214,94.5514057430356,86.70868887840716,77.23939796749711,94.1283249717708,95.66485142146563,94.7715220902477
96.21080014865213,81.84871787541809,90.38192161459078,86.25825448100397,82.32183185157658,86.68134129956262,95.51041994225437,90.70495411794974,95.08304508161574,86.9086075298019,76.65161087447471,89.7830250707527,90.88791058002916,87.45604756868013,94.37265944369801,77.0632629141534,94.27117578113834,87.10156942340127,76.57585546439496,94.22972470769847,94.76144192561677,94.61850718961722
96.50662511970955,80.32761109761152,91.17365389288318,86.69544460485128,83.29211989537028,87.13426051657352,95.44174611569304,91.00641786137992,94.7313503237518,87.22859879075484,77.24017666985893,90.16452023270108,91.02928774602994,86.55393719357927,94.95004359571762,76.76133845999914,94.17246751761695,86.7626248910107,76.81422506825231,95.11156215605837,94.64844699189548,94.49979274167036
96.26929674099486,81.26214979988565,89.72698684962836,87.76586620926244,82.97741566609491,87.13693539165237,95.37449971412235,90.90480274442538,94.14951400800457,87.13407661520868,76.62807318467696,91.27215551743853,90.73756432246998,85.20154373927959,95.41738136077758,76.9082332761578,94.41395082904516,88.15608919382504,78.08033161806746,94.72984562607203,94.50686106346484,95.38593481989709
95.92332651981874,80.2155548249689,90.70026729941823,88.44751926128161,84.1864520647808,85.9417658914507,95.33298074586544,90.77745536671479,95.02708729398648,87.29684529510142,78.18579453680013,90.62450864077532,90.99043725610714,84.408010406095,95.98050286596435,76.22321645535241,94.18659500564617,88.15449048728541,77.32386111865522,94.30380651524464,93.60625509226833,95.1671693420432
95.61451156408131,81.0114640212699,90.88310128934503,88.7160867949341,83.30283884616485,86.88498813573858,95.57448754967267,90.67297521369964,94.89264987563966,86.38611738471654,78.12830555476143,91.07750364504417,91.08322136138827,83.29855055890677,96.47359844478116,78.32985505589068,94.6210583492953,87.93275965579348,76.60310471997484,94.69395923268247,93.9949684096172,93.65762314531577
95.92320997183984,81.32138313535458,90.86867647269037,89.32201209314293,82.6950841231042,86.75329130751747,95.11700044312936,90.51989079005675,95.52296410652258,86.23583058164301,77.87926869362609,91.10739454236173,90.9816029846906,85.2252097717169,96.47640693568907,78.16801749646211,94.16641651300084,88.24134825678631,76.29257972754692,94.19929385193763,93.99345312120302,94.4651714624698
95.77448682028704,81.89719252101321,91.09297272571331,89.66350277317171,82.78060495168391,87.2305449139459,95.22842929841615,90.46257647664247,95.12264852192807,87.03327806049516,77.74458230887987,91.41174452513008,91.51466636171308,84.7561324260964,96.05466293098519,79.21836582995026,94.65807078735205,88.83869861055521,76.45520041168734,94.55943736062667,94.10772485562353,94.35502315741323
95.83160603244943,81.71252948323922,90.74547923665213,90.56822242870416,83.55800157243942,87.78071617468373,95.0082195697234,90.91272961189335,95.87592023443642,86.19112286469874,78.25745121864055,91.38874991065686,91.63462225716532,86.32263598027303,96.04745908083768,78.27889357444072,94.78807805017512,88.6455578586234,76.46487027374741,93.6502037023801,94.34064755914517,94.30491029947824
95.6843068302027,83.14034937244475,90.66958286874231,90.73534036652657,82.53995482745805,87.88060725619692,95.0381679389313,91.28570203276439,96.0602681762301,86.18377791119879,77.7839723246705,91.62592560825685,91.86608342625154,87.39886210938617,96.16319295537068,77.70534922949366,94.36343883123195,89.7489778997627,77.14069245504189,92.14340852560254,94.28624524687652,94.26909111701976
95.36117107200549,84.63253899046502,91.05685245807899,91.15406058353466,81.6619730390405,88.36933369548125,95.30684888425085,91.56433605420783,96.1416951381642,86.38514431118037,79.02877646419739,92.07039011907996,92.23764527611397,86.85117150086487,96.05592326276214,77.01456692350578,94.42053950509627,89.73739510814404,77.01313739224908,93.3755521564479,93.56567981358913,93.69290809543551
94.39472781335773,84.20917200365965,91.64141125343093,92.30186413540714,81.30861161939616,88.29911939615737,95.02230100640439,91.39981701738334,96.34320677035682,86.78236505032022,79.35870311070448,91.95162397072278,92.01452424519671,88.19619167429094,95.88003202195792,78.10498627630375,94.38758005489478,89.20402561756633,76.07502287282708,94.02161482159195,93.7371340347667,94.20745654162855
94.36319709510943,84.07599605438092,91.87145287415477,91.0623150491058,80.31193263856127,88.56485253963488,95.10228588583438,91.52549641892182,96.03293734185358,86.05595345313148,79.78442052293748,91.55122871724492,92.17023344912867,88.77928835899415,96.44894283141056,79.45275978899515,94.69914654543895,88.9794284570628,77.35128875927435,94.50329516375749,93.53261568812455,93.39537676373462
94.0157255182273,84.71479628305933,91.32094353109363,88.44174410293067,79.3409578270193,89.1107934238742,94.88348820586133,91.58112937812723,95.86132952108649,86.30307362401716,80.02430307362401,91.82130092923516,92.24303073624017,89.8470335954253,96.45318084345962,79.03502501786991,94.38027162258756,88.92637598284489,77.64689063616869,95.05646890636169,92.35882773409578,92.72623302358828
93.39089908361807,86.3371885230668,91.36227823128279,88.94194341591731,78.94894851963574,88.84901857067292,94.46310883643798,91.73826645127164,95.43667529199845,85.63095969920943,80.30565126020386,92.03848518206122,91.87122046062132,89.21214027362792,96.3330426453559,78.36852564010923,94.31585869705071,88.96767644998499,76.84026933908991,94.55174484267108,91.9355530457905,94.72758724213355
94.75038600102934,86.53857151026477,91.47366615199863,89.3506604906502,79.27031509121062,89.3306456224624,94.61028192371477,92.1942014067593,94.58168925487504,84.92165608737919,80.95585291931148,92.06124549665466,92.48298736204038,90.55727111568594,96.19717504431864,78.48115743123464,94.37868130611311,89.72951335277635,77.54474752673414,93.74821295819751,92.2928461142563,94.96769028421113
