uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883,68.03975762729883
66.87485050628538,55.76846413479682,66.41773194780343,66.12273101762032,66.1652536742233,66.42304727987882,54.34927047067266,55.76049113668376,56.11927605177134,56.212294363090336,66.35660562893666,57.2780184442023,56.37441199138916,56.37441199138916,56.96707151779307,56.37441199138916,56.37441199138916,54.992425651792594,56.37441199138916,57.719191006458125,66.42304727987882,67.10606745156403
68.38356455642375,65.60357199808642,66.78626481688194,66.9935682772551,67.75899643863286,63.72720990804231,44.72173497049912,66.93775580715463,60.739913889331845,65.31122096422686,67.68989528517514,59.94790836123957,65.33514059426992,65.78695582841652,60.391750385371815,65.78695582841652,65.78695582841652,46.28448413331207,65.78695582841652,60.73459841598894,63.72720990804231,66.19358953914846
69.18538205980066,64.31362126245847,70.83056478405315,73.68504983388705,70.40265780730897,75.04318936877077,36.114285714285714,80.22591362126246,78.17142857142858,67.62524916943522,72.04252491694352,59.12558139534884,63.46312292358804,63.55614617940199,77.18006644518272,63.55614617940199,63.55614617940199,61.95614617940199,63.55614617940199,52.29501661129568,75.04318936877077,61.0046511627907
82.41282160323198,65.66819051669147,79.2207101849883,83.21284286625558,69.52742930044653,71.43312779077185,45.2902402721667,76.67977886455454,74.84850095683606,78.11769083563682,76.96948756113119,74.05645332766319,74.62258133106528,74.55081862640867,74.09366361896662,74.55081862640867,74.55081862640867,46.6749946842441,74.55081862640867,72.17999149479056,71.43312779077185,65.05156283223474
85.74010578635409,69.89607420992478,79.75706349839194,85.64441963692423,76.2007282779151,74.37737554155703,36.93219573133456,73.03776944953884,86.24511601945619,76.0465672593892,81.3970177816761,68.59102144964517,85.14472530101268,85.74276373494936,75.94822316136406,85.74276373494936,85.74276373494936,51.88581452834702,85.74276373494936,74.154107859554,74.37737554155703,72.0436966749063
82.72021689437031,62.10461963744618,78.72255595130508,82.53947158577428,73.35867311679337,82.63250225931635,33.312955185795545,74.61591621923343,79.18770931901547,80.77986284620701,81.63574504279411,77.7018765615863,77.7018765615863,78.57636489288183,89.16059752272606,78.57636489288183,78.57636489288183,67.02461325819999,78.57636489288183,82.69363670192972,82.63250225931635,70.4481420445484
82.07915791712075,71.84816990510619,75.25318306265117,90.03747906754207,81.46513915100608,83.64743095611493,44.48579250950267,83.88134286701576,82.42470960367879,89.33574333483958,82.08713218681056,75.68910980569363,81.13819409372425,81.66183780335452,81.36678982483187,81.66183780335452,81.66183780335452,55.907604795194175,81.66183780335452,86.8530873714149,83.64743095611493,79.56194678504028
89.65709728867624,76.48059542796385,81.41679957469431,88.2589048378522,77.00691121743753,85.19404572036152,48.410419989367355,87.62094630515683,89.1919191919192,88.49548112706007,76.7437533227007,78.47687400318979,87.82828282828282,88.14194577352472,70.33492822966507,88.14194577352472,88.14194577352472,66.22009569377991,88.14194577352472,78.67889420521,85.19404572036152,80.90643274853801
88.38884606183046,80.36364602993169,82.63909194821765,87.24314840904862,70.384646056514,80.32643079295038,52.84032005103804,89.92530370291608,90.10606342539674,88.19479518328504,80.07655705893299,81.4402296711768,90.02365825779526,87.5913766979452,79.88250618038757,87.62061724128765,87.5913766979452,77.88085807703554,87.62061724128765,84.42808155453362,80.32643079295038,80.94579866556793
89.86921154766335,89.58743154872667,86.9663458982402,89.23387739911745,76.37301291934712,83.42548779839439,64.16077409750652,89.54755702057525,89.01323834334627,89.84528683077251,75.07310330161093,91.36317720240311,89.25248551225476,85.10819288638417,85.18794194268702,85.13477590515178,85.10819288638417,77.75001329150939,85.13477590515178,88.40448721356798,83.42548779839439,79.73310649157318
