mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std
55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307,55.95779738492612,5.213621983640307
59.739017195099265,7.9285458309683685,56.47327716799108,4.64709284828167,59.573710367555215,5.028117428962802,60.56076753395168,4.491324731387095,57.93818268796345,6.409119019467571,60.26364047093843,4.970981167783135,60.53578547319743,4.86476455026023,60.57963696281926,4.864835293945115,60.27241076886278,4.953068180267026,56.68748505062854,5.077021423249504,60.32636138942779,4.80344562795067,61.28471576261728,5.233719156765624,60.63890291545964,6.281626995988552,60.640231748478485,5.201080064811689,61.01017886092434,3.819657330222926,60.517447577537396,6.282513229645062,59.191537991336006,5.041920993458835,56.05682089988572,5.089761618787691,60.26364047093843,4.970981167783135,59.58513833151727,7.971876627568744
59.777281666932424,7.847174517132055,57.168447350236534,4.01520012723303,60.59400414606921,4.426776566791345,62.8536118641365,2.853127801632357,58.722957529367974,5.316422927193587,63.442566310529955,3.653876915896282,64.08627013235528,3.4199741546878557,63.970658587147184,3.94207096491028,63.22622654547388,3.704937969495267,57.35156540689949,4.877438115524791,63.38648806676234,3.8340321304832834,62.871418699835225,5.66105372596701,63.73810662839526,5.964485798911557,63.78355392547708,4.175200402371737,63.69079891564344,3.542549450495378,63.12629564662733,3.9900554620916093,63.359113379046406,3.3540529915456903,59.86046882474885,6.217113535107103,63.442566310529955,3.653876915896282,62.67634082815075,7.284668708335151
62.65382059800665,7.858912875440046,56.487441860465125,5.335555712584092,62.9592026578073,5.072836882743017,65.68451827242525,3.4622607728904584,58.722923588039876,4.9417578749227475,64.45634551495016,3.4775720274815622,65.32943521594686,3.162149587441312,65.7334219269103,2.647500226988564,64.97089700996678,2.9708639239096626,57.74777408637874,4.4070012078669505,65.08385382059801,4.115832171354205,66.95813953488371,3.4857772598782732,69.14232558139535,3.7635470829847155,66.35083056478405,4.023604836292039,66.19428571428571,3.6811972965700215,67.23083056478404,3.5679641538896454,66.73621262458472,4.69411183148306,60.7476411960133,6.65200036412155,64.45634551495016,3.4775720274815622,65.81076411960132,5.081419394594691
65.54566234318521,7.008539256136788,57.85588985753774,7.114775386406026,65.30804805443334,5.752442644238491,69.47879013395706,2.8462271827554417,59.480650648522214,5.450152653135354,68.96502232617478,3.173443765097939,70.25196682968318,2.5561648952689904,70.68520093557304,2.1876867957297037,69.59307888581756,2.729385996575266,61.268870933446735,5.309286782327188,67.25706995534765,5.116459761603582,70.6867956623432,4.613100871309126,72.46518179885179,3.5793477755415264,68.43105464597065,4.638456417294369,68.52806719115459,5.509311707326316,70.7088560493302,4.247160102026401,66.36189666170529,4.192228182330194,62.20816500106315,5.1727736203689885,68.96502232617478,3.173443765097939,67.53348926217309,2.952308997562483
67.03319777795498,7.178147571008914,59.66403529755735,6.328746868244008,66.05666746405124,6.699419858815312,73.54012173404566,3.3309318050769012,60.70648273662387,4.7470685400797485,73.34582569173112,3.852215882696695,75.15774924912952,3.369471108113347,75.24891688594741,3.4354642003269675,73.54729819525292,3.8718630222938577,63.579193578396186,7.096281655575303,69.42800946229701,4.51399675996254,74.20912739547616,3.003777342053533,75.03920474178031,3.3079767241338245,71.44539244611009,4.0734685923640335,71.4387475746219,5.332414627878148,72.4593998352072,3.650385649455129,69.61778699199957,3.4669823505357713,65.92137788055179,4.412864740554529,73.34582569173112,3.852215882696695,68.78983600457167,3.133524983532625
69.80144596246876,4.897483522281156,60.32587315932168,6.947016995369887,68.27361650098348,6.408762810902283,74.80463558556164,2.9622650805961066,62.8315879006964,4.593438751330234,74.91972781882941,3.5893610893006267,76.568231353995,3.254761495748096,76.84094412843548,3.2017713497494724,75.06060283876454,3.659666853438685,65.36335123066291,6.463279623614197,71.54670139811813,4.771878225854026,77.67662537876772,2.5944850138934648,76.747647652969,2.7409475886026566,73.57131465631811,3.0489026373559276,74.00962202966349,4.250808462404042,74.15926851310405,3.1187895276146356,71.64239009090427,3.941335107791191,68.12184360214766,4.196658664685256,74.91972781882941,3.5893610893006267,71.41326883206634,2.405284616550541
71.80909598362616,4.64637749016718,63.105446426198135,4.9753451080945394,69.02713909784428,6.6753616671544656,76.12158103187049,2.641226658189707,64.3507615427554,4.136635985444649,75.22075436591267,2.678881708284673,76.86106164110471,2.2052899976083236,77.81823981287047,2.340161270965297,76.03519311023098,2.78432722943089,68.62948884931288,4.962414140363579,73.6596581696393,3.99971898372682,79.54759309959863,1.8991263424338418,79.47236915552483,3.338750325406526,76.29329363919088,4.106492544315346,74.73326067887616,3.8410957405927677,75.83397570505835,3.1733087761311976,73.36088886526142,4.388744763462074,71.17859706015258,3.4469944263015804,75.22075436591267,2.678881708284673,73.61845777624201,2.09988193368355
73.2254120148857,3.5943851439342684,65.73923444976074,3.792226060534253,70.69989367357789,6.179561173681316,78.64832535885168,2.0061763919786677,65.41706539074961,4.195326464043301,78.61244019138755,1.9403231985656106,80.69191919191918,1.7757782037976597,80.74508240297713,1.865036007344554,78.59197235513025,2.049078385931202,70.47846889952153,5.127320922536543,77.01408825093036,4.042701131132948,81.9739500265816,1.993015750939844,82.44258373205741,2.4910406559998415,78.06618819776716,3.297774286006986,76.67145135566189,3.0356460725549206,77.17623604465709,2.9748282327065856,76.20228601807548,3.18851849662376,73.39074960127591,3.7808547688633607,78.61244019138755,1.9403231985656106,75.5701754385965,2.6328363730739093
75.40870304899119,2.790790599036006,66.53100826709908,5.2291644537371615,72.97907972035406,5.7829404286691295,80.29719024960792,1.495560191094096,66.63494510752545,3.8597934984140716,80.31765862994764,1.6812954344900888,82.8698264175018,1.815690931690393,82.62287673781866,2.2667301800353243,80.4986841755496,1.9093432160807833,71.33443206890136,4.409067338364891,77.19423695473031,3.304544729913386,82.4418511922167,2.2002251528464614,83.84087827959277,2.6251904555961905,79.16132805231402,3.5151867112335142,77.59855392222015,3.182451416160759,78.05364310587734,2.212635081305238,77.94385815678248,3.0264533926293713,73.59313113054573,3.519454557990532,80.31765862994764,1.6812954344900888,75.65671602115951,3.0060841413388117
