random : rwll,uncnormprop++switchKkde : rwll0010,uncnormswitchK : rwll0010,uncnormprop++ : rwll0010,unc : rwll0010,uncnormprop : rwll0010,unc : rwll,uncnormprop++kde : rwll0010,uncnormpropdecaytau : rwll0010,uncnormprop++decaytaukde : rwll0010,vopt : rwll0100,uncnormprop++decaytau : rwll0010,uncnormkde : rwll0010,uncnormprop++switchK : rwll0010,mcvopt : rwll,uncnormdecaytaukde : rwll0010,uncnormdecaytau : rwll0010,uncnorm : rwll,uncnormpropswitchK : rwll0010,uncnorm : rwll0010
62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806,62.804294674178806
60.92699391394478,68.08940388550775,63.167406383713825,63.43583065352008,63.62718260823345,60.47253302150052,69.13652430435592,62.17609695165706,69.16575863077045,70.72315092885428,64.85768198368193,70.84806123262551,63.64047093842188,68.27809817418343,67.58710500438515,63.74411991389162,63.23384803465596,63.186010045977625,60.16158609509129,63.167406383713825
60.44756285547228,65.22617339074044,60.5219794822729,59.081486206346675,60.98176792643385,59.690107904108864,69.5104449051188,67.88922553553394,68.75298995375539,70.13767075958114,64.46871843937703,70.77552756072929,61.03492265986286,67.76962738531866,69.35629617817466,60.7691489927178,60.415670015414875,66.1111997023335,65.10125976718227,60.5219794822729
58.14750830564784,67.9548172757475,65.80465116279069,65.24916943521595,66.16611295681064,59.38604651162791,73.02059800664452,70.22458471760797,69.1827242524917,73.17209302325581,64.86378737541528,70.68970099667774,66.02259136212625,69.3607973421927,71.77142857142857,66.0890365448505,65.92956810631229,67.73687707641196,67.73953488372094,65.80465116279069
61.2880076546885,69.14735275356156,73.28566872209228,72.57867318732724,73.60992983202212,62.109291941314055,74.88836912608973,69.293536040825,66.54263236232192,80.77025302998086,65.78513714650224,72.4271741441633,73.79066553263874,76.41399106953008,68.31543695513503,74.26908356368276,73.81990219009143,64.69806506485222,67.41707420795237,73.28566872209228
61.199266406187704,73.17864072508837,79.4327937697685,73.47367301916381,79.34242351752917,63.936953459320094,76.05985700236558,71.08949312920288,71.19315312441857,77.68652154267336,63.923663716343725,75.35284267602265,80.0281742551099,83.37984743375063,69.40435371979906,80.89732344576456,80.36573372670972,61.99133508757941,68.6601281131223,79.4327937697685
61.18494497900165,75.34421349210568,80.29876136303227,79.75120939875605,79.62894051352932,63.037584392111,79.23289564616448,70.45877412152464,74.94816862474084,76.88852267290414,68.23135399500292,78.88203710594864,80.73733453830205,82.93285843389506,73.04502684599437,82.0743182180639,81.84307054383073,62.24549465738132,71.0036680665568,80.29876136303227
61.57731054464262,78.0654421732543,79.40511948114086,77.54445655352065,78.80439116450918,71.30591956619973,82.70912522261503,72.00499720900561,78.49871082640014,81.34286701576248,72.29472900773504,81.88245926477234,79.68953510007708,84.43156747561203,76.68323542702214,80.39392892267617,80.10951330373993,61.90957178171766,71.68602642141357,79.40511948114086
66.7410951621478,80.7230196703881,81.48856990962254,80.4040404040404,80.4066985645933,70.33227006911217,79.12812333864966,72.39234449760765,80.05582137161085,84.21318447634238,74.13609782030835,80.37745879851143,81.83944710260499,84.0829346092504,77.43753322700691,83.08878256246678,82.90802764486975,64.43115364167996,71.36629452418926,81.48856990962254
66.45312209255961,82.81453520827242,83.67314389005556,78.38326377628326,82.0409899253037,72.94186448337277,80.96972274648449,74.31351178925543,81.06541907015072,87.1846673223637,78.2131369786544,85.82365294133284,84.8082086179856,85.88213402801776,79.5608602036205,86.72745155373615,86.63707169249581,62.11223052181079,70.77274781360482,83.67314389005556
69.2833218140252,82.50571534903504,83.85081609867616,82.55888138657026,82.38875006645755,74.66106651071296,80.52262214897124,73.64027859003669,81.76936572917221,85.03110213195811,78.41193045882291,85.96682439257802,84.98591100005316,84.75198043489819,81.44771120208411,86.97432080387048,86.75102344622255,65.05928013185178,72.56366632994843,83.85081609867616
67.55190472392802,81.64659595395699,82.61956030518117,83.12465108860356,82.18092883536698,78.58946752797937,79.71130074168595,75.35688651407608,88.56368131429939,88.26328521679028,77.55801898077996,87.23715341467954,84.53093016455325,83.10604248079326,81.55886965999416,86.70282053326953,84.70106600739028,65.49698274716219,75.38878698460802,82.61956030518117
67.8354955338154,81.17556358996171,82.71480221182476,84.42418119948958,83.00988940876223,80.03509145044661,79.23755848575074,77.5069119523607,87.34315185027648,87.74191833262441,81.71788600595491,89.94842620161633,84.99042960442365,82.74936197362824,81.55306252658443,87.05072309655466,85.95278604849,69.35612505316887,78.51446193109315,82.71480221182476
69.44835836767247,82.67446497407948,82.81802472417918,84.72683769772696,83.63950551641632,80.83211484780009,80.55562940316364,78.7185963046657,88.01276086667553,87.71234879702246,81.43559750099695,88.14568656121229,85.64934201781205,84.2137445168151,79.35398112455138,87.97022464442377,85.73973149009703,71.97660507776153,78.82759537418583,82.81802472417918
