mcvopt : rwll : avg,mcvopt : rwll : std,random : rwll : avg,random : rwll : std,unc : rwll : avg,unc : rwll : std,unc : rwll0010 : avg,unc : rwll0010 : std,uncnorm : rwll : avg,uncnorm : rwll : std,uncnorm : rwll0010 : avg,uncnorm : rwll0010 : std,uncnormdecaytau : rwll0010 : avg,uncnormdecaytau : rwll0010 : std,uncnormdecaytaukde : rwll0010 : avg,uncnormdecaytaukde : rwll0010 : std,uncnormkde : rwll0010 : avg,uncnormkde : rwll0010 : std,uncnormprop : rwll0010 : avg,uncnormprop : rwll0010 : std,uncnormprop++ : rwll0010 : avg,uncnormprop++ : rwll0010 : std,uncnormprop++decaytau : rwll0010 : avg,uncnormprop++decaytau : rwll0010 : std,uncnormprop++decaytaukde : rwll0010 : avg,uncnormprop++decaytaukde : rwll0010 : std,uncnormprop++kde : rwll0010 : avg,uncnormprop++kde : rwll0010 : std,uncnormprop++switchK : rwll0010 : avg,uncnormprop++switchK : rwll0010 : std,uncnormprop++switchKkde : rwll0010 : avg,uncnormprop++switchKkde : rwll0010 : std,uncnormpropdecaytau : rwll0010 : avg,uncnormpropdecaytau : rwll0010 : std,uncnormpropswitchK : rwll0010 : avg,uncnormpropswitchK : rwll0010 : std,uncnormswitchK : rwll0010 : avg,uncnormswitchK : rwll0010 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std
39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561,39.295576646884044,3.637283748456561
48.15039970819781,5.350138994856866,44.71997629107268,7.214363312025294,43.6319492993708,6.777526554790867,41.94116842457218,4.4529853267657415,44.02633818657102,5.8540763966645795,42.16199580534363,7.391901398004923,42.173014377336706,7.398759286326854,43.74753032007052,5.877778314091766,43.72070579652877,5.872956881555384,44.15255782850543,4.538469487660609,41.089622784887084,5.236748386466591,44.37376516003526,4.452404088945183,44.72810723730204,6.974711860413515,43.78240979968996,4.164685550038063,40.672588832487314,4.767268038456491,45.05076142131979,5.248312426423896,45.08108149183865,3.2422530831551386,43.50557767713305,5.721077016596751,42.16199580534363,7.391901398004923,47.78017568923067,5.382883976326922
51.861012956419316,5.743226562618538,48.48839241612524,5.9684486268957375,47.31273984573882,6.669447840960601,45.70386412857631,4.21122795142593,44.74714084881644,5.185978398766021,44.71264105779095,5.126433344889103,45.26144610357537,5.169953868855763,48.470154641133774,6.261853111784911,47.76382081386071,3.5392799003288213,47.1220031156199,6.4744857447856985,42.19028078574414,5.861221352323382,46.84296515825069,5.404368060004137,47.868915992248944,7.179816385066294,47.05513127398457,3.867677317318054,43.89262509973783,5.535375800802149,48.07477487746495,5.348175559839954,48.5061742467419,4.757310451599144,45.025798852539985,4.133267981845842,44.71264105779095,5.126433344889103,48.95140392872069,5.932498751477154
53.70548809216226,6.727627906380916,48.927230724805085,6.232353912242141,45.65838868033497,7.275074892798194,49.90865844947338,2.735883125941972,48.37424198671671,5.523530367095593,46.06919768378498,4.96210974443282,47.59624298980198,5.066737435144926,49.431357052753164,4.6857217078176205,49.51342766387526,4.717501889760047,48.00872380199704,6.9909887262994515,43.41307354438653,6.474737469034689,46.08918339741934,5.905683273184948,50.81523473714607,6.82790830871846,49.03870997157925,5.356911280414258,46.173533747739256,6.32175220330116,51.97774974542913,3.5435180437874623,49.689803486481146,4.7306089089399315,47.79328844780157,5.1543852106493215,46.06919768378498,4.96210974443282,49.09046005137013,5.144534975738051
54.12628331294218,5.841399861807085,48.69803105028383,7.5106299480207115,47.733238090171966,7.204492575674658,50.71439970211181,3.154281888793281,51.206903102748626,3.9192266060115313,48.76216820043619,3.550996115052227,49.31029766020988,4.571303789593634,51.16617145288883,5.2345008062023295,49.249656136724596,3.122401902263502,48.06266290760148,5.472732290729206,43.835082413198265,5.643314546623081,49.37352290775345,5.160871398354402,53.08527049311133,6.593745833327102,52.01150517124771,4.518814358049703,47.64333969132097,7.275276015018947,52.237429042578256,4.146241568244536,50.97938340185269,3.453003565343516,50.25677657626166,5.783300078739739,48.76216820043619,3.550996115052227,50.048786789570876,5.44573118971871
55.20031612864003,4.918414536865943,49.442595294546784,6.03779201176361,50.37578272235395,6.484841311183382,51.079852878594444,2.9938816535808095,52.50676332907774,3.487268360508683,50.35009727035079,3.705441611785223,50.72512006808924,2.700261508639556,51.447276430178135,3.6089942536593074,50.72618396255091,2.9418135560514296,48.488889902121706,6.0634855960427485,47.19861389750137,4.226927605955898,49.72870691227429,3.8523121701135734,53.85365371755122,6.521768030621119,53.704480515532865,4.047681946473597,49.62687701380023,5.064156783870148,54.00571463310839,4.211447518312911,52.17551218919084,3.746496343051267,51.47797738464345,6.002046481638145,50.35009727035079,3.705441611785223,51.33792327801083,5.293946110637294
54.8402246354234,4.260525681877923,50.42373718567378,5.00909829092441,52.035245571505655,5.6224447462092915,51.88941492959244,2.1603746109861586,52.68422612488696,3.0332527251994414,51.88386743774271,3.4134192247707684,52.05241999832815,2.000388716535253,52.39416069488035,2.7789154008126156,51.460206245107955,2.7548636332913556,50.62557469735772,5.529893680285097,49.11506106040686,3.3442666733517923,51.23139120456567,4.188608691274596,55.421115425827,5.117181700542698,54.92351300620864,3.630011816414028,51.491135411996254,5.347099249097964,54.10499198273438,4.3389429478279675,52.32067542613097,5.245168593968447,53.15044341938278,5.1885217138514514,51.88386743774271,3.4134192247707684,52.13266864755188,4.827400098857565
55.42678015046736,4.2569767844481525,51.19697545406186,4.556493223474242,51.896344707044605,5.720600745469754,53.64207006611446,2.1858034611041375,52.39091116346227,2.0394146736495595,52.82635458621477,4.039068065180828,53.35990576791549,2.166069290275283,53.45945740557793,2.730883093641899,52.35792993388556,2.2050541651799547,52.2543506345467,4.2572946085128605,51.17835701801049,3.3350548059498424,52.18223269245383,4.472350959842962,56.37540846568887,5.127587779229692,55.57595561972795,4.340452511730452,53.63880234060339,4.339753774353217,54.83866555209363,4.219344891247767,53.169465764875746,4.162914624707491,53.28512804924386,5.254197278351206,52.82635458621477,4.039068065180828,53.23687210274337,3.6472135231371783
56.47447734993047,3.981156444272046,51.68851499745419,3.217961978169519,52.93580770429139,5.233798002768152,55.21266975203095,2.0566316133217004,52.40590018922554,2.799058243974087,54.43851689730904,3.649791891978962,55.067976806571984,2.36838892693355,54.42354604108247,2.710357838177996,53.92654401203748,2.83676396255705,53.09919522148509,3.8180123988163555,52.50081693758597,4.117214536876127,52.354604108246136,4.869955622319127,56.63368518645175,4.499123158365278,56.502367219144446,3.5257726339627884,55.84463746969732,3.6399597204164844,55.298619185494225,3.0131921502208905,54.16015016452743,3.9978464915983483,54.42491393657525,3.9979816420760517,54.43851689730904,3.649791891978962,54.32004194879511,3.5783227235268145
56.878590752956185,3.851743987384285,53.548043894580054,3.0897909660843563,52.85763139496004,3.6737303781571997,56.54155394108885,2.1296429746457988,52.71210140742316,3.3111817219177344,55.179651639967176,3.0252373326919,56.51077605860716,2.1329747053001764,55.90828950968173,2.6134030745922954,55.18200747788552,2.686647522632982,54.04755752804207,3.1337397995050673,53.72450375414171,3.694397212458112,53.72229990576648,5.281550769932946,57.43768428732104,4.6402624004367965,56.54094598291638,4.119589319938143,55.465467975803264,3.201365211330325,55.8962823357753,3.147677527752839,54.60072347022525,4.599220300645285,55.165136638599265,3.32308928833702,55.179651639967176,3.0252373326919,55.54100677873362,3.6873589754384115
