sopt : rwll0100 : avg,sopt : rwll0100 : std,vopt : rwll0100 : avg,vopt : rwll0100 : std
62.45585764994718,1.6891245880204253,64.42244400021282,1.7478480074881464
62.633587206032146,1.6204783115692145,64.76938629695505,1.6716651336778008
62.85297314553704,1.5461442285215747,65.09527899605506,1.3733813156824148
62.99125874125874,1.5985854735654128,65.22157190635451,1.2084867503871775
63.16511983216655,1.6236471758539988,65.4410568642206,1.1287258824222033
63.15009349488439,1.5551327639971018,65.75981696286048,1.3030401367389177
63.2201251168695,1.5796394227125719,66.12730603464658,1.3866726344576374
63.46612849280915,1.498550152764571,66.55044239715406,1.2941718250350263
63.746569875717384,1.5083727944715677,66.89544297062065,1.4393464767200204
63.71315201362178,1.309434725069125,67.12749137236419,1.283327055119954
63.610331957462016,1.5654247006264488,67.60758021481837,1.4051414746331101
63.711764169301865,1.5329981571399351,67.9095718803211,1.4922351347613878
63.842616171674855,1.4684921429012097,68.43148284695668,1.4768418318124397
63.833979475484604,1.7032440236394324,68.6028886354998,1.5190264403516798
64.05255836228325,1.6463488827277624,68.78554759063162,1.3865785455034774
63.950497156931306,1.5365772922030343,68.99093866877489,1.5015416230623138
63.82920173018008,1.643372038015209,69.06003177571515,1.4093132384673275
63.928663737399845,1.4925747103573404,69.22156507989601,1.2499142046109823
64.03915010072598,1.6130119109109062,69.35018434756167,1.2922060627725513
64.06844857994284,1.6974430557121898,69.44360822234385,1.317152007193433
64.11120318070897,1.6168727496592603,69.5505652144166,1.189381575874226
64.45051770537167,1.5568456601307394,69.59457815754664,1.3470642632296597
64.4549608106978,1.5199607755601272,69.61091978926723,1.4456121178980017
64.68534286148699,1.458703784466828,69.59297552075415,1.2799464807788636
64.7637582770129,1.4652727368434217,69.75885478831374,1.2461764244331
64.90185345679575,1.4980988520454463,70.03983639708676,1.265405061672995
64.94514851334606,1.5143935728799331,70.24867527767853,1.2676406217894687
65.03945687872522,1.5443978809810888,70.34500060819853,1.1871475738150334
65.28756604705971,1.412426700847589,70.46603565590908,1.1657604502629106
65.35929873644838,1.5215124423921431,70.4171544999772,1.1266585707445083
65.50987204731891,1.596998463469574,70.37268214060349,0.8598301511891318
65.46771888209713,1.6809103532440617,70.50558039108354,0.8486722026159026
65.57503554295184,1.531906487388443,70.65566292356937,0.9079983018605964
65.6194784459819,1.454923668467823,70.76355204135938,0.8377758611068794
65.88699070167036,1.40634886001969,70.90018170897673,0.813839718430067
66.05566875494192,1.3580128400329692,71.04814184052064,0.833828257117505
66.12611859161997,1.3024983528335825,71.21176640537685,0.8168031086014991
66.17345619877437,1.3449193737841445,71.19421255113056,0.8419449308326555
66.2452005322182,1.3874873287777845,71.41220300323133,0.8119196927726011
66.38757945317965,1.3747593184717173,71.50634104802165,0.7422453794528974
66.34421355960555,1.1758165746277056,71.65438744554183,0.7275155292356545
66.34426179650552,1.1801206624612128,71.68017517981782,0.6660192579829103
66.3379232213867,1.20687029352088,71.79324974718865,0.6473442701026177
66.28041362530413,1.2559590025256564,71.84276155717761,0.631678184763811
66.29163847048714,1.275524675958856,71.91964659098686,0.6562937459461385
66.46291762344318,1.3573402267829018,72.02489393086879,0.647048196523394
66.47338366903139,1.4409582831608179,72.09471018955725,0.6483413160626298
66.5979044374829,1.4176275187834353,72.1522856534566,0.6672801582892343
66.60092004714292,1.3482051304487646,72.2871915751055,0.6158664941920772
66.62446583633681,1.392086003077137,72.31534285323235,0.5881936168778914
66.68177290457977,1.3547250192790479,72.35535650468016,0.5398735871687469
66.7336060587627,1.4062698761394263,72.53041547539388,0.5313648403603081
66.72483670567483,1.4468980262890596,72.53993962482225,0.49143913921390686
66.81461485818569,1.4745592312177191,72.56254277241274,0.5587357922307549
66.86097529446654,1.468456252268165,72.61837592864367,0.6494159358108758
66.90710831280227,1.505299441635324,72.64341332846672,0.7192391440116176
66.93202643205305,1.4459899712795896,72.70700418989104,0.6958457540294888
66.99481392483992,1.4819453359578116,72.80260976685474,0.654037958020431
67.08193604805902,1.4092104531145442,72.87433937873085,0.5989199652452561
67.09613395790242,1.457058420181158,72.80744311960095,0.6120160431445898
67.19382827768189,1.4668686101985446,72.68921621559964,0.606807320180346
67.23129686240513,1.4554925320111873,72.74733464129822,0.7109149281980313
67.25667485418361,1.3623292920404422,72.77488384118752,0.7212655470715281
67.38722433460075,1.2442711317391006,72.86562737642586,0.8197241780187112
67.48865010380308,1.2445852426759962,72.88108654818669,0.7585475752945248
67.47562700573391,1.2411298523922463,72.97928485604342,0.75584773157125
67.42518840734009,1.2364205459830413,73.06121052191305,0.7658599221408496
67.39444545841698,1.2031059648659246,73.2661830017643,0.7870281030517802
67.4079622799346,1.1747998468727645,73.40895091068101,0.8360870773107241
67.4605685430514,1.1707809878606372,73.4736185681476,0.9189801489256199
67.48169104058772,1.187551422941594,73.56749028465394,0.9360875121228656
67.51787180969184,1.2651005905447783,73.64105801113377,0.9316183711298436
67.5675901772745,1.2075679661720145,73.73394376801454,0.9029078984418724
67.57160240322459,1.2243580579803102,73.77815803483153,0.8690817315307292
67.57820045783298,1.2331070293057997,73.84496041493965,0.86348130337693
67.67149853979069,1.171115924965206,73.8655999026527,0.829780299194883
67.68167195236032,1.1590368792545958,73.87475567926866,0.8211280376637863
67.73595667979862,1.1692299353992117,73.91113882846842,0.8554379974983125
67.73525497205004,1.1806352616071856,73.85222648971364,0.9124589547024091
67.65416324419701,1.3033890127171168,73.97006479875878,0.8708191435689638
67.77104264429622,1.3982875661088625,74.00082139896412,0.8347635524263695
67.86001125629363,1.3203128015970522,73.94700415265969,0.7573712056196491
67.84835831793187,1.3601867595129824,73.98361740479614,0.730760995915108
67.92668086400973,1.2767821251073899,74.0985701247338,0.7667995572363
67.92248191726434,1.3239592628958157,74.16423915606296,0.7578680043884641
67.95714872450142,1.4268374946757747,74.15636075997506,0.7757210706478255
67.9951626520228,1.429102047752855,74.16004320147249,0.7373996427146748
68.0287657062886,1.4080192607709072,74.20449359578933,0.724429307165001
68.081232173417,1.421656216541957,74.25388857197187,0.6989005822608751
68.14640156989215,1.387391449360632,74.3336325052862,0.6955720416174581
68.14981022719493,1.3941216601790156,74.36994668106759,0.6907141004427789
68.14196178654011,1.3798272238763745,74.48924485822076,0.6416216036285654
68.20766556883265,1.3619997525980285,74.58420488168493,0.6056887963137246
68.20194721229177,1.378699141382246,74.6518597398646,0.5905466098590212
68.22452441259915,1.4064560681697629,74.6649019921046,0.5690651109367072
68.25022058599812,1.3593062631475776,74.65086560988225,0.5320182637516911
68.32779328652819,1.328444043540946,74.73578920945941,0.5310288537942459
68.34337395220057,1.2960273558300395,74.85136841464713,0.474508018699397
68.35134826759973,1.2908679173128457,74.87939755828548,0.510665484011569
68.35065112882613,1.2758646252640669,74.93678877867706,0.5386692324840301
68.42959616013631,1.2639031951257966,74.98550923073412,0.5161858231349223
68.49119897765134,1.2604412640212688,75.12999954359434,0.5133990187377389
68.56938559724938,1.2582982897486183,75.20450932215638,0.5416116062273519
68.62916476494753,1.2380070263107188,75.24265936406512,0.4936195958722821
68.69647570725473,1.2059054231623696,75.36844187161016,0.5441267618642327
68.74081455674056,1.1810736478598762,75.42256842489617,0.546879477945852
68.77237423644233,1.176053085141353,75.41119909932524,0.5290297407341974
68.81762719084712,1.1741177137839565,75.48327957643622,0.5217387138384378
68.86295690540489,1.2247784670288546,75.49716633068351,0.5752014353528351
68.94769272901547,1.1771491610039149,75.5634670683281,0.5283663334903375
69.03653777395724,1.205352032381193,75.61554319794907,0.5082124741645452
69.11161488604205,1.1288715294678187,75.68199799166234,0.468550519405718
69.15694821644567,1.1485711653249224,75.77941590402506,0.46078487914444266
69.12301255230128,1.1521790709206288,75.86101179155573,0.4380968386715976
69.13631902867272,1.2055589435718057,75.89110605634123,0.40156522604726197
69.24456819426693,1.2720150090037692,75.84580974986305,0.35091191250907033
69.2738518186037,1.2874727030216973,75.85460299588428,0.3340506658071072
69.23284086240737,1.3100762632529275,75.92935502031254,0.3469641434300602
69.21024002434478,1.359437525924606,75.96629769104948,0.3482593271340978
69.18832354462737,1.3884274046762344,75.99958917866164,0.3571714546705705
69.1717322337439,1.3810483994388814,76.04726002906202,0.44856125810153363
69.18420291839746,1.3895585902191208,76.12543935728306,0.4141029568172969
69.26187414885766,1.4156525133696065,76.09680388919745,0.35491566956135756
69.26270541692027,1.4450230347491961,76.12576080340838,0.3613089028933264
69.28605664985278,1.4249751710908154,76.18918281484187,0.3178591352163188
69.32911334621647,1.4100166198057762,76.27177832894596,0.3042088915586861
69.39636479834446,1.3807309178851717,76.34783204120605,0.3036372796929216
69.4264889375818,1.3782335769330376,76.37093338202624,0.3162629729754913
69.47578651044242,1.3786991885754727,76.3826225891125,0.282702666016017
69.53132370619474,1.3148596748060672,76.40290944504468,0.31083347306545184
69.6061871828232,1.3122422922419952,76.4014364733362,0.2942676491664948
69.64483535212125,1.3246308877828914,76.44782092641063,0.30930453822051124
69.67671249552998,1.31861179841059,76.48705404356659,0.35804700052436134
69.70379669786197,1.336209392840963,76.50680970859013,0.3554540802025516
69.73681607559976,1.3207150133169971,76.54284822984273,0.3835718428707483
69.77774903369145,1.3126087070486303,76.56732203183492,0.4013285909541549
69.83192190341406,1.2530926842791503,76.57520905141257,0.3819643095025213
69.81502898969762,1.1788885707207382,76.57290033935446,0.38539861069305315
69.83709339927715,1.15173164764278,76.61259273349819,0.413785160797504
69.86128865351837,1.1809998780422593,76.68264548332115,0.42078901677033814
69.90755042876818,1.1962427028554397,76.68878354625903,0.42316213093380206
69.92444187426763,1.2313159422107014,76.69842187761563,0.4025018868246353
69.96438925285914,1.2304922766445694,76.74435592485219,0.40367769003716736
70.01148987977476,1.2447586972046805,76.75353827423528,0.439582858225303
70.0604935359423,1.3177226288792214,76.77870018794847,0.4303693478149491
70.0867461078391,1.3595986922546248,76.81101523383404,0.45038479263924347
70.10706377409315,1.3898098394385472,76.80391425766832,0.4206750494772946
70.11642417970415,1.37173816971102,76.7584616789432,0.3883048555482432
70.10714149830689,1.4181509434681316,76.78339611155499,0.3863423641633121
70.0942821921561,1.4152654865063048,76.83009420609676,0.3805912820793216
70.11650293349973,1.4360540187731798,76.86438936787076,0.39310486935977684
70.1311143578973,1.4571577202205919,76.91261072048215,0.3757764820614968
70.1953413336783,1.4654659711219558,76.93944951335885,0.35999194274362
70.22053116201202,1.445660126286455,76.9723765314664,0.35442163227050255
70.23712226712021,1.432936368600651,77.0114680120844,0.34426919567007386
70.27266224278581,1.4222345559725817,77.02674114209181,0.37854028406781354
70.31147503557648,1.4268061730044566,77.0653009352622,0.39147907559658834
70.32875211177571,1.3855204163837433,77.06520250216886,0.38641327905255046
70.33377725352915,1.3875503446038098,77.11380845477721,0.3733035574679312
70.36170892819092,1.3600167982257334,77.1491735411403,0.37654116117946723
70.38652085568823,1.3206384783148986,77.1603388050501,0.3657724990558763
70.40448395001599,1.3312038944507496,77.20308671100896,0.3434763029916695
70.41217342333772,1.350202543534658,77.24941210493071,0.33800035489480934
70.372298325723,1.3572847092816476,77.25913242009132,0.3296837119365316
70.42268205998522,1.358048254883184,77.25561077329355,0.3268851318895002
70.43105678929663,1.359781178306099,77.26601622551334,0.33581580764259583
70.42679817651849,1.3524073895254853,77.28403235994732,0.31363363918630194
70.45138360376266,1.3448664614360084,77.31491065177022,0.30408746776474765
70.42421705544352,1.3755558847945228,77.35454164922562,0.3233348714935734
70.40389972144848,1.349019077494653,77.36076228747129,0.3086845279515475
70.43563964594765,1.3318853146087193,77.40298189401261,0.29404268943758455
70.39599062347784,1.2766176220205094,77.41019240136386,0.30680826849429177
70.3893721792208,1.2919070707139906,77.46497096452575,0.2922834235739858
70.40109597381841,1.282727607724913,77.50810563969863,0.32303431681735517
70.37126395664782,1.3107668818764764,77.57696610827391,0.30538315869442095
70.43862453192072,1.3408794707454668,77.56849940633847,0.2883252464433623
70.46305951121496,1.3511186814839586,77.57822311187562,0.26488848679471666
70.50172773354846,1.351887904635594,77.5790419070525,0.24207775891431785
70.50020930852077,1.365876618695208,77.60901168322107,0.2515208343317262
70.50668270108994,1.3729971455922638,77.61553918285331,0.257563225048556
70.51292785215745,1.3713099228526129,77.6337121240952,0.2626837491131684
70.52982904811924,1.3992201629947256,77.66969600097426,0.23119246778805078
70.54064134083316,1.4122185551409707,77.72288230413835,0.22948705524409266
70.55868473131375,1.4182605082929043,77.74326381488811,0.24565593038824673
70.57573889282153,1.421573630699472,77.79584256235776,0.259891296692669
70.60725540044756,1.4275925945158776,77.83464506995082,0.2886271795596368
70.61981929865958,1.4162149016206542,77.84749233122997,0.2879235056877747
70.6336012665936,1.424708178431961,77.91552490561442,0.30983243841428515
70.69122740247384,1.41031308286018,77.92768791627023,0.2551209199359943
70.71528612967559,1.4376716702964303,77.92523634813588,0.27662709809307967
70.72336020339034,1.431215501784369,77.94531600861669,0.28457595924750256
70.74003592850835,1.3986733603939816,77.97985872179764,0.2704170742487099
70.8143349749945,1.4196098604063518,78.0132601563511,0.25094285203112005
70.81030676714622,1.3874907267130676,78.02085712110832,0.2586893937666435
70.80483219024276,1.3925481856959587,78.03165130281877,0.2523570925393904
70.81534315815115,1.3986450574583644,78.07426466110469,0.2633422543215945
70.83026939794621,1.3900307847742708,78.1097231420372,0.25700042156406927
70.8843993118463,1.3956890937939375,78.13612350227609,0.2653952184889758
70.93213565257108,1.3807224453267926,78.15239980207818,0.2676095525366785
70.94021193020919,1.4157325131228413,78.1865655735209,0.25914994095153865
70.93443359241186,1.4426883002693538,78.21410899568373,0.2862534876037233
70.92226062331572,1.44213738799614,78.22802636987868,0.2898576254287595
70.99040049938719,1.4660998988805525,78.23151468091747,0.2946872612699537
70.9883526187576,1.4679121224578044,78.23355663824603,0.2978038543842362
71.01599433613227,1.472747420380583,78.20735541531222,0.31288934986080147
71.05733948446232,1.4524466609919358,78.21655323619423,0.32049909371582597
71.09198596192056,1.440436211352757,78.27698561934271,0.28616346561257844
71.10996071743963,1.4354254682249055,78.31945248028259,0.279459993559893
71.11522210802787,1.4315020765177051,78.32979330821057,0.25683785718949326
71.14164776101222,1.4249772619330043,78.34005816343621,0.24465601484613264
71.21542713147015,1.460962951650197,78.3890737173875,0.2635003733553838
71.20805164748157,1.483776163484062,78.39499969547475,0.2746410437561388
71.23661030369011,1.4725955715697072,78.4127262068808,0.26025961661502384
71.2345641416064,1.5030525828200356,78.41515036162924,0.2668455689189052
71.27157420307731,1.4942590224339776,78.43135463536075,0.27463182553594034
71.2929013003624,1.5032632832402535,78.44656941864359,0.27175205672354263
71.3133912460886,1.5040650181830446,78.45485622054558,0.27285898403195824
71.30548322750597,1.4990851973705768,78.4740304234617,0.27604573166949076
71.33031329704214,1.5015463196769714,78.49023563896608,0.2949270351478245
71.31502009989036,1.4939850840053863,78.50042636131076,0.28208840470840046
71.3152585215809,1.4905564172538928,78.53269683195909,0.2677534102783243
71.31260373680925,1.4926209251501965,78.57105876261973,0.2617025884075167
71.28885877220367,1.5269751466270183,78.60629963225497,0.2564341839037556
71.29800517740216,1.494593787412132,78.63499314755596,0.26375834267001685
71.30829380458205,1.4858557968308395,78.6496775519838,0.2679780346928071
71.27480241818817,1.5221772917073582,78.64707853020451,0.28566580349816184
71.31021722743783,1.4897966984573743,78.65323556956533,0.28508994264308424
71.37631723213741,1.447209699926376,78.6542912834257,0.28954578013014814
71.3513534092207,1.461270261326725,78.65626070735144,0.3233075834857389
71.38882543743432,1.431662275707133,78.68564118963863,0.317199968428911
71.41030814799022,1.4354559097118864,78.67565653719933,0.32595789522355584
71.40186702403071,1.4702029008799276,78.68539274510401,0.31048635249143847
71.41147177741736,1.4798561862314688,78.69680425794368,0.3274819745484518
71.43257443082311,1.4926453681924226,78.71248001218305,0.29817581101344987
71.43441281057497,1.484864980238049,78.72183599966498,0.3073089174452469
71.43960160818713,1.487147683941724,78.71763827972708,0.3218814623285255
71.4743350567667,1.4472101091880802,78.73323840489769,0.298743969245263
71.48965170644045,1.4537445239741011,78.72508109589876,0.30870466194725454
71.49644012944984,1.4269276228756298,78.72012183514182,0.2913949994892716
71.53064177149645,1.416045682672656,78.72056897444489,0.3084415443156186
71.5105503224873,1.4356657794741183,78.74949551868293,0.3123008609618008
71.5260200118792,1.4312296624312324,78.76250742449855,0.3486480246371679
71.53143823150904,1.4507195018230346,78.80757837664959,0.3331007533532146
71.5103563813585,1.4463297324892093,78.82782515991471,0.3167594581507427
71.51706912175693,1.4443479300694633,78.86048477371895,0.2990275371256614
71.56109596551882,1.4348539784973915,78.89154571345894,0.3014037469361307
71.54823823267358,1.4180901466357194,78.90737680574487,0.2935827098049615
71.54885924030583,1.4321906954008816,78.92046666057449,0.3092230238609894
71.56684308723298,1.4000421416171025,78.91611773217072,0.3071279806783748
71.58025800752395,1.384802515779138,78.94938848866077,0.30649619156542457
71.59710005863852,1.371943845046691,78.96499204191511,0.29318489638037276
71.61417082977947,1.3600194591327353,78.97107652004385,0.28722046852945304
71.65781998461667,1.3560576135092246,78.98051191446262,0.3050049452548704
71.65059782194807,1.329424997217657,79.00007615566219,0.30896568952954084
71.67429498358833,1.313270258014942,79.00943575840193,0.3192660509853998
71.69631705608188,1.3163188004324355,79.01917628781186,0.3128001365961043
71.70661122407792,1.3116543092234816,79.03554265956879,0.3030377196254739
71.71134601617595,1.333672139937522,79.04391269248929,0.28353550260236066
71.70069685084346,1.350063507463529,79.04558089943262,0.313172823359775
71.71365685736916,1.3574834368515027,79.03453055504784,0.289480738994252
71.7376602210155,1.339966283065581,79.04731803538382,0.27592347818217655
71.73736881387946,1.3676300881435604,79.07739409909979,0.258763702488643
71.74233250317972,1.3207821516899496,79.08858272214226,0.26487249322602807
71.72833206397563,1.306034425589818,79.10647372429551,0.26462218697585227
71.75127000205637,1.311982429460062,79.13198120320794,0.26127804628237367
71.78555652028211,1.339585825086973,79.15071059726729,0.26036792626489047
71.81611156385904,1.337829587579807,79.19084213653015,0.2668528203633697
71.79655130392396,1.3387877236124586,79.22411954667317,0.2531341900413301
71.77242088426826,1.3379900576311963,79.22533226703226,0.25696629052047815
71.7728913735586,1.3452809795808465,79.24459609730833,0.27116242892914516
71.82797254994554,1.355041998206925,79.27155293884671,0.23939588403021286
71.85860524632116,1.3932957284963423,79.28860859762969,0.24787384981818317
71.8871819088894,1.3777897489980135,79.29629601419747,0.24159765743920245
71.89884987432401,1.3638252049639026,79.31617031000077,0.2241222984807661
71.9498967925721,1.3713960058927366,79.31913564731242,0.2280012989474897
71.97672292974224,1.3668919606025882,79.35432027298764,0.23445676390145398
72.03180817598086,1.3711476935538898,79.38242171730636,0.24166800884077577
72.01636122663498,1.3976046513397136,79.38637783160429,0.21317437639621836
72.02825913089842,1.39809995174678,79.40731995277449,0.21398731637224858
72.08707839493009,1.4012787910655817,79.41630358611863,0.20707138382768173
72.11771516494898,1.3995163753268354,79.42429712910277,0.23116163543853102
72.16617662741274,1.3323111039396223,79.42094118005515,0.242402220039521
72.16779274990287,1.3269077745413915,79.44363616974279,0.25582599104817627
72.16422912858015,1.3374194162720323,79.4575716026813,0.25297451114784353
72.12014107359136,1.3380685714858687,79.4659465718051,0.24131119580721216
72.1273176008166,1.3512309284306172,79.48902329407822,0.24204429434633523
72.16305978960517,1.357782069569422,79.50364496446444,0.23574348754325503
72.1972028398184,1.3589346960167066,79.5209329961303,0.23627744546568177
72.21679680060942,1.353895800164225,79.53426014092553,0.2489570438677692
72.23425811661107,1.358875657746286,79.52816246933895,0.2651105369307127
72.23633191897801,1.3657049190494057,79.5328056797666,0.2496733549618096
72.26720092632091,1.358645382927115,79.56243524894876,0.21533938245471224
72.28214914185159,1.369221822720533,79.56532669058666,0.2151204706683493
72.29519311343033,1.338985474178271,79.55770549249638,0.2268609246557808
72.2974959815341,1.3263773398603935,79.56867196367764,0.21070827785793572
72.31206386933601,1.3446949946342668,79.57156351890788,0.21151532771566406
72.33120281563531,1.3693908509721486,79.57369331210434,0.21626627013911853
72.32923986409276,1.3716452673934918,79.58290798835952,0.23065194652852664
72.34449396259474,1.390243283989722,79.5934178950977,0.2272051643914699
72.34390236470014,1.390142878645693,79.61116528522672,0.2197632504766707
72.35260507530683,1.3925580280355427,79.60933393263905,0.22368797738726515
72.36245067117673,1.3980943021217755,79.62624369581448,0.21885601419339856
72.38364784665666,1.3969129698494829,79.62334585291899,0.21874340530417202
72.39219868962365,1.4054641886139323,79.62021941185434,0.21007064988370602
72.40349233195438,1.4144987485066327,79.62128311201518,0.22187611079844705
72.41592893385545,1.4262703306250237,79.62310868670862,0.20588198931532833
72.42074708396505,1.4240339935168977,79.63750504734986,0.20166179400852577
72.42526055951728,1.4367681778370813,79.65913939172304,0.20177192787983914
72.44074511447184,1.4358593404317819,79.66302236105291,0.20104428310560124
72.44800158471361,1.4369526393461491,79.68595242811648,0.1973817321564633
72.4888573975452,1.4516981523296781,79.70339725568178,0.19989416635189794
72.49253344710937,1.453199593467926,79.70773778685277,0.19037391123482292
72.48104776344562,1.435486642939987,79.71977356363,0.18248267350823136
72.51588571428572,1.441145000061343,79.71847619047618,0.1944470665194106
72.51758108633209,1.4303236984676166,79.69637863907535,0.20040769588858653
72.49832378398148,1.4305248105863158,79.67481409240523,0.1958567352791214
72.50596204103712,1.4416771416944945,79.6559159447454,0.21049691159701192
72.51634335522606,1.457333252716196,79.67359005226827,0.23641980733082282
72.4998285648977,1.4496968491914568,79.68387367137797,0.2437974889719695
72.50091432751212,1.4390281091804988,79.68821431836884,0.22593121424201149
72.50626700090672,1.4338958616113429,79.69895537285798,0.2150549686520315
72.50620990231786,1.4296440401773245,79.69666722543089,0.21335565739296952
72.53045923149017,1.4325847573419728,79.70497024557875,0.22018031660056148
72.56171898811337,1.3976423709916788,79.70854922279793,0.22869225792475628
72.55427121511136,1.4040890410021565,79.71395697925159,0.22642030627037582
72.60488578003323,1.3932653057811781,79.71578353830446,0.21455668316404108
72.59439030151559,1.41482626171939,79.72202961055191,0.22174509847716797
72.60393489591272,1.4155774721702323,79.72111310920785,0.20642560463050483
72.61538461538461,1.4475012125249078,79.75014287347126,0.18106326094558997
72.60336498163585,1.4484841447053596,79.75997073929013,0.18543672788352547
72.60315621832922,1.462433579236977,79.75501588777213,0.19021793625000866
72.61689222140942,1.468137733025419,79.76354852475006,0.19294792371988312
72.61622634895717,1.4428040956234738,79.76773780585381,0.19347231054824726
72.64527928065228,1.4580300172943206,79.78038558256495,0.1870620178797613
72.6446898170374,1.4636666707487878,79.78602290652218,0.17947829976840876
72.6476818971561,1.471192863819654,79.78083945499436,0.1717272981584885
72.65638931012673,1.4882160759005647,79.76955961806638,0.18295452512561414
72.65206590157439,1.4851941004664724,79.79340984256169,0.17013223067920835
72.64492284244616,1.4835585323657496,79.77717660506764,0.16099833426247326
72.68136926172042,1.4664289632230543,79.78822471499117,0.16008469190582314
72.69975537824924,1.470576762861759,79.779078362787,0.15423464550089286
72.69969974546952,1.4772942535972278,79.79759491548673,0.1543335939692333
72.70612173356399,1.4813705012257674,79.80597617759352,0.1758873400703505
72.71254381953972,1.4954082149629073,79.81793933851546,0.17607502274120745
72.70120942851264,1.4882046044435557,79.84148637011408,0.16857576705965985
72.71624319834169,1.5084627018365968,79.85131613040893,0.18784722444145943
72.68448447990731,1.506994437765218,79.85322023823133,0.19110028178998364
72.71544628703816,1.4974069489901263,79.86686074868918,0.183805854539062
72.76858590862325,1.5197673926212758,79.85779064893494,0.1868747846313878
72.77028365875593,1.5237823743495054,79.8522261344064,0.17786144174849916
72.78196520161875,1.5117359726475585,79.8568739377958,0.17984026895684585
72.79730512453129,1.5116021233079564,79.8693717038076,0.17530468377117528
72.7928298694469,1.5004055858575225,79.88476575896837,0.17926816883496113
72.80954195564362,1.489271348374926,79.88095419556436,0.18798532832788434
72.79935065429963,1.4749094530443212,79.89383350227499,0.18823553483692024
72.79586610572525,1.4595664411710965,79.8926132552893,0.18789221147012636
72.8108256419246,1.4461601767023906,79.9211932290198,0.200017792422284
72.83744645824125,1.442004423572247,79.92264073289331,0.19150982583696266
72.86124766586639,1.4578413856654586,79.93826454784498,0.1831375811333152
72.87475991585623,1.486215640576753,79.96402548702784,0.1904368473713684
72.8736385600939,1.4894244044330798,79.99184469867305,0.18070429463602516
72.88364506638618,1.4831552736003606,80.0030487340132,0.17208213131603786
72.8851152049146,1.491917856882753,80.02774369097797,0.17800206476699915
72.89321646341463,1.445798058319552,80.01974085365853,0.18578885627768404
72.87593655439449,1.4562642291752026,80.01463425788307,0.18620155357918938
72.8560648790378,1.4571821767535753,80.02942118020091,0.1869331262083274
72.85349512565074,1.4548621600577565,80.05343109979648,0.19260314840543324
