voptfull : laplace,uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,unc : laplace,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.273893521488134,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295
11.046959199384142,11.508852963818322,11.496022581472928,11.508852963818322,11.508852963818322,11.47036181678214,7.326148319219913,11.508852963818322,11.508852963818322,11.508852963818322,11.419040287400565,11.508852963818322,11.496022581472928,11.508852963818322,11.508852963818322,11.444701052091352,11.508852963818322,11.508852963818322,7.7880420836540925,11.508852963818322,11.508852963818322,11.508852963818322
11.163865007057616,15.347106377518285,15.295778262543308,15.308610291287053,15.308610291287053,15.295778262543308,7.647889131271654,15.308610291287053,15.308610291287053,15.347106377518285,15.257282176312074,15.167457975105863,12.43423585268831,15.347106377518285,15.347106377518285,15.205954061337097,15.347106377518285,15.347106377518285,12.062107019119722,15.347106377518285,15.347106377518285,15.33427434877454
14.822895277207392,19.18634496919918,18.441991786447637,19.147843942505133,19.147843942505133,19.083675564681723,11.396303901437372,19.13501026694045,19.147843942505133,19.18634496919918,19.096509240246405,18.83983572895277,12.885010266940451,19.18634496919918,19.18634496919918,18.968172484599588,19.18634496919918,19.18634496919918,15.798254620123203,19.18634496919918,19.18634496919918,19.173511293634498
18.611218072134513,21.92273135669362,22.243614426902838,22.885380567321267,21.57617764086767,22.69285072519574,15.120010268258246,22.551662174303683,22.936721858554744,21.114106019766396,21.152611988191502,22.641509433962263,16.67308432807085,21.114106019766396,21.114106019766396,21.614683609292772,21.114106019766396,21.114106019766396,15.864458991143627,21.114106019766396,23.000898472596585,22.718521370812475
22.362002567394097,24.942233632862646,20.06418485237484,25.82798459563543,24.531450577663673,25.41720154043646,17.394094993581515,23.170731707317074,23.517329910141207,23.940949935815148,24.78818998716303,25.71245186136072,16.777920410783054,23.940949935815148,23.940949935815148,25.365853658536587,23.940949935815148,23.940949935815148,15.288831835686779,23.940949935815148,26.80359435173299,26.57252888318357
22.673000385158556,25.921170882013094,21.145204775966107,25.972525356271664,25.779946077802027,28.655796636281934,15.59892155604057,24.16228013865708,27.063807934266272,25.959686737707024,27.718577481063036,28.925407626139428,17.563230196430865,25.99820259340095,25.99820259340095,29.05379381178585,25.99820259340095,25.99820259340095,16.561817948388754,25.99820259340095,29.72140197714726,30.068044678392607
26.37390857729841,29.455572675911657,21.1864406779661,29.866461222393426,29.738058551617872,32.408834103749356,15.8834103749358,27.876219825372367,30.91936312275295,29.982023626091422,29.95634309193631,32.729840780688235,17.539804827940422,30.033384694401644,30.033384694401644,26.964560862865948,30.033384694401644,30.033384694401644,19.735490498202363,30.033384694401644,30.880842321520287,33.461736004108886
26.107615256196226,33.41466546808784,21.189161422884293,33.45319121612945,33.41466546808784,35.99589058687556,19.057403364581997,31.655322974187747,33.15782714781045,33.73571336843457,33.73571336843457,31.46269423397971,19.27571593681777,33.77423911647618,33.77423911647618,28.26505714652626,33.77423911647618,33.77423911647618,19.609605753178375,33.77423911647618,34.06960318479517,36.39398998330551
