uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013,24.628595311372013
27.721628645682934,25.748134413423106,26.837089836922654,25.164521178777147,27.131936106509414,24.42436585254647,25.092329437512348,26.334027387266897,27.619040381780323,26.613675395534752,27.476176725382615,24.40460811283189,25.29218657385595,25.13412465613934,25.305865009042964,25.504962232320622,25.29218657385595,25.190358223019288,24.41600680882107,25.80816754563278,25.909995896469443
29.4065793773225,26.304590669716475,27.01891437994422,27.17317790459979,29.182403319325495,26.55232421177418,27.469546252460237,27.72259922640262,28.00148944092771,27.294005000265972,28.312296246760845,26.753702704551152,26.763581649479836,26.029500049394724,26.781819701655863,26.94596217124011,26.763581649479836,29.044098090323953,26.32358864073317,25.875996443579826,26.641994634972985
29.947869171378198,27.33828804182625,27.836798589579914,28.475895191197033,27.98118426652076,28.760106997385858,31.406924433096236,31.552070034652562,30.022341783695058,28.453857377348168,27.43327861876102,27.017599854094474,30.23056112833607,27.443157638762234,27.54346768800535,28.5883640342878,30.23056112833607,31.282296796157823,28.391543558878958,28.893853729710013,28.447018055808865
30.31438320249865,28.707890357243276,28.726128686612306,28.92979003123314,29.027821051591673,28.34160390908193,32.40495170642369,32.66484789993237,33.80018390315447,28.768684788473376,30.805298234681704,27.865127554316025,32.10629906300583,27.976837321701332,30.798458861168317,29.926818703406767,32.10629906300583,32.311480268407415,31.90947709189838,30.100842762802927,27.87044706704866
32.42419636750513,29.530359449806216,28.540162626339388,29.12379360133749,28.900372368721026,28.620715859867772,31.724295159206626,33.539782658256705,34.278440610988675,32.6453377916255,30.870886845504977,31.1171061630823,32.55946500493958,30.09043240367809,32.00851128505206,29.699825214681965,32.55946500493958,31.824606733034425,33.125617448134356,30.146667679914888,29.525039896648682
33.56359574128537,30.46683233400968,29.990348737356467,30.471391985652296,30.953955117828997,29.788964123140993,32.851530143097065,35.31906162369195,34.456527521297375,34.28326075887802,31.95175888562114,31.703257871098646,33.81437658162916,30.07014264110222,33.31965437840549,30.657577761059056,33.81437658162916,31.863605620530592,33.599313012485844,30.457713030724452,30.64085903836947
35.26537374228653,31.283247712557376,31.736176551053287,31.487673648053015,31.926163479952578,30.701887710125543,33.18691674012828,36.55804480651731,34.411952457670914,33.42630027054139,34.050977292762255,32.758306228531474,35.37632610876372,31.67386083837432,34.30024014347813,31.595586223667812,35.37632610876372,33.19451621728425,34.48034775207466,30.98990789433687,32.33121561236587
37.80388640215219,32.48345201273682,33.45315266705678,32.272944895772376,33.27304368972619,32.24178680264768,33.723696109798084,38.75458821920098,34.806629834254146,33.52838806265056,34.80966964821753,34.07555457605994,35.748212209412785,32.32918145409501,34.696436578081425,32.48193210575513,35.748212209412785,34.56344471718331,35.69957518599862,31.38303935799129,32.106515081277024
39.19033939780828,34.5431884850972,36.70071284179168,35.46729895277613,34.50443056252185,32.61061207119298,34.24528445275333,38.87191646527746,34.77953581688021,34.10773182557415,34.14496982961713,35.12607724225982,38.01392245375648,33.50280424969222,36.49856367698691,35.209672761539984,38.01392245375648,36.96213882935874,36.86866383961819,33.99221801711428,32.1128387518429
39.38290838621423,35.24945852490785,36.91606186115439,35.29733632252916,34.53205152562982,32.83428962267735,36.67667287304784,39.877645628301096,36.49656115818672,35.76243492799331,35.36573317627389,36.67591290800623,38.22016187255386,34.85807652847969,38.92008967587491,36.41448493369305,38.22016187255386,37.50807462856709,37.283124976251095,34.15966865524186,32.532583501158946
40.45856639105058,36.09329401750973,36.69367096303502,36.393482490272376,35.981578307392994,33.64010821984436,36.858584630350194,41.108341439688715,37.07593628404669,36.81754620622568,35.782465953307394,36.483159046692606,38.88694674124513,35.186648832684824,40.4114482003891,36.14725194552529,38.88694674124513,38.01146035992218,38.24781128404669,34.90089980544747,33.428836332684824
41.60567854510081,37.41516761283752,39.46482448340591,36.90446334252905,37.02453964417896,32.36740308398501,37.10737709278554,41.308527697346925,38.259501607350494,37.0078201591391,36.46823677830723,36.934102429645165,40.18224238693448,36.5434744609866,41.72271494037984,36.818585987551586,40.18224238693448,38.46621524057059,40.1647629253019,37.38020868957236,34.429979556629654
43.607028316943044,37.03698074204679,40.07463026857777,37.09625936678269,39.310088005958264,32.88747701053335,38.078156586767186,43.353194205894425,38.450547947287625,38.37074979860467,36.862944779681115,37.75516408019334,41.42131902539861,36.643309875210896,43.20119773221261,37.40405222598836,41.42131902539861,38.85485856728124,41.41827909592497,37.381252754936085,35.500296393123676
44.79522119454936,38.64387715551637,41.66483002865155,39.36434591620371,40.32117098973256,33.733593755937406,39.891017700123875,44.68578290178673,38.27528290558667,38.65147703695823,36.50831047035666,39.36282593991534,42.9150105258358,37.85576944999658,43.82091639370426,37.84056968711288,42.9150105258358,37.82840987680592,42.135262689902035,38.63095735706523,36.00367834261785
