uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514,42.33324285326514
35.196296931253215,39.089376535802046,36.92925310017716,36.7735299159952,35.15200868621064,37.746442653865934,42.63100748614207,35.15058003314475,35.33916223784216,40.28515915195154,35.202011543516775,38.957940453740214,35.4020229727413,35.52488713640779,36.56780387450711,35.52488713640779,44.15395165438025,35.52488713640779,42.06240356591805,35.4020229727413,35.109149094233956,37.746442653865934,42.130978913080746
45.363240231445104,52.30659332809486,45.08893492392314,44.724623187370526,49.71783698835631,48.13915279662833,46.39331380812915,42.41302950210729,49.793556682620185,43.22737338381313,40.83720265733267,51.08364883205943,49.826416172583755,49.914993928137726,42.5487534823916,49.97642688763483,32.41945853275234,49.914993928137726,34.08529180655761,49.84784627473391,42.18872776626902,48.13915279662833,42.965926137581256
53.20170300311455,46.5054147498357,56.244820984655824,51.14152641654999,49.93285138726176,40.894933851472985,34.447238334714406,37.76180815498471,52.23733462868246,48.422721947595505,47.24547818384433,50.59290796353973,48.23413435437323,52.44449524244935,49.878561019515956,52.43449438523302,52.37020316027088,52.44449524244935,42.939394805269025,48.41129239649113,52.72451924450667,40.894933851472985,38.88761893876618
59.461660451759464,48.65057934364865,49.8992756418499,56.73424485305674,48.04909062334805,50.26074035975026,31.77746346063178,46.42892860714643,51.795179517951794,56.07417884645607,51.343705799151344,50.415041504150416,55.495549554955495,52.04663323475204,52.22236509365222,56.07846498935608,51.62516251625163,52.04663323475204,43.297186861543295,55.574128841455575,60.79179346506079,50.26074035975026,42.84285571414284
51.57875185735513,54.64767401988799,60.5112012801463,56.146416733340956,45.88381529317636,53.534689678820435,43.82357983769574,53.12464281632187,54.456223568407815,55.84495370899531,51.42159103897588,54.140473196936796,54.70482340838953,48.3369527946051,50.23002628871871,54.980569207909475,48.42410561206995,48.3369527946051,51.06440736084124,54.739113041490455,62.81003543262087,53.534689678820435,42.091953366098984
61.043562743781344,52.27957880298896,57.8588675686874,60.47206069351774,43.91136003200411,50.409338343501304,59.82197711134289,46.22737209069737,63.21812804503436,52.89537226214799,45.01435898901288,61.087854152676776,59.99199897129631,59.76054064093955,43.18269491791802,60.71066279950279,42.37830578217199,59.76054064093955,44.80147447528968,59.82054835621723,63.025246103070394,50.409338343501304,49.55780028860853
64.30347192456065,49.317045292184595,65.02500357193885,58.80411487355337,46.272324617802546,56.03800542934705,67.42677525360766,51.82026003714817,62.953279039862835,65.56222317473924,47.02814687812545,56.95670810115731,59.42420345763681,63.2233176168024,48.985569367052435,59.50850121445921,48.11115873696242,63.2233176168024,51.04729247035291,59.365623660522935,57.21103014716388,56.03800542934705,53.44334904986427
60.580948434754035,54.16279701095886,66.16182542971038,63.168497906813926,54.08135564160082,57.76050522224921,60.928145851490946,54.641443655431566,67.11197473888754,60.9410050150738,55.24439554787181,59.34361113889325,64.12150480789839,66.14467987826659,54.94577719355899,64.20294617725642,54.97006672477104,66.14467987826659,52.79258169140865,64.18865821771993,63.95147808941405,64.3886896512309,48.13613567846376
57.551294507629876,57.32839915414071,67.28439160999028,63.112247813910955,52.813339429616505,55.47522432416986,67.50442933074241,61.0690404069269,67.37869349031263,59.76310224609933,56.5468366005601,60.48465451220209,65.55266617134366,67.05578099102704,59.368748928387724,68.04737955078014,55.200891581413956,67.05578099102704,54.14499628507744,67.03577756186775,58.52431845459222,64.71537977939076,43.92038635194605
