uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,sopt : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033,68.57151020758033
64.05794616835247,61.26350077147266,66.14377964455112,66.23521344076805,48.92851020058289,62.37642150980056,62.515000857191836,66.32950454311676,51.92010972055546,63.92079547402709,51.83724784273387,48.89707983313332,66.3095034001943,66.2695011143494,61.216355220298304,66.2695011143494,47.92702440139436,66.2695011143494,48.78278758786217,61.017772444139666,66.3095034001943,66.37665009429111,62.37642150980056,48.96136922109835
70.20644331737981,54.53246660475748,69.73355239659976,58.80420030002143,66.88763483105936,70.95935423958854,55.339667119079934,69.06493320951496,70.62361597256947,58.70419315665405,70.65361811557969,57.766983355954,70.56218301307236,70.57932709479249,69.29923565968998,70.58932780912923,67.61768697764126,70.57932709479249,57.36266876205443,55.012500892920926,70.5164654618187,61.31437959854275,70.95935423958854,42.29587827701979
69.73026259393663,74.74783552875961,64.4498099837129,55.303311712432496,68.21584707260622,72.2233334285796,52.11303826042232,64.94128068120125,68.69160213732606,58.012115324170644,68.11583850044289,66.28853901763009,68.87161756722004,69.20021716147099,68.6387404634683,69.40309169357373,59.932279909706544,69.20021716147099,41.197816955739064,72.8605309026488,68.63159699402806,50.34002914535532,72.2233334285796,55.430465468468725
70.39275356107039,81.02667409598102,69.47123283756947,64.84219850556484,68.30683068306831,69.56267055276956,49.98785592844999,69.15977312016916,70.35132084637036,67.0995670995671,70.12129784407013,79.5065220807795,70.3998971325704,70.37132284657037,66.5123655222665,70.40704070407041,45.18594716614518,70.37132284657037,44.38015230094438,70.4098981326704,70.34417727487035,60.43032874716043,69.56267055276956,64.35357821496436
80.49348496971082,78.72756886501314,65.23031203566121,71.24671391016116,75.65436049834267,67.21625328608984,60.486912790033145,68.15207452280261,68.55069150760087,76.23442679163333,68.4035318322094,70.74379929134759,67.94776545890959,68.30923534118185,60.741227568865014,80.1220139444508,60.034003886158416,68.30923534118185,43.19779403360384,56.69076465881815,68.10635501200137,65.8889587381415,67.21625328608984,68.50068579266203
80.97183923647326,83.09211184295124,76.96418110899972,70.69908988298495,73.56945893043391,77.8642968381649,58.09889842979812,73.26942035404552,81.02184566587133,71.62349444928634,81.28187909874127,76.23265848466231,80.97469674672458,80.70751953822635,67.86729722392879,80.6532268434513,52.23242988384221,80.70751953822635,39.9937134774471,43.49130602506037,80.98469803260419,78.02288865711306,77.8642968381649,68.54595590861682
77.1910272896128,75.66080868695528,69.97856836690956,76.75810830118589,67.39391341620231,83.82768966995285,66.55950850121445,72.47463923417631,86.11515930847264,75.92656093727675,78.48264037719674,78.6912416059437,86.83669095585084,87.0795827975425,68.24689241320189,86.8224032004572,45.84369195599371,87.0795827975425,46.18659808544078,36.96670952993285,87.08958422631804,74.87498214030576,83.82768966995285,64.17345335047864
77.82937318721514,78.66950520796125,76.64061495377845,78.41946591607253,80.89128291588678,80.28404463558559,62.03260512366229,71.51981025589735,84.09750103587707,87.54089928417322,81.91144322679278,70.41392218777237,85.24482418665791,93.08891397219563,70.20674677449314,93.00890139879124,50.93371815571018,93.08891397219563,48.849104859335036,34.46112960608095,85.40484933346669,72.46567317721356,80.28404463558559,67.33200931574962
83.88723781219637,87.97936789163856,81.32822769617648,86.31765445504944,73.66262787906498,87.89506772589587,54.3393153111962,80.54666514259587,87.60358918671773,93.9103846373664,81.28107675601532,72.80248042521575,92.98451163056524,92.61873464022403,77.40184031548266,91.92004343601761,43.77464708235698,92.61873464022403,54.28502028919243,44.02326113047951,93.07595587815054,81.94547636737727,87.89506772589587,58.81008172829628
