vopt : rwll0100,sopt : rwll0100
33.58511212261678,33.58511212261678
46.2308884768534,43.38049788747378
37.99384475094038,51.00193776359284
45.41240482088849,52.14979406355913
43.67633536738276,54.87221964694171
44.473828196242934,57.14937078241839
48.38932753759756,55.57066972665304
51.09278820579071,56.420700661144465
49.58925138119448,57.326220276770854
52.402194729002645,58.735598990789434
54.150485990257394,58.816600424054045
54.52023771525846,59.51544997188151
55.29429646236273,59.21723600714367
54.131961332684824,59.49963521400778
55.49425077707607,57.222437548923494
56.247815050690825,57.70242130382575
56.872952781936604,58.67032474293401
56.980544155646754,59.17616659066727
57.75313689874524,59.712416115033555
58.46190092568666,60.25095380686741
59.24211678332839,59.954247322860375
58.876238827749745,60.473794612999335
59.36994109823295,60.94242827284818
60.33790870536732,61.588155714654874
60.913713299841156,62.075805826423355
61.2615146079713,62.22600553309215
60.90551869332908,62.3701271556802
60.67492589496086,62.3569202705784
60.83271895355289,62.21830370376001
60.914508087072846,62.24461875228019
61.25700213579393,62.454870902277925
61.315233418968425,62.545034431388046
61.61897161099076,62.7522517386843
62.03368702684625,63.01723875832295
62.39520229851858,63.06408336690407
61.841565193596935,63.14665328894362
62.69183116577101,63.280911516330825
63.32167832167832,62.7417148069322
63.46734164899399,62.93906156173276
63.25499019443895,63.04215631128476
63.45538435811093,63.02591272224207
64.40223174921707,63.01803034449208
64.4369275208088,63.15381399414694
65.17855785456922,63.2850388433647
65.46562982220094,62.91988780187453
65.64020311359766,63.187940890294335
66.2701157725901,63.48108338211036
66.05321170657545,64.09426073736222
66.46952846467856,64.29695398672737
66.19180831331529,64.48292638428559
66.81566284293827,64.40815830083544
67.22059203624588,64.03159351101516
67.82925994906685,64.22973127066783
68.48050842303716,64.48792799367511
68.88013805371628,64.55227568171624
69.4135713308297,65.02333855346582
69.68929839365673,64.74787328665587
69.79625969286909,64.86163904515736
69.93667277385414,65.02330107420613
70.59708981435023,65.13022852711764
70.21826558306788,65.15657191512655
70.4027794672181,65.47941248023355
70.57665260196906,65.6076329494051
70.6608177353384,65.66591147535998
70.33292025575331,65.58506230375647
70.59422802055774,65.62889639023203
70.92396469273403,65.71302582661122
71.46050330723028,65.73481335056641
71.58877509902759,65.97480403561192
71.75126208868073,66.14941305273402
71.81947432846488,66.24951530864385
71.55239268281557,66.48419323935951
71.90496103402396,66.44744345181525
71.92983790030716,66.32781849700434
72.1257878850087,66.18994396417357
72.20845181794681,65.7334894542358
72.27362930634652,65.37130952471469
72.13427615571776,65.09580291970804
72.29373702658931,65.23392057421361
72.4379932784866,65.27319454371265
72.60582282138431,65.14975250347864
72.7440007299492,65.21715988929104
72.84112078470136,65.2845683001939
72.89946317502319,65.3922776282373
72.53503455932113,65.48097906670823
72.77130604051341,65.53850599184865
72.57643847282736,65.56105572917855
72.5587407801688,65.67257242795225
72.64065577260872,65.5422822772586
72.71040545061898,65.54430148736199
72.70943752043617,65.58662276532809
72.79059510592673,65.62894468693443
72.88848332763013,65.84844682711685
72.82059861296995,65.93259520622946
72.7306601370311,65.9536284343323
72.55859226475643,66.02713266718376
72.6367099869963,66.19569432932069
72.84182509505703,66.33840304182509
72.97622035148557,66.85678218085309
72.77601180246087,66.92725364644329
72.84957071263983,66.48972980372176
73.02427450264646,66.51989414126666
73.33130537282787,66.62458648617819
73.52502775792051,66.6653991817117
73.49212505608664,66.57464655913243
73.59991482371551,66.84056824749794
73.80200926299139,66.72700032701857
73.73716632443532,66.63852764468781
73.71491151351064,66.60405052894158
73.82042467753712,66.63345704550986
73.71299063785773,66.40732543901679
73.85425064265397,66.49605281170619
73.95672510172263,66.33988667908886
74.06984880289617,66.03541115268779
74.11528486572409,66.08839165519497
74.14170761016717,66.16418977502624
74.18029981518242,66.06125599896563
74.25083662914511,66.07773045330089
74.48261699587006,66.15124848835175
74.58814402409529,66.06656626964207
74.35444982772653,66.09521056914897
74.3633819100064,66.13678542091333
74.39513215440198,66.16010648412245
74.53488902748832,66.50972815917976
74.46852205395784,66.64258060590387
74.492667640258,66.66438481197517
74.44683618440568,66.71813555841211
74.55769377044193,66.72244618544154
74.5483726201614,66.44532171082156
74.3420452125232,66.5013539416436
74.7465143343957,66.5961800299695
74.8376005963519,66.69861409033514
74.80774350587609,66.73106910584566
74.85167041927828,66.72929471186028
74.97546838273887,66.70926420361623
75.19739544507158,66.73943801250552
75.1568906367668,66.74983455169213
75.15822303362239,66.86368477103301
75.0903323469675,66.91135639248739
75.13882761033942,66.9719606262076
75.40488524764751,66.97703431540351
75.55151533592989,67.02622930866602
75.40907534897873,66.82514929063177
75.2012110700321,66.9344409451215
75.37979353837493,66.97070435821168
75.42144661169095,67.18421933481423
75.5018980456596,67.32090284592738
75.67592240395588,67.31837200456447
75.80658658491126,67.30366910360672
75.86726310023735,67.34830503316901
75.88305552808356,67.38989859030636
75.95970969067146,67.34856899411164
75.9640914450911,67.33006200311918
75.90761084568334,67.34122516052463
76.06110633506539,67.39042778999261
76.07918321388901,67.4282192906377
76.00139986762122,67.48883529492319
76.0415398660986,67.41250760803409
76.15015330305313,67.49366626343779
76.29909158690789,67.57178289383587
76.35521200270853,67.5266477475901
76.27590614443531,67.56368118323746
76.32898390839578,67.50865446798798
76.14620265684678,67.54568833026462
76.02352529425639,67.5697884093036
76.06366790431554,67.59769310365816
76.07033348296825,67.6712495529974
76.04504298866317,67.5561135205052
76.08518667873909,67.6296707728127
76.11772225096631,67.68116383114709
76.17993258615049,67.9000509788704
76.24138298358011,67.9515468780911
76.30739965759939,67.97489062202777
76.34678597516435,67.94345020696372
76.53454874717515,67.94929350265936
76.58078556101718,67.80828171843375
76.60800024349228,67.97315497523226
76.58271191599452,67.99573885253386
76.59394760270585,68.04038989795995
76.46365033709233,68.02264529973063
76.55021800832465,68.03381602075835
76.46557496804041,67.987916235466
76.49583380892592,67.92679678879884
76.44086626995602,67.95242516018081
76.48330073889188,67.9285915396498
76.61172495662497,67.93824003896144
76.63742000289169,67.95093257033277
76.70725211171144,67.98949851609467
76.83187605110761,68.02730406593156
76.93519420431024,67.98748934615853
