vopt : rwll0100,sopt : rwll0100
33.29255226182968,33.29255226182968
49.127633058755585,40.39940423721086
46.4949276188305,41.7797028762491
48.95511953432527,45.936744836390716
51.307440365368976,50.22911553046135
51.30707033862241,51.74934646483069
50.23595838621182,48.8582045884597
52.74944904628011,50.937001291891484
54.99775817127571,52.48387023231425
55.97090920144694,54.63644101285831
57.2814943725444,55.65519390213319
56.646603742039424,54.11897922271366
57.33556256412205,56.07478056009423
58.05113083657587,57.881657344357976
58.62991419864268,57.40863181414012
58.455563830919125,58.30736726907936
59.52759136957464,59.467552306184025
60.11171910624715,58.86380908952729
61.02341559063376,59.49353620258552
61.52852300536564,59.75619024456976
61.801074655904905,60.37605356559277
60.26174986319693,59.61725542652155
60.37849135474064,60.09348280448413
60.72856339398361,60.88664933801511
61.22228724738358,61.0512795178342
61.49028668713708,61.483446325966014
61.534076658230155,61.54623739273852
61.78004104279091,61.63335106787262
61.838274973588,60.15246752654501
62.08348534598078,60.39006445336252
61.89470003876352,60.54785774548329
62.04186491950808,60.734536278369795
62.21183445445217,61.31797970584882
62.76717035055182,61.80946155483263
62.77372817585491,61.94674794585104
63.300193064866754,62.19121022787735
63.5173037602329,62.30569849727503
63.9282456673761,62.49467923380967
64.08759567950501,62.73307033346255
64.58976269022028,63.02467352802566
65.46211908146279,62.829800010641776
65.5568731186719,63.104685457143724
66.54555129033484,63.486754589335256
66.63043313012147,63.36865469693054
67.06422506518285,63.49532127735589
67.10578326441255,62.904402821697886
67.5099391110672,62.610698512364024
67.96047130368682,62.7784112504751
68.46042159195433,63.09360010338353
68.81138443761972,63.25219691671481
68.71612427497396,62.28496278896516
68.72880969394737,62.40782691986073
68.5157170550002,61.66558972214831
68.1825092744633,61.22514139755519
68.10776704195587,61.58062382642938
68.32114457739733,62.03417919751866
68.1779825301617,61.85751970868399
68.49703512239623,61.84658658963053
68.58270170823862,62.090330624377565
67.90965348416427,62.12805425048275
68.2294715555319,62.29501965226514
68.47098893078702,62.44982362243036
68.61975899950583,63.14364997909302
68.90461781744644,63.36688612830143
69.46773813415645,63.530064698592746
69.65149165222151,63.5936502143965
69.66570618333321,63.995559982057465
69.9308142629058,64.12833574089561
70.07351990815714,64.6785119631412
70.12803357460008,64.58396691198833
70.4182411215948,64.62171265215507
70.45755211897267,64.36902209449082
70.8960273712222,64.17411138566813
71.09272832334783,64.6330707703537
71.36470427225656,64.76433779643104
71.51503170572224,64.93210261401134
71.53306316101612,64.90066225165563
71.70772506082724,64.93841240875912
71.76909800104927,65.08489267710368
71.84035645310908,65.22225094663848
72.01502467361634,64.94749728172023
71.60877763922261,65.04303658870404
71.82374634072158,65.10436071930958
71.93986951959488,65.25236856912572
71.99744511949389,65.32890284610647
72.38046718170204,65.02904677900115
72.16734721810343,65.22496217046483
72.14736521937495,65.6459584822447
72.23688112600658,65.75443505767666
72.43969948596283,65.41427137512547
72.48435444501054,65.58662276532809
72.63851079038218,65.69205967788542
72.50674879282157,65.89711417816812
72.15902177880521,66.08240053534493
72.20367596176513,66.12244587575948
72.3053641769707,66.19595139237425
72.59184340803492,66.51280218401381
72.98022813688213,66.53460076045627
73.17470094829619,66.42483973262154
73.22772969931101,66.3318073278681
73.27771736237328,66.39086823273534
73.3528016061325,66.27349881365213
73.42180311038443,66.16297197612076
73.39194183765039,66.23191932711758
73.45562121177554,66.14420539496399
73.48888145286405,65.99184741277035
73.59134845730887,66.01060148603327
73.70826678834892,66.08639440261616
73.79020298275901,65.9887899368008
73.7991299586274,66.55968605500122
73.83087301406222,66.89178397864427
73.9432335001445,66.98659933376938
73.59318553447162,67.10042970681066
73.6865322016367,66.70089136320769
73.74489477727158,66.83905904185332
73.81086384448061,66.88596157648956
73.78328427681566,66.82410386291555
73.81198661393368,66.90675387891694
73.86198556423459,66.99092630762327
73.6860919697592,67.31316265839152
73.72468188352336,67.33573172494049
73.78609023700143,67.33091971158234
73.80262407301768,67.47898840083666
73.8746824467195,67.4673319439585
73.90034455743765,67.59334616232991
74.11007667031764,67.42043933308993
74.28938701310555,67.51146640704033
74.47782764128698,67.38267285312239
74.4396017312066,67.40752572849874
74.52764170748776,67.53506556728634
74.49854336069127,67.59034586626302
74.55311639511356,67.63802047677727
74.48066025177803,67.34568136005781
74.58087385139657,67.41845676382889
74.75335265435902,67.49351528566973
74.8018438788395,67.57161765377067
75.0321388092286,67.59038802382456
75.0593336376084,67.65175718849841
75.3010444321043,67.77550414958276
75.26053948789728,67.89925299335148
75.23829084795788,68.014635964612
75.26244522882182,68.20304892891919
75.52394355482865,68.27507512076376
75.63406210537526,68.3577525217947
75.67571679611724,68.43814899621918
75.71356845084136,68.48887806956151
75.84042723143985,68.59057747753916
76.06770635222519,68.41764929631039
76.06143827644182,68.37632846198906
75.98137666605805,68.70777798064634
76.00705987964731,68.75622874618668
75.89580512149476,68.77044565829314
75.93137814294953,68.57621058237285
76.0848726453851,68.54554030613798
76.0687141955068,68.38781829386122
76.08374796488185,68.50930448410706
76.11095472493362,68.455048272609
75.99208764455265,68.48067559342665
76.12200336277665,68.56032075715731
76.25952920768728,68.98461632100306
76.39933960756865,69.08480869161652
76.38698682248395,69.11196323686053
76.36246053182181,69.17031232167992
76.43075612094283,69.19898960695102
76.46633646040188,69.11201905153196
76.49354799440015,69.03569906871995
76.65543136702908,69.10774474819488
76.56166780795861,69.34489842501712
76.58203288467537,69.50749073644324
76.54381106004809,69.5734546671942
76.59689409329894,69.67898529221544
76.50845342626269,69.77919133200432
76.55392809587217,69.78428761651132
76.63820915510105,69.88677867056245
76.67303287856768,69.98394497158031
76.63709272420142,69.78968513643073
76.70844081235114,69.84424102692873
76.75544057221123,70.11261604017653
76.81233307208242,70.11619324450803
76.84715944543366,70.05813511086761
76.7571927528402,70.00235890333823
76.76158154258233,70.19008339928168
76.72411825134117,70.3504166191074
76.91417961556607,70.3113823489126
76.98325127650993,70.2989810749317
77.01503667853773,70.34593492222932
77.07421753125689,70.38147491458098
77.1653603226543,70.42462521878092
76.97570181646614,70.5895334413929
77.06912821137222,70.68671618166321
77.0902615537985,70.67812217005182
77.08628220933595,70.72964704808
77.11654807655721,70.66854381492332
77.19475815043683,70.77105719765
77.03096580747776,70.83247718849645
77.03840124199023,70.86497922406052
77.05877428634486,70.91726851393825
77.16590563165906,70.94292237442923
77.10789275413055,70.938134993417
77.16327493569156,70.99499231342944
77.17756113153268,70.91790527942038
77.1994581265792,70.84157813023228
77.22668290269797,70.87636515849157
77.28054553480372,70.92104662313348
77.30016058694146,70.89114336380173
77.32510350706283,70.66716390647832
77.28763766163588,70.50635127215715
77.27985387015755,70.60126341426289
77.46919452922239,70.6200671289073
77.55502785642524,70.6944317593692
77.57236256250619,70.90046960505987
77.5881753002603,70.93602058057937
77.58191574380638,70.9921223884005
77.59087864580162,71.02234670888389
77.50241659879893,71.06855529254165
77.54106346379261,71.1208536938089
77.64440824776794,70.97297173868368
77.73709849292129,70.94002131222409
77.75748026701375,70.99308108601831
77.72686446741463,71.30417573718583
77.73659011851389,71.21109478828106
77.8018816222141,71.1408476434052
77.86489058039962,71.18097050428163
77.88908003105638,71.24316835903603
77.96274729206154,71.29014333234379
78.01738574429864,71.41247754468228
77.95860578057562,71.52491798037619
77.98736393392707,71.39148968562077
77.99100244349884,71.30525466434243
78.11263016868644,71.30731989525607
78.14367382980505,71.20966452762109
78.1419849885054,71.27110515658542
78.1715068701709,71.30970958778974
78.1957004963308,71.36125574738894
78.20314700486438,71.4036676994283
78.15882827606157,71.45902163487158
78.09319356582243,71.49306110641668
78.12423873325213,71.36038367844093
78.05784148783106,71.39213909971909
78.03407481843512,71.3485284489715
78.19453854762213,71.37343270628897
78.15706933828679,71.25902128566644
78.16603859769327,71.45521677895779
78.13770421913303,71.64075703823256
78.18626144815877,71.74179501039184
78.19903770022535,71.7895426030818
78.24302822209195,71.69720824356115
78.21393224210125,71.68937952036543
78.25716221668989,71.65033612741627
78.29810884063708,71.56941864360326
78.32002253572598,71.61716674153197
78.35868621808049,71.39920515280252
78.36765769538239,71.46979329247402
78.48169691801681,71.52134851991717
78.5127490616173,71.44347243477003
78.52400603005893,71.28184434529702
78.53983143116011,71.33568344995089
78.56250951728339,71.2166895081468
78.58747211414736,71.26291505188863
78.5066012882791,71.17437451461116
78.52090423871415,71.23811264152523
78.52378631905951,71.29271486873363
78.54418091140975,71.30924734457685
78.58208841579484,71.23288714270485
78.55679836750855,71.40170406523875
78.6129808424451,71.47001492400938
78.66459556388058,71.47512773069572
78.68042336099901,71.53278001979746
78.69777429204517,71.4366210052616
78.70446515594541,71.37472587719299
78.73856861117667,71.39278290069825
78.65083837168572,71.43596850585566
78.65600609175709,71.48600799543118
78.57208126465841,71.53376382077914
78.61532252537636,71.49851891900124
78.65475700948812,71.47850322109015
78.66906283077344,71.55976576480532
78.69783734389279,71.46055437100213
78.70757468454678,71.32402774922136
78.82544662574819,71.40072191169527
78.7955862531127,71.4667560178804
78.85482347924092,71.37972524292546
78.88893119597914,71.44347561207783
78.86820902569414,71.5727188266293
78.8825173440558,71.61591007744853
78.88540270500792,71.61950164493724
78.8524952212686,71.64060893603735
78.91021247429747,71.50864366765668
78.91690592419408,71.5693516819106
78.91522222560697,71.61482925640479
78.96151766470942,71.58186539940749
79.01619118699831,71.57403317441701
79.06324968584593,71.61798865237424
79.0562359105587,71.62310363736063
79.0537916117682,71.63431147803173
79.08028819058354,71.48405964874868
79.15552813763794,71.5897060951554
79.16298552932216,71.55902513328256
79.14987928316286,71.59993602388441
79.21979009581258,71.65531843592439
79.23791099568155,71.727457596137
79.26364854984158,71.78817328783816
79.23073993678358,71.83822689363647
79.26257102380916,71.76260910628056
79.27916949113815,71.67632699382298
79.27901166864699,71.72485756938732
79.287993845732,71.77795888522442
79.36400335135959,71.794500723589
79.39888337941488,71.87883219462407
79.44061909694717,71.8275851562976
79.45188784875883,71.85402972114528
79.50581173925627,71.89875538899807
79.52850668393191,71.9168221807518
79.54358489991164,72.03848146004083
