uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,sopt : rwll0100,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094,40.756248242741094
62.19413963950272,27.09048907261619,28.423356333019242,60.98589622784887,60.887868932186386,60.79896045472507,61.31113407702362,60.20015805951549,61.83698592662391,60.8293565153956,60.24803185507158,60.688014833277606,24.566856135444848,60.17128180187848,24.566856135444848,24.566856135444848,61.31037417550685,27.538830967506613,60.688014833277606,60.48512112830177,26.69837988996626
44.21216611573388,44.05486530643262,49.59838899654242,46.046582316957334,46.16132831794521,63.738743873247465,63.85197005965272,61.79490102207531,63.5381283483415,50.70633382727307,43.725065542003875,63.91200273566625,46.0587408336183,63.718226376382084,46.073938979444506,46.0587408336183,64.21140620844257,53.673011892549106,63.942399027318665,63.547247235837226,45.090618944488774
34.982597990789856,61.63730869188565,38.97214158700245,60.191194127391825,31.874553551073756,64.6640424335456,64.59489034454458,63.1662537805675,64.60400930133592,40.24803562472453,60.8439594510388,62.67155037463714,57.07783029621411,60.57798987795796,47.31142757268569,57.07783029621411,64.79550739395413,47.50444549143578,62.6859887228901,64.40415216499233,58.26025502682493
47.640072040306094,52.83867682931463,48.45166536213932,62.91824033193255,35.33774592873481,63.73439316680979,64.87427142781151,64.52850835530765,64.83627548577812,37.70033360437105,63.783787891453194,61.61953903323125,59.863366592447925,50.20783780292265,56.64739005874173,59.863366592447925,64.91758680172957,41.54932253235354,63.702476575501734,64.29597319006331,62.20239678402346
55.63104140069305,58.017204693294424,40.743358258860724,62.92631770928324,45.0034956532312,63.964374734026386,64.87628427260016,64.41652988023588,64.88236366952398,49.62459723995379,65.18481366648429,56.82716274545565,57.40014590552617,37.89820049851055,58.80980606723813,57.40014590552617,64.52671894948021,53.22284029424281,63.084382029302695,60.9041583074959,55.98820596996778
61.706347698550815,61.856053985454935,50.710914880196974,65.3692121801643,55.55167146689363,65.39580974382747,64.73922988654239,64.84258041963356,66.24769171143923,58.82545158863448,63.445068431731656,62.147107324969035,61.54220273422955,43.8137866571422,61.467729555972674,61.54220273422955,64.49605216162199,61.52092468329901,61.63795396341695,62.244378414937195,63.76195940451855
64.02006231476555,64.57329584314918,56.10076753552701,65.71320009119233,60.848088760544115,65.76639562276769,64.99658028725587,65.29979481723535,66.02401398282544,63.91823086860704,63.01998632114903,65.16528611596625,61.96367505129569,56.02629379132153,63.33383995744357,61.96367505129569,65.334751880842,64.42510829090357,64.93882513868834,62.852040428604,64.89778858575879
63.368518645175506,65.34056798060628,52.46107197410118,66.02983532058151,64.44307654895167,65.87024751309,65.16958104400824,65.31245012881016,65.89228582936263,64.95299759098405,64.92563968112836,65.75169657038202,62.94447104241236,47.03356663550905,63.914916900348814,62.94447104241236,63.93315550691927,64.56162749165964,63.260606889633635,63.499228658930456,64.90208148097486
63.995957078153026,65.1556372921543,49.57290938383439,66.13217010669666,64.70422834908958,65.72331823570538,65.22555248198924,65.51813235249415,65.40793993373256,63.834088214730826,65.7704349940724,64.36605161564884,59.67337447183634,55.19120284524425,64.40176915828191,59.67337447183634,65.39046113627383,65.15335744900752,63.91008298629054,63.77405234519865,65.08420220688816
