voptfull : laplace,uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,unc : laplace,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.4663245670301475,7.645926876202694,7.286722257857601,7.645926876202694,7.645926876202694,7.6715843489416295,7.427838357921745,7.6715843489416295,7.658755612572162,7.645926876202694,7.645926876202694,7.6715843489416295,7.286722257857601,7.658755612572162,7.658755612572162,7.6715843489416295,7.658755612572162,7.658755612572162,7.633098139833226,7.658755612572162,7.645926876202694,7.633098139833226
11.098280728765717,11.508852963818322,10.918655375930202,11.508852963818322,11.508852963818322,11.419040287400565,7.659738260200154,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.419040287400565,11.226584552219656,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,10.597895817295356,11.508852963818322,11.508852963818322,11.47036181678214
11.151032978313872,15.347106377518285,14.7440010265623,15.347106377518285,15.347106377518285,14.974977543949699,11.228025150776338,15.33427434877454,15.347106377518285,15.347106377518285,15.347106377518285,15.077633773899654,14.282047991787502,15.347106377518285,15.347106377518285,15.347106377518285,15.347106377518285,15.347106377518285,14.33337610676248,15.347106377518285,15.347106377518285,15.295778262543308
14.835728952772074,19.18634496919918,18.31365503080082,18.583162217659137,18.59599589322382,16.876283367556468,14.28388090349076,18.557494866529773,18.59599589322382,18.59599589322382,18.59599589322382,18.81416837782341,12.6411704312115,18.59599589322382,18.59599589322382,18.634496919917865,18.59599589322382,18.59599589322382,15.503080082135524,18.59599589322382,18.621663244353183,19.13501026694045
13.079193941727635,22.731356693620846,18.713900654601463,22.179437812860993,22.19227313566936,17.90527531767424,12.167886022333462,22.59016814272879,22.32062636375305,22.29495571813631,22.282120395327944,22.641509433962263,11.924014888974458,22.29495571813631,22.29495571813631,22.230779104094466,22.29495571813631,22.29495571813631,10.563470671287384,22.29495571813631,22.32062636375305,22.8725452445129
16.70089858793325,25.94351732991014,22.22079589216945,25.982028241335044,26.00770218228498,21.553273427471115,12.70860077021823,22.477535301668805,25.969191270860076,24.017971758664956,25.237483953786906,25.40436456996149,12.51604621309371,24.005134788189988,24.005134788189988,25.802310654685495,24.005134788189988,24.005134788189988,10.603337612323491,24.005134788189988,26.020539152759948,26.585365853658537
20.400564899216846,29.657208884324046,25.26640133521633,29.593015791500836,29.61869302863012,23.597380921812814,16.369238669919117,25.67723712928489,29.61869302863012,27.718577481063036,28.83553729618693,28.63011939915265,14.533316215175248,27.795609192450893,27.795609192450893,26.126588779047374,27.795609192450893,27.795609192450893,15.136731287713442,27.795609192450893,29.657208884324046,29.657208884324046
24.06266050333847,29.866461222393426,24.56343091936312,30.187467899332304,30.277349768875194,27.259887005649716,16.319979455572675,29.494093477144325,29.763739085772983,29.95634309193631,30.007704160246533,32.26759116589625,11.967128916281458,29.95634309193631,29.95634309193631,29.031843862352336,29.95634309193631,29.95634309193631,20.403184386235235,29.95634309193631,30.701078582434516,29.327170005136107
24.207011686143574,33.71002953640683,28.919994863233594,29.318094259663543,33.093617567741106,28.419160138692693,18.094259663541802,33.337613972004625,33.478875048157185,29.34377809169128,33.56876846025427,36.03441633491717,12.13561063310646,29.33093617567741,29.33093617567741,30.255554128676,29.33093617567741,29.33093617567741,21.047900346731733,29.33093617567741,31.693848722229358,31.257223577757802
