uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107,73.76421813543107
61.296409493183084,60.50442501395275,61.35753581204986,61.30172482525846,51.1627288914875,46.34438036516331,61.41866213091663,51.18930555186435,61.33893214978606,60.19879341961889,51.1627288914875,60.36622637999309,61.118345868658146,61.277805830919284,44.35378850293672,61.277805830919284,61.277805830919284,43.92058893879395,61.118345868658146,61.538257102612484,46.34438036516331,48.82929811039945
64.47669164939138,61.149205336735236,64.89129857013766,61.03492265986286,49.46313719236698,64.0886620953596,64.68399510976452,72.96550257800457,64.26938818901823,45.2984638282039,59.94525062456812,60.12597671822676,63.98766810184447,64.8408015733801,59.37915271354914,64.8408015733801,64.8408015733801,57.497475150162124,63.98766810184447,61.23956838356456,64.0886620953596,62.629564662733216
71.90166112956811,76.76544850498338,62.283056478405314,62.59933554817276,69.55481727574751,56.30299003322259,74.41328903654485,67.84850498338871,61.97740863787375,61.98006644518272,52.74950166112957,74.04916943521594,62.17674418604651,62.13156146179402,75.70764119601328,62.12890365448505,62.13156146179402,55.883056478405315,62.17674418604651,74.756146179402,56.30299003322259,73.21196013289037
88.12460131830747,75.94886242823729,58.38826281097172,60.123857112481396,60.85477354879864,64.18509462045503,74.2478205400808,84.56570274293004,71.36402296406548,71.33212842866256,61.56442696151393,72.10557091218371,71.3108654050606,71.22847118860302,65.48213906017436,71.239102700404,71.22847118860302,48.33882628109717,71.3108654050606,70.64108016159898,64.18509462045503,70.8271316181161
86.7581000983441,77.30643489354915,57.26550248518193,74.26839964915078,58.31007628312469,70.02099779390267,85.43975759508811,71.55463413337586,80.19562501661218,77.63602051936316,68.64418042155064,65.96762618610956,79.96969938601387,79.66403529755735,72.64439305743826,79.67998298912899,79.66403529755735,46.36525529596258,79.96969938601387,81.6548387954177,70.02099779390267,69.00831937910321
84.65259688480144,78.12450162139174,66.82526181489554,77.09053213545266,67.5854553186965,80.45558449843176,89.47955983201318,81.1200893094466,78.9830418372229,87.86348413162511,80.80910105789165,76.99218542342247,78.89798522141301,78.23348041039817,69.33177396204348,78.23613842964222,78.23348041039817,44.960395513263514,78.89798522141301,88.32332146084738,80.45558449843176,74.73818510446016
88.21402939847425,77.65609632917786,78.47212992743414,87.59469445256639,81.24717577948486,78.89742431089019,87.87645198160602,85.79250950267138,77.40357778900082,84.34385050902422,81.24451768958826,76.38021317880971,86.21514579623083,76.74171340474734,72.11397889476622,76.74968767443715,76.74171340474734,57.61675659870817,86.21514579623083,88.53034209616969,78.89742431089019,77.87671779059568
87.35247208931419,87.86815523657629,85.79479000531632,85.74162679425838,81.18553960659224,76.20946305156832,86.73046251993621,85.52365762892079,85.16214779372675,79.41254651780967,80.56618819776715,73.05156831472621,84.34609250398724,84.42052099946837,77.82030834662413,84.42583732057416,84.42052099946837,54.88304093567251,84.34609250398724,86.9404572036151,76.55236576289208,86.86602870813397
86.08947606262792,87.78808580770355,86.38719795847842,89.46277147186262,79.53693612270395,77.0116164704006,87.89973151864749,83.22921927749276,85.16706983173397,79.1116191286318,80.74908955580956,74.09022036736755,85.00491772774396,84.94377840984609,87.03580637443845,84.90922140407773,84.94377840984609,65.62907041654483,84.9863101092533,88.09112416597996,72.16831920040406,85.2787155426779
