voptfull : laplace,uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,unc : laplace,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897,3.8353001539250897
7.479153303399615,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.119948685054522,7.6715843489416295,7.658755612572162,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.6715843489416295,7.479153303399615,7.6715843489416295,7.6715843489416295,7.6715843489416295
11.277906081601232,11.508852963818322,11.419040287400565,11.508852963818322,11.508852963818322,9.045419553502695,9.866564023607904,11.483192199127535,11.508852963818322,11.508852963818322,11.508852963818322,7.711059789581729,11.431870669745958,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,11.508852963818322,7.326148319219913,11.508852963818322,11.508852963818322,11.483192199127535
11.163865007057616,15.347106377518285,15.218786090080842,15.308610291287053,15.347106377518285,12.370075708969589,9.200564609264724,14.859489285255998,15.347106377518285,15.347106377518285,15.347106377518285,11.484665725651226,15.193122032593353,15.347106377518285,15.347106377518285,15.308610291287053,15.347106377518285,15.347106377518285,10.0603105350956,15.347106377518285,15.308610291287053,13.66611061208777
14.861396303901437,19.18634496919918,18.993839835728952,18.429158110882955,18.968172484599588,16.28593429158111,13.154517453798768,18.80133470225873,18.467659137577,16.863449691991786,19.13501026694045,13.667864476386036,18.75,17.33829568788501,17.33829568788501,18.198151950718685,17.33829568788501,17.33829568788501,13.898870636550308,17.33829568788501,18.441991786447637,17.312628336755647
18.63688871775125,23.000898472596585,22.808368630471055,21.512001026825825,22.03824926196894,19.432678731870105,15.530740598126043,22.57733281992042,21.999743293543833,20.34398665126428,22.29495571813631,17.32768579129765,18.482864844050827,20.562187139006546,20.562187139006546,21.74303683737646,20.562187139006546,20.562187139006546,17.738416121165447,20.562187139006546,22.230779104094466,20.677705044281865
18.40821566110398,26.046213093709884,26.534017971758665,25.468549422336327,25.930680359435172,23.286264441591783,19.525032092426187,26.341463414634145,25.8408215661104,24.043645699614892,26.123234916559692,21.373555840821567,22.118100128369704,24.133504492939664,24.133504492939664,20.603337612323493,24.133504492939664,24.133504492939664,17.637997432605903,24.133504492939664,26.07188703465982,24.569961489088573
22.133778405443575,29.83694954422904,29.45179098728977,29.02811657465657,29.580177172936192,26.254974964693798,23.37912440621389,27.115162408524842,29.50314546154834,27.654384388239826,29.695724740017972,25.20220824239312,24.958274489664912,27.757093336756967,27.757093336756967,24.534600077031712,27.757093336756967,27.757093336756967,21.453331621517524,27.757093336756967,29.67004750288869,28.36050840929516
25.873138161273754,30.49563430919363,33.20493066255778,30.238828967642526,28.59527478171546,29.943502824858758,23.805855161787367,25.32100667693888,30.033384694401644,29.943502824858758,29.673857216230097,28.338469440164356,28.24858757062147,29.96918335901387,29.96918335901387,28.15870570107858,29.96918335901387,29.96918335901387,19.47868515665126,29.96918335901387,30.290190035952747,27.70929635336415
25.47836137151663,32.310260690895085,36.56093489148581,28.894311031205856,32.310260690895085,33.41466546808784,27.558751765763454,28.907152947219725,33.73571336843457,33.56876846025427,33.64581995633748,32.41299601900604,27.366123025555414,33.59445229228201,33.59445229228201,27.9568511621934,33.59445229228201,33.59445229228201,20.58559137023244,33.59445229228201,33.864132528573265,31.372800821882624
