uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,voptfull : rwll0100,uncnormprop++switchK : rwll0010,uncnormpropswitchK : rwll0010
49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179,49.95829858215179
39.4659991656237,61.61869002920317,39.424280350438046,39.424280350438046,39.92490613266583,39.3825615352524,39.424280350438046,39.424280350438046,39.59115561118064,61.61869002920317,39.424280350438046,39.424280350438046,39.716312056737586,39.424280350438046,39.424280350438046,60.575719649561954,39.424280350438046,49.85398414685023,39.424280350438046,39.67459324155194
50.751252086811355,55.05008347245409,50.58430717863105,50.54257095158598,50.6677796327212,50.5008347245409,50.58430717863105,50.54257095158598,49.707846410684475,55.05008347245409,50.58430717863105,50.58430717863105,49.87479131886477,50.70951585976628,50.58430717863105,57.01168614357262,50.70951585976628,57.8881469115192,50.58430717863105,50.54257095158598
61.67014613778706,58.62212943632568,61.62839248434238,61.419624217119,61.586638830897705,61.586638830897705,61.62839248434238,61.62839248434238,61.127348643006265,50.73068893528184,61.62839248434238,61.62839248434238,61.25260960334029,61.586638830897705,61.62839248434238,68.93528183716076,61.586638830897705,53.40292275574113,61.62839248434238,61.544885177453025
73.55889724310777,55.93149540517962,73.1829573934837,72.93233082706767,73.09941520467837,72.47284878863826,73.14118629908104,73.22472848788638,60.944026733500415,56.47451963241437,73.14118629908104,73.14118629908104,73.39181286549707,73.22472848788638,73.14118629908104,69.04761904761905,73.22472848788638,61.40350877192982,73.3500417710944,73.5171261487051
84.78896782281655,57.4174676138738,84.28750522356874,83.61888842457167,84.83075637275387,83.57709987463436,84.16213957375679,84.20392812369411,58.420392812369414,61.178437108232345,84.16213957375679,84.16213957375679,84.62181362306728,84.16213957375679,84.16213957375679,69.41078144588383,84.16213957375679,72.25240284162139,84.49644797325533,85.33221897200167
96.53010033444816,59.531772575250834,96.40468227424749,95.40133779264214,96.3628762541806,96.11204013377926,96.07023411371237,96.23745819397993,67.09866220735786,58.27759197324415,96.07023411371237,96.07023411371237,95.77759197324414,95.9866220735786,96.07023411371237,71.15384615384616,95.9866220735786,71.61371237458194,96.02842809364549,84.53177257525084
90.88247595148474,60.56043496445002,91.09159347553324,91.34253450439147,91.30071099958177,90.4642409033877,90.21329987452948,91.13341698034296,68.04684232538686,60.727728983688834,89.29318276871602,89.29318276871602,83.39606859054788,89.20953575909661,89.29318276871602,68.6323713927227,89.20953575909661,82.51777498954412,91.42618151401088,92.17900460058553
90.1255230125523,60.66945606694561,88.7866108786611,87.69874476987448,88.9539748953975,88.8702928870293,83.38912133891213,89.2887029288703,69.8326359832636,61.29707112970711,88.8702928870293,88.8702928870293,83.72384937238493,89.0376569037657,88.8702928870293,79.7071129707113,89.0376569037657,91.71548117154812,89.6234309623431,89.6234309623431
88.40519045625784,60.69485140226036,81.12180828798661,79.23817496860612,86.4796986186689,84.30305567182921,79.02888237756383,83.67517789870239,72.62452909167015,61.490163248221016,81.58225198827961,81.58225198827961,76.4336542486396,81.7915445793219,81.58225198827961,80.61950606948514,81.7915445793219,87.90288823775639,82.96358308915865,83.92632900795311
85.55276381909547,60.59463986599665,83.45896147403685,84.33835845896148,89.07035175879398,83.33333333333333,81.49078726968175,83.8358458961474,72.571189279732,60.678391959798994,83.37520938023451,83.37520938023451,83.04020100502512,83.41708542713567,83.37520938023451,85.05025125628141,83.41708542713567,86.34840871021775,83.29145728643216,82.07705192629815
86.25890238793464,60.87138667783829,85.63049853372434,85.58860494344366,87.80896522832006,85.88186007540847,81.65060745705907,85.83996648512777,72.89484708839548,60.45245077503142,84.70883954754923,84.70883954754923,79.97486384583159,84.7926267281106,84.70883954754923,83.70339338081274,84.7926267281106,83.8290741516548,85.21156263091747,78.59237536656892
87.92958927074602,60.896898575020955,88.97736797988264,88.60016764459345,88.34870075440067,87.84576697401509,83.36127409891031,88.26487845766974,72.96730930427493,60.85498742665549,88.05532271584241,88.05532271584241,83.69656328583403,87.97150041911148,88.05532271584241,81.76865046102263,87.97150041911148,83.31936295054484,87.88767812238055,82.3973176865046
