uncnormprop++decaytau : rwll0010,unc : rwll,uncnormprop++ : rwll0010,uncnormprop++kde : rwll0010,vopt : rwll0100,soptfull : rwll,uncnormprop : rwll0010,uncnormprop++decaytaukde : rwll0010,unc : rwll0010,uncnormprop++switchKkde : rwll0010,mcvopt : rwll,uncnorm : rwll,uncnormkde : rwll0010,uncnorm : rwll0010,uncnormpropdecaytau : rwll0010,uncnormdecaytau : rwll0010,uncnormswitchK : rwll0010,random : rwll,uncnormdecaytaukde : rwll0010,uncnormprop++switchK : rwll0010,voptfull : rwll,uncnormpropswitchK : rwll0010
51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124,51.37594588676124
48.853958830113385,48.47437831524648,38.12350965983746,35.775463526205655,37.95805148669035,38.38142975327266,35.47131247262641,38.181906662124675,38.15027495255244,44.77346829529417,37.95805148669035,47.15314613849822,38.12837607669473,38.138108910409265,37.55657209596574,38.138108910409265,38.138108910409265,33.101367463136896,38.12837607669473,38.16974061998151,38.38142975327266,37.658766849968366
59.17463561817164,43.42896075139305,38.50646032557121,34.66433072973696,44.7356254714456,49.80412195537387,40.18054845852495,46.61410808574835,47.79667615641044,48.16896610458184,45.78923035744702,44.640728033676425,48.0862350049882,47.891573594179626,44.66992724529771,48.154366498771196,47.891573594179626,41.2803854295934,47.72611139499234,46.31238289899506,49.80412195537387,38.873883738472394
55.341152423593535,46.41084290441892,50.59373175004867,34.26610862371034,47.45474012069301,49.7201674128869,42.994452014794625,52.4746934008176,48.77360327039128,55.124586334436444,54.976153396924275,43.49085069106482,54.7960872104341,54.04905586918435,51.094997080007786,54.87152034261242,54.04905586918435,50.66429822853806,53.2314580494452,47.65670624878334,49.7201674128869,48.603270391278954
57.61528166443606,48.63608711522083,59.231050006083464,40.74461613334955,55.87054386178367,53.332522204647766,40.372308066674776,58.245528653120815,55.67587297724784,61.844506630977,56.60785983696314,46.72344567465628,61.540333373889766,60.71784888672588,56.62732692541672,61.518432899379484,60.71784888672588,51.081640102202215,60.19223749847913,58.16522691324979,53.332522204647766,47.171188709088696
61.05757531513116,50.42341947729596,62.843724144643986,53.89107898963352,50.33581544751058,44.49798024042439,39.69192582858812,59.53423857497445,59.35416362486008,66.35031878133061,55.351146152723025,47.64199153161045,65.22606706575169,62.17696014016645,45.34725264028812,65.18713194140264,62.17696014016645,55.309777583102154,60.96023750425853,61.44449311334988,44.49798024042439,47.8634350513457
65.44666974910568,51.59272868858443,64.74582045603874,59.83987540457012,48.34886720365999,53.00902830165722,41.10189083298859,62.764947801328695,59.7133331710997,69.5033217336286,57.973377460881416,51.322609690214875,62.44129170418319,59.65006205436449,48.27829557345533,62.253911858467376,59.65006205436449,49.395274134280776,58.91757720292994,63.34655537439467,53.00902830165722,47.26839121018178
60.123625036503455,51.4163340796262,66.66991141828093,65.32658424997567,50.07787403874234,55.20539277718291,41.76725396670885,64.57461306337,63.09013919984425,62.875985593302836,55.774846685486224,56.93322301177845,60.64440767059282,64.70359194003699,50.396670884843765,60.56410006813979,64.70359194003699,51.377397060255035,62.25542684707486,62.99523021512703,55.20539277718291,46.50296894772705
65.11888248034849,64.06512374972621,69.31444841936191,64.83414859701638,55.07775425275608,55.527974495631646,48.7625027378258,65.05074103818355,64.59565354943905,69.98856197220803,61.51225329147502,49.84789856659609,67.36998369472634,66.85892287848921,61.75561558492127,67.34564746538172,66.85892287848921,53.0432454795454,63.66600958847436,66.3916672750724,55.527974495631646,48.03728310335597
71.9201752251156,60.68386468727184,69.24799221221708,64.15916281333658,57.83645655877343,62.38257483572645,51.87636894621562,63.04453638354831,67.81942078364565,68.84156729131176,65.10099780968605,43.28060355317596,68.75882209783403,68.42297395960088,63.41202238987588,68.68337795083961,68.42297395960088,49.4767583353614,67.2548065222682,65.26892187880263,62.38257483572645,49.70309077634461
71.47898464309182,60.025797658740785,67.6215045389277,64.52821923142447,57.7599844240551,63.162890311275525,59.48063958723746,62.23076735866047,68.00846942003943,69.06958066635839,66.13935603202803,41.09372338095354,70.1209569471148,69.4492443232982,65.38732994232033,69.5465939789238,69.4492443232982,52.07963201830174,67.60446834919321,65.85217454793253,63.162890311275525,51.945776241816546
73.0651285046729,56.61020249221184,69.2830023364486,68.30948208722741,55.09394470404985,60.61380451713396,70.22001557632399,64.99951323987538,66.49873442367601,69.5628894080997,67.73023753894081,42.73510514018692,70.58021806853583,67.85679517133957,64.04059579439253,70.43419003115265,67.85679517133957,54.526869158878505,66.04117990654206,66.75915109034268,70.33927180685359,52.72829049844237
70.34341762601309,64.46321220824105,67.36193929953514,69.72521722199235,60.90247523547594,71.04193540535935,78.41409691629956,68.93177890817047,66.5173899286879,69.88828583250177,66.33971815902841,49.58989461386813,70.8959038138584,65.83834302820844,63.67950933385256,69.11188453768833,65.83834302820844,65.31506315866332,65.9454328619758,68.6032078272933,67.43738895514396,59.1793024557646
72.89100910285742,72.84963247821642,70.16988755293774,73.95219782894416,57.35043567151828,71.8565934868325,75.20566616365672,71.13858735335637,67.18346882149638,71.1069464051015,66.65774229664606,42.41834201431144,70.6834444823054,67.52178357591394,66.58715864284672,70.28428175047462,67.52178357591394,67.11531908679356,66.51900890814389,71.70812442194422,64.48425254344545,69.09409531227182
74.87404162102958,72.07009857612267,66.87355482536205,73.76171352074967,62.227090178897406,67.44797371303396,75.4387245953511,71.1451868078374,67.99075088231714,72.24534501642935,68.2463186077644,42.570281124497996,72.11147620786176,67.58914445661433,69.49738347328709,72.11634416453694,67.58914445661433,66.91736643543872,69.07630522088354,73.34306924668371,65.5713764147499,67.94207131556529
75.2361016454094,68.19686495959498,72.38340959984423,72.83370655242916,63.5186447278746,66.82163372602473,71.71891734008373,69.99075065719015,69.02443773731866,72.55379223055203,69.46499853957745,42.839061435108555,72.03047415052089,66.86544640249245,69.76195112452537,72.2373673449518,66.86544640249245,66.06951611332879,68.63012364910914,74.29412910135332,65.4829130561776,72.65115373381364
75.06754618698731,73.592483508994,71.18272764890587,73.37341479444052,65.91047391865249,65.90560572499574,74.35435581627438,70.84925638341893,67.44395492052674,75.01886425041988,70.08738407613855,40.87822213567656,72.71134045712338,69.17459776549912,70.75432660711243,72.10038215320205,69.17459776549912,65.18998125745442,66.98634471679283,73.86997054742838,63.895041744760604,72.21965289779227
74.65556691495058,75.41745776739205,71.30373399542378,74.47057105301592,64.12784187722117,66.38917287376466,71.25505087386203,70.86802005744609,68.78681661068107,75.07911007253784,70.41770118299985,40.97171510637262,71.94148288788277,70.96295214449151,69.99659218149068,72.87376466579038,70.96295214449151,66.25772844554793,69.23956964120539,75.90672313908767,62.063677523002774,71.05788423153693
75.40468829872691,74.57948930162362,69.9204011586865,74.05369879019499,66.22526228670188,66.79000024342153,72.91692023076361,71.41500937172903,69.81329568413622,73.24067086974513,71.01823227282685,40.38606655144714,73.27231566904409,70.65796840388501,72.06981329568414,74.60869988559188,70.65796840388501,64.71361456634453,69.38000535527372,76.16903191256299,60.986830895060976,71.24704851391154
75.99805258033106,76.57010710808179,73.06718597857838,74.90506329113924,69.25267770204479,68.35929892891919,70.12414800389485,72.01071080817917,70.85686465433301,74.52044790652386,70.84469328140214,40.009737098344694,75.04868549172346,71.48003894839339,71.4873417721519,75.41382667964946,71.48003894839339,62.8188899707887,70.39191820837391,73.54673807205452,60.713242453748784,72.79454722492697
76.8786971445264,76.2457703449451,74.12303123250322,75.55198519925023,70.08934005209474,66.37211227147691,72.04167579541858,72.3118868521629,71.06063925606757,74.58798899681102,72.34840185983106,40.122690425764986,75.1697947856569,71.65461671413618,70.37902577959541,76.72533411232017,71.65461671413618,67.48216850458871,70.57864115484797,74.50765597994109,58.854889359526766,72.91316731176514
76.47889381177272,76.97794439846146,74.37070938215103,77.19947417108915,68.22386679000925,66.26174594673547,70.00097375724232,72.26739373874094,72.3331223525975,75.21300939675739,73.02692438775013,39.8826622523005,75.7729198110911,72.08481425580602,71.08184429621696,76.10643166658552,72.08481425580602,67.53006475485661,71.7513024003116,74.431569209796,63.79570573056137,72.01665124884366
76.97738393748327,77.21839472210726,76.3492952260389,77.02120408014217,66.4337707232758,63.51486233171848,66.71616719818877,72.42495800569662,75.44611339679139,75.99386518002775,71.87477177009032,39.73513158215059,75.46558901575091,74.99330525598266,73.24293400199625,76.80697227158751,74.99330525598266,68.7391971176084,75.11989677921952,75.68468972904545,65.50867882269884,69.60586216130682
76.9549128444834,77.00603758885967,75.5307235368585,76.17100009738047,65.0574544746324,59.48972636089201,68.19797448631805,74.24530139254065,74.59100204498978,75.82773395656831,72.58252994449313,39.599766286882854,76.38280260979647,75.55019962995424,74.03349888012465,76.70902716914986,75.55019962995424,68.20527802122893,75.82043042165742,75.10711851202649,61.94127957931639,71.17051319505308
77.21485088253195,77.72367620206938,74.43700547778454,75.49604382227632,65.54108338405356,64.99817407181985,65.29032258064517,74.45161290322581,74.64637857577603,77.84783931832014,72.44552647595862,39.80036518563603,77.84540474741327,76.39440048691418,77.9622641509434,77.32197200243458,76.39440048691418,68.20206938527085,75.86122945830797,75.87096774193549,64.97869750456482,71.6396835057821
78.09806690363733,76.61781175439451,74.22943954813263,76.21122851438867,66.54087744071676,63.45620100306763,69.89092856795052,73.43575010955836,74.7334079953255,78.6531625846034,73.77416370453328,40.32234503578906,77.26055412182889,76.01402346983494,77.69391829381117,76.93431367775234,76.01402346983494,68.57622827092564,75.7973413838438,76.929444417393,60.81462725811949,71.94332180941716
78.3239597789302,77.45234095391133,75.31711830156064,76.97757651011614,66.99534974314027,67.79392788449833,70.6790348890999,74.36272003505952,75.5508484892752,79.00323813697563,75.47537311615903,40.75426679327052,76.98974995739293,75.56058724709663,76.84853796898206,76.55880992379421,75.56058724709663,69.15735397949992,77.31356365495581,77.57164073722397,60.25856402015923,70.48182504321574
78.86151149201402,78.3112582781457,75.8740747954811,76.4535449941566,69.54859758472925,68.50895987534086,72.82820412933386,74.93426178418387,74.99513050253213,78.86394624074795,75.91059602649007,41.31525126606934,76.8820607713284,75.99337748344371,76.73841059602648,76.67997662641216,75.99337748344371,69.3854694195559,77.4371834826646,77.56865991429684,58.117452278924816,70.7830151928321
78.72464756153977,78.89264931460154,77.4609822015534,76.86445423778335,68.1381023106328,67.60000973923206,76.32636166638261,77.43906892941492,76.26305665798252,78.45925348786248,77.17610966375301,42.30965888339704,77.31245891261474,76.78410557327555,74.51729931094933,76.72323537289084,76.78410557327555,68.30853887170997,76.63801709235227,77.68011492293833,60.385673589637456,73.14893720630128
79.1672753834916,78.90430971512052,76.9564158753348,76.35500365230095,69.63476990504017,68.79230581933285,77.6162649135622,77.98879961042124,76.4499634769905,79.46919892865839,76.61796932067202,51.01290479668858,77.75018261504748,76.55953250547846,74.7163379595812,76.1236912588264,76.55953250547846,67.58461163866569,75.94107621134648,77.28755782809837,66.13830046262478,74.1027514000487
79.68784241155129,78.40220117363461,76.74401616791253,75.86257274343178,69.32479485743505,67.67147970488689,78.61647471328739,77.54754194161046,77.56702135430616,78.81126884024447,76.20833231878059,50.15705276485914,76.6734032968906,77.4184908325014,73.23528695609828,77.23587133847914,77.4184908325014,66.47106089751394,75.78952494582289,77.3917066400448,63.87786408239791,75.14426940027758
79.4974189149703,76.66553033992403,77.36680627252362,75.81085029706827,68.12603486899776,69.28752313236583,76.88954904061556,77.71744423882342,77.69796435180676,78.71822343430408,78.22392130125645,50.37255283919353,77.07460796727379,77.65169962014221,73.78981201909029,77.64195967663387,77.65169962014221,67.6755624817376,77.03808317911756,76.90415895587806,68.87114054738483,74.66153696308561
77.84595904254024,77.03508900090097,76.52129447001242,76.18038814620012,70.54812866778678,69.56924050941144,76.93768719409745,77.93118562349332,77.05943945260185,78.71283512309154,77.55862371246987,51.6205225606935,77.15197116906519,77.95066598485401,72.11873280249348,77.66333065478365,77.4709620863467,70.71858182969294,77.22502252416783,77.71446660335549,70.98400175323252,75.08461781966055
77.48258900306823,77.86490040422734,76.9712170652121,76.06779330833292,69.78278868163444,74.06613743729606,77.28047533239176,78.07431938830176,78.38114255101544,78.39088296887937,77.70905371840452,51.93347294598939,77.45823795840842,77.56538255491161,71.74061267228365,77.17089563142258,77.24638386986801,70.46461793210929,77.58973359957142,77.62626016656114,68.8623191934934,75.4760629230994
78.33191282113722,77.28479240228906,78.64848411055644,76.73444539145258,68.48167539267016,73.32521612078412,76.66869596980396,77.25313527334713,79.58602215999026,78.89200048703275,76.73688055521734,54.905637404115424,77.30427371240717,79.31084865457203,70.42493607695117,77.15816388652136,77.32375502252526,70.57591623036649,77.45525386582247,77.73529769877024,71.56702788262511,74.83988798246682
